file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1051839.exe ,  1.52,  1.47,  0.08,  0.00,  3.99,  127890028,  125578000,    2009000,  140366803
1252905.exe ,  1.45,  1.41,  0.09,  0.00,  3.78,  127402362,  116390000,   10942000,  141129738
1764918.exe ,  1.68,  1.62,  0.09,  0.00,  4.25,  141845620,  135826000,    5992000,  154069421
2418910.exe ,  1.37,  1.32,  0.07,  0.00,  3.37,  114547532,  109497000,    5022000,  126808887
286469.exe  ,  1.79,  1.73,  0.10,  0.00,  4.64,  154739163,  150630000,    3990000,  166994818
3097002.exe ,  1.46,  1.41,  0.09,  0.00,  3.85,  126849229,  121764000,    4949000,  139262530
384742.exe  ,  1.37,  1.33,  0.07,  0.00,  3.57,  117107936,  111086000,    6004000,  132709925
4119306.exe ,  1.33,  1.29,  0.07,  0.00,  3.47,  113887248,  106771000,    6985000,  126184410
4982865.exe ,  1.66,  1.61,  0.10,  0.00,  4.34,  145205390,  138141000,    7007000,  157533075
5251261.exe ,  1.31,  1.28,  0.07,  0.00,  3.45,  112879225,  103863000,    8988000,  125145533
5546172.exe ,  1.33,  1.29,  0.07,  0.00,  3.48,  114015015,  109883000,    3995000,  126214136
5717238.exe ,  1.84,  1.78,  0.10,  0.00,  4.77,  154075784,  150842000,    2996000,  166335512
5804700.exe ,  1.45,  1.41,  0.08,  0.00,  3.79,  127004338,  122957000,    3998000,  139351976
6399800.exe ,  2.26,  2.20,  0.11,  0.00,  5.76,  186315001,  182268000,    4005000,  198597272
6676911.exe ,  1.37,  1.32,  0.07,  0.00,  3.56,  116458519,  114313000,    2005000,  128765456
6962765.exe ,  1.31,  1.27,  0.07,  0.00,  3.44,  111970951,  108861000,    2996000,  124271654
778856.exe  ,  1.32,  1.28,  0.07,  0.00,  3.48,  114534010,  108531000,    5974000,  126743264
7873464.exe ,  2.69,  2.60,  0.13,  0.00,  6.80,  221586440,  213555000,    7983000,  233802755
8420004.exe ,  2.07,  2.01,  0.10,  0.00,  5.30,  171392198,  161434000,    9965000,  183610401
885892.exe  ,  1.47,  1.42,  0.09,  0.00,  3.91,  128899643,  120873000,    7991000,  141171376
