file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
10178028.exe,  1.54,  1.49,  0.07,  0.00,  3.90,  130895483,  100440000,   30132000,  143373378
1095744.exe ,  1.52,  1.47,  0.07,  0.00,  3.73,  128849911,  102053000,   26751000,  141004625
1201761.exe ,  1.49,  1.44,  0.07,  0.00,  3.94,  131674178,  102728000,   28923000,  143919263
1322833.exe ,  1.48,  1.43,  0.07,  0.00,  3.90,  128799353,  100776000,   27938000,  141064490
1343819.exe ,  1.51,  1.46,  0.07,  0.00,  3.98,  131412051,  107323000,   24072000,  143543295
1349457.exe ,  1.43,  1.39,  0.07,  0.00,  3.89,  133052413,  104034000,   29009000,  146043924
1368556.exe ,  1.51,  1.46,  0.07,  0.00,  3.80,  129859331,  100029000,   29711000,  141914095
1417617.exe ,  0.32,  0.31,  0.01,  0.00,  0.79,   25409784,   23384000,    1948000,   37630157
1449665.exe ,  0.96,  0.92,  0.05,  0.00,  2.49,   87464254,   57297000,   30156000,   99619248
1563740.exe ,  1.51,  1.48,  0.07,  0.00,  3.87,  135647397,  102480000,   33155000,  148339741
1568383.exe ,  1.48,  1.43,  0.07,  0.00,  3.96,  130063663,   99979000,   29993000,  143093862
1600646.exe ,  1.46,  1.42,  0.07,  0.00,  3.94,  129469988,  103371000,   26093000,  141679870
1607191.exe ,  0.17,  0.16,  0.01,  0.00,  0.43,   13852169,   11873000,    1978000,   26086429
1623932.exe ,  0.31,  0.30,  0.01,  0.00,  0.79,   25184212,   24169000,    1007000,   37410888
163578.exe  ,  0.30,  0.29,  0.02,  0.00,  0.75,   25326926,   22259000,    3035000,   37475367
1658193.exe ,  0.30,  0.29,  0.01,  0.00,  0.76,   24575954,   23566000,     981000,   36697919
1799592.exe ,  1.45,  1.40,  0.07,  0.00,  3.89,  131350871,  100246000,   31076000,  143956841
180566.exe  ,  0.37,  0.37,  0.02,  0.00,  0.96,   31819063,   30730000,     991000,   43979944
182761.exe  ,  1.44,  1.39,  0.07,  0.00,  3.86,  127730041,   95787000,   31929000,  139997277
1873684.exe ,  0.91,  0.88,  0.05,  0.00,  2.58,   87698162,   57801000,   29897000,  101337942
1931123.exe ,  1.49,  1.44,  0.07,  0.00,  3.98,  131437402,   94587000,   36839000,  143521921
1950101.exe ,  1.43,  1.39,  0.07,  0.00,  3.88,  129826448,   98858000,   30955000,  142233827
2102452.exe ,  1.48,  1.43,  0.07,  0.00,  3.95,  128987986,   98851000,   29955000,  141176757
2157682.exe ,  1.48,  1.44,  0.07,  0.00,  3.98,  130293188,  100138000,   30041000,  142458629
2349630.exe ,  1.46,  1.41,  0.07,  0.00,  3.90,  129733188,   98740000,   30918000,  141766878
2351086.exe ,  0.33,  0.32,  0.01,  0.00,  0.85,   26447988,   24331000,    1946000,   38531112
2360855.exe ,  1.47,  1.42,  0.07,  0.00,  3.95,  129558980,  100650000,   28899000,  141616594
2633688.exe ,  1.05,  1.02,  0.05,  0.00,  2.89,  103405862,   67180000,   36097000,  116143568
2741683.exe ,  1.46,  1.41,  0.07,  0.00,  3.98,  130763384,   96736000,   33907000,  145007856
2748277.exe ,  1.48,  1.44,  0.07,  0.00,  3.73,  128693868,   98695000,   29907000,  140759112
299057.exe  ,  1.42,  1.38,  0.07,  0.00,  3.90,  131917013,   98913000,   32971000,  144539537
3574254.exe ,  0.31,  0.29,  0.01,  0.00,  0.81,   26531707,   22452000,    4082000,   38686382
3639900.exe ,  1.49,  1.45,  0.07,  0.00,  3.75,  128932997,   98920000,   29975000,  141074867
3743333.exe ,  1.48,  1.43,  0.07,  0.00,  3.75,  128879902,   99891000,   28968000,  141053636
3809348.exe ,  0.31,  0.31,  0.01,  0.00,  0.81,   25979916,   23971000,    1997000,   38151722
3839240.exe ,  1.48,  1.43,  0.07,  0.00,  3.79,  128886090,  102893000,   25973000,  141037435
3840609.exe ,  1.49,  1.44,  0.07,  0.00,  3.82,  128762681,  108787000,   19961000,  140903398
3910898.exe ,  0.31,  0.30,  0.01,  0.00,  0.81,   25869572,   24858000,     994000,   38055488
3941233.exe ,  1.50,  1.46,  0.07,  0.00,  3.84,  131168565,  100123000,   31038000,  144965897
3943646.exe ,  0.96,  0.93,  0.05,  0.00,  2.52,   89478513,   66345000,   23120000,  101698916
3985410.exe ,  0.29,  0.28,  0.01,  0.00,  0.78,   24604408,   23530000,     980000,   37944160
3986867.exe ,  0.32,  0.31,  0.01,  0.00,  0.83,   26429046,   25402000,    1016000,   38638630
4099008.exe ,  0.30,  0.28,  0.01,  0.00,  0.77,   24434775,   23358000,     973000,   36597537
4158466.exe ,  1.44,  1.39,  0.07,  0.00,  3.91,  128961565,  100963000,   27990000,  141030659
4267692.exe ,  1.47,  1.42,  0.07,  0.00,  3.97,  129286439,  105163000,   24037000,  141602237
4483111.exe ,  1.47,  1.43,  0.07,  0.00,  3.94,  129127535,   89054000,   40024000,  141283647
4548804.exe ,  1.46,  1.42,  0.07,  0.00,  3.94,  129429071,  104279000,   25067000,  141604599
4597164.exe ,  1.46,  1.42,  0.07,  0.00,  3.82,  129685233,  101535000,   28148000,  142021542
4910075.exe ,  1.44,  1.39,  0.07,  0.00,  3.93,  132514636,  108341000,   24075000,  144671228
4955342.exe ,  1.45,  1.40,  0.07,  0.00,  3.92,  129009069,  102991000,   25997000,  141086739
5011099.exe ,  0.30,  0.29,  0.01,  0.00,  0.77,   24953384,   23950000,     997000,   37077363
5210278.exe ,  1.41,  1.37,  0.06,  0.00,  3.81,  127338224,  101463000,   25863000,  139488916
5408902.exe ,  1.47,  1.42,  0.07,  0.00,  3.93,  130461506,  105554000,   24894000,  142781612
5585521.exe ,  0.89,  0.86,  0.04,  0.00,  2.25,   70845123,   67832000,    2992000,   83038000
559559.exe  ,  0.32,  0.30,  0.01,  0.00,  0.82,   25793446,   23796000,    1983000,   38124240
579108.exe  ,  0.29,  0.28,  0.01,  0.00,  0.76,   25710761,   23723000,    1976000,   37836056
