file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1151909.exe ,  2.68,  2.58,  0.18,  0.00,  7.24,  254974493,  119173000,   12119000,  267422238
1259704.exe ,  3.61,  3.50,  0.21,  0.00,  9.04,  301360452,  206198000,   10009000,  313485805
1420625.exe ,  3.36,  3.26,  0.22,  0.00,  8.63,  297965705,  195172000,   18108000,  310640579
2183639.exe ,  2.58,  2.50,  0.17,  0.00,  6.63,  225172871,  129007000,   11000000,  237526711
2359897.exe ,  2.85,  2.77,  0.18,  0.00,  7.21,  255389633,  250327000,    5006000,  267585541
3539137.exe ,  2.63,  2.54,  0.17,  0.00,  6.51,  224124128,  134063000,    5002000,  236363935
3837251.exe ,  2.33,  2.25,  0.16,  0.00,  6.00,  211815099,  206753000,    4994000,  224102705
4189894.exe ,  2.56,  2.47,  0.19,  0.00,  6.71,  234378210,  224381000,    9972000,  246639678
4889319.exe ,  3.36,  3.25,  0.20,  0.00,  8.68,  285123751,  191423000,    9019000,  297822802
4993403.exe ,  3.94,  3.81,  0.25,  0.00, 10.07,  351116463,  253463000,   13023000,  363245207
5007066.exe ,  3.11,  3.00,  0.20,  0.00,  8.08,  276104588,  174595000,   16312000,  290690027
5488402.exe ,  3.59,  3.48,  0.21,  0.00,  9.30,  313367865,  309337000,    4004000,  325653846
5630383.exe ,  2.68,  2.60,  0.17,  0.00,  6.78,  231341478,  135909000,    9993000,  243437472
5951191.exe ,  3.37,  3.26,  0.20,  0.00,  8.50,  289883993,  194619000,    9980000,  302176580
6029527.exe ,  2.60,  2.51,  0.18,  0.00,  6.82,  230836550,  139199000,    7010000,  244181040
664533.exe  ,  2.74,  2.65,  0.18,  0.00,  7.02,  241083396,  146984000,    8999000,  254361966
7134438.exe ,  3.14,  3.05,  0.19,  0.00,  8.38,  278741893,  180664000,   13239000,  293345157
7157072.exe ,  2.77,  2.69,  0.18,  0.00,  7.09,  242724952,  144082000,   13189000,  254915588
7554059.exe ,  3.57,  3.45,  0.23,  0.00,  9.43,  320083322,  217138000,   18011000,  332432812
8377242.exe ,  2.83,  2.74,  0.18,  0.00,  7.44,  249108373,  158061000,    6002000,  261283220
