file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1604797.exe ,  0.15,  0.15,  0.01,  0.00,  0.38,   12334738,   10915000,    1091000,   24747628
166404.exe  ,  0.30,  0.29,  0.01,  0.00,  0.70,   23366748,   22338000,    1015000,   35468936
1923894.exe ,  0.16,  0.16,  0.01,  0.00,  0.40,   12864454,    6904000,    5917000,   25083357
217838.exe  ,  0.34,  0.34,  0.01,  0.00,  0.83,   27350220,   26220000,    1008000,   40255187
2767461.exe ,  0.24,  0.24,  0.01,  0.00,  0.70,   26710024,   24688000,    1975000,   40133867
3630111.exe ,  0.15,  0.14,  0.01,  0.00,  0.38,   13169468,   12128000,    1010000,   27808067
3868191.exe ,  1.74,  1.69,  0.08,  0.00,  4.54,  148273923,  143146000,    5005000,  160553943
3876123.exe ,  0.11,  0.11,  0.01,  0.00,  0.36,   14704185,   11763000,    2940000,   28326293
4061439.exe ,  0.30,  0.30,  0.01,  0.00,  0.73,   24789356,   22807000,    1983000,   36927796
4246029.exe ,  0.16,  0.15,  0.01,  0.00,  0.40,   13018755,    9992000,    2997000,   26659401
4264435.exe ,  1.54,  1.49,  0.07,  0.00,  3.98,  134564670,  130548000,    4016000,  148206216
4294775.exe ,  0.29,  0.29,  0.01,  0.00,  0.72,   23185696,   22172000,    1007000,   35411613
4386985.exe ,  0.13,  0.13,  0.01,  0.00,  0.34,   11200626,   10175000,    1017000,   23412712
4806011.exe ,  0.14,  0.14,  0.01,  0.00,  0.37,   13439009,   12408000,    1034000,   27116930
4823473.exe ,  0.30,  0.29,  0.01,  0.00,  0.76,   23969105,   22931000,     997000,   36106160
5045851.exe ,  0.13,  0.13,  0.01,  0.00,  0.34,   10528027,    9455000,    1050000,   22766960
5606913.exe ,  0.12,  0.12,  0.01,  0.00,  0.34,   12385634,    9528000,    2858000,   25086419
7148062.exe ,  0.14,  0.13,  0.01,  0.00,  0.38,   12575608,   12587000,          0,   26299312
7611471.exe ,  0.30,  0.29,  0.01,  0.00,  0.77,   23962913,   21953000,    1995000,   36223318
8340073.exe ,  0.32,  0.31,  0.02,  0.00,  0.80,   24950669,   22094000,    2881000,   37162943
