file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1184356.exe , 10.84, 10.52,  0.51,  0.00, 25.50,  879926251,  840421000,   39019000,  893362618
1247728.exe ,  1.29,  1.24,  0.09,  0.00,  3.47,  119587633,    2489000,    3733000,  131771671
1464477.exe , 10.85, 10.52,  0.51,  0.00, 25.85,  900232175,  869169000,   31006000,  912398343
1637061.exe ,  1.30,  1.26,  0.08,  0.00,  3.10,   96777541,    1136000,    5681000,  109492589
1758935.exe ,  1.10,  1.06,  0.07,  0.00,  2.76,   92170825,    2106000,    4213000,  105546940
2070371.exe ,  6.57,  6.36,  0.38,  0.00, 15.82,  539193660,  469128000,   70019000,  554806984
2075190.exe , 13.59, 13.18,  0.70,  0.00, 32.80, 1122085749, 1053995000,   67999000, 1134340779
2185872.exe ,  1.09,  1.06,  0.07,  0.00,  2.73,   91820680,     961000,    5354000,  103897496
2954072.exe ,  6.31,  6.12,  0.31,  0.00, 15.02,  513564024,  479594000,   33971000,  525824182
3408192.exe ,  9.22,  8.94,  0.41,  0.00, 23.38,  752316869,  725266000,   27009000,  764705769
4853971.exe ,  1.08,  1.03,  0.07,  0.00,  2.76,   91587879,    1842000,    4607000,  103817303
4886910.exe , 11.18, 10.84,  0.53,  0.00, 26.88,  919912814,  886843000,   32994000,  932351271
5939101.exe ,  1.10,  1.05,  0.07,  0.00,  2.76,   91161588,    1056000,    5284000,  103503126
6244325.exe ,  6.62,  6.40,  0.38,  0.00, 16.25,  545179585,  478121000,   67016000,  557463486
6435330.exe ,  7.34,  7.11,  0.41,  0.00, 17.66,  596552574,  521450000,   75064000,  608750460
6684177.exe , 11.97, 11.60,  0.69,  0.00, 28.92,  977966857,  910870000,   67064000,  990772997
7041402.exe , 10.72, 10.38,  0.51,  0.00, 26.18,  915789885,  889762000,   25993000,  928253798
7490618.exe ,  4.20,  4.08,  0.18,  0.00, 10.17,  351150998,  350024000,    1000000,  363310415
8016630.exe , 10.75, 10.42,  0.52,  0.00, 26.41,  910210570,  875169000,   35006000,  922541069
8619941.exe ,  1.06,  1.02,  0.07,  0.00,  2.84,   91427516,    3212000,    3212000,  104659375
