file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1009412.exe ,  0.51,  0.49,  0.03,  0.00,  1.31,   42332386,   36832000,    5115000,   54804681
1055671.exe ,  1.35,  1.30,  0.07,  0.00,  3.39,  110358825,  102289000,    8022000,  122580516
1064013.exe ,  0.81,  0.79,  0.04,  0.00,  2.07,   69662440,   67662000,    1990000,   81879019
1163493.exe ,  0.99,  0.95,  0.05,  0.00,  2.48,   80681403,   73684000,    6970000,   92906140
1449114.exe ,  1.13,  1.10,  0.06,  0.00,  2.84,   92280875,   85197000,    6934000,  104624804
1472098.exe ,  1.06,  1.02,  0.06,  0.00,  2.70,   87979815,   81956000,    5996000,  100158913
1488692.exe ,  0.47,  0.46,  0.02,  0.00,  1.24,   39021464,   30991000,    7997000,   51219055
1523561.exe ,  0.70,  0.67,  0.03,  0.00,  1.80,   58424035,   55359000,    3019000,   70647676
1581847.exe ,  0.40,  0.38,  0.02,  0.00,  1.05,   34865398,   29799000,    4966000,   48225053
1677942.exe ,  0.65,  0.64,  0.03,  0.00,  1.71,   54246968,   50208000,    3937000,   67607111
1696369.exe ,  0.89,  0.86,  0.05,  0.00,  2.33,   74786622,   66784000,    7974000,   86994842
1890375.exe ,  1.50,  1.45,  0.08,  0.00,  3.86,  129904240,  111866000,   17978000,  142140419
1930790.exe ,  0.76,  0.74,  0.04,  0.00,  1.93,   62271282,   58163000,    4011000,   74522165
2014155.exe ,  1.01,  0.97,  0.05,  0.00,  2.57,   83980391,   75962000,    7996000,   96293971
212989.exe  ,  0.50,  0.49,  0.03,  0.00,  1.29,   43187574,   37285000,    5887000,   55457233
2209249.exe ,  0.45,  0.44,  0.02,  0.00,  1.18,   38151979,   34113000,    4013000,   50399062
2218845.exe ,  0.63,  0.61,  0.03,  0.00,  1.60,   52090512,   48049000,    4004000,   64348598
2288631.exe ,  0.89,  0.87,  0.05,  0.00,  2.29,   74347222,   68186000,    6016000,   86659870
2302763.exe ,  0.48,  0.46,  0.02,  0.00,  1.26,   39913892,   33882000,    5979000,   52100637
2311858.exe ,  0.43,  0.42,  0.02,  0.00,  1.19,   38071725,   34053000,    4006000,   52608874
2427666.exe ,  0.93,  0.90,  0.05,  0.00,  2.38,   75811024,   65720000,    9957000,   88078505
2552501.exe ,  0.86,  0.83,  0.04,  0.00,  2.24,   71601346,   67543000,    4032000,   83819546
2653264.exe ,  0.57,  0.56,  0.03,  0.00,  1.53,   49054164,   44027000,    5003000,   61205915
2787179.exe ,  0.53,  0.52,  0.03,  0.00,  1.40,   47255140,   42208000,    5024000,   60578140
301119.exe  ,  0.40,  0.40,  0.02,  0.00,  1.06,   34560562,   29372000,    5064000,   48296881
306775.exe  ,  0.65,  0.63,  0.03,  0.00,  1.71,   53710233,   51702000,    1988000,   66018032
3068084.exe ,  0.55,  0.54,  0.03,  0.00,  1.41,   43147862,   38110000,    5014000,   55433740
3075283.exe ,  0.52,  0.50,  0.03,  0.00,  1.33,   43449903,   40444000,    2959000,   55810386
3088906.exe ,  0.90,  0.87,  0.05,  0.00,  2.34,   77049988,   71017000,    6001000,   89276354
3356312.exe ,  1.04,  1.00,  0.06,  0.00,  2.68,   86463330,   78386000,    8039000,   98735056
3403339.exe ,  0.49,  0.48,  0.03,  0.00,  1.30,   44182391,   40141000,    4014000,   57240016
3562054.exe ,  0.93,  0.90,  0.05,  0.00,  2.41,   76866364,   73912000,    2956000,   89262736
3717985.exe ,  1.54,  1.50,  0.09,  0.00,  4.03,  131316607,  119251000,   12025000,  143611931
3737250.exe ,  0.65,  0.63,  0.03,  0.00,  1.71,   53935694,   48911000,    4990000,   66263321
3777153.exe ,  0.51,  0.49,  0.03,  0.00,  1.35,   43748136,   35674000,    7927000,   55907883
4033327.exe ,  0.66,  0.64,  0.03,  0.00,  1.69,   53880269,   51860000,    1994000,   66149821
4045462.exe ,  0.51,  0.50,  0.03,  0.00,  1.34,   43501982,   40440000,    3033000,   55718946
4115161.exe ,  1.01,  0.99,  0.06,  0.00,  2.66,   88317846,   77213000,   11030000,  101019596
4240010.exe ,  1.01,  0.97,  0.06,  0.00,  2.63,   84480103,   77390000,    6945000,   96687240
4254596.exe ,  1.13,  1.10,  0.06,  0.00,  2.89,   92966546,   85949000,    6995000,  105623236
441794.exe  ,  0.85,  0.82,  0.05,  0.00,  2.23,   71112419,   63068000,    8008000,   83328341
4469483.exe ,  0.68,  0.66,  0.03,  0.00,  1.76,   59231452,   56285000,    2962000,   71463671
4484848.exe ,  0.70,  0.68,  0.03,  0.00,  1.78,   58124810,   53195000,    4925000,   70348547
4513979.exe ,  0.69,  0.67,  0.03,  0.00,  1.85,   57613231,   50389000,    6916000,   69826450
472510.exe  ,  0.82,  0.80,  0.04,  0.00,  2.18,   70900512,   65885000,    4991000,   83074140
5110838.exe ,  1.06,  1.03,  0.06,  0.00,  2.94,  101196467,   94148000,    7011000,  116991455
5125995.exe ,  5.09,  4.92,  0.27,  0.00, 13.70,  456751576,  399635000,   57090000,  469559679
5247219.exe ,  0.50,  0.48,  0.03,  0.00,  1.33,   41657034,   36673000,    4955000,   53828127
5678075.exe ,  0.68,  0.65,  0.03,  0.00,  1.77,   58536265,   50580000,    7934000,   70659707
5762976.exe ,  0.65,  0.63,  0.03,  0.00,  1.70,   54596765,   48619000,    5953000,   66712544
5973235.exe ,  2.62,  2.54,  0.13,  0.00,  6.63,  228755376,  220782000,    7992000,  241120683
6076028.exe ,  0.42,  0.42,  0.02,  0.00,  1.12,   38793631,   35787000,    2982000,   50883026
6090789.exe ,  2.39,  2.30,  0.12,  0.00,  6.59,  221402981,  165262000,   56089000,  233753764
6276355.exe ,  1.03,  1.00,  0.06,  0.00,  2.72,   87141752,   79115000,    8011000,   99688359
6280386.exe ,  0.92,  0.90,  0.05,  0.00,  2.41,   76545148,   69480000,    6948000,   88821835
6416193.exe ,  0.90,  0.87,  0.05,  0.00,  2.39,   78226844,   76208000,    2005000,   90394470
6435957.exe ,  0.47,  0.46,  0.02,  0.00,  1.25,   40082894,   33957000,    5992000,   52278347
6510576.exe ,  0.74,  0.72,  0.04,  0.00,  1.93,   62118899,   58090000,    4006000,   74492331
6511331.exe ,  0.93,  0.89,  0.05,  0.00,  2.44,   78411929,   71468000,    6948000,   90738729
6590346.exe ,  0.48,  0.47,  0.03,  0.00,  1.26,   41287885,   37237000,    4025000,   53411243
6635269.exe ,  0.63,  0.61,  0.03,  0.00,  1.62,   51839080,   45838000,    5978000,   64045274
6666782.exe ,  2.23,  2.16,  0.11,  0.00,  6.22,  210002701,  139993000,   69996000,  222170635
6763878.exe ,  0.52,  0.50,  0.03,  0.00,  1.37,   44785450,   39666000,    5085000,   56965303
6799176.exe ,  0.85,  0.83,  0.05,  0.00,  2.25,   71928576,   67838000,    3990000,   84197886
6811483.exe ,  1.19,  1.15,  0.07,  0.00,  3.17,  106101674,   93068000,   13009000,  118370838
