file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
10178028.exe,  3.23,  2.61,  0.00,  0.05,  0.00,  154533579,  112468000,   41802000
1349457.exe ,  3.22,  2.62,  0.00,  0.05,  0.00,  147359768,  115480000,   31856000
1563740.exe ,  3.21,  2.60,  0.00,  0.05,  0.00,  151667094,  123538000,   28122000
1600646.exe ,  3.10,  2.47,  0.00,  0.05,  0.00,  155180298,  131110000,   24020000
1607191.exe ,  0.19,  0.15,  0.00,  0.00,  0.00,    9744309,    7747000,    1936000
1873684.exe ,  1.79,  1.43,  0.00,  0.03,  0.00,   88621303,   61430000,   27190000
1931123.exe ,  3.12,  2.53,  0.00,  0.05,  0.00,  146768147,  125815000,   20969000
2160567.exe ,  3.23,  2.62,  0.00,  0.05,  0.00,  149280185,  127221000,   22038000
2351086.exe ,  0.64,  0.49,  0.00,  0.01,  0.00,   36614978,   35583000,    1016000
346060.exe  ,  0.60,  0.45,  0.00,  0.01,  0.00,   37603825,   34647000,    2969000
3943646.exe ,  1.71,  1.35,  0.00,  0.03,  0.00,   88611851,   62729000,   25888000
3985410.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   35381639,   34422000,    1012000
4158466.exe ,  3.02,  2.43,  0.00,  0.05,  0.00,  145700894,  120803000,   24959000
5204022.exe ,  0.64,  0.50,  0.00,  0.01,  0.00,   34938664,   34926000,          0
5904708.exe ,  3.16,  2.56,  0.00,  0.05,  0.00,  148405047,  125369000,   23067000
6138905.exe ,  0.66,  0.51,  0.00,  0.01,  0.00,   36176256,   35171000,    1004000
6967734.exe ,  3.13,  2.53,  0.00,  0.05,  0.00,  147920813,  123874000,   23975000
7693072.exe ,  1.69,  1.34,  0.00,  0.03,  0.00,   86186237,   52126000,   34082000
7841352.exe ,  3.07,  2.47,  0.00,  0.05,  0.00,  148593775,  119720000,   28932000
8026156.exe ,  1.72,  1.36,  0.00,  0.03,  0.00,   87159574,   58114000,   29057000
