file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1570142.exe ,  0.81,  0.62,  0.00,  0.02,  0.00,   48277822,   45093000,    3006000
1647016.exe ,  5.44,  4.32,  0.00,  0.10,  0.00,  284572697,  282397000,    2002000
2087440.exe ,  5.03,  4.07,  0.00,  0.08,  0.00,  243981298,  242986000,     999000
2148414.exe ,  1.60,  1.27,  0.00,  0.03,  0.00,   85674263,   84690000,    1008000
2492423.exe ,  1.22,  0.95,  0.00,  0.02,  0.00,   65723993,   64752000,     996000
5111284.exe ,  1.45,  1.15,  0.00,  0.03,  0.00,   75346389,   74279000,     990000
511502.exe  ,  1.96,  1.58,  0.00,  0.03,  0.00,   93864029,   92869000,     998000
5127391.exe ,  0.84,  0.65,  0.00,  0.02,  0.00,   48462917,   46485000,    1978000
5426291.exe ,  5.99,  4.81,  0.00,  0.10,  0.00,  299156112,  298170000,    1000000
5466468.exe ,  2.27,  1.82,  0.00,  0.04,  0.00,  113322605,  112275000,    1002000
6273484.exe ,  1.41,  1.11,  0.00,  0.03,  0.00,   75054146,   73085000,    2002000
634796.exe  ,  2.50,  2.01,  0.00,  0.04,  0.00,  121557626,  119535000,    2009000
6594659.exe , 19.44, 15.54,  0.00,  0.33,  0.00,  984892437,  983786000,     999000
7708071.exe ,  0.36,  0.27,  0.00,  0.01,  0.00,   23726034,   23709000,          0
7823228.exe ,  2.00,  1.59,  0.00,  0.04,  0.00,  102398100,  100432000,    1988000
7829045.exe ,  5.35,  4.36,  0.00,  0.08,  0.00,  248051756,  246906000,     999000
8001049.exe ,  1.82,  1.43,  0.00,  0.03,  0.00,   96974826,   95005000,    2000000
8005036.exe ,  1.51,  1.20,  0.00,  0.03,  0.00,   77169028,   77174000,          0
8349555.exe , 55.75, 45.65,  0.00,  0.86,  0.00, 2543131489, 2539799000,    2998000
908305.exe  ,  1.35,  1.07,  0.00,  0.02,  0.00,   68939145,   66961000,    1998000
