@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.22,2.61,0.00,0.05,0.00,154521791,127293000,26851000,0
3.07,2.46,0.00,0.05,0.00,152817332,126860000,25971000,0
3.18,2.58,0.00,0.05,0.00,151697418,130743000,20958000,0
3.33,2.74,0.00,0.05,0.00,149337328,131223000,18030000,0
0.18,0.13,0.00,0.00,0.00,11240033,9118000,2026000,0
1.73,1.38,0.00,0.03,0.00,87632378,55414000,32241000,0
3.22,2.61,0.00,0.05,0.00,151107961,115080000,36025000,0
3.03,2.44,0.00,0.05,0.00,146597553,122680000,23937000,0
0.64,0.49,0.00,0.01,0.00,36330757,33318000,3028000,0
0.62,0.47,0.00,0.01,0.00,35868954,33887000,1993000,0
1.75,1.40,0.00,0.03,0.00,88696388,58472000,30244000,0
0.63,0.49,0.00,0.01,0.00,35364068,32321000,3030000,0
3.14,2.53,0.00,0.05,0.00,149104351,120023000,29005000,0
0.68,0.55,0.00,0.01,0.00,30381561,29333000,1011000,0
3.10,2.49,0.00,0.05,0.00,151604284,114720000,36910000,0
0.64,0.49,0.00,0.01,0.00,36132395,33178000,3016000,0
3.24,2.63,0.00,0.05,0.00,151564543,122646000,28916000,0
1.77,1.41,0.00,0.03,0.00,88608690,62756000,25899000,0
3.18,2.58,0.00,0.05,0.00,148558458,124413000,23887000,0
1.65,1.31,0.00,0.03,0.00,84554950,52734000,31839000,0
0.37,0.27,0.00,0.01,0.00,26099810,24850000,994000,1
5.36,4.24,0.00,0.10,0.00,281329899,279237000,2001000,1
4.89,4.01,0.00,0.07,0.00,217700502,215704000,1988000,1
1.29,1.01,0.00,0.02,0.00,70250618,70247000,0,1
1.21,0.95,0.00,0.02,0.00,65293568,64314000,1004000,1
1.19,0.93,0.00,0.02,0.00,65204139,63099000,2003000,1
1.75,1.39,0.00,0.03,0.00,88904027,88803000,0,1
0.62,0.48,0.00,0.01,0.00,35924573,33044000,2915000,1
3.35,2.65,0.00,0.06,0.00,176973289,175981000,999000,1
1.26,1.00,0.00,0.02,0.00,65616929,63645000,1988000,1
0.65,0.50,0.00,0.01,0.00,38219318,37282000,1007000,1
1.34,1.06,0.00,0.02,0.00,69157918,67177000,2005000,1
9.64,7.63,0.00,0.17,0.00,498740383,497753000,999000,1
0.35,0.26,0.00,0.01,0.00,23546425,23578000,0,1
1.22,0.97,0.00,0.02,0.00,62676304,61698000,995000,1
5.06,4.12,0.00,0.08,0.00,236602421,235625000,1002000,1
1.36,1.08,0.00,0.02,0.00,69633256,69628000,0,1
1.22,0.97,0.00,0.02,0.00,61386623,60294000,1004000,1
10.83,8.60,0.00,0.19,0.00,557434467,554479000,2997000,1
0.77,0.60,0.00,0.01,0.00,42847817,41916000,998000,1
1.86,1.53,0.00,0.03,0.00,85274695,81971000,2998000,2
0.76,0.58,0.00,0.02,0.00,44079777,41078000,3005000,2
1.79,1.44,0.00,0.03,0.00,87481966,84407000,2979000,2
0.87,0.71,0.00,0.01,0.00,37794272,36745000,1020000,2
1.73,1.39,0.00,0.03,0.00,86713287,81733000,5045000,2
1.80,1.45,0.00,0.03,0.00,87689114,86692000,1008000,2
0.75,0.58,0.00,0.01,0.00,43196545,41188000,2009000,2
0.73,0.56,0.00,0.01,0.00,42361344,42384000,0,2
0.77,0.60,0.00,0.01,0.00,43297076,39280000,4028000,2
1.73,1.39,0.00,0.03,0.00,86904004,84946000,2022000,2
0.76,0.59,0.00,0.01,0.00,42218910,36348000,5894000,2
1.75,1.41,0.00,0.03,0.00,86150802,83152000,3005000,2
1.77,1.43,0.00,0.03,0.00,86399701,83384000,3013000,2
1.86,1.49,0.00,0.03,0.00,91481828,87453000,4020000,2
0.77,0.60,0.00,0.01,0.00,42311197,40299000,2014000,2
1.82,1.47,0.00,0.03,0.00,88829483,87818000,1009000,2
1.79,1.43,0.00,0.03,0.00,89764922,84728000,5043000,2
1.71,1.37,0.00,0.03,0.00,85757846,84759000,997000,2
0.81,0.64,0.00,0.02,0.00,44704571,40702000,3970000,2
0.74,0.56,0.00,0.01,0.00,43245702,39255000,4026000,2
2.65,2.10,0.00,0.05,0.00,137730169,130349000,7018000,3
4.10,3.29,0.00,0.07,0.00,201430704,195401000,6012000,3
4.88,3.94,0.00,0.08,0.00,236495778,177358000,59119000,3
2.47,1.98,0.00,0.04,0.00,120482498,114366000,6019000,3
3.92,3.15,0.00,0.07,0.00,192556990,186553000,5985000,3
6.60,5.34,0.00,0.11,0.00,315447189,264541000,50911000,3
6.33,5.12,0.00,0.10,0.00,304102305,260068000,44011000,3
5.66,4.65,0.00,0.08,0.00,242471611,190573000,51883000,3
6.43,5.19,0.00,0.11,0.00,309156550,258124000,51024000,3
2.30,1.82,0.00,0.04,0.00,119021686,114020000,5000000,3
6.65,5.39,0.00,0.11,0.00,313252757,248366000,64834000,3
4.78,3.82,0.00,0.08,0.00,238197466,187154000,51042000,3
2.21,1.75,0.00,0.04,0.00,112322710,107295000,5013000,3
6.70,5.44,0.00,0.11,0.00,314478552,264373000,50070000,3
2.41,1.92,0.00,0.04,0.00,121154251,116124000,5005000,3
6.40,5.15,0.00,0.11,0.00,309751737,261824000,47967000,3
2.56,2.03,0.00,0.04,0.00,131202061,122237000,9017000,3
4.85,3.92,0.00,0.08,0.00,229796757,175524000,54161000,3
6.96,5.60,0.00,0.11,0.00,337889282,282897000,54980000,3
2.18,1.74,0.00,0.04,0.00,106608161,100534000,5972000,3
4.76,3.70,0.00,0.09,0.00,262420205,96204000,14177000,4
6.15,4.92,0.00,0.10,0.00,303520088,176118000,9057000,4
4.40,3.50,0.00,0.08,0.00,220546752,93296000,8932000,4
6.16,4.96,0.00,0.10,0.00,296505864,162062000,15005000,4
4.49,3.58,0.00,0.08,0.00,221957183,91862000,12346000,4
6.37,5.11,0.00,0.11,0.00,309905142,178999000,12374000,4
2.60,2.04,0.00,0.05,0.00,135003441,128001000,7000000,4
4.43,3.50,0.00,0.08,0.00,225516472,97768000,9541000,4
3.03,2.39,0.00,0.05,0.00,154032826,143081000,10929000,4
4.48,3.62,0.00,0.07,0.00,211627109,201513000,10025000,4
4.53,3.60,0.00,0.08,0.00,225153949,95053000,11006000,4
4.35,3.44,0.00,0.08,0.00,219743956,89013000,13001000,4
4.30,3.40,0.00,0.07,0.00,218113651,88749000,12191000,4
2.86,2.26,0.00,0.05,0.00,144186833,137151000,7007000,4
4.58,3.65,0.00,0.08,0.00,225728052,93727000,13101000,4
10.37,8.25,0.00,0.17,0.00,515031031,384448000,12199000,4
4.20,3.33,0.00,0.07,0.00,211653184,82109000,11906000,4
4.35,3.44,0.00,0.08,0.00,220917341,89114000,13723000,4
6.38,5.11,0.00,0.10,0.00,307178402,175279000,13211000,4
4.35,3.48,0.00,0.07,0.00,211483444,203530000,7981000,4
6.55,5.16,0.00,0.12,0.00,343925746,171770000,16072000,5
6.37,5.11,0.00,0.11,0.00,311378584,177217000,16019000,5
3.79,2.99,0.00,0.07,0.00,192302422,185210000,7007000,5
4.33,3.43,0.00,0.08,0.00,221901233,88117000,16228000,5
6.34,5.08,0.00,0.11,0.00,309747051,181161000,9058000,5
4.36,3.46,0.00,0.07,0.00,220891145,89756000,11967000,5
4.35,3.45,0.00,0.07,0.00,219503950,89581000,12078000,5
7.69,6.14,0.00,0.13,0.00,379844481,246697000,14829000,5
6.36,5.12,0.00,0.10,0.00,304193210,172600000,13045000,5
4.36,3.46,0.00,0.07,0.00,219416642,87833000,13973000,5
4.43,3.50,0.00,0.08,0.00,226477171,88258000,20058000,5
6.85,5.43,0.00,0.12,0.00,344159724,216213000,10056000,5
3.82,2.99,0.00,0.07,0.00,196720636,182708000,13977000,5
4.47,3.54,0.00,0.08,0.00,223968001,94291000,10917000,5
5.37,4.22,0.00,0.09,0.00,276152210,258130000,18009000,5
5.10,4.03,0.00,0.09,0.00,257271326,128261000,11311000,5
4.53,3.59,0.00,0.08,0.00,227473536,98757000,9975000,5
6.24,4.99,0.00,0.10,0.00,304638668,172774000,12908000,5
3.72,2.92,0.00,0.07,0.00,192297377,183272000,8964000,5
6.28,5.03,0.00,0.10,0.00,305227110,169495000,17049000,5
5.91,4.75,0.00,0.10,0.00,284300802,218576000,65172000,6
8.22,6.59,0.00,0.14,0.00,402511159,388456000,14016000,6
1.60,1.28,0.00,0.03,0.00,79186788,76132000,3005000,6
8.99,7.17,0.00,0.15,0.00,447930995,272588000,16974000,6
1.89,1.52,0.00,0.03,0.00,93798263,86856000,6988000,6
6.64,5.25,0.00,0.11,0.00,336819273,325780000,11026000,6
4.35,3.47,0.00,0.07,0.00,216426070,91205000,8846000,6
2.25,1.80,0.00,0.04,0.00,111692921,106758000,4988000,6
5.83,4.78,0.00,0.09,0.00,264043828,261004000,3000000,6
2.05,1.65,0.00,0.03,0.00,97308667,94117000,3003000,6
2.06,1.64,0.00,0.03,0.00,100269241,87232000,13034000,6
1.88,1.50,0.00,0.03,0.00,92261103,85303000,6943000,6
7.19,5.82,0.00,0.12,0.00,340959062,328939000,11997000,6
8.07,6.50,0.00,0.13,0.00,382263133,361202000,21011000,6
3.26,2.58,0.00,0.06,0.00,165892290,157966000,7947000,6
2.99,2.38,0.00,0.05,0.00,147833097,136840000,10987000,6
5.71,4.64,0.00,0.09,0.00,265020704,260060000,5001000,6
5.77,4.71,0.00,0.09,0.00,262350187,258320000,4004000,6
4.54,3.64,0.00,0.07,0.00,220006642,90708000,10870000,6
5.67,4.58,0.00,0.09,0.00,268942855,261933000,7025000,6
2.53,2.02,0.00,0.04,0.00,128504687,127298000,1002000,7
2.94,2.30,0.00,0.05,0.00,158767969,2772000,6469000,7
7.70,6.20,0.00,0.12,0.00,348554214,206164000,142113000,7
2.62,2.12,0.00,0.04,0.00,127259266,126282000,1002000,7
2.91,2.31,0.00,0.05,0.00,148310361,10190000,19963000,7
5.88,4.76,0.00,0.09,0.00,274894961,153840000,120874000,7
7.44,6.01,0.00,0.12,0.00,350395428,217532000,132714000,7
7.94,6.40,0.00,0.12,0.00,356648943,211631000,144748000,7
7.75,6.23,0.00,0.12,0.00,352142032,206945000,144962000,7
4.29,3.51,0.00,0.07,0.00,197403108,193423000,3988000,7
1.95,1.57,0.00,0.03,0.00,96763926,95781000,997000,7
6.84,5.52,0.00,0.11,0.00,324648560,181807000,142849000,7
2.71,2.19,0.00,0.04,0.00,128677111,127697000,1005000,7
8.60,6.92,0.00,0.13,0.00,390435173,240173000,150108000,7
4.29,3.50,0.00,0.07,0.00,196403876,195418000,1002000,7
6.84,5.49,0.00,0.11,0.00,310311729,170156000,140129000,7
7.98,6.42,0.00,0.12,0.00,359036866,210882000,147917000,7
8.03,6.47,0.00,0.12,0.00,361040775,202874000,157902000,7
2.90,2.34,0.00,0.05,0.00,139832597,138862000,1006000,7
1.99,1.59,0.00,0.03,0.00,98179157,97197000,1002000,7
5.24,4.23,0.00,0.09,0.00,251092919,234663000,16045000,8
