file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1765531.exe ,  3.58,  2.94,  0.00,  0.06,  0.00,  162123882,  158628000,    1995000
2377312.exe ,  6.35,  5.16,  0.00,  0.10,  0.00,  300765487,  295695000,    4994000
3162850.exe ,  2.89,  2.32,  0.00,  0.05,  0.00,  143207617,  138239000,    4972000
3598512.exe ,  3.47,  2.78,  0.00,  0.06,  0.00,  172398254,  167331000,    5009000
4031241.exe , 10.78,  8.61,  0.00,  0.18,  0.00,  544427743,  542446000,    2001000
4333897.exe ,  4.11,  3.32,  0.00,  0.07,  0.00,  196541892,  168539000,   27923000
4409555.exe ,  4.47,  3.65,  0.00,  0.07,  0.00,  206628679,  182661000,   23955000
4542735.exe ,  4.90,  4.01,  0.00,  0.08,  0.00,  224471671,  195358000,   29053000
4753684.exe ,  2.48,  2.02,  0.00,  0.04,  0.00,  116014946,  114007000,    2000000
5299880.exe ,  3.94,  3.17,  0.00,  0.07,  0.00,  190927477,  162933000,   27988000
5530660.exe ,  3.40,  2.78,  0.00,  0.05,  0.00,  154733638,  151726000,    2994000
5568655.exe ,  3.32,  2.71,  0.00,  0.05,  0.00,  151291110,  147327000,    3981000
5766238.exe ,  3.38,  2.78,  0.00,  0.05,  0.00,  151040311,  149788000,     998000
5901057.exe ,  1.59,  1.28,  0.00,  0.03,  0.00,   76860365,   75915000,     998000
6190417.exe ,  2.86,  2.31,  0.00,  0.05,  0.00,  135229967,  132158000,    3003000
648321.exe  ,  2.86,  2.30,  0.00,  0.05,  0.00,  139945005,  136970000,    2977000
6966964.exe ,  3.57,  2.90,  0.00,  0.06,  0.00,  168688982,  135970000,   32751000
7044970.exe ,  4.49,  3.67,  0.00,  0.07,  0.00,  204268431,  175169000,   29028000
8668510.exe ,  2.85,  2.31,  0.00,  0.04,  0.00,  129128119,  125037000,    4001000
971881.exe  ,  3.89,  3.20,  0.00,  0.06,  0.00,  173756819,  149737000,   23957000
