file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1519241.exe , 15.13, 12.36,  0.00,  0.24,  0.00,  703295073,  700998000,    1997000
1599310.exe ,  2.83,  2.27,  0.00,  0.05,  0.00,  142610702,  141680000,    1004000
1831963.exe ,  4.60,  3.74,  0.00,  0.07,  0.00,  217663819,  217567000,          0
2167115.exe ,  5.06,  4.14,  0.00,  0.08,  0.00,  233301413,  232311000,    1001000
2512213.exe ,  2.99,  2.37,  0.00,  0.05,  0.00,  153925092,    1104000,    7552000
3221292.exe ,  0.57,  0.44,  0.00,  0.01,  0.00,   34018864,   30034000,    4004000
3316605.exe ,  8.64,  7.05,  0.00,  0.14,  0.00,  401894775,  399824000,    1999000
3562925.exe ,  5.07,  4.13,  0.00,  0.08,  0.00,  236809641,  235818000,     999000
4443566.exe ,  4.59,  3.72,  0.00,  0.07,  0.00,  218244092,  211222000,    7007000
4977530.exe ,  4.99,  4.06,  0.00,  0.08,  0.00,  236636320,  235536000,     998000
5009868.exe ,  2.91,  2.34,  0.00,  0.05,  0.00,  141707424,  138747000,    2973000
5207650.exe , 14.65, 11.97,  0.00,  0.23,  0.00,  678787800,  677711000,     999000
5312206.exe ,  9.82,  8.03,  0.00,  0.15,  0.00,  452317529,  450384000,    1997000
5569369.exe ,  4.63,  3.75,  0.00,  0.08,  0.00,  220804748,  219857000,    1003000
5610334.exe ,  5.70,  4.58,  0.00,  0.10,  0.00,  284289592,  282316000,    1995000
5654000.exe ,  5.76,  4.64,  0.00,  0.10,  0.00,  282031209,  280065000,    1993000
6121982.exe ,  6.18,  5.05,  0.00,  0.10,  0.00,  284934195,  282855000,    1998000
6277159.exe ,  5.80,  4.68,  0.00,  0.10,  0.00,  281035617,  279950000,     999000
6366782.exe ,  0.26,  0.20,  0.00,  0.01,  0.00,   14844273,   13868000,     990000
7568135.exe ,  1.66,  1.33,  0.00,  0.03,  0.00,   83235140,   82333000,     991000
