@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.15,2.54,0.00,0.05,0.00,155055563,127821000,26962000,0
3.21,2.60,0.00,0.05,0.00,154501114,125605000,28909000,0
3.27,2.63,0.00,0.05,0.00,159327518,133278000,26054000,0
3.20,2.60,0.00,0.05,0.00,149395047,134322000,15036000,0
0.37,0.27,0.00,0.01,0.00,22727677,19763000,2964000,0
1.76,1.40,0.00,0.03,0.00,90919398,52976000,37982000,0
3.20,2.61,0.00,0.05,0.00,147405514,122292000,25059000,0
3.20,2.59,0.00,0.05,0.00,150785907,122644000,28147000,0
0.67,0.51,0.00,0.01,0.00,39660909,37694000,1983000,0
0.66,0.50,0.00,0.01,0.00,40019566,37046000,3003000,0
1.84,1.48,0.00,0.03,0.00,91045283,63724000,27310000,0
0.64,0.50,0.00,0.01,0.00,36688481,34758000,1986000,0
3.23,2.63,0.00,0.05,0.00,150259707,118110000,32029000,0
0.69,0.54,0.00,0.01,0.00,36153788,33953000,1997000,0
3.12,2.51,0.00,0.05,0.00,150848625,115867000,34960000,0
0.64,0.49,0.00,0.01,0.00,36588293,34674000,1981000,0
3.16,2.55,0.00,0.05,0.00,153318719,122510000,30876000,0
1.78,1.42,0.00,0.03,0.00,90612353,57765000,32866000,0
3.16,2.55,0.00,0.05,0.00,151057262,128248000,22866000,0
1.70,1.36,0.00,0.03,0.00,85937633,62987000,22995000,0
0.80,0.61,0.00,0.02,0.00,48960926,47676000,993000,1
5.42,4.29,0.00,0.10,0.00,285056159,283953000,999000,1
6.17,5.06,0.00,0.09,0.00,278499572,276506000,1996000,1
1.66,1.33,0.00,0.03,0.00,84046877,83015000,1000000,1
1.24,0.98,0.00,0.02,0.00,65050297,63118000,2003000,1
1.48,1.18,0.00,0.03,0.00,75017144,73951000,999000,1
1.91,1.53,0.00,0.03,0.00,93227109,93220000,0,1
0.88,0.69,0.00,0.02,0.00,47938484,46960000,999000,1
5.91,4.73,0.00,0.10,0.00,298590022,295608000,2996000,1
2.28,1.82,0.00,0.04,0.00,114994901,114082000,1000000,1
1.45,1.16,0.00,0.02,0.00,72407279,71309000,1004000,1
2.42,1.92,0.00,0.04,0.00,124162251,123187000,1001000,1
19.90,15.98,0.00,0.33,0.00,984624258,982530000,1999000,1
0.40,0.30,0.00,0.01,0.00,23208590,22205000,1009000,1
2.04,1.63,0.00,0.03,0.00,101109701,99166000,2003000,1
5.40,4.39,0.00,0.09,0.00,252745845,248683000,3994000,1
1.85,1.46,0.00,0.03,0.00,97004113,96017000,1000000,1
1.49,1.18,0.00,0.03,0.00,77006639,75052000,2001000,1
55.84,45.70,0.00,0.86,0.00,2542788099,2541699000,1000000,1
1.36,1.09,0.00,0.02,0.00,68485836,66541000,1986000,1
3.05,2.50,0.00,0.05,0.00,140028269,136646000,3014000,2
3.44,2.80,0.00,0.06,0.00,164602910,162595000,1995000,2
4.42,3.57,0.00,0.07,0.00,215611022,213490000,2004000,2
3.56,2.92,0.00,0.05,0.00,160128521,159083000,1000000,2
4.61,3.75,0.00,0.07,0.00,217235412,212261000,4982000,2
4.41,3.57,0.00,0.07,0.00,210535323,207610000,2994000,2
2.04,1.64,0.00,0.03,0.00,100124706,97045000,3001000,2
2.01,1.62,0.00,0.03,0.00,98391402,95413000,2981000,2
3.45,2.78,0.00,0.06,0.00,167818073,165765000,1997000,2
2.97,2.40,0.00,0.05,0.00,144367783,142427000,2006000,2
1.99,1.60,0.00,0.03,0.00,96833881,93875000,2964000,2
3.08,2.51,0.00,0.05,0.00,142374871,141248000,1001000,2
2.97,2.40,0.00,0.05,0.00,144033059,142024000,2000000,2
4.70,3.82,0.00,0.08,0.00,220916938,217804000,2997000,2
2.01,1.61,0.00,0.03,0.00,100963335,98968000,1999000,2
3.01,2.45,0.00,0.05,0.00,141071837,139060000,2000000,2
