@relation problema-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
487770583,484800000,3004000,17
274805848,270806000,4011000,17
395051494,388034000,7000000,17
775117676,769034000,6000000,17
565205852,560152000,5001000,17
501636752,497579000,3996000,17
562539338,558428000,3995000,17
566228449,559231000,6990000,17
509549702,503562000,5994000,17
506755927,501638000,4996000,17
564901110,558828000,5998000,17
564949232,558992000,5989000,17
563665838,561526000,2001000,17
504672916,503694000,1001000,17
340148038,337118000,3001000,17
432658530,423544000,8990000,17
508140271,505104000,2994000,17
237263826,233019000,4000000,18
180904946,175890000,4996000,18
160019464,157939000,1999000,18
464761541,312796000,151901000,18
464694756,318767000,145893000,18
59312223,55002000,4000000,18
649044456,515969000,132992000,18
432482232,300623000,131834000,18
126629765,123616000,2990000,18
246822194,243724000,3008000,18
303074492,297075000,6001000,18
223750530,220610000,2994000,18
111370258,108388000,2983000,18
203517590,195483000,8019000,18
181808728,177798000,3995000,18
390620672,384538000,6008000,18
236383906,229388000,6981000,18
517407901,511228000,6002000,18
221334633,217174000,4003000,18
239097883,230978000,7999000,18
151018224,2157000,7295000,19
98152486,64087000,34046000,19
583855106,545834000,37988000,19
456888576,395897000,60984000,19
123591558,1011000,6869000,19
129436467,97315000,32103000,19
124900712,1819000,7270000,19
157626059,97767000,59857000,19
118382911,78569000,39782000,19
123028308,88029000,35011000,19
187274495,121173000,66094000,19
129713189,95768000,33918000,19
158993246,100983000,57990000,19
98764258,66837000,31922000,19
77634818,76708000,996000,19
124292220,2956000,5689000,19
168350511,108217000,60120000,19
159846053,97275000,62534000,19
403049029,374031000,29002000,19
290000984,246817000,43142000,19
18309328,14009000,4002000,20
2207431,1114000,1114000,20
41537434,40550000,1013000,20
18953792,16909000,2113000,20
39802632,36936000,2916000,20
1999539,1995000,0,20
22170959,21179000,1008000,20
40903000,39898000,997000,20
24222035,21222000,2894000,20
61583770,56596000,4964000,20
41720926,38631000,3049000,20
77483465,66517000,10920000,20
2096627,1062000,1062000,20
1939394,1932000,0,20
2321593,1168000,1168000,20
27538354,24491000,3061000,20
38538835,37535000,1014000,20
42043036,39087000,2931000,20
23149414,20074000,3011000,20
44431076,40465000,3947000,20
5473628,4179000,1044000,21
6618413,5526000,1105000,21
6251545,5212000,1042000,21
163432617,163354000,0,21
208162220,207210000,1001000,21
19470897,6812000,12651000,21
244158860,243178000,1000000,21
163088277,162118000,1000000,21
212752097,211792000,999000,21
26404285,18271000,8120000,21
186868382,184875000,2009000,21
63420855,48460000,14834000,21
14221661,9130000,5072000,21
13026292,10864000,2172000,21
7455265,6406000,1067000,21
209510164,208408000,997000,21
12026154,8028000,4014000,21
165320484,164037000,1000000,21
6496129,5647000,941000,21
36492935,29413000,6863000,21
16308610,13188000,2826000,22
36314027,33379000,2945000,22
35287672,34312000,1009000,22
16249966,11471000,4779000,22
14308226,10498000,3817000,22
37464413,35414000,2023000,22
14953677,13908000,1069000,22
36667784,32710000,3964000,22
15720853,13769000,1967000,22
15293761,14287000,1020000,22
36433044,33415000,3037000,22
16307735,14251000,2035000,22
37762835,35736000,2042000,22
15807662,13819000,1974000,22
35968723,34975000,999000,22
16498530,13424000,3097000,22
20254743,17199000,3035000,22
36354794,34338000,2019000,22
14978462,13956000,996000,22
14522682,12616000,1940000,22
47087147,41869000,4868000,23
149940541,142934000,6996000,23
162103143,153074000,9004000,23
149340988,144354000,5012000,23
84417007,78380000,6029000,23
88383773,75375000,13065000,23
80575565,73590000,6961000,23
73962027,70962000,2998000,23
109791279,92995000,16818000,23
156323780,149329000,7015000,23
153118700,149081000,4002000,23
74455549,67324000,7033000,23
71297994,68212000,3009000,23
85444872,79443000,5958000,23
155581958,148552000,7026000,23
134613201,127582000,6977000,23
85688686,74561000,11083000,23
156525109,149491000,7023000,23
118491803,115507000,2987000,23
152311749,143152000,9009000,23
72385281,60081000,12016000,24
78177195,68150000,10022000,24
81446785,72517000,8940000,24
97582563,89633000,7967000,24
151467316,145494000,5979000,24
67141438,60123000,7014000,24
163726883,159736000,3968000,24
86446852,82413000,4020000,24
77330529,70307000,7030000,24
156185172,151035000,5001000,24
146832330,141799000,4992000,24
72146026,68137000,4008000,24
67102983,59214000,7895000,24
80864893,73850000,6985000,24
146879435,140836000,6035000,24
149632579,141629000,7979000,24
77364621,67309000,10046000,24
147559616,141572000,5981000,24
91169172,85177000,6012000,24
145950151,139996000,5999000,24
233652115,225387000,8013000,25
73605896,69641000,3979000,25
81071227,73076000,8008000,25
87866319,79787000,8079000,25
80703239,75718000,4981000,25
96594614,89477000,7037000,25
95181043,89161000,6010000,25
158612399,153659000,4988000,25
93684487,80762000,12961000,25
72610740,69578000,3025000,25
79116533,70141000,9018000,25
161820069,154830000,6992000,25
77180274,69114000,8013000,25
88135130,81105000,7009000,25
222950586,208922000,13994000,25
82750534,76677000,6053000,25
108136280,93087000,15014000,25
164085476,159127000,4972000,25
173829221,166808000,6991000,25
122145264,114107000,8007000,25
65699074,57507000,7932000,26
161331240,154299000,7013000,26
159734903,149757000,9983000,26
68815625,59810000,8971000,26
72458711,62535000,9926000,26
64954803,59968000,4997000,26
142977826,136968000,5998000,26
156309232,149325000,6968000,26
13800125,9842000,3936000,26
70073247,63124000,6904000,26
144247165,140116000,4003000,26
62240312,57631000,3974000,26
69933082,63934000,5993000,26
71021844,64993000,5999000,26
75339551,71389000,3966000,26
76531527,72482000,4026000,26
141406209,136335000,5012000,26
139632288,132566000,6977000,26
140573995,136589000,3988000,26
68999671,64048000,5003000,26
101739917,91415000,10045000,27
94618047,84616000,9954000,27
97006442,88967000,7997000,27
96276243,89195000,7015000,27
101531765,96352000,5018000,27
98284650,93231000,5012000,27
253543537,250534000,3006000,27
102979579,93869000,8987000,27
100194158,95256000,4961000,27
97673392,92640000,5034000,27
94783392,89737000,4985000,27
97586466,93537000,3980000,27
92082946,87998000,3999000,27
231215984,227021000,4000000,27
103314453,96280000,7020000,27
106201799,95155000,11017000,27
97527601,92525000,4974000,27
95754347,88761000,6981000,27
227368840,224240000,3003000,27
239417702,230443000,8978000,27
162123882,158628000,1995000,28
300765487,295695000,4994000,28
143207617,138239000,4972000,28
172398254,167331000,5009000,28
544427743,542446000,2001000,28
196541892,168539000,27923000,28
206628679,182661000,23955000,28
224471671,195358000,29053000,28
116014946,114007000,2000000,28
190927477,162933000,27988000,28
154733638,151726000,2994000,28
151291110,147327000,3981000,28
151040311,149788000,998000,28
76860365,75915000,998000,28
135229967,132158000,3003000,28
139945005,136970000,2977000,28
168688982,135970000,32751000,28
204268431,175169000,29028000,28
129128119,125037000,4001000,28
173756819,149737000,23957000,28
49981028,41707000,7944000,29
58561986,54603000,3971000,29
49880403,40790000,8953000,29
35928526,29906000,5981000,29
150901201,100938000,49969000,29
34802781,28872000,5973000,29
33947203,28933000,4988000,29
35265817,30223000,5037000,29
69753125,51817000,17936000,29
196574211,99762000,96769000,29
230266440,184240000,46060000,29
164290048,109524000,54762000,29
45269843,39221000,6034000,29
33794496,31707000,2045000,29
162042297,115026000,47011000,29
45509878,38410000,7075000,29
73843380,65865000,7983000,29
33025380,25286000,7780000,29
54588467,51620000,2978000,29
55988066,50003000,6000000,29
155081639,142903000,11908000,30
156390712,147390000,8962000,30
174919270,164878000,9992000,30
246081782,238083000,8002000,30
167280771,161168000,6006000,30
202567325,175495000,27076000,30
136650565,130698000,5986000,30
187323040,177268000,10015000,30
239439304,227362000,12019000,30
233552717,201425000,32067000,30
151949358,143842000,7991000,30
489527481,442397000,47042000,30
190704069,182675000,7985000,30
221935219,210894000,10994000,30
259705708,225576000,34087000,30
291364557,251474000,39916000,30
756133459,748094000,8001000,30
195507668,157570000,37896000,30
152171838,145215000,7010000,30
374829329,346800000,28064000,30
265984718,263730000,2005000,31
99347416,97327000,2006000,31
168886105,167784000,992000,31
162945693,161850000,999000,31
152226454,1002000,8017000,31
33786978,28824000,4969000,31
274727840,271791000,2997000,31
167252372,165257000,2003000,31
170144933,162111000,8005000,31
168386522,167415000,996000,31
110260267,109287000,1002000,31
170344874,168256000,1991000,31
170066136,169081000,1000000,31
170477397,169416000,1002000,31
161084257,160014000,1000000,31
161866117,161814000,0,31
176002542,174038000,1989000,31
162942279,162022000,1000000,31
15033986,15057000,0,31
50511037,49408000,988000,31
