file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1051415.exe,1188528817,10015242,527809548,3061744,529282145,3072904,3797147,28993565,1868381325,560176,1175407399,55098,30879,3398021383,3230,13.35,6.37,6.22,0.31,0.0,527725104,503128000,8002000,912720057
1051839.exe,282021198,2904527,152308066,691075,151008230,687369,1049121,9655940,495796937,49262,268855826,15233,16531,859351827,1878,3.41,1.68,1.65,0.08,0.0,134035493,127743000,5987000,148509297
1252905.exe,254721370,3800348,142700655,720797,138577790,720682,2530225,12105089,492759513,183709,238481674,27673,14618,792763844,4411,3.37,1.61,1.57,0.09,0.0,134363975,125143000,9010000,148535800
1384707.exe,329103968,3409067,162531200,731980,161321056,732344,1675638,9868017,590373455,81670,332496699,33871,15206,1010292388,4126,4.05,1.97,1.92,0.1,0.0,159376275,148109000,11008000,173576287
1415787.exe,237889408,3335304,137702341,675413,140393894,662618,1312259,9209935,449519485,78943,233412520,24680,8611,734374645,3128,3.12,1.52,1.49,0.08,0.0,121132421,111848000,8987000,135255989
1455001.exe,279067471,3032013,149735164,685174,149334330,684277,1539927,9694273,491188885,68694,268066935,22161,14425,856549316,3240,3.39,1.65,1.61,0.08,0.0,132879889,122665000,9972000,146892934
1459579.exe,400750139,2832810,186607713,749066,189504084,742389,905830,8538004,668866032,51223,408309408,11282,6587,1202096055,1787,4.62,2.26,2.21,0.1,0.0,180812744,174578000,5985000,195068729
1537646.exe,247180957,3959253,128230529,964793,128219684,921026,1772159,10501757,469371956,73740,258860275,21335,8104,794697656,3059,3.25,1.57,1.54,0.08,0.0,126995199,114738000,11972000,141248413
1540819.exe,322209091,3060662,162420646,734140,162212437,731767,1189716,8929014,569930606,68088,325867739,18398,13346,981777696,2171,3.96,1.91,1.87,0.09,0.0,154225065,151925000,1999000,168560852
1559825.exe,303356685,3380522,155723185,703225,150510376,707857,1650625,9879808,531254986,71483,303336151,20607,13524,943238777,3240,3.67,1.78,1.73,0.09,0.0,144268613,136992000,6999000,158577184
1764918.exe,311001290,3417156,159945008,771365,159745583,770536,1583205,9691378,557925274,74328,305347860,29936,17085,937732691,3926,3.83,1.84,1.81,0.1,0.0,151299646,141106000,9937000,165664573
1982367.exe,1714472349,26965527,916966809,17846086,919109219,17849255,13299584,73658685,4474069398,2262998,1720357257,59640,47523,5238185836,5466,30.32,14.56,14.2,0.75,0.0,1208471973,1197415000,11003000,1222637301
2155531.exe,242674257,3298753,131663104,911001,126032121,922889,1458263,10195107,474590847,78313,241708053,16690,221171,759519749,2884,3.28,1.58,1.55,0.08,0.0,127911516,122719000,4988000,142108058
2186654.exe,439098937,3753287,253693081,1079336,257485113,1084210,1202488,9965537,663368881,71463,442198742,27033,13695,1305506021,2854,4.74,2.33,2.26,0.11,0.0,178815949,171594000,6983000,193141713
2322404.exe,695080631,14043230,363911547,5782754,361516768,5751652,7670404,36369668,1794532526,1153790,694527037,46004,30940,2130812149,5252,12.28,5.88,5.73,0.33,0.0,484497019,473229000,11005000,498679177
2327051.exe,269019619,3136002,151384013,728477,149847932,723901,1573792,9771785,503245565,124613,251424692,20790,21242,818852567,2517,3.49,1.69,1.65,0.09,0.0,135999523,127819000,7988000,150060561
2418910.exe,217037364,3534405,140189679,731965,140815227,725646,1232661,9205874,437733687,57991,219805928,18683,8338,765340335,2806,3.04,1.47,1.44,0.07,0.0,118342759,114091000,4003000,132559049
2434389.exe,237985627,3916959,127274201,736393,128154930,708933,2126654,10602684,473398780,131945,253163815,22758,8078,763076949,3434,3.3,1.57,1.53,0.09,0.0,127896652,120654000,6980000,142312795
2563628.exe,454203283,3955436,264297412,1257384,260593690,1257124,2457311,13091117,713930495,199526,435605666,35062,12121,1346840446,3623,5.04,2.46,2.4,0.12,0.0,192805139,189477000,3007000,207159765
2568363.exe,243089183,3354134,131326420,897123,126170349,902856,1687685,10109753,471654068,80015,242109904,16357,254086,766353168,2883,3.24,1.57,1.54,0.08,0.0,127430666,121029000,6001000,141684372
269896.exe,236679296,3388343,137684304,671066,138840519,666938,1310707,9506997,443342671,72326,227108601,22845,8272,737507931,2883,3.08,1.49,1.45,0.08,0.0,119637651,111477000,7962000,133906501
2825005.exe,241174696,4066693,138360712,722656,141645885,739442,1422399,9153312,463397727,68161,244181300,28812,6993,753656510,3471,3.28,1.53,1.5,0.08,0.0,125012227,119758000,4989000,139318237
2864602.exe,237860995,3419729,134291508,677073,137178731,675006,1432286,8532721,458689428,58783,245906614,20545,13801,742110627,3035,3.17,1.51,1.48,0.08,0.0,123798921,117369000,6018000,138136477
286469.exe,339029655,3293510,172859294,763208,173995857,748102,1706765,10341140,605084981,118866,327170346,23273,12743,1023858167,2519,4.15,1.98,1.94,0.1,0.0,163249428,159991000,2999000,177293984
3048276.exe,230028013,4121124,129307763,713489,133332753,699669,1883230,9647377,465902713,121146,245614463,20570,10322,737210485,3288,3.25,1.55,1.51,0.09,0.0,125647553,114416000,10944000,139824935
3079156.exe,239664395,3571465,137769718,678060,140522489,665049,1494556,8555042,462923830,62223,246271714,21979,14864,746564405,3518,3.19,1.53,1.5,0.08,0.0,125212125,112933000,11992000,139558512
3097002.exe,265963593,3578217,146182273,722228,143234171,702264,2443961,11146730,502054594,164420,252098346,23023,20285,827877881,3234,3.53,1.64,1.59,0.1,0.0,135303646,131998000,2999000,149498837
3101111.exe,458724070,3184391,256133046,1109416,252908128,1111424,1187000,9660448,673858818,55877,464786224,25550,11597,1368398850,1968,4.9,2.32,2.26,0.11,0.0,182776364,177412000,5011000,197207451
3183555.exe,465383030,3265945,258684047,1116658,255205899,1113994,1209514,10482375,682661053,56515,471964052,23716,11624,1393176712,1871,5.0,2.34,2.28,0.11,0.0,184526447,179332000,5009000,198819582
3432335.exe,277455088,4004800,153085837,757863,150024376,748165,3323647,12148569,553447714,182894,265304417,46447,18151,865254944,7033,3.94,1.82,1.76,0.11,0.0,149312675,133027000,16003000,163533756
3653114.exe,302728855,3840170,152248309,746496,154951831,737497,2213562,10125863,574667530,164357,310202951,22901,10369,932058518,3838,4.08,1.89,1.84,0.11,0.0,155547540,149273000,6011000,169840447
384742.exe,226164839,3544885,148115897,677570,149676770,664132,1193941,8863958,453680826,63927,229810714,21474,9057,797345722,2929,3.24,1.51,1.48,0.08,0.0,123500977,120218000,3005000,137646254
3896913.exe,305005976,9579692,191742620,3809516,195864205,4027864,3719450,36875834,750855239,173870,304627419,154799,101284,1010207171,6114,9.85,2.46,2.28,0.32,0.0,572651400,89467000,4021000,588664732
3900160.exe,306966564,3948117,154434182,746213,147696486,734157,2530674,11464474,581778752,168758,311583386,29065,17503,952286194,4033,4.08,1.89,1.84,0.11,0.0,157963355,148686000,8981000,172248672
3977915.exe,466258148,3498383,264855748,1243053,258175042,1255692,2149513,12840753,704909980,158859,450491449,25456,10826,1382660918,2535,4.99,2.43,2.37,0.12,0.0,190530736,186257000,4005000,204762430
4033232.exe,465394335,4581663,259399228,1287544,256513692,1265976,2276980,12888868,736099533,99798,475175818,26317,7642,1398201151,2855,5.27,2.51,2.44,0.13,0.0,197977757,190669000,6987000,212127447
4076739.exe,257559620,3725824,137146675,712763,139311761,706629,1235209,10415569,473419014,56061,267280706,21496,8348,812358853,2662,3.37,1.54,1.51,0.08,0.0,128106886,120804000,6988000,142238347
4119306.exe,231342957,3689472,130372211,686771,132850155,666922,1344221,8909274,444585654,59496,245194143,17395,6257,737197869,2885,3.11,1.42,1.39,0.08,0.0,123933685,117726000,5986000,138286361
4136921.exe,455451888,3323717,255765418,1121492,257182900,1097407,1071577,9503406,673005342,56040,463035964,25304,9864,1361257349,1970,4.97,2.31,2.25,0.11,0.0,182332880,180935000,999000,196552118
4188908.exe,270037358,3402537,147115254,742896,141324063,757503,2125127,11481620,495258147,123604,263275685,15983,15266,847312961,2515,3.48,1.66,1.62,0.09,0.0,133435689,128114000,5004000,147987008
420179.exe,248370588,3665323,137891021,757550,142126313,749170,1172350,9675574,458307734,57687,253514506,11030,6566,784178418,1925,3.28,1.52,1.49,0.08,0.0,123855082,119654000,3988000,137902279
4269635.exe,461473026,3422554,261799853,1096168,254229621,1092331,1931501,12169410,692185044,81472,459388553,28917,11682,1386030859,3131,4.97,2.33,2.27,0.11,0.0,187927462,179648000,7984000,202346309
4327808.exe,454998131,3283837,254196930,1198386,251137172,1159566,1605258,9861531,677579556,65876,459672280,40862,12743,1356253983,2830,4.92,2.33,2.27,0.11,0.0,183511819,176301000,6972000,198781739
4371782.exe,442001958,3783540,250723795,1177447,250393002,1158879,1477952,10117170,677667848,70102,453953504,28054,10692,1328167879,2953,4.91,2.3,2.25,0.11,0.0,182024579,173753000,7988000,196338290
4500686.exe,245071534,3132802,138380795,702040,142235118,661888,1101723,9036921,451208354,52626,245703466,20934,7908,754866912,1975,3.19,1.51,1.48,0.08,0.0,121972061,120623000,1005000,136296766
4521775.exe,448622759,3558278,252796123,1449452,249202445,1420438,1676010,11117677,684200513,77113,455189041,28772,9473,1350985469,2856,5.03,2.35,2.29,0.11,0.0,184271304,176976000,6999000,198518709
4538105.exe,310047991,3879528,173051319,742069,168279390,747236,2712684,12231934,603363019,91304,304894659,45630,29571,1005025117,8402,4.21,1.99,1.94,0.11,0.0,162379917,149066000,13005000,176598982
4570249.exe,442690421,3906746,250981656,1097868,251212343,1088312,1475236,10278475,673139356,67828,455496966,43264,9627,1330601899,2878,4.91,2.3,2.25,0.11,0.0,182434750,175062000,7002000,196707115
4618768.exe,239998279,3270563,129994781,711183,132568417,709258,1029390,8826990,446550960,46541,252338788,11022,8550,759900040,1877,3.17,1.43,1.39,0.08,0.0,124453499,116201000,8013000,138617734
4709658.exe,234359499,3369197,132708866,685144,135612833,676975,1403375,8871647,453968324,65258,239659010,20580,9384,732022624,3036,3.15,1.52,1.48,0.08,0.0,122129918,114842000,6990000,136409436
4776111.exe,236545750,3961863,130103277,685800,134091289,678664,1408791,9237637,460287274,70079,249496624,38289,9390,755488970,3087,3.24,1.56,1.52,0.08,0.0,124176504,114914000,8993000,138196880
4982865.exe,298879526,3817818,155439202,1091390,158624312,1080072,2247430,10416435,619865060,165024,303757399,22966,321786,913275884,4037,4.27,2.04,1.99,0.11,0.0,167869297,155611000,11970000,181994766
5251261.exe,237734547,3406766,134731583,680537,137660612,670589,1361087,9150247,445497341,70104,236067618,20380,11959,732404483,3035,3.09,1.48,1.45,0.08,0.0,121027157,111749000,8979000,135217540
5448259.exe,440251116,3823733,252084286,1118155,253282399,1137071,1317974,9507605,668667292,59100,448615276,25819,11469,1312109596,2805,4.88,2.29,2.24,0.11,0.0,180321574,174984000,4999000,194645658
5546172.exe,233686471,3476948,133455808,796392,137200941,815579,1332318,8877241,456281209,65867,239473913,19152,7149,732598262,2836,3.2,1.53,1.49,0.08,0.0,122887665,112623000,9966000,137234157
5592117.exe,231315632,3962020,134227668,681537,138646495,678710,1495472,10193114,459681060,82743,236186905,25657,18042,723970566,3126,3.23,1.52,1.49,0.08,0.0,122312180,114933000,6995000,136668101
5593417.exe,439980170,4261678,250188085,1091180,253211977,1089795,1553304,10736255,677570998,83123,453200587,28853,14969,1326683977,3122,4.94,2.31,2.25,0.11,0.0,182112616,174735000,6989000,196409923
5622940.exe,270638423,3053772,150067664,697155,146365595,702642,1749895,10524402,486780740,78613,254942378,27654,11956,836832053,3036,3.56,1.62,1.58,0.09,0.0,132033123,126652000,4986000,146370665
5717238.exe,343480398,3147725,171970991,728241,171689743,729460,1536844,9953346,591427557,85574,332459947,34931,8416,1033478997,3239,4.18,1.98,1.92,0.1,0.0,160437881,152102000,8005000,174811122
5804700.exe,270201894,3332584,149941374,725632,147286584,719840,1947800,10824370,498900669,122523,255645145,17082,8588,834268063,2518,3.59,1.63,1.59,0.09,0.0,134767573,131426000,3009000,149125977
5860218.exe,247218395,2988359,139384443,709506,141882635,677239,1008140,8435814,452685786,50650,244972910,15466,10653,762421300,1973,3.17,1.53,1.49,0.08,0.0,122228884,115935000,5996000,136432200
6038973.exe,305031780,4155721,169601399,733366,165915977,718190,2696901,12156707,597660946,84283,305524697,65807,17340,996943183,8160,4.2,1.96,1.92,0.11,0.0,161076030,143698000,17082000,175166201
6169948.exe,475852666,4111521,270559566,1205818,270578722,1197071,1482346,11636906,727062684,66839,477746315,25701,13513,1412477921,2654,5.28,2.47,2.41,0.12,0.0,195714589,188368000,7013000,209763045
6198446.exe,233547965,3950635,127855687,749608,127355049,779410,2144444,9807005,469504491,123098,243531156,21109,7396,740944466,3313,3.28,1.57,1.53,0.09,0.0,126545228,121251000,5010000,140769053
6211188.exe,504223725,4120463,277105238,1359422,274462564,1360663,2130612,12844116,790806480,141527,510796445,27079,19406,1505851366,2786,5.73,2.69,2.63,0.13,0.0,213934821,205685000,7987000,228382681
6223618.exe,668294679,6828466,349059643,1751358,348843356,1723462,5217379,20358668,1260036970,511870,673710228,35791,19415,1981290227,4978,9.1,4.15,4.04,0.23,0.0,340251058,329031000,11001000,354566993
6294589.exe,236178797,3233293,135195216,660132,137594340,652531,1253890,8694064,448000259,65888,233863179,19212,13741,732764756,2835,3.22,1.48,1.44,0.08,0.0,121331139,111056000,10005000,135674520
6399800.exe,442138500,3944360,251086488,1258820,250707113,1242956,1477918,10094260,669753529,66698,451408100,29639,11124,1322259995,2878,4.91,2.29,2.23,0.11,0.0,180990528,176717000,3993000,195106298
6425267.exe,262880880,4093949,139086172,765871,143812462,731323,1743043,10897100,513643573,121579,274652463,26304,13923,831067156,2719,3.67,1.68,1.63,0.09,0.0,140978347,130705000,9977000,155388022
6462267.exe,260675327,3520722,145263002,714383,141278267,710884,2474603,11062491,497883598,154149,250522796,23371,10084,815857624,3835,3.48,1.64,1.61,0.09,0.0,134449339,127154000,7008000,148714227
6578480.exe,266066058,3407539,141913327,714660,137081829,711222,1362705,10349276,475784221,57889,268998228,33027,11841,834950515,2063,3.4,1.58,1.54,0.08,0.0,128723001,125405000,3009000,142791396
6637745.exe,466071712,3107112,260977588,1142247,253668970,1122446,1765271,10548237,691577150,69004,465697688,19846,16174,1394159523,3232,5.07,2.35,2.29,0.11,0.0,186989183,174730000,11981000,201199194
