file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1097798.exe,359526336,1502163,178442027,936194,177153240,969143,620706,5436989,621695150,33836,357375117,24645,11054,1093632265,2024,4.79,1.96,1.9,0.12,0.0,221417216,192638000,7023000,547071355
1146371.exe,362264348,2533716,201234229,582616,200501830,582411,2247370,8383501,710652165,137627,361405379,30650,17771,1181561371,3247,4.71,2.22,2.16,0.13,0.0,196357618,187978000,7999000,210838368
1168165.exe,450779827,2580381,235667883,667725,233111465,676210,2783148,9507833,852690739,214904,448697467,43875,21364,1370821184,3519,5.7,2.74,2.67,0.15,0.0,230248620,223778000,5994000,244382936
1212213.exe,377896070,3501234,190562632,618256,191885672,617995,3048910,9423655,729765659,178450,371174674,42819,17192,1163857078,4306,4.86,2.32,2.25,0.13,0.0,197428908,188014000,9048000,211550467
1240657.exe,397888497,1967801,201830467,673349,199294814,680818,1549315,7423449,689380398,39079,390279023,33102,29748,1212112041,3716,4.67,2.22,2.16,0.11,0.0,186814031,178395000,8017000,200992528
1405615.exe,379438436,2573597,191209470,617030,192422828,613836,2907626,9867479,743728994,201210,375838164,36049,19252,1165122188,4302,4.93,2.32,2.26,0.14,0.0,200545237,188166000,12010000,214845002
1673379.exe,370890927,2709896,187698194,664930,186966606,663578,2612073,8769260,720393526,214072,366994740,37016,11311,1130563482,3543,4.78,2.26,2.19,0.13,0.0,194441562,189032000,5000000,208695931
1767663.exe,470237409,3901055,246761783,720364,245293932,706699,4265147,12807186,911182305,225975,465875596,56111,21900,1455129526,7293,6.11,2.92,2.84,0.17,0.0,246296076,232932000,12996000,260559944
1982510.exe,385140264,2779340,204555125,621689,202095774,623522,2886661,9668003,753232539,212732,382790158,33893,17340,1203617226,3590,5.02,2.39,2.33,0.14,0.0,203487103,197130000,6003000,217824671
2054877.exe,424402829,3179224,209820526,644618,208676490,645528,3375505,10000890,838420446,239285,422538091,41312,19102,1294193382,5870,5.55,2.62,2.55,0.15,0.0,227028871,220666000,5990000,241133357
2139162.exe,578186562,1202870,302965455,1379763,303739269,1366910,680416,6529206,901328976,42900,576737663,31090,16602,1736186174,2082,6.1,2.99,2.91,0.13,0.0,243216454,237851000,4996000,257397227
2447183.exe,966582926,3024959,477556932,1422681,476016843,1403319,2932353,12387485,1727468205,217659,964463981,45029,27216,2897495213,3517,11.52,5.55,5.41,0.27,0.0,466258848,458835000,6997000,480442109
2581390.exe,641122620,2963818,338047709,1290388,337658388,1286052,3313410,11827395,1094532196,228139,633552297,84314,22336,1908575950,5791,7.4,3.49,3.4,0.19,0.0,299722837,291315000,8008000,314041816
2710332.exe,587292693,1626013,310134176,1498064,309668300,1507860,678353,5797849,931373874,33056,589534227,25215,16114,1765903646,2213,6.29,3.07,2.99,0.13,0.0,251239431,244891000,5997000,265589444
2749622.exe,325772483,1261552,179318341,1086682,176202919,1082084,685933,5040957,581350290,26196,320580575,18301,10960,1015009718,1987,3.92,1.91,1.86,0.09,0.0,157100233,148720000,7984000,171449205
2768057.exe,1216827732,7692927,626693938,1507056,627087842,1475225,7789239,24878032,2453562337,484022,1224697696,80588,30751,3843876116,9767,16.37,7.77,7.57,0.41,0.0,661648691,645188000,16004000,675900631
2791177.exe,315416974,1731077,157951622,529478,156007592,528744,869133,5775834,523700062,32316,312320226,17869,6943,962260630,2022,3.54,1.72,1.67,0.08,0.0,141434325,135239000,6010000,155673755
282754.exe,368234769,1310194,179368441,1055439,177508906,1026637,866320,6068953,648454510,28053,364520485,17188,9710,1133507632,2069,4.36,2.1,2.04,0.1,0.0,175197336,173099000,2001000,189287685
2855608.exe,588176687,3244541,310312986,1182084,306054395,1137962,3443650,10861416,1031866270,219273,579936083,55949,22277,1759117073,5984,7.29,3.26,3.17,0.18,0.0,276557663,271487000,5009000,290723960
2877258.exe,531004427,2550258,281755906,1013795,279794134,1004547,2526411,9565758,882437928,159958,529294630,33685,15369,1589394200,3279,5.93,2.76,2.7,0.15,0.0,241265179,231112000,10004000,255576239
