file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2434801.exe,362490477,5931870,192238279,905170,191775157,901112,6707054,16614727,878158012,638993,365104328,39830,37466,1117516149,7554,5.82,2.62,2.56,0.2,0.0,238582193,230263000,8009000,252932112
2449204.exe,316994336,5662233,173939262,884118,171345192,860765,6900692,15828815,805616268,655459,309355621,48550,41047,983875702,7553,5.33,2.38,2.31,0.18,0.0,217729921,205387000,12022000,231940361
2484484.exe,455456643,7748027,240674280,964835,240430793,956030,9420481,21251492,1125545337,885747,455293909,43556,60195,1405917718,9821,7.55,3.37,3.27,0.26,0.0,304032275,284792000,18986000,318170732
2555671.exe,508587369,6500840,276686726,825893,277670475,813201,6738360,18761936,1174670644,647382,503467518,75177,35180,1592083454,9498,7.83,3.58,3.49,0.24,0.0,317518427,301198000,16010000,331683287
2661841.exe,522719509,5553659,297420682,922894,298107426,915904,5574022,15882966,984687717,566690,515644974,59414,38873,1547840260,8722,6.63,3.13,3.04,0.2,0.0,265580277,246222000,19017000,279739426
2770690.exe,306011113,7027394,165796400,831893,164383576,857381,6978511,18609610,799805978,685943,308456673,39433,23494,964487458,7017,5.28,2.38,2.31,0.18,0.0,215946052,200660000,14974000,230287607
2919030.exe,742536323,9141556,411950287,1565489,414879351,1552417,10997818,25974859,1696165412,1182732,742245078,55007,42875,2239300110,10037,11.25,5.1,4.96,0.35,0.0,459575988,437225000,22011000,473968246
3018156.exe,450411475,6968921,238583640,982457,239142874,971230,8127356,19967207,1074339121,769445,440318701,64190,53525,1383930521,8585,7.11,3.24,3.16,0.24,0.0,289336581,270038000,19002000,303940385
3034704.exe,677744823,5910057,351684277,1232412,352351496,1227274,5620086,16345762,1241859910,647377,674420842,50446,38351,1989557700,9125,8.31,3.9,3.79,0.24,0.0,335304862,324945000,9998000,349572333
3166917.exe,633951027,9265779,351870531,1355122,354084184,1364763,10818128,26493199,1364576686,1204984,634197110,89220,47114,1898431044,7767,9.17,4.2,4.09,0.3,0.0,368920609,353541000,14980000,383158912
3200505.exe,492317832,5251496,248882159,826741,246588071,820824,5450476,15195235,1009239501,499125,485576827,42031,55678,1503145614,8818,6.8,3.09,3.02,0.2,0.0,272227485,252911000,18993000,286421466
3539137.exe,338641225,7423333,181958072,870132,181031723,871562,9058184,20824409,879038643,757767,337333120,61174,45051,1043573398,10438,5.84,2.59,2.5,0.21,0.0,237055595,213807000,22979000,251021306
