file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2766234.exe,504422829,5238033,286015894,2908744,285445845,2890143,2557322,14699811,1065253923,344899,500904451,28026,22094,1559588603,4168,7.09,3.35,3.26,0.17,0.0,288604035,277215000,11008000,302799916
2807545.exe,432096013,5180209,248610236,2645673,245441725,2673867,1724731,13506226,914245186,208389,420273688,14596,19434,1315892140,2871,6.03,2.85,2.78,0.15,0.0,246744802,240430000,5985000,261026534
3007872.exe,440426313,5199587,252805486,2660298,253676666,2691605,1766765,13490535,940069580,185233,445801547,19078,14576,1371867793,2479,6.24,2.96,2.88,0.15,0.0,253490297,248978000,3999000,267850950
3050670.exe,441964701,5192382,252848387,2641528,252937827,2655880,1656207,13356814,940079827,183804,446325220,15983,14613,1376990614,2480,6.22,2.95,2.88,0.15,0.0,255123840,249819000,5016000,269229414
3121765.exe,441388113,5193636,252712078,2648624,252722569,2650706,1577784,13137189,929276605,182037,445821987,17096,15135,1374301207,2478,6.18,2.9,2.83,0.15,0.0,255742063,253430000,2003000,269910839
3401505.exe,490089544,5325500,284804472,3099450,288569344,3121345,1703514,14995578,1438650129,425730,486205987,529006,219041,1521101089,2673,9.35,4.45,4.33,0.22,0.0,388024407,320555000,67116000,402415172
340754.exe,686032653,5356637,397536315,3366310,398151726,3385154,1652733,16070650,1636507217,428859,688642276,468555,219312,2100287118,2471,10.76,5.12,4.99,0.24,0.0,443911989,373636000,69931000,458255190
3509617.exe,628202886,5349075,360113975,2899640,364274042,2885011,1736116,14176913,1139584026,185972,640792717,21342,15286,1882848652,2669,7.63,3.66,3.57,0.18,0.0,309734309,299374000,10012000,324083682
3585983.exe,695689974,5403660,407485054,3389668,408577938,3402248,1677848,15796336,1654201941,422156,700234639,75802,216780,2132289205,2472,10.93,5.23,5.09,0.25,0.0,445738480,387394000,57909000,460041587
3588461.exe,767159730,9378646,428495318,5894128,427654174,5871716,6152268,28254765,2200792484,913257,779301445,341097,232405,2408974659,5017,14.52,6.8,6.62,0.37,0.0,596182953,531724000,64087000,610599843
