file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1168229.exe,1393054643,2885112,666122828,3736428,662838844,3788885,1064677,10459864,1651461411,58208,1385730782,49800,22812,3880780526,3253,12.27,5.7,5.55,0.27,0.0,501632918,458973000,24944000,830410191
1239379.exe,980849125,1260699,524052310,2986110,524922947,2989458,506000,5936604,1239475952,41265,986299621,33742,10328,2818531982,1557,8.8,4.33,4.23,0.17,0.0,334571227,332218000,2001000,348859946
1253440.exe,341577046,2104826,154408745,1673295,152217124,1684789,710941,4919844,469883687,24311,334610691,6983,4188,977268849,1693,3.21,1.59,1.56,0.07,0.0,127323912,122102000,4963000,141690680
1363825.exe,1120218583,15932685,621936281,9442726,622356436,9446529,13386366,44461481,2901043924,1686629,1119029135,93735,37352,3484080292,9844,19.56,9.3,9.06,0.54,0.0,783366674,763082000,20002000,797464535
1373378.exe,1406674517,15165270,771720838,11013416,771744548,11051817,12395920,42629680,3373042879,1555551,1401976999,93201,34749,4339670407,9818,22.71,10.81,10.53,0.59,0.0,910406870,899122000,11001000,924828490
1380046.exe,3239417983,10621278,1739149052,3663025,1737932259,3650936,1140988,21749011,5362853378,141370,3246001205,70452,41865,9800114854,3840,36.03,17.38,16.95,0.74,0.0,1449764415,1447402000,2000000,1464141909
1405031.exe,1362763296,3903588,733077745,5361814,731194150,5332957,729676,11033917,1910496679,61932,1371686719,56401,17896,3945921521,4280,13.17,6.53,6.38,0.26,0.0,516283201,505971000,9999000,530546120
1484788.exe,1075841923,8477388,505035470,2642150,504136155,2657602,6701310,25055693,1956931418,257891,1068554866,135582,32042,3199281592,10408,13.26,6.41,6.25,0.33,0.0,528058601,510759000,16992000,542492654
1651759.exe,1798877838,7663327,796614900,6863349,796228127,6878563,6964229,20490849,2799336088,139741,1817629010,244549,61245,5699071566,41426,19.33,9.49,9.26,0.44,0.0,755010128,696722000,57976000,769227890
1757160.exe,2859615456,11965577,1506904733,3119037,1503007889,3120214,1186741,21224603,5042267132,133164,2855105075,59132,39084,8765394394,3845,33.96,16.61,16.19,0.69,0.0,1364577029,1356210000,8001000,1378932610
1794636.exe,3238845295,11095937,1738067751,3643969,1737704293,3670425,1165576,20802161,5405336691,141825,3245265793,78429,43573,9802897796,3839,36.19,17.55,17.1,0.74,0.0,1461673441,1452257000,9001000,1475997473
1841293.exe,1005633460,5991141,479874122,7063875,473486690,6978768,4588656,20908114,1936038907,275365,1000777142,55693,48613,2979481418,7617,13.1,6.26,6.1,0.31,0.0,523478266,513150000,10002000,537898325
208193.exe,1011889661,12638769,542871054,2387404,539495891,2397514,1299921,9488100,1659473859,53428,1005756904,48427,16405,2971528570,4429,11.23,5.42,5.3,0.24,0.0,448507179,439211000,9004000,462837128
208205.exe,636666583,2022923,377885350,3164174,372066978,3181492,808882,7771512,1058960668,33711,635904143,23294,11260,2080672174,1886,7.29,3.55,3.47,0.15,0.0,286593953,280237000,6005000,300851301
2116056.exe,751376855,2813556,361856542,3948452,359354070,3893899,1998699,8420989,1200332092,56790,741027472,46358,15938,2159432426,7288,8.25,3.95,3.85,0.18,0.0,324869988,307594000,16977000,339094919
213413.exe,1504333902,1599869,860288408,3784356,862432435,3774966,521678,9864084,2525468087,66824,1498490229,33195,27559,4527265885,1103,17.25,8.27,8.07,0.35,0.0,681811626,678567000,3002000,695842878
2265253.exe,1666503190,27288849,897579124,3922828,898350359,3896349,1049570,12135359,2466133995,74272,1673008202,64696,22983,4921236709,4579,17.18,8.42,8.21,0.34,0.0,665489078,654174000,11002000,679455549
2289173.exe,675177676,3170985,365692870,2608063,370215624,2637530,1251725,7876926,1177919529,53803,679869344,65936,18514,2059365950,9480,8.06,3.9,3.81,0.18,0.0,319178765,297957000,20997000,333282649
2354500.exe,1982564526,26794381,1079164047,8870784,1078606870,8807688,5660504,33839632,3799409081,535077,1982366229,87483,40491,5992140032,8551,26.24,12.66,12.35,0.58,0.0,1029561295,1010324000,18987000,1043854653
2363790.exe,1105535961,7002068,626172952,3829957,625134547,3834721,3566608,20907439,1821213880,463017,1105781495,67860,18255,3251617138,4426,12.99,6.04,5.9,0.29,0.0,493222736,476923000,15997000,507621061
2364548.exe,628086563,1379839,328823998,1821392,331112583,1826934,519911,5615637,1001283944,31908,627663763,32118,10333,1875216217,2365,6.96,3.32,3.23,0.14,0.0,271078413,260724000,9989000,285210681
2366881.exe,1160119281,16294369,638711234,9040143,636948414,9037149,13636744,45030314,2937223081,1654074,1160648839,92017,35192,3601342076,10098,19.9,9.45,9.21,0.54,0.0,793855623,766567000,26984000,808147884
2369365.exe,886272552,6760826,412421886,2816312,411208378,2778907,5211864,21684169,1540258292,172548,890581181,34366,16728,2620444021,3649,10.45,4.96,4.83,0.26,0.0,417361857,411066000,6000000,431608442
2473478.exe,353602259,2273945,188604530,1649896,189034501,1686652,546841,4781418,552825010,16838,356293506,13151,6347,1103721389,1696,3.74,1.77,1.72,0.08,0.0,152364753,150069000,2000000,166710402
2487064.exe,1624566182,15582159,916066836,9713032,912890534,9700678,14015395,46273426,3403064859,1670414,1621180318,74380,40338,4889869764,10092,23.21,10.99,10.71,0.61,0.0,921475551,906073000,15001000,935938500
2547532.exe,1115835142,15507614,615398861,2670573,612784098,2673165,1396450,11279994,1914102278,68329,1107187127,50518,18398,3362279473,4430,13.03,6.34,6.18,0.27,0.0,517715592,508428000,8989000,532285539
2632607.exe,1419969427,9069677,768050041,3628618,767381593,3617871,1488519,10124676,2079825280,65655,1425062698,62648,21557,4198093707,4229,14.49,7.01,6.84,0.3,0.0,560508724,550093000,10001000,574729832
2981499.exe,1877554943,11532880,938883653,3171846,941893893,3190447,6421155,33381096,3077009279,306141,1898561588,100610,35872,5582320344,11717,21.16,10.06,9.8,0.49,0.0,831258739,806926000,23997000,845684085
2983245.exe,1731311904,23901561,1001149281,12245716,998517860,12105537,17180519,63987828,3988769634,1830394,1720916029,392904,147530,5356431168,13749,25.01,12.13,11.84,0.64,0.0,935434982,912132000,21979000,949516091
2984311.exe,350600690,1973962,157357271,1554302,153522543,1558900,773960,5009973,468667115,27903,339854545,12148,4688,993311141,1694,3.3,1.58,1.54,0.07,0.0,126645815,122304000,3977000,140843977
2985036.exe,1626687190,15457217,913416476,9746605,911657556,9721036,13461159,46207217,3395565275,1658596,1623654677,85159,63175,4899722418,10089,23.87,10.9,10.62,0.6,0.0,917129147,896798000,19995000,931628554
2987448.exe,1624025441,15752445,919981141,9845336,917351608,9831772,14084886,46978958,3436013748,1669687,1622557876,88276,36934,4890749933,10929,23.49,11.18,10.91,0.61,0.0,923294940,910929000,11999000,937549198
299068.exe,1517991962,13553697,845191196,10819560,845565074,10905985,10041896,39370457,3616162215,1326820,1512654583,94677,32459,4688034561,5914,24.75,11.38,11.08,0.6,0.0,976502413,963344000,13004000,990653091
2993463.exe,564751296,1218588,275108898,2395050,272430080,2416031,502568,4768512,830560221,24460,565375178,10371,9137,1625378384,1306,5.75,2.79,2.72,0.12,0.0,225432412,218043000,7001000,239807794
3032867.exe,1143543286,16064726,631941476,9374395,629219003,9380875,15956304,46313114,2989794049,1970162,1142134287,89855,37813,3542828229,11774,20.58,9.48,9.24,0.57,0.0,807973754,783578000,23987000,822164221
3035956.exe,1163757519,16201438,641233720,9387964,640263833,9383078,16327687,46708693,3002350576,1990901,1162625514,108951,49210,3625953556,11773,20.31,9.66,9.4,0.57,0.0,812271377,794969000,17020000,826333278
3038559.exe,3892809198,8633311,2009203332,4177936,2012595913,4178066,5454109,37727797,6619853377,284923,3902740009,158608,51789,12037168284,3644,45.53,22.03,21.5,0.96,0.0,1789222878,1783932000,4999000,1803445858
3054390.exe,311226416,2123953,158168050,1616740,157304231,1637433,622127,4934839,443597047,18760,310569929,18077,7095,923505385,2082,3.05,1.47,1.44,0.07,0.0,120684241,111301000,9024000,135112268
3064636.exe,1529463060,26158083,785721433,5148661,784191709,5093361,1651939,14686555,2628890179,84606,1540014191,47589,27348,4624201403,6315,18.09,8.72,8.5,0.38,0.0,710182716,700834000,8985000,724571157
310302.exe,551254913,3269095,289030680,1713639,288710286,1706851,1802049,8084523,850829472,42449,563316957,48366,14035,1666413826,7141,5.96,2.86,2.79,0.13,0.0,230104985,216803000,12988000,244303456
3461405.exe,1643044039,13897197,893383536,14012907,892886343,13978248,9968125,40201945,3363192493,1350983,1642603183,106092,32505,4847734439,7399,23.68,10.96,10.69,0.56,0.0,908154865,889817000,17996000,922341656
3573059.exe,1023854452,2036890,497186593,3592623,495465923,3631578,706629,8017208,1591021220,46768,1013189170,35990,15061,2997387511,2603,10.9,5.27,5.14,0.22,0.0,429799460,424532000,5006000,444354463
371353.exe,1568611847,21776619,826062041,8129880,825343186,8035892,17327406,44528390,3335711483,1012262,1569767718,125204,43378,4793675187,14490,22.55,10.67,10.39,0.59,0.0,905086604,881792000,22994000,919224506
3889320.exe,781677145,2255284,430503437,2495594,431303047,2484129,838637,6419849,930300862,29023,786476600,26262,10573,2194572511,1690,6.71,3.26,3.19,0.13,0.0,250261051,243935000,5998000,264503226
3892773.exe,522387661,1918180,246042292,2409921,242574855,2459785,704891,5425665,821009228,26039,523869993,15088,8423,1496618461,2088,5.65,2.73,2.67,0.12,0.0,222047617,219745000,1997000,236374182
3895398.exe,411228185,2154102,207797238,1792605,202391611,1784772,776029,5348860,571338286,20966,406154779,12351,4904,1274874585,1697,3.99,1.94,1.89,0.09,0.0,155217414,153684000,1004000,169604991
4035360.exe,413359064,1788562,219444146,1659516,218336053,1699811,470701,4814866,637936184,19316,409300439,43492,622819,1241915540,1305,4.41,2.14,2.09,0.09,0.0,173078921,169758000,2995000,187113257
406692.exe,530082894,15572431,542636314,9112879,543081958,9172292,16017627,42254376,1963438274,1944619,533709208,79560,34456,2079804699,12518,13.27,6.13,5.97,0.42,0.0,529955522,514554000,15016000,544171307
4119785.exe,1714070065,25007616,922569731,11908630,921036198,11887822,16087619,53248187,3838988631,1212614,1725751911,96031,37411,5278149697,10368,26.38,12.65,12.34,0.66,0.0,1037888453,1017570000,19991000,1052250238
412287.exe,1602272606,15911215,906104632,9725863,905860475,9711894,14150706,47785171,3447735065,1670234,1605180385,119517,38302,4841536648,10092,24.05,11.36,11.06,0.61,0.0,930305025,909893000,19997000,944336525
420068.exe,672982874,2688390,365616616,2629035,368515971,2588325,2042251,8855310,1166505785,57579,677709316,70144,19787,2061881550,9479,8.02,3.85,3.76,0.17,0.0,315968771,296744000,18983000,330219229
4207313.exe,612979982,1235904,306598639,1859156,306128749,1815955,479564,5098536,938636859,25481,615869095,8130,7435,1892445479,1109,6.45,3.15,3.08,0.13,0.0,253418604,249101000,4001000,267768914
4209826.exe,1627451255,15563171,914657240,9724172,911870208,9728374,13748861,46428941,3396671782,1663593,1622586606,84277,37785,4901443473,10090,23.47,11.11,10.83,0.61,0.0,919738985,896413000,22984000,933986561
4213036.exe,1150199328,16396288,634346306,8399819,632878266,8413423,17419985,47879977,3004087585,2185803,1147957888,101269,57496,3567420208,11771,20.51,9.56,9.31,0.58,0.0,812566508,786142000,26004000,826858120
4222620.exe,902313090,1270913,490126992,2408860,484142196,2430237,567705,5310964,1032527303,31331,889281502,37652,11954,2628268441,1104,7.72,3.67,3.59,0.14,0.0,280114068,275710000,3995000,294509425
4300786.exe,731048819,2022694,394426992,2201329,395093947,2202146,839395,7606973,1306983617,40100,742388667,61361,12310,2248198597,2846,8.93,4.29,4.19,0.18,0.0,352444402,349161000,3001000,366768938
4301296.exe,1317235402,5470119,724730307,3739363,718745348,3752053,5027518,18292434,2002912939,347362,1292655430,81659,23807,3851380479,9330,14.3,6.77,6.61,0.33,0.0,539445979,519110000,20004000,553604035
4322230.exe,1976635194,6338218,988010411,4827426,982863484,4746933,4864257,24107438,3202945392,199808,1961892051,71700,28966,5782866951,3449,22.22,10.59,10.32,0.49,0.0,864840284,857420000,6995000,879193402
4390406.exe,1979456183,9443002,995354610,3044175,990355894,3106408,7224838,31329126,3299004221,284936,1968091850,87584,104926,5858675597,9551,22.91,10.91,10.64,0.52,0.0,893127185,868822000,23995000,907630206
