file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2560483.exe,1525763508,815035,209581588,1358696,209839238,1350355,664394,7429762,1906772233,67260,1516381962,12473,15433,4475014477,2080,12.21,5.72,5.57,0.26,0.0,514174590,509069000,5000000,528669195
2578381.exe,4533213375,1433001,1415125007,1746446,1413020096,1741095,732962,15223651,4234430672,125074,4519830579,30241,30055,13285299069,2094,29.68,14.84,14.5,0.58,0.0,1148734713,1145963000,3002000,1162807019
2590789.exe,311562143,381318,207799187,1153592,205657217,1137142,289235,2955219,674895597,18463,311789777,7057,4918,2174903409,1109,4.62,2.27,2.22,0.09,0.0,183181659,180956000,1999000,197416230
2597067.exe,3265016381,3736553,1338181547,1671300,1335314769,1668441,3832958,16779097,3537484785,116936,3247856808,150868,41274,9914784935,17711,25.14,12.44,12.13,0.52,0.0,958837240,919834000,38992000,973237941
2677392.exe,1610951720,791970,209005627,1323612,209272073,1324564,408631,6263264,1650221884,52467,1619823739,36650,15875,5350966440,4035,11.57,5.2,5.07,0.23,0.0,447883091,443672000,4006000,462345737
2679630.exe,9929363302,4006495,3862738845,4017811,3860955525,4009585,1546157,41692852,12222135684,1578717,9929790772,84210,88476,29989548024,4731,84.98,42.52,41.51,1.67,0.0,3292274686,3283574000,9001000,3306568694
2792238.exe,3543140276,1903194,1120588616,1882512,1120539626,1880572,1153273,14999759,4195989295,108540,3552211498,36540,31191,13542915114,4612,29.66,14.83,14.48,0.58,0.0,1134110246,1126100000,8000000,1148376654
2900204.exe,4867203408,1726261,1932003261,2004138,1930336110,1998561,560494,20292885,6184961031,214831,4860604107,25902,40827,14896553460,1110,43.59,21.78,21.28,0.84,0.0,1673102378,1670161000,3000000,1687412461
2950717.exe,3932899506,1112581,1213586292,1631868,1210344617,1630989,499307,13109478,3729256288,106778,3918572994,17709,25707,12091753011,1109,26.71,13.34,13.03,0.51,0.0,1011220439,1009869000,999000,1025358786
3093096.exe,1751460979,2662096,630211566,1438327,628693927,1431811,3078756,11595795,2140840697,96244,1732504048,101910,28995,5571642166,13797,15.11,7.5,7.32,0.32,0.0,579500582,550418000,28969000,593694289
3094511.exe,2325043081,856739,911410450,1558258,907777484,1557184,833570,8270772,2051573448,64192,2309153014,22203,14824,5982853432,2518,14.72,7.48,7.32,0.28,0.0,552725291,547400000,4994000,566901602
3095657.exe,2524970301,660389,613362199,1336294,612181473,1336785,373369,6852034,1914943746,57947,2523842617,6953,14014,5781772859,1109,12.75,6.13,5.97,0.26,0.0,516243908,512945000,2999000,530451911
3097233.exe,5167187573,2046715,2033336081,2128034,2032481924,2126838,867091,23176828,6632363823,179353,5159479336,41845,48173,15996040268,2088,46.08,22.82,22.28,0.91,0.0,1788207172,1785002000,3000000,1802437149
