@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
69701379,219937,47076155,245973,47089508,245801,131661,888793,101718426,3782,72941911,2807,1259,251562653,140,0.71,0.34,0.34,0.01,0.0,27686494,25371000,2029000,41629730,0
252961274,306698,156250264,667219,156160624,668396,143656,2249605,507528078,114747,253820845,138463,105584,773696025,128,3.41,1.66,1.62,0.07,0.0,138658907,103507000,34834000,152955411,0
114168248,435547,73247091,464684,74109069,441374,341918,2336190,396963968,108623,121134399,224733,108926,404692846,1888,2.59,1.22,1.19,0.06,0.0,106794538,76388000,30153000,121435618,0
246286209,320387,153261408,711624,153765408,708545,221826,2236286,505161815,115376,247850657,38153,105435,759346778,127,3.38,1.64,1.6,0.07,0.0,134858659,109354000,25081000,149258295,0
253190797,261161,155552868,797249,155578433,798387,167324,2265133,510605778,115419,253711503,37140,635178,773355524,128,3.46,1.69,1.64,0.07,0.0,138450570,106080000,32024000,152580926,0
97570538,273260,64047396,418968,64130801,417456,133772,1551019,342701583,111601,98274124,4100,104552,335200758,134,2.21,1.04,1.02,0.05,0.0,92556835,58136000,34080000,106653116,0
252978167,304503,156122091,637778,156348536,642894,180936,2308424,507242415,116441,255989687,12218,105540,777734690,128,3.37,1.58,1.54,0.07,0.0,139227262,105966000,32989000,153456985,0
250588926,264063,155443491,638716,155446186,638447,155222,2234704,512658344,115623,251413256,310317,105640,775862390,129,3.45,1.66,1.63,0.07,0.0,139412443,103025000,36008000,153727892,0
252444039,305432,155696570,679658,155627627,678245,152067,2148725,505122829,114362,253526940,13242,108127,773313542,128,3.39,1.66,1.62,0.07,0.0,136171781,103921000,31975000,150378727,0
243830545,347235,153096879,706991,158367847,716699,157005,2216770,507972125,113251,253784316,284970,530540,756502750,324,3.42,1.66,1.62,0.07,0.0,137362051,106061000,31017000,151483531,0
69299614,221137,46564113,181136,46567534,182258,136097,876721,99425885,3404,72857432,2547,1213,249863299,135,0.68,0.33,0.33,0.01,0.0,27057665,25731000,989000,41321290,0
251140541,300443,155505800,693004,155493012,686447,143710,2124921,503903800,115052,252795630,38478,105654,772153381,128,3.39,1.64,1.61,0.07,0.0,136120891,99894000,35962000,150260355,0
67536273,217169,44118688,182445,44109230,183533,135400,769854,96667819,3663,70316508,4813,1640,236826270,135,0.68,0.33,0.32,0.01,0.0,26309883,26026000,0,40425750,0
70190305,219300,46689413,180742,46711191,182405,137267,880956,100390393,3768,73102564,2642,1304,248900270,133,0.71,0.35,0.33,0.01,0.0,27170962,25951000,998000,41108975,0
247959286,300692,153344873,709922,153541764,701402,125104,2117707,500524654,115376,248116854,10731,105811,761193376,127,3.37,1.64,1.61,0.07,0.0,135276491,115046000,20008000,149150572,0
249238048,297389,155471100,632676,155488138,629060,134655,2076891,502293877,114702,250068177,10226,105716,771818149,130,3.37,1.64,1.61,0.07,0.0,135750184,102663000,32892000,149836505,0
70050104,234024,46404848,182789,46443005,182798,143349,877327,101398611,4173,73708247,2657,1409,252508140,135,0.68,0.33,0.33,0.01,0.0,26907893,24587000,1967000,41095081,0
251724682,304457,155768903,777600,155930568,778827,149301,2096392,510905045,115099,254349178,8777,105539,772884599,128,3.45,1.67,1.62,0.07,0.0,138378886,108101000,30028000,152662539,0
248192985,277510,153036021,677603,153196596,675856,148075,2112599,499186018,115188,248295513,11069,105996,760538289,128,3.37,1.63,1.59,0.07,0.0,134785711,104468000,30135000,148840152,0
69064102,220824,46884632,187584,46936924,187365,156329,939244,100970347,4293,72835239,3152,1634,247669052,135,0.72,0.35,0.34,0.02,0.0,27153238,25944000,997000,41559800,0
250964350,301010,155438113,648201,155369130,649834,142481,2098053,510374166,114935,253573208,216623,105424,772501963,126,3.44,1.67,1.62,0.07,0.0,137813931,104437000,33138000,151819556,0
93951007,274561,62623237,419730,62703361,416335,147988,1604637,342380089,112448,94585665,50449,104702,328356878,133,2.22,1.05,1.03,0.05,0.0,92321536,59016000,33009000,106277617,0
350860864,5237027,234381228,2550013,235591996,2556678,2289048,18344983,1008877662,228898,356830958,249204,197093,1192814957,5067,4.51,2.38,2.34,0.09,0.0,141254020,102678000,36884000,155419814,0
65722936,223094,43652810,180140,43668395,181216,132296,767749,95472949,5091,69495466,5316,1564,235673737,134,0.66,0.32,0.31,0.01,0.0,25935213,23654000,1971000,40142160,0
73176883,202693,47474995,185316,47416769,185479,146612,922045,101851798,3968,74777878,2062,1255,258995577,135,0.71,0.34,0.34,0.01,0.0,27660717,27365000,0,41917708,0
67445479,192537,43121191,181930,43129755,182483,136902,789733,93667760,3869,69024505,5226,3205,233767244,135,0.65,0.31,0.31,0.01,0.0,25492756,25305000,0,39625049,0
251992681,300344,155664351,637846,155700215,636984,146963,2155795,506596512,115456,253560781,20036,105244,771505280,128,3.43,1.66,1.62,0.07,0.0,136790699,109657000,26915000,150967424,0
252152556,287193,155720334,859403,155725229,857288,167081,2291009,515977816,115348,253089253,18839,611043,773282217,129,3.5,1.69,1.65,0.07,0.0,139648359,107353000,32105000,153790967,0
251561618,310578,155715413,711440,155588229,711657,152396,2242278,520329918,115491,253377041,223708,308769,774515305,127,3.5,1.68,1.64,0.07,0.0,140691435,105338000,35112000,154649969,0
252458138,295010,156028088,681736,155989459,680917,168870,2134477,506497313,115055,253906345,8941,105521,774407778,127,3.43,1.66,1.62,0.07,0.0,136713029,105302000,31089000,150742491,0
254158856,306741,156652188,702305,156581115,704357,167363,2143312,506967062,114802,256273965,14483,105162,780151008,127,3.43,1.67,1.64,0.07,0.0,137273583,109935000,26984000,151591043,0
252459618,285112,155498817,643224,155485183,640539,155861,2106772,503017335,114287,252874872,8778,105783,773377703,128,3.44,1.67,1.62,0.07,0.0,136085933,100553000,35193000,150268476,0
246230897,338999,152715375,682204,158070233,690942,171797,2203839,511218082,112586,257965180,297761,109144,762335033,322,3.46,1.65,1.61,0.07,0.0,138053702,103819000,33941000,152245050,0
69297947,217502,46307539,184544,46244543,183961,135362,886584,100242152,3831,73277453,2867,1253,251559291,134,0.69,0.33,0.33,0.01,0.0,27027767,24763000,1981000,41476742,0
252730690,304929,155868458,595375,155910986,594638,158010,2234654,515335307,114955,254892918,307805,105579,778453226,129,3.49,1.67,1.63,0.07,0.0,139987302,102775000,36919000,154196595,0
66528438,223090,43192748,180995,43262520,181217,135012,794561,96727250,3406,69971181,5226,1636,236105783,135,0.67,0.33,0.32,0.01,0.0,25902007,24645000,985000,40109329,0
225278327,267311,138147869,466628,139927542,482123,188699,1520903,263667818,9013,234375642,7652,2950,699892441,324,1.88,0.91,0.9,0.04,0.0,71478023,68201000,3008000,85459333,0
245649095,301222,152412735,636729,152749828,627886,137645,2071328,501803550,115890,247541674,226863,106001,758729494,127,3.36,1.63,1.6,0.07,0.0,135276676,111986000,22997000,149457950,0
251337172,336038,156957450,695152,156881242,690865,157457,2255135,511395627,115254,252226906,10609,105690,778563591,129,3.45,1.65,1.61,0.07,0.0,140140634,91919000,47958000,154339492,0
233034397,254356,140391694,473292,140967737,492042,166724,1503651,276154322,9844,239789883,7135,3206,718001645,330,1.97,0.98,0.96,0.04,0.0,74380456,74092000,0,88636436,0
70295483,198417,46052767,180357,46066428,181261,135916,844691,99621011,3244,72892718,2641,1310,251083354,136,0.69,0.34,0.33,0.02,0.0,26779098,26538000,0,40979639,0
69799597,217409,46484979,184426,46332705,184490,135988,876038,99066826,3990,71974275,2998,1232,247022712,135,0.71,0.33,0.32,0.01,0.0,27060331,24796000,1983000,41272658,0
248740538,315752,155647657,703472,155563256,701456,147274,2133593,507309950,115909,250209381,10430,106030,773503071,129,3.49,1.68,1.64,0.07,0.0,136280131,103000000,33000000,150669888,0
253335461,298632,156081715,664441,156095572,664062,132996,2106890,507255526,114618,255307959,71650,105167,774944952,127,3.47,1.7,1.65,0.07,0.0,137148003,106905000,29973000,151436190,0
245496830,316753,152593265,637155,153135936,634896,143620,2070100,497808441,115057,245719356,15126,105514,756225141,127,3.37,1.64,1.6,0.07,0.0,134815958,110525000,23897000,149246749,0
71875140,221148,46656030,183006,46647872,184507,136852,889300,100393288,3531,72057228,5167,1282,255992853,138,0.71,0.33,0.31,0.02,0.0,28984436,26734000,1980000,43336050,0
254049389,264317,155755366,664456,155694369,663377,134206,2097541,504796427,114873,254941586,8983,105933,776670319,127,3.45,1.66,1.62,0.07,0.0,136587795,98217000,38084000,150788840,0
69917661,220437,46720901,181271,46723278,181572,135186,866853,100153612,3440,72751942,2428,1237,248194967,136,0.72,0.35,0.33,0.01,0.0,27000501,25737000,989000,41207738,0
68218193,216289,44112369,184211,44135849,183988,128495,852662,97744892,3316,70638856,5099,1355,238055942,134,0.69,0.34,0.33,0.01,0.0,26584422,24422000,1953000,40709041,0
251608171,316758,155796543,638445,156158584,635602,171399,2179039,500647794,114830,252534414,12283,105310,772726116,128,3.43,1.67,1.63,0.07,0.0,135606844,95154000,40064000,149860018,0
95432229,274026,63253083,421169,63473088,420398,143701,1596850,341034007,111261,95944250,6639,104267,332180633,132,2.25,1.06,1.03,0.05,0.0,92274201,64010000,28004000,106479661,0
251175545,301188,155401400,683032,155525640,680197,151104,2138916,503708426,114549,252731934,9020,105086,770585758,128,3.42,1.65,1.62,0.07,0.0,136474768,99078000,37029000,150732909,0
248599092,275662,153639778,687391,153993144,685183,139269,2083250,499125035,114762,248577756,10802,104993,761533308,129,3.41,1.66,1.62,0.07,0.0,134827468,98463000,36170000,149041424,0
242614893,281200,150656431,651649,151120924,654530,214342,2138778,497426212,114609,243349496,75134,104886,750325020,129,3.37,1.65,1.61,0.07,0.0,133780371,103365000,30106000,148106251,0
249134820,298360,155596549,705296,155470697,702524,136270,2125564,504187474,114336,249889659,10582,105237,772431958,128,3.43,1.66,1.63,0.07,0.0,136483653,111138000,25031000,150600148,0
250285417,313799,156158182,669222,156141657,667224,160373,2201197,511270789,115058,252478301,219505,105187,776383806,128,3.51,1.68,1.65,0.07,0.0,138200046,94943000,42974000,152450345,0
251189170,299391,155488754,637229,155499608,633690,155548,2149185,506543529,114783,252492654,16444,105318,771388604,128,3.47,1.67,1.63,0.07,0.0,136489440,109218000,27054000,150773954,0
253246562,301120,156449181,676502,156353906,677170,267925,2248367,515912459,114167,254713458,12379,206529,777163286,130,3.49,1.68,1.64,0.07,0.0,137721083,100092000,37034000,151967209,0
96163948,289340,63732347,428566,63828069,425572,169116,1673619,352399088,111935,97479206,309423,120138,334430563,139,2.28,1.04,1.02,0.05,0.0,96284122,69027000,27010000,110519501,0
251846294,303459,155446613,695029,155508813,692884,154477,2165846,505772835,114995,253144001,9245,105621,772059405,127,3.46,1.67,1.62,0.07,0.0,136466841,105141000,31041000,150696362,0
92208360,282779,62276118,424545,62429503,419294,127276,1601396,341792999,111399,92415551,201806,104458,322074307,132,2.25,1.05,1.02,0.05,0.0,92721690,58251000,34147000,106832297,0
253692927,292859,156330005,674544,156373165,673220,145491,2165370,509040748,115033,254849581,92524,205585,775208954,128,3.44,1.64,1.61,0.07,0.0,138245974,102008000,36003000,152570954,0
251282159,313382,155581089,642266,155879233,637839,126883,2144331,502766257,115227,252304053,9405,129383,771032565,129,3.44,1.66,1.62,0.07,0.0,135739369,102363000,33117000,149974711,0
94247055,274816,62761728,421177,63065387,416755,121743,1563797,339843068,111181,94892863,90483,104151,327822151,132,2.21,1.0,0.98,0.05,0.0,93213150,61978000,30989000,107257802,0
65071569,219310,43178652,178007,43264919,179536,128530,758688,94356435,3442,69105421,5305,1577,232887054,137,0.66,0.32,0.32,0.01,0.0,25368531,23141000,2012000,39894486,0
251492622,299987,155459998,649654,155471863,652561,148133,2104255,508263961,114615,253694110,415296,105505,770594743,127,3.48,1.67,1.63,0.07,0.0,137133844,112878000,23974000,151524935,0
246307931,300318,152692559,631515,153224576,631452,143348,2066039,495568147,114453,247349994,9156,105147,758270214,128,3.39,1.61,1.58,0.07,0.0,134211787,109989000,23997000,148548317,0
67850912,202257,43634449,184100,43614758,184307,139693,867657,98093097,3311,69408280,5048,1480,235976824,135,0.68,0.32,0.31,0.01,0.0,26645019,25457000,1018000,40638867,0
251790531,301488,155451574,673394,155305163,668451,129864,2072795,504812496,114808,253295294,8657,106016,772960631,126,3.45,1.66,1.62,0.07,0.0,136015827,90824000,44913000,150187557,0
251688253,298489,155802317,639823,156018043,644658,272952,2279829,516305398,114077,253700307,306676,105015,770981120,128,3.51,1.69,1.65,0.07,0.0,138432218,102063000,36022000,152432515,0
44490184,216668,5973591,181693,5992749,169881,115048,2075814,506552515,13986,44397972,2701,4354,124874303,133,3.17,1.45,1.41,0.07,0.0,136673002,135356000,1002000,150767998,1
825263163,1024583,484915356,3917506,484655801,3909848,235964,11728290,3451857567,91859,825109227,17535,25152,5638803018,126,21.37,9.65,9.37,0.47,0.0,934509811,932571000,999000,948728312,1
25299216,131683,3532960,77483,3394974,69622,87176,985050,188606356,5724,25273958,1215,1792,123133211,132,1.2,0.55,0.54,0.03,0.0,51184221,49911000,998000,65160728,1
766106700,1553343,244465912,1015429,244627479,1019880,373300,19693400,6091779758,151382,766025476,23391,39738,2024636454,126,38.31,17.6,17.09,0.83,0.0,1644769791,1643134000,0,1659060769,1
19699598,138478,4170237,226147,4163370,231740,109592,729049,99533205,2821,20047465,414,1081,114626438,131,0.62,0.28,0.27,0.01,0.0,26646951,25361000,1014000,40872486,1
1600872,165640,6375996,109260,6237632,116100,88659,1030456,181699868,5685,803042,1240,1964,121767330,132,1.13,0.49,0.48,0.03,0.0,49431863,48038000,1000000,63782812,1
104989924,196455,30912987,106695,30919216,108914,109985,1780631,418971203,11603,105608480,1361,2645,698069919,127,2.67,1.23,1.21,0.06,0.0,113761341,111400000,1989000,127989103,1
44354446,195946,5771868,187573,5943105,185304,112369,2040309,472997839,14015,44661406,2029,3445,117354731,132,2.98,1.34,1.3,0.06,0.0,128998514,128678000,0,143019806,1
766099192,1578838,245002747,1083956,245621633,1089085,465593,20302809,6102556811,155488,766801810,24782,45053,2023585899,127,38.48,17.47,16.96,0.83,0.0,1648953766,1646749000,999000,1663201773,1
28747330,154885,4803946,123664,4586793,123521,84065,773943,133514511,4682,29246392,961,1351,131400510,133,0.84,0.38,0.37,0.02,0.0,35988888,34699000,991000,50208064,1
35571990,139863,10222752,120076,10225964,125570,99916,820492,103888629,2931,37050402,430,751,146035947,132,0.66,0.3,0.28,0.02,0.0,28397348,27169000,1006000,42383931,1
23618136,167686,3532521,82178,3532489,81869,105943,1182652,212514189,5338,23502321,927,1638,177725102,127,1.37,0.63,0.61,0.03,0.0,57346030,56059000,1001000,71691841,1
385232100,875179,123022015,571675,122933747,572841,248484,10644506,3052199302,81056,385229125,14894,19713,1013279937,130,19.21,8.79,8.54,0.42,0.0,828296224,826630000,999000,842836349,1
30082042,174133,4360972,109366,4505324,112732,120209,1402609,269895709,7770,29693651,1131,1922,73351581,132,1.75,0.81,0.78,0.04,0.0,73340720,72089000,1001000,87326781,1
47501605,107766,9059565,136759,9145698,134785,64328,1054622,217372854,7283,48101034,1026,1676,224199429,63,1.38,0.63,0.61,0.03,0.0,58632431,58354000,0,72702266,1
7607951,595583,87211935,4367698,87067800,4400111,305692,4744939,1230477139,35444,7818815,12210,14182,441848875,1810,8.0,3.77,3.67,0.17,0.0,331710243,330175000,1000000,345891375,1
755920367,1564694,244475021,1056882,244549053,1050248,410059,20495905,6078433472,154620,754934536,27009,43463,2002365853,133,38.32,17.6,17.11,0.83,0.0,1642285378,1641358000,0,1656628738,1
35918699,161951,6429022,146405,6474843,142011,111178,1183904,210301370,5921,35994244,1057,1939,222931828,131,1.36,0.62,0.59,0.03,0.0,57078594,55792000,996000,71318032,1
25260054,152132,3438701,74855,3435045,74640,101914,1130285,207473065,5526,25333119,692,1315,161798439,132,1.33,0.62,0.6,0.03,0.0,56020875,54742000,995000,70089998,1
27228423,173543,3557156,80945,3553794,74920,93347,1146874,243920059,6070,26954305,1503,2041,182912029,126,1.51,0.68,0.66,0.03,0.0,66065759,64789000,996000,80315872,1
388326321,419856,124833446,263469,124842447,261482,158071,4946780,1318451380,35829,388532016,6479,10721,1945646670,131,8.14,3.68,3.58,0.18,0.0,356026457,355687000,0,370115342,1
25458422,168094,3681468,79717,3489935,73665,105925,1020860,189981290,5733,25250418,1040,1692,123253285,131,1.21,0.56,0.55,0.03,0.0,51388675,49990000,999000,65443224,1
27247350,132711,8261944,128021,8281645,138086,92957,825051,119676106,4232,27456827,999,856,168232445,126,0.76,0.35,0.35,0.02,0.0,32198593,30909000,997000,46341386,1
44332808,180728,3580673,92396,3586372,92199,100734,1464293,313536907,8303,44618256,1039,1955,213597196,134,2.02,0.92,0.9,0.04,0.0,84719688,83415000,993000,98956387,1
25387701,126563,3591435,76769,3469142,69807,102286,998706,189107577,6188,25388643,1166,1937,123978942,132,1.23,0.57,0.55,0.03,0.0,51178864,48881000,1995000,65379293,1
744378194,885049,345807657,2199285,345856889,2199782,268050,10854385,3147050951,77748,744297180,13353,22689,5749851698,132,19.79,8.99,8.73,0.43,0.0,852417248,850855000,999000,866570069,1
35041022,157917,14713424,201193,14651592,149380,98797,901617,149620771,4314,34860097,848,1802,157086760,132,0.95,0.44,0.44,0.02,0.0,40438226,39089000,1002000,54726573,1
32297569,167042,6875936,80156,6889332,80745,124603,1090692,201852926,5116,32490929,838,1771,175910493,127,1.24,0.56,0.55,0.03,0.0,54186952,52880000,997000,68272533,1
30774447,185392,4702047,205972,4746669,204686,100339,1387899,283161779,8591,30829957,1601,2333,76534419,127,1.79,0.81,0.77,0.04,0.0,76937637,75702000,996000,90965810,1
27145807,127934,5499222,139218,5553025,134998,111402,825164,110999117,4305,28183575,462,1278,130357746,133,0.71,0.32,0.32,0.02,0.0,29780127,28566000,985000,43815497,1
722696102,486575,314706201,774547,314561733,765830,206373,5503759,1498059471,38462,724041361,7131,9990,2796610130,133,9.95,4.67,4.54,0.2,0.0,404834167,403544000,998000,419133510,1
30477337,153728,6871545,61967,6805237,58361,82941,838667,130970803,4535,30566640,972,1368,186465214,126,0.82,0.38,0.38,0.02,0.0,35526881,34257000,1007000,49724506,1
206523242,280597,61404963,161357,60518581,163770,134746,2885611,755553741,19664,204964639,3597,5815,1043363752,134,4.71,2.12,2.07,0.1,0.0,204120023,203862000,0,218228168,1
25085425,118736,4720230,125608,4470252,122011,81088,613311,78377398,3311,24881035,730,1032,114869471,126,0.53,0.24,0.23,0.01,0.0,21564001,21280000,0,35729482,1
49722492,143018,6883438,83865,6836755,83510,94463,1364973,281590619,8738,49717118,1740,2228,332977946,131,1.84,0.84,0.81,0.04,0.0,76473945,74256000,1980000,90813210,1
37536299,145941,10495380,643413,10591180,648343,146615,1019207,155078968,4100,38126055,651,1048,146674980,131,1.02,0.47,0.45,0.02,0.0,41745827,40475000,987000,56044889,1
46412778,223001,5378979,111817,5347580,112913,122408,1945664,441676795,13378,46438299,2340,3479,512486609,133,2.75,1.24,1.2,0.06,0.0,118940958,117636000,996000,133232859,1
928130115,960951,484454424,3917903,484248156,3919127,294638,11906761,3431148542,85520,927910441,14650,24399,5334934232,133,21.28,9.61,9.34,0.47,0.0,927175423,925633000,999000,941563166,1
20230337,132267,3476599,56510,3186617,52401,83643,613007,80804793,3098,20605234,778,1373,123039039,132,0.51,0.23,0.23,0.01,0.0,21902052,21682000,0,35825644,1
35032408,197975,7329888,82878,7288485,87135,147164,1264290,211259656,4995,34697253,2836,1118,181437039,136,1.43,0.6,0.58,0.03,0.0,56611388,55383000,1006000,70720927,1
22886255,136129,9941038,57212,9944983,60307,84699,819562,120207032,4082,23005050,980,959,123066936,127,0.79,0.36,0.35,0.02,0.0,32494903,31259000,1008000,46483989,1
18199888,80374,2500276,52987,2268368,46968,77874,644689,73641066,4145,18208205,914,1072,103228328,132,0.49,0.22,0.2,0.01,0.0,20315306,19092000,1004000,34589531,1
54075163,183768,23117341,87306,23117749,87806,94618,1289932,300759536,7271,54038440,1495,2322,355236812,132,1.97,0.93,0.9,0.04,0.0,81371448,80168000,1002000,95521514,1
48035428,163038,23021409,84606,23030859,85762,97117,1325772,269738702,7837,47906161,1276,1898,301837550,132,1.76,0.83,0.8,0.04,0.0,73519122,72253000,1003000,87519613,1
48006399,165692,15417327,86639,15419336,86146,103322,1333480,267086475,7537,48046664,1069,1772,352278278,132,1.69,0.76,0.75,0.04,0.0,72325171,71143000,1002000,86543627,1
27595418,90297,6381368,59890,5924156,60276,93827,817382,109159191,4160,26281941,473,779,102743523,132,0.71,0.33,0.32,0.02,0.0,29855053,29596000,0,43913541,1
34057553,173600,6794698,77153,6732349,75399,88565,1192656,230561577,7114,34079813,1411,2014,240821563,133,1.45,0.64,0.62,0.03,0.0,63056987,61774000,996000,77332032,1
20050405,143546,3403966,62172,3218416,61838,99480,811525,99415647,2454,19838859,430,707,97067468,132,0.65,0.29,0.27,0.01,0.0,26958863,25681000,987000,41052960,1
25195026,162251,3548745,83814,3549524,83762,99426,1205861,252796169,6839,25152140,1005,2100,203814734,131,1.58,0.72,0.7,0.03,0.0,67957902,67753000,0,82062399,1
90468679,585020,22186042,217807,22429244,212392,549484,3646369,826214883,29352,89910105,13849,17002,254969413,4040,5.23,2.39,2.33,0.12,0.0,224330368,217075000,7002000,238474560,1
13860010,53318,2185479,49660,2315632,49976,87190,620494,58316515,3910,13742637,238,430,79395984,132,0.4,0.18,0.17,0.01,0.0,16326613,16035000,0,30523839,1
30563629,119023,3520333,84226,3519306,85196,102615,1306375,257045614,7906,30553898,1084,1801,208585244,132,1.62,0.73,0.71,0.04,0.0,70283410,68988000,999000,84476218,1
185632512,277660,57999267,143526,58007554,146880,193710,2514048,619716824,15565,186080021,2102,4156,1073870378,128,3.87,1.73,1.69,0.08,0.0,167323065,165993000,999000,181447138,1
1114372539,570387,384040818,849628,384174856,845256,197709,6468865,1810498376,67407,1117011259,8822,12059,4257359320,133,12.26,5.83,5.68,0.25,0.0,491180444,489794000,999000,505518556,1
39316112,164598,17192163,136277,17423412,152656,103679,1061828,179024770,6159,39853561,1375,1643,242975475,128,1.17,0.54,0.53,0.03,0.0,48780704,47488000,989000,62834001,1
30857331,168325,5271862,77478,5271566,76929,94302,1143477,211828567,5702,30546959,812,1384,216899609,133,1.33,0.6,0.59,0.03,0.0,57558454,56275000,1004000,71529694,1
40864929,170723,10407353,93971,10416564,98955,141488,1547484,306771878,8450,41114585,1048,1933,396309280,134,1.96,0.89,0.86,0.04,0.0,82569666,81301000,991000,96641277,1
1208678446,744728,583218557,1764714,583475977,1769403,302508,9324178,2557925608,66384,1209224063,13228,16901,3756890228,131,17.27,8.28,8.07,0.35,0.0,693011611,690518000,1998000,707339396,1
34302816,151648,9213288,68187,9227886,67403,92835,1002041,145417334,4608,34497226,690,1138,202902652,127,0.95,0.39,0.37,0.02,0.0,43354577,42071000,1001000,57572085,1
732597088,1527820,230116357,1010461,230011475,1010114,461881,19875886,5875950554,148052,732656578,29265,39429,1985019836,132,37.71,17.3,16.82,0.8,0.0,1586550229,1584833000,999000,1600837523,1
724455136,752855,226506876,449485,226666166,456167,283176,8634671,2485330331,61245,725347487,16086,16508,3808961310,132,15.52,6.84,6.63,0.34,0.0,668787031,668288000,0,683049027,1
25405273,172482,3550633,77235,3328818,75975,95386,1104010,234216450,7121,25487895,1192,1925,249465191,128,1.52,0.69,0.66,0.03,0.0,64441619,63163000,1002000,78466189,1
58336456,197947,7244882,117302,7222946,110637,99062,1854948,448450076,12013,58315393,2626,3370,127480396,133,2.84,1.28,1.24,0.06,0.0,121640503,121303000,0,135666384,1
29616196,175673,6415497,148954,6540819,157179,100063,1501473,324933671,9350,29689083,1780,2129,78388664,126,2.05,0.93,0.91,0.05,0.0,88175765,85844000,1996000,102328774,1
56071781,514946,180676411,361109,180544932,371880,184853,5806184,1608517107,43344,55674325,7417,11442,1472087583,131,9.84,4.33,4.2,0.22,0.0,436598753,435303000,1000000,450700839,1
32519629,102347,6872815,78679,6874665,78800,105544,1093377,199360454,6582,32424307,812,1573,175794092,133,1.26,0.58,0.57,0.03,0.0,54444166,53173000,1003000,68737000,1
27443616,138173,8331893,128123,8320847,136618,91520,826430,118625890,4006,27152738,979,1035,165677388,134,0.76,0.35,0.35,0.02,0.0,32431512,31187000,1006000,46406452,1
