file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2288631.exe,195482687,1063071,104453630,98865,102633195,97810,1049613,3154146,284760241,21320,188756951,29373,7989,638454897,3877,2.0,0.98,0.95,0.05,0.0,77487058,67318000,9899000,91766668
2302763.exe,103476927,559284,59437331,78221,59250571,78237,418197,1533727,151347928,9153,106663061,13903,3372,336934644,1959,1.02,0.47,0.46,0.02,0.0,42392946,37084000,5011000,56561456
2311858.exe,98583795,571450,60265690,80092,63433359,80941,345296,1428853,146057769,9448,93821976,11524,3898,322251004,1959,1.02,0.49,0.48,0.02,0.0,39497983,35171000,4019000,53654884
2395206.exe,213278658,564548,125360930,565328,125726768,560381,508502,3555511,698518495,220178,215821818,24303,206050,680533919,1950,4.59,2.14,2.09,0.1,0.0,189057437,128788000,59901000,203279542
2427666.exe,195982306,1127179,106097241,103759,103456286,96800,1089216,3171553,293750897,22747,188474408,29645,10914,637235439,4137,2.06,1.0,0.97,0.05,0.0,79398432,76170000,3006000,93547152
2552501.exe,194048416,668175,104221149,110752,105578841,103318,535369,2369250,279670261,16334,192232495,21326,6881,589269359,2598,1.91,0.88,0.86,0.04,0.0,79444460,76146000,3005000,93884023
2653264.exe,128225388,625928,73730655,91851,74811848,80162,477273,1918087,191650956,15003,119826698,21603,5737,406778053,2927,1.32,0.64,0.62,0.03,0.0,51641388,43261000,8048000,65749228
2666073.exe,269394612,1447342,150678104,133483,157326092,131076,908367,3694602,494557462,30052,268290709,26530,10012,856620284,4289,3.39,1.62,1.58,0.08,0.0,133724216,123465000,9956000,148033743
2787179.exe,130109600,472930,69259716,77895,65319733,77272,594342,2039230,179357947,13888,114344027,12551,5697,393259447,2153,1.3,0.6,0.58,0.03,0.0,48469912,44142000,4012000,62497794
301119.exe,97729943,424489,64711475,67244,61403087,65623,393155,1585325,132269660,11037,85194664,14961,3785,312121864,1959,0.91,0.44,0.43,0.02,0.0,36050966,32884000,2989000,50275771
301392.exe,78267304,523306,37354307,67312,34340684,67149,481924,1528858,109993838,9002,80890611,14839,5099,257950424,1957,0.75,0.36,0.36,0.02,0.0,30136292,23801000,5950000,44429753
306775.exe,154712657,509333,92445481,84772,90899188,89714,485391,1792465,211453819,14222,149863566,18464,3865,487811907,1949,1.47,0.72,0.7,0.03,0.0,56495268,52238000,4018000,70655509
3068084.exe,104570804,499194,68074629,76832,66641073,77493,396777,1598741,165388179,11170,98955370,12339,2785,394051990,1952,1.15,0.56,0.55,0.03,0.0,45071156,39804000,4975000,59469600
3075283.exe,105660153,517694,70150368,75681,66917111,78731,506846,1766253,168695603,11067,97128327,14719,3028,401169452,1951,1.18,0.58,0.56,0.03,0.0,45601450,38362000,6885000,59973745
3088906.exe,198137302,1111022,108535917,108570,104810534,105250,1094990,3222623,296645365,24013,187749225,33221,8485,632258480,4136,2.08,1.01,0.99,0.05,0.0,80193330,74787000,4985000,94510183
