file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2464944.exe,1237891675,23777589,571568655,8525322,573004422,8510136,9716659,47711225,2282428369,369919,1244048075,355192,629941,3686074310,6622,16.17,7.85,7.66,0.4,0.0,617519171,539151000,78021000,631890190
2545383.exe,854396823,7999076,327587790,4283795,328433619,4298834,4061945,21925246,1463761404,62486,857188540,41192,19043,2343856150,4627,10.06,4.84,4.71,0.24,0.0,395597112,386330000,8984000,409868965
257402.exe,997989297,8924845,499483521,7298916,504328729,7255524,4126338,23318431,1863956536,267928,1009934081,166824,623373,2847711214,4419,13.09,6.22,6.07,0.29,0.0,504504870,425323000,78874000,518781954
2687380.exe,710610972,11135191,308776642,6038766,308668227,6083042,5651435,25014960,1646401286,276975,700491425,112781,629380,2006492574,16910,11.36,5.42,5.27,0.28,0.0,444581984,362203000,82046000,458619486
2712758.exe,1091035724,8593438,431563378,8115297,432247553,8079838,5469686,25900005,1902579495,100308,1093916510,134126,37287,3859178797,6791,13.48,6.38,6.22,0.31,0.0,516639172,507333000,9005000,530838687
2764157.exe,957759273,8330753,321841208,7382316,322221264,7333772,4387728,21968463,1312823238,92443,963191897,61189,32088,2413681554,6267,9.44,4.41,4.3,0.22,0.0,354686968,343375000,11012000,369058567
2897120.exe,811143896,8165733,333018167,6668181,328877831,6643397,4832152,22286277,1397237220,71106,805722402,47108,18036,2285948406,7358,9.83,4.67,4.55,0.24,0.0,378187315,364772000,12991000,392489088
2986121.exe,1578769517,7097590,653566694,4661632,652528900,4655999,3976398,23263036,2515973064,89133,1579202838,28694,36595,4525657695,4824,17.83,8.23,8.02,0.38,0.0,677813008,665520000,11991000,692049989
3011182.exe,1227340094,10474545,487444301,6907923,490191064,6905800,4572207,26501120,2329328631,307548,1225721778,410124,642251,3358347036,4425,16.62,7.48,7.29,0.36,0.0,628096643,561830000,65980000,642607351
3040305.exe,1121678880,7415720,492652807,5042552,495012212,5050661,4803544,23854340,1816831333,123914,1125127281,44556,21586,3361050905,4231,12.52,6.14,5.98,0.3,0.0,491235770,483775000,7011000,505546001
3205125.exe,1580731514,9880237,632392727,8804621,633271727,8840476,4282910,23248614,2258774090,77249,1578985879,64379,27101,4330699349,6775,16.23,7.51,7.32,0.35,0.0,612516447,598247000,13982000,626925828
3205462.exe,1202065523,25054944,613030445,8403098,616774506,8413175,11785574,61579566,2517157601,431765,1207342828,301658,1244322,3882678581,6712,15.56,7.5,7.33,0.37,0.0,539742076,468246000,71037000,554121578
3298554.exe,999461160,8902391,501385060,7391984,505525012,7343358,4453777,24015939,1891601246,322251,1007218520,574449,630729,2851434973,4615,13.72,6.23,6.08,0.3,0.0,509978580,447638000,61949000,524318208
3364998.exe,1886770215,8733113,818624271,9008719,818198256,9000439,5311335,28853792,2836804344,294582,1882008994,475098,628879,5660696944,6378,20.78,9.6,9.38,0.43,0.0,765397433,705095000,60008000,779729167
3517094.exe,287844993,11641070,161186548,2814956,164263274,2777854,9503601,28876997,623419408,3685651,294456668,52418,21544,1019858257,6671,4.61,2.14,2.08,0.16,0.0,169192774,155826000,12985000,183521446
3560006.exe,1119473701,8089402,540879769,5811087,544560099,5775319,4107686,21671812,2028815550,297904,1126184304,605906,629934,3196141844,4619,14.17,6.81,6.63,0.32,0.0,548941798,483502000,65067000,563321115
3647296.exe,753337565,14912075,317308660,4672746,320305582,4641911,9109492,37245515,1170114445,58776,756172914,32411,17400,2246055005,4235,8.65,4.01,3.91,0.24,0.0,315169384,303848000,10994000,329575916
3839680.exe,549896682,7440033,390010232,3220590,388009674,3196917,5702155,22185968,1020354857,51070,551948550,39754,31649,1976758248,7953,7.41,3.37,3.28,0.19,0.0,279430066,261067000,18004000,293807381
3851193.exe,719065076,8015413,270321497,6173041,274121933,6158467,5174692,21427044,1185627301,57315,726503757,88120,27158,2171061766,4620,8.6,3.96,3.86,0.2,0.0,319825722,312529000,6989000,334258807
