file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1536382.exe,667526265,7465275,250726447,6956403,250855537,6972413,5347528,19228083,1081483937,296736,670508405,54692,19332,1781270487,6775,7.83,3.62,3.52,0.21,0.0,322999836,289922000,10031000,679503738
1578979.exe,1831166189,11779180,709126111,9712170,710293165,9700674,1791758,26448759,2533138078,386095,1836413726,125986,123331,5701894404,3499,17.32,8.69,8.48,0.37,0.0,683597064,653248000,30011000,697917960
1605758.exe,860118522,7014307,313373665,7255134,316743838,7196796,4510470,18076491,1272263460,273722,862255379,46291,17507,2264480420,6778,8.64,4.18,4.08,0.22,0.0,344412937,332071000,12002000,358593243
1627487.exe,1997167723,9370873,495652588,11400850,495783733,11406649,4890612,28440799,2907641668,504837,2000972008,59702,32288,6511910169,6778,19.47,9.38,9.14,0.44,0.0,783628221,769227000,13985000,798148949
1734547.exe,1948493410,13512721,782780608,8227212,779648728,8175187,3507245,33105359,2729467929,567557,1941058955,56152,158556,5397448471,4036,18.62,9.23,9.01,0.41,0.0,737061973,699652000,36981000,751414846
2002873.exe,1946535853,13655316,779737315,7768194,776633043,7736342,3673292,33984951,2749566498,562751,1955479518,60650,334535,5396606574,4035,18.68,9.1,8.88,0.42,0.0,741683786,697272000,44017000,755817770
2049538.exe,1000876405,5924314,399458475,7961117,400467147,7978542,4100700,18354175,1697049730,267816,996172019,69219,25743,2730222664,5213,11.64,5.55,5.4,0.27,0.0,458379829,448106000,9980000,472534930
2134592.exe,631967680,7295644,265823590,5367764,269709490,5372538,2058802,18356401,1005032796,145520,641680371,17009,11889,1782523351,2575,6.82,3.33,3.25,0.16,0.0,271519082,266215000,4985000,286000682
2365914.exe,512578754,4463642,273445094,5328186,268845581,5307871,1887890,12270134,873527462,119311,515783614,29358,10832,1630094192,2373,6.01,2.95,2.88,0.14,0.0,236034551,228759000,6992000,250200984
2505532.exe,1135852424,5644031,555112231,6524081,554118545,6458681,1774494,14977250,1676005213,214197,1138835233,44941,113145,3206739844,2571,11.54,5.72,5.58,0.25,0.0,453483201,424103000,29007000,467798085
2521075.exe,942008047,4905759,375200031,6584377,374955110,6561423,1749422,14132692,1406517038,110177,940258335,33646,14906,2679162439,3261,9.59,4.71,4.6,0.21,0.0,380554373,371243000,8981000,395045558
2527896.exe,700467732,7406424,284006533,7762591,287051071,7765422,2801789,18969961,1156394164,160104,706920972,21606,19503,1995247382,4042,7.94,3.86,3.76,0.19,0.0,314229145,306889000,7020000,328674217
2640086.exe,542030268,4422133,248867986,4984460,248870329,4963175,1481234,11720093,825803366,93074,538941890,45109,14605,1577607934,4775,5.68,2.77,2.69,0.13,0.0,223909955,209648000,13976000,238099018
2653834.exe,1151527557,7359775,444031517,7963361,443014989,7936423,4072251,20607313,1818284729,247166,1151750448,56954,29602,3187204668,5524,12.37,5.98,5.83,0.29,0.0,490669797,480296000,10006000,505050334
2665250.exe,463295659,4394788,206694265,5252491,210137283,5224167,1388002,11305898,745762274,95535,466902799,19854,10420,1363946929,2573,5.12,2.49,2.42,0.12,0.0,202259485,197832000,3996000,216604789
2701337.exe,417635060,5632623,192264880,3616310,189964201,3567395,2588381,13666703,735507509,141859,417993040,18811,9973,1240735769,3603,5.0,2.39,2.33,0.13,0.0,201518798,197221000,4004000,215842125
3014683.exe,689218394,4674595,315002088,6276125,314559338,6218906,1886984,12944278,1083424059,123388,688505320,29350,11222,2091771502,2373,7.47,3.7,3.61,0.17,0.0,292479406,289228000,3002000,306762353
3018918.exe,1013382693,12990108,401810359,8653231,404470282,8663346,12872316,37847712,1751668204,1067555,1019183664,69613,88931,2665456717,6774,11.83,5.68,5.54,0.32,0.0,471435207,457077000,14002000,485658638
3047601.exe,825135352,4809199,342929918,6409888,342495413,6364895,2274932,13977604,1158526361,130124,818637478,28999,101045,2370005267,3652,8.01,3.95,3.86,0.18,0.0,312809873,306526000,5990000,327111214
3113504.exe,930241637,16066315,576873519,5597499,579829666,5599471,3572644,28238062,1576695436,417594,935429072,29893,19086,3244573598,4048,10.76,5.25,5.13,0.26,0.0,426079193,418807000,6996000,440261717
