file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
120780.exe,151080725,295159,34810226,2016933,35384232,2007853,156419,4338055,1007672341,31736,150969539,7530,8334,285175389,134,6.61,2.86,2.77,0.16,0.0,311042536,300734000,3007000,656298309
1230547.exe,35109615,104439,4810687,122418,4864355,135306,70571,1086952,210280630,7260,35520936,1542,1993,198359511,64,1.28,0.53,0.52,0.03,0.0,60140173,58947000,999000,74156007
1231818.exe,37461631,163733,10217701,75223,10219491,76093,91190,994448,198096973,4603,37810447,945,1686,257613641,128,1.22,0.57,0.55,0.03,0.0,53440936,52165000,1003000,67733424
1290864.exe,25882299,120149,7156576,118054,7315128,125067,91675,796355,115871361,4127,25254682,578,722,140834843,128,0.71,0.33,0.33,0.02,0.0,31494910,28365000,2934000,45590236
1318308.exe,2549223,147692,6983646,87255,6963210,80317,99173,1185114,243280876,6659,2500071,1381,2074,240513664,133,1.49,0.68,0.66,0.03,0.0,65573049,65307000,0,79763488
1340102.exe,325093314,349051,86776415,237255,86966897,238837,175628,4330407,1197511906,31390,325281441,5690,8777,974564001,132,7.65,3.57,3.47,0.16,0.0,324592792,323365000,1001000,338833913
1570142.exe,23113769,138103,3336383,60976,3332819,59844,88925,820054,108697331,3104,23059269,457,808,100488444,133,0.69,0.32,0.31,0.02,0.0,29667985,28434000,1015000,43725789
1647016.exe,3472683,287842,111942101,171000,111888912,162393,123977,2845405,761966147,18641,3446836,3981,5790,1084442920,131,4.5,2.0,1.94,0.1,0.0,205933327,203788000,1997000,219899288
1751912.exe,222223294,316963,123013704,166604,123101272,165038,104292,3007396,800833556,20147,222748363,3707,5811,1190276792,132,4.98,2.3,2.24,0.11,0.0,217166503,216034000,1000000,231437580
1920040.exe,35790450,213424,6994498,188402,6944728,180607,145683,1541641,262705599,6665,36235464,978,1826,157772816,189,1.59,0.72,0.71,0.04,0.0,71123333,67244000,3587000,85256624
1983458.exe,771380297,1609967,244246640,1029716,244018885,1019783,316306,20351810,6141052379,151677,771645349,28833,41706,2077062297,126,38.32,17.87,17.38,0.83,0.0,1660793263,1660855000,0,1675030122
2079662.exe,70208923,297550,16257156,159508,16189845,155794,117523,2736234,722373848,17878,69865934,2242,4912,193016845,132,4.47,2.06,2.0,0.1,0.0,195823775,194651000,998000,210189577
2087440.exe,212130178,292389,152691366,173379,152671864,172955,129696,2798270,718152806,17921,211313438,3118,4835,939211866,132,4.49,2.09,2.04,0.1,0.0,194583583,194349000,0,208619072
2095380.exe,25417952,116364,3611537,86841,3617457,86204,106352,1241635,250756453,7213,25312938,733,1987,286395843,135,1.59,0.74,0.72,0.03,0.0,68306240,66949000,999000,82603987
2118492.exe,380813176,441649,121321068,256923,121302380,261004,190809,4751030,1300999890,33852,381802050,6056,8838,2454747897,132,7.93,3.59,3.48,0.18,0.0,352349549,351100000,1000000,366473836
2133666.exe,765269640,1580479,243819940,1032050,243804482,1032160,394415,20215457,6095366415,144515,765274807,27728,41034,2019591062,129,37.82,17.49,17.0,0.83,0.0,1648846028,1648018000,1000000,1662938610
214531.exe,19973983,120654,2627815,67100,2618870,67955,100778,825052,145821971,3688,20225951,500,1464,51432264,131,0.92,0.42,0.41,0.02,0.0,39384404,39116000,0,53636997
2148414.exe,34237736,102361,3370820,77043,3480448,79100,101421,1176709,219306911,7760,34336280,1520,1827,214986799,127,1.34,0.61,0.6,0.03,0.0,59613105,58348000,1006000,73935059
2167825.exe,29668543,179628,4905315,129341,4901483,134910,87850,1151885,241375410,6048,29412927,1401,2028,68022714,133,1.5,0.66,0.64,0.03,0.0,66477670,66269000,0,80555578
2270454.exe,24611279,143634,3386731,59072,3374157,59915,91418,662456,91534951,2473,25302411,819,1116,131930933,133,0.59,0.27,0.25,0.01,0.0,24804071,22573000,1962000,39156273
