nome,slopes
1071,0.021042963018237142
1082,0.02013996828493861
1084,0.020838249896218342
1091,0.021072685168132523
1131,0.020566512389201524
1132,0.020791836419076587
1140,0.021325719071861465
1158,0.02287031599791214
1190,0.022147863811969436
1192,0.020800353285831765
1195,0.020823211663898535
1197,0.02239338550705371
1619,0.020948092978660467
1621,0.020342425866251904
1628,0.020656963563381203
1632,0.02111047048074428
1634,0.02138416481218209
1635,0.01994836339204722
1636,0.022059274691704975
1639,0.022646870009683535
1640,0.020225067427104934
1642,0.020063492944988066
1643,0.02005668544998323
1666,0.02065483830444498
1667,0.021097575300106405
1668,0.020857617875995355
1669,0.020902797964423025
1671,0.021294986455747223
1672,0.022267523543679644
1674,0.020835491467895
2166,0.022553272804684957
2185,0.021401305374836664
