nome,slopes
1071,0.020992581275048258
1082,0.020098497727111614
1084,0.020798738261143427
1091,0.021085224364763563
1131,0.020617297344653965
1132,0.02083473977994845
1140,0.02125471472038437
1158,0.02277941882109387
1190,0.022198574254262526
1192,0.020877529634548104
1195,0.020908728706130638
1197,0.02249139985090905
1619,0.02106314872220011
1621,0.02028598301147544
1628,0.020735918177322236
1632,0.021066765025982193
1634,0.021333704761653735
1635,0.019967109694938884
1636,0.022006897369974354
1639,0.02260198397685073
1640,0.02021840310165987
1642,0.020063660455256607
1643,0.020057115643798574
1666,0.020707469296072513
1667,0.02116480599620506
1668,0.02090509748522023
1669,0.02098552643995038
1671,0.02135707789349085
1672,0.022351044865163972
1674,0.020902587563304015
2166,0.022627841921805416
2185,0.021417157788815585
