,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1033658.exe,6033366,452061069,267212367,2145913,239645,980742,794398,3240468,224996021,4168439,225556228,4044445,4125000,16259025,769987500,79839,434037368,392421,264494877,6387,40051,45040,1547697515,208699337,192106000,16092000,271224042
0,1161783.exe,6293008,322032217,173681415,2395771,277820,1221207,747449,2356411,175612376,3434727,177181153,3450909,3196204,16015836,639673486,98505,316652579,348669,173687832,4425,12363,40586,1189873896,202771167,191179000,11068000,254875069
1,1200749.exe,5910999,373454269,225359459,2121774,198039,970477,776857,2747649,187264200,3517426,187288787,3513401,3233568,15953495,703139029,80630,375820620,356684,226577346,4231,11460,34474,1335302218,189834566,179482000,9971000,204376160
1,1325505.exe,10065392,302404556,144658832,2726946,954289,3848841,764566,980516,180179785,3224449,180212385,3295966,5981307,23280252,1039741726,3202328,312947249,80067,146395064,5645,215321,406682,1052744564,280095402,201548000,78212000,294210315
2,1335271.exe,8037193,239944479,115547755,1625556,506608,2530676,1248064,2708122,143766655,2323873,143739044,2319270,5079950,17786455,487174316,69415,254525160,374627,127599033,6778,6125,6351,897175565,131524484,116307000,14911000,145785168
3,1499617.exe,10388277,264604856,121252727,2339173,1126213,3809603,551668,725917,161007409,2524697,161088987,2526026,11070781,27733225,666882173,805988,276570900,47809,124870577,8144,16601,61035,865130102,180335915,165927000,13993000,194647793
4,1505641.exe,7881188,228097220,124617539,1517297,681156,3482028,954474,1609208,173005219,517171,179586838,526437,3560072,15988458,494970147,48133,243063281,300643,135105961,3456,4880,12447,1203370124,133425435,125982000,6999000,147819954
5,1542189.exe,21833025,796053881,423399892,3808007,964668,5730497,2053077,5414746,441360494,4020515,438121220,4002539,8813573,34589057,1554080063,378099,773398720,1475026,420454428,6772,220410,49602,2338637453,419363766,344987000,73997000,433782930
6,1631151.exe,15590944,257094538,139305920,1784641,928460,5442623,2223261,4875660,161966283,2824389,164100294,2877452,7685824,27339485,557168256,273938,274350273,1579931,144257244,4625,9356,11350,958025364,150866461,140467000,9962000,165181152
7,1856669.exe,22403877,720439928,470149660,13409720,1855081,6061451,6585779,7209595,551658116,4224481,554777022,4185303,17548271,43277979,2128631665,1579600,729629264,735784,478191543,90614,121820,639759,3111964319,574455333,433006000,141002000,588789265
2,193506.exe,17515254,332047007,178946403,2719113,898378,5440804,1918126,5081099,198531173,3569595,198702239,3562786,7657407,30722367,1077331311,376600,339550447,1423708,181819855,4815,216899,427667,1227135806,290244465,227944000,61984000,304721580
8,1963015.exe,8197471,248758756,117641311,1822543,536502,2452105,1104129,2748091,143773753,2182542,143870003,2194002,5175365,17983978,513622104,58814,267444617,378156,129921104,6583,8617,5806,895303449,138467048,128031000,10002000,152687775
9,198113.exe,8016647,339870364,163721975,1694622,490867,2274771,1345421,3178384,159784303,2836851,159580869,2836702,4689188,17336819,581785665,81964,320979555,384714,161205537,6388,11157,8956,1158482198,157056029,147769000,9047000,171422152
10,1981694.exe,7562762,214502132,105241605,1670088,423337,2363582,1060634,2251981,140058326,2286442,142136118,2380097,4469679,17370266,472209544,65519,231477617,327985,112371656,4623,7257,5839,829866669,127566848,117117000,10010000,142000152
3,202900.exe,6777350,155420512,87525495,2515111,408098,1832398,439710,1372638,126259074,3107104,110901748,2853782,4229546,16063987,381733691,92811,153667982,379183,86659138,5161,37478,76960,601053387,92645892,85383000,6949000,107325953
4,2124644.exe,7932200,742909655,394121180,4870898,599272,2826405,1058464,2670128,422603802,2090524,412025704,2057322,5051679,20851028,1461120220,276832,714679448,386714,387736106,6380,227309,453801,2230049477,394048415,321767000,71948000,408325295
11,2145027.exe,5812889,239345571,116245897,1479985,257094,1596558,542018,1442267,132237501,449434,132230921,447145,2792589,13572232,455067169,37257,243222531,322425,119044243,3268,8808,29818,969862469,123120960,111640000,11063000,137355248
12,2184330.exe,7576455,266542688,135884079,1696246,635768,2658676,1111932,3263188,144861772,2660973,149045735,2769740,5119508,19694669,591537226,239359,287350028,156477,142015281,4626,7828,6922,959687026,158785127,150414000,7968000,173276606
13,2362734.exe,7407804,221825923,104117921,1792322,493887,2499818,1142791,2528040,138234568,2385230,140921589,2449429,3837937,16347315,477548564,71609,237015252,360115,109670840,4621,11656,5760,819072063,128832324,117474000,10951000,143156744
14,2387311.exe,9943667,251319035,107706335,1790583,990614,4239293,1295704,1992633,173405533,2504749,171669104,2495256,7889365,24123475,561211016,109710,264170211,481097,113990606,5996,7362,5684,1083325072,151066226,139659000,11052000,165373694
15,2464944.exe,22951681,772188658,408750606,4205934,1380603,7348651,1252694,4487002,459906901,4410383,459953211,4398676,6659210,33181158,1596711128,407961,786236734,1438959,411195384,6622,226695,86515,2443497323,433298746,359931000,72986000,447580720
16,2545383.exe,7533681,211035158,96877044,1476641,526572,2739381,1122728,3205329,123260227,442526,129403962,449760,4822811,18281495,405208066,48264,231250834,362279,103772404,4626,4196,5809,806282878,109232234,100891000,7991000,123625639
17,257402.exe,6485271,715112007,381789551,3774224,398801,2123399,427836,418319,442830558,3925886,442789393,3916674,2872673,16604184,1428462061,267101,742798070,390042,395765131,4420,212528,37129,2245701790,386072218,322795000,62960000,400458893
18,2687380.exe,9300256,335697463,163986003,2889360,764112,3817352,1653607,1955035,204963827,3092378,192697669,3114699,7134748,22372637,1084299563,286089,335967647,493669,166853769,16911,256326,70958,1170801024,293229247,199598000,93279000,307589400
19,2712758.exe,8273195,265975181,141027071,1867370,623086,2817384,966980,2417480,159328720,3485465,159304766,3511399,4885583,18214843,546793487,91815,267149935,456077,141734944,6791,13901,66226,1014178647,147454565,137002000,10000000,161890519
5,2764157.exe,5993884,540042424,356352112,2407923,191341,1077397,813711,2686470,215506606,3309505,215524657,3303915,3047121,15670538,807077598,49059,556375225,379231,368806341,4232,10998,32297,1553046067,218128030,210807000,6993000,232453663
20,2897120.exe,7997331,246591972,116206896,1556932,598066,2769641,1320233,2625341,143002257,2276478,142929786,2278084,4440450,16770407,505735586,87884,253500320,355363,127753579,7358,9536,5606,897514071,136131373,125676000,10054000,150423064
21,2986121.exe,7000383,360726194,188777367,2106634,509587,2749156,1116214,2182896,150614505,525518,154414075,532369,3470515,15678206,576262202,54812,369486793,345677,195561380,4824,10880,13010,1051157220,156564924,148254000,8013000,170796432
22,3011182.exe,8570204,372988981,182231295,2621283,687135,3420625,978686,1576569,201670963,3029035,195688575,3052289,4681970,18947593,1049635938,270637,376847835,385824,183615831,4428,216382,218767,1264102315,285105323,216492000,68154000,299438410
23,3040305.exe,7858638,222997148,101173863,1290509,488161,2402609,1131585,3555500,103216426,338228,111954573,382763,5061926,19476707,405124923,91311,224124511,312593,104481748,4231,4603,5656,820726166,109171387,104656000,4025000,123396954
24,3205125.exe,10800616,366754691,196056856,1822880,699684,3263497,1041161,1797832,208117735,3099949,207150424,3080826,5678448,19108126,648487700,62268,342632883,430452,200108672,6777,16631,18571,1357131823,175141707,165746000,9040000,189500112
25,3205462.exe,17327328,719845705,374674230,3683659,1231846,6335358,816731,2888756,429903299,1481676,430006318,1480882,5464532,27250879,1388287352,367570,748447380,1336646,382802089,3285,218784,50784,2196907858,374211546,316898000,56981000,388383855
26,3298554.exe,6370401,715346273,381841205,3629502,352708,2037039,629352,738896,440404967,3891258,442080326,3903912,2755384,16411231,1408616082,264241,744109115,395114,395645218,4424,214221,37306,2244724304,380058782,316687000,62937000,394271868
27,3364998.exe,9267966,783071672,428505225,3729862,543194,2877854,1339198,3073909,446721282,4418533,445084007,4428078,4954577,21655542,1532844457,279356,757346994,465246,420592976,6380,220629,30963,2505477987,414660485,348444000,65894000,429225892
28,3517094.exe,10760139,280229973,134391355,1986461,1282150,4224572,1032350,1444071,159925126,2341538,161432009,2457439,8630661,25388882,597667144,3351588,295296382,125703,141027720,6673,7244,9874,1015842532,160664108,146291000,14027000,175039022
29,3560006.exe,7112739,703132719,374903274,3634710,646280,3256780,526635,1466813,433400902,1473277,436615435,1478674,3442537,18401806,1420592604,272982,741508437,345331,395991271,4619,335562,49107,2243976043,383115772,311623000,71142000,397440910
6,3647296.exe,17114146,244607482,101789719,1339075,1169284,5656727,1247749,4543083,104026513,352988,108623482,379427,7309820,28241283,450300868,227251,236208724,1227527,103693273,4235,7165,8375,822709514,121679034,114324000,7019000,135940004
30,3839680.exe,8418081,257295963,111025337,1469239,533290,2635549,1267922,2833609,145408194,2265127,145467459,2265547,4789242,18585670,493020204,44421,236525679,452028,108232379,7954,25950,31549,839758583,132996649,120618000,12061000,147343803
7,3851193.exe,5678920,235213014,114529888,1583058,222878,1204320,1026001,2205573,141451807,2507286,144099700,2580685,3115416,13479168,470031779,55629,251523197,362898,118470288,4621,6937,10298,862147929,126838421,116562000,9962000,141187743
31,4090087.exe,8212399,280759877,147814302,1652229,551058,2710506,1325028,2891564,158321530,2556182,157790904,2477120,5418387,17315596,525400127,61191,295250447,368234,159168012,6776,5416,6143,1004889818,142279261,129730000,12067000,156632415
8,4154710.exe,12640123,265596718,127944366,1706580,1620007,4968781,900220,1171054,158777590,2474802,158618970,2471529,9456656,27430411,583460415,3302181,265362200,133599,129451279,9902,18819,58784,882620614,157712822,141386000,16043000,172004317
