,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1168229.exe,2961607,759124912,439392390,2714211,65413,366484,230462,479536,444922964,3447360,446207426,3470693,831490,6542011,946567716,37649,765930602,32460,440258063,3256,22538,39250,2311477367,285504793,267968000,17061000,347828605
1,1239379.exe,1100882,625777405,316233274,1990509,49337,262902,14081,84623,411234604,2903115,411267603,2917372,145563,3317349,743633577,23610,658198480,17386,342886761,1558,13756,34855,1914861621,200770099,194466000,5983000,214975712
2,1253440.exe,1766894,198092313,96657003,1392822,49695,183507,12342,43919,140595124,1219903,135130353,1339171,530716,4777053,301533829,12432,200510497,6679,88165547,1696,6108,6789,610295502,81468755,78102000,3003000,95642969
3,1363825.exe,15945585,277855554,111326546,4337153,2200003,7517305,1300255,1608509,203471823,9292676,207716488,9376585,14789868,41543584,1293199198,1617553,293487311,54922,117131969,9845,37683,54600,957540443,349084430,329682000,19039000,363443167
4,1373378.exe,16689836,314069662,113103038,3866686,2341615,7390089,1063843,871781,246737650,11355629,247557993,11441685,11297386,34096976,1328907501,1457088,334868970,57262,119298052,9821,43797,56719,1016727276,359317198,338919000,19995000,373357217
5,1380046.exe,9615157,695978666,348164154,2906388,53642,426874,274540,369473,465729445,3214774,463638195,3200687,628105,5456643,962297882,37530,693959816,20072,355530863,3838,19262,53720,2186661067,259109806,250480000,7983000,273537943
6,1405031.exe,1688814,652943978,342616568,2798187,53639,284501,158909,328626,421249928,4619475,410519727,4401526,998685,8672187,861664682,51102,639488853,37966,345266853,4280,13867,52349,1944730799,231970744,227640000,4011000,246253679
7,1484788.exe,6200485,234779393,102632516,2689625,682273,2557300,257232,486242,172262570,2471024,171569168,2434429,4581108,15920848,526307649,165242,249665010,42880,113191923,8070,30413,58146,860540559,143240062,129929000,12992000,157650677
8,1651759.exe,6308453,366520678,191889543,4151728,608250,1587825,2726876,2828220,263992760,5485179,262543120,5876626,5924337,13145509,962188412,117303,371857497,460906,188648670,41428,132816,180741,1336997071,259164146,198815000,59944000,273169934
9,1757160.exe,9840640,209893929,80360491,1563192,157055,444230,262439,325028,212301787,760276,208716671,1289315,563499,4029653,505827137,17591,212883326,18542,75019279,3846,7331,27379,827738052,136708282,129420000,6968000,150924752
10,1794636.exe,9664834,697410180,347624301,2917599,56433,649968,274668,363198,465460279,3140679,464367279,3138158,514967,6257686,964816776,35674,694259387,20629,354109314,3839,19997,58411,2194287356,259691555,255250000,4003000,273925584
11,1841293.exe,10709987,174831604,76213673,2534671,748360,5962146,154692,305114,176731067,6497537,175652969,6602639,2957491,25307734,603590460,208942,220115258,40911,89276162,7619,36480,65567,705609317,164044832,149605000,14056000,178527653
12,208193.exe,10936073,198227806,82414593,1644482,117414,819050,212832,302094,191827861,687999,192930040,1087522,969797,6316264,512935961,18389,206690088,17846,76533157,4430,14106,23375,662726567,138684272,131358000,7019000,152927900
13,208205.exe,2500027,133057778,73560392,1283166,70303,225386,24846,64066,173433921,2714823,173723642,2840739,455831,2930118,315723758,10531,140343008,8978,77301641,1889,8234,14552,610465264,85089800,78801000,5984000,99471201
0,2116056.exe,2209597,248030209,127493463,2693637,74780,304768,431304,474449,128730491,5774569,127485173,5500663,1393222,5504304,411190259,29376,206708440,25349,109837846,4946,22019,48255,746154297,142344842,123879000,17982000,206256823
14,213413.exe,692104,617307656,313958880,1931995,52402,261052,14169,80694,402789350,3256342,403788697,3246483,227689,3489400,744300248,23551,647593715,10616,338262642,1106,8719,25084,1913783229,199982708,196666000,3010000,214223098
15,2265253.exe,29665345,721119763,348195313,3194138,69337,867361,207990,345038,441687002,3906637,443423609,3942631,1141859,7279622,1095479027,43158,723956049,33427,356693539,4578,23926,55288,2143112190,296579825,288199000,7977000,310888165
16,2289173.exe,2718012,142054044,61151135,1707739,83478,260071,63010,292402,152995063,1546920,154228499,1511812,564649,3142022,328403687,18160,169155350,48314,63440553,4796,15104,38531,531248197,88424255,81133000,7011000,102741690
17,2354500.exe,26736799,297210691,98123776,4016368,707764,4135537,798980,1339570,259082838,6300704,257942439,6306305,4973690,21890564,1151507714,512325,315434910,45628,98971913,8554,24009,50963,980766626,310721437,297348000,13015000,325043902
18,2363790.exe,5955338,630053778,328956109,3613098,706581,2610250,244799,397476,473457270,3719968,457159325,3740054,3017123,15178689,1059517308,468237,648612903,44536,331809278,4425,17178,47075,1863468152,288234911,282889000,5015000,302396252
