,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1655552.exe,1441365,74937219,29193857,999228,14922,171622,212386,394474,90970092,2354708,95101012,2457429,491956,3120459,226953431,17725,87277105,18377,32669018,3658,7997,17947,482460751,78869858,67155000,11192000,145380585
1,174258.exe,2855900,132333897,49190545,1867515,30300,258862,96473,259986,179456117,19228128,175181080,18835418,379217,4518454,671928017,25609,110560730,68118,43557966,4204,15513,14375,889890090,181328485,171888000,8994000,195903468
0,1787832.exe,11828542,130269781,49053107,2322249,218334,2964294,218217,464951,236370211,17019636,233719683,17371985,3425650,15356605,761656390,55682,121765998,92567,52745184,8304,17794,43441,874061462,231655384,208290000,22921000,299319931
2,1821852.exe,180666,89435768,23376925,1450753,14934,128750,10201,63681,126148776,13311904,125547630,13256060,70849,2102482,587876054,15852,89544609,1303,22742706,137,4018,1899,527078185,157987818,156688000,1004000,172370211
3,1898852.exe,670615,28369162,12851457,696489,14334,81840,14336,12576,15334659,118096,15279869,111107,34074,1139686,79067905,21352,38827069,2675,22063751,194,27293,39542,139678602,16509632,15157000,1010000,33592055
1,2048785.exe,182086,88963943,26031632,1476348,14807,122749,10902,64258,133554353,13431446,133094239,13463492,57977,2248144,598060617,17979,88469522,1382,25233543,133,4236,2112,571016351,162260578,161979000,0,176606353
4,2054972.exe,1435427,85733568,40503654,1795614,19834,204536,406299,607399,154582259,15562236,161529328,15661083,937554,5523609,609952962,28111,102301639,20938,38490108,3622,11141,9899,672276310,165836056,157553000,7977000,180089231
2,2110174.exe,18218772,93290769,26193940,2045463,154568,7046592,108050,302345,179248481,18646204,182534441,17749175,779945,28756799,727989515,42798,96971471,111140,31363565,6284,15086,35292,810836246,196696660,182386000,14029000,211048112
5,2254880.exe,7885667,140452679,57250725,3413335,174047,662779,368530,161051,161768359,6361300,160912605,6255585,4837116,19721382,1542435950,111017,138196165,47441,59355583,4237,23730,12315,782487592,416161606,406840000,8996000,430581021
6,2271051.exe,176716,85569486,21925131,1505188,16708,124646,10565,62230,125502975,13014006,124221560,12840519,70247,2263413,605670674,16869,85715971,1549,20895096,135,4127,1914,489726142,163816710,162442000,1002000,178323980
7,2381283.exe,16450943,151067663,49574330,2537131,87336,2526061,130690,450723,232760476,19227016,238422448,19393152,2055537,11287152,833134278,55763,147070314,69842,49489302,8303,40613,45881,1031447040,226200847,212880000,12992000,240590444
8,2384994.exe,15375360,112830492,35859499,2199992,46983,2789927,884871,662079,239856170,16363078,239079523,15929066,1386565,12933636,713869781,50973,126306689,119849,35520292,8302,27611,26895,885526073,192852663,177472000,15040000,207417084
9,2447635.exe,12275178,122630150,31288794,2039264,52927,1830591,470171,888464,174915518,16301887,178779713,16339478,1472109,12042662,674237813,37975,121685651,113395,32556189,8300,30907,30638,944693851,181657312,162262000,19030000,196069019
10,2460677.exe,226072,86502776,21899661,1497554,15733,125133,10698,61900,126196476,13147545,125446631,13006772,46854,2150256,610111971,17338,86205045,1591,21548768,135,3991,1695,490221949,164896503,163587000,997000,179071134
11,2671073.exe,2259010,78039523,17282371,1098344,23120,177018,440809,469924,163771631,3388835,165862046,3809287,1609646,6310879,327749151,34860,88598597,1145,20324770,2182,2063,1110,665634172,88106445,82823000,4989000,102411339
12,2671088.exe,2881587,85318481,21509678,1050471,31364,214273,768570,804361,136654641,3494694,144430905,3278895,2844644,7022824,329955094,36862,92403349,12498,22178238,4231,2057,925,656777633,88873715,83568000,5034000,102917127
13,2675921.exe,13572333,139163635,51344541,2211324,44767,721866,315468,774454,222659744,16449014,225460537,17321217,1732604,8265089,753866398,66315,137713779,84585,47500778,8301,24903,26647,992763483,203601343,190265000,13018000,218051648
14,2675933.exe,14030674,139551874,51789361,2177099,53098,376649,311112,826559,224357004,16675002,225779910,17365752,1691650,8129735,752855599,67372,136513432,87061,47061492,8301,23961,19319,990219060,202949329,191621000,11035000,217305475
15,2844052.exe,1984968,62388751,32072172,856362,36341,106668,758360,767033,25239419,114085,25227505,113055,890148,1443573,160103604,26914,59489432,89248,30307808,8518,27665,37480,187080412,43287920,26985000,15991000,57455033
16,2942024.exe,2463794,85567844,34243073,1008726,42360,307340,409599,479530,98802901,3182029,90012978,3048847,1023007,4768170,258868145,21945,80407837,100811,35470991,7148,28777,53201,478386014,69921760,52689000,16900000,84198468
17,2942175.exe,19997335,205972012,90813638,1871496,97609,392046,784750,1018139,293553825,6253352,304925607,5066237,4009617,12651530,628062155,72171,232252054,118737,81300819,10351,24592,39712,1294729165,169714346,147353000,22052000,183964064
18,3010849.exe,13043229,98668250,34670147,2021400,45163,1665401,237936,594443,191456183,15245817,184247402,15464275,2507747,14342835,640984714,38052,98939825,68740,33069588,8298,11225,28461,792699991,172612402,155388000,16933000,187010223
3,3080883.exe,1629084,72954174,29219680,1489620,16345,137919,110771,157001,168073608,16333936,165991016,16453018,339169,3738143,547716205,18339,74222173,8851,26507824,1603,5775,9335,580003323,147697286,145373000,2005000,162017569
19,3266282.exe,17489073,139927833,40691020,2652391,67472,3273060,159614,544120,239676157,17383099,239726470,16983090,1669263,16741966,802075383,52855,147263892,95727,34468392,8307,28191,36277,922627333,216292771,206888000,8995000,230912991
20,3454388.exe,26486497,221046537,79060672,1955011,109068,388211,731929,951150,257910488,7112876,267489080,7027853,2605347,10957581,654659649,60151,248203195,138977,89799220,10351,33099,30600,1443462406,174844142,154544000,19941000,189040510
21,3666316.exe,21317503,104078960,19219033,2157902,37627,2691274,326333,392270,232285590,18888315,231840044,18481552,2420395,18146661,746188038,50721,110301048,21061,24290164,4230,16481,14802,986162693,201492240,190049000,11002000,215931112
22,3916769.exe,205979,5007311,4784180,623503,12870,92103,305858,331130,22799335,21909,27110171,18953,686813,1718412,47507622,7225,17615980,333,2806726,2307,3507,2896,63904682,12484971,9379000,2813000,26807279
23,3930008.exe,20942311,157859480,46636403,2361624,101564,323008,270008,582786,259198250,18491711,249845790,18291217,3273117,10993485,826347589,50777,139794577,151196,53739838,8302,32794,38405,1084104411,223613067,205198000,18017000,237854738
24,4034922.exe,765566,25772183,6502322,548283,11030,58216,288578,52685,17577411,62972,18235568,52889,529210,1509220,109018749,6717,34878155,12176,8380599,2182,769,361,102564481,29792247,23519000,5879000,43979766
25,4083399.exe,23429898,96484325,18198006,1846933,99047,2705154,369736,89910,202631095,15905690,207051098,15514568,725233,15005699,723572143,21047,96982769,3781,16373919,2183,5522,2747,869549373,195200509,188807000,5993000,209467977
26,4088261.exe,1810308,120995715,35158049,1909625,32863,238691,88237,206499,216490263,16695498,215313703,16767119,158671,3604587,644077206,20923,112771082,16113,32546662,3628,14058,20079,913841316,173442481,169033000,4000000,187899172
27,4207131.exe,1574550,72001934,24409010,967405,23546,190367,268361,454549,136176746,1153657,135519650,1653209,833738,2587714,232822984,13576,73274480,2576,18314305,3346,2512,1640,495799727,63076518,55782000,6850000,77394690
28,4230847.exe,1010374,63599509,23487076,955847,23572,184706,681873,804135,29332976,274692,31474272,283437,1278911,3292824,171501335,23020,56698886,123752,23519918,8303,30092,28490,205817505,46388852,29047000,17027000,60770846
29,4358293.exe,9919334,143205530,67347468,1372730,76922,268138,605844,670639,162024091,4193143,155178422,4513251,3170767,10003570,433149685,40395,151302198,67627,78725390,8300,9811,49129,817868476,117160015,102883000,13984000,131576050
30,4379117.exe,3195763,78564054,37345596,2112690,25678,246126,115908,401280,193573435,15238870,185056570,15552665,1898942,8543258,685663654,49752,84366403,129263,40828614,7140,32844,37057,623797191,185824860,171520000,13961000,200294604
31,4474695.exe,20801164,78797227,16844247,1102133,26547,2100514,683044,744108,157002658,3242389,152102063,3504492,2779647,16070075,363954618,44250,91353140,2026,21508927,4229,2377,1035,600543211,98250797,89962000,7996000,112646116
32,4480991.exe,25056146,112666588,24407259,2071227,140333,3486866,105499,304304,220991878,18681571,219040252,18392598,800145,20536578,777888946,36261,105168961,73800,24151398,4237,22525,29965,954824181,210045739,203602000,6017000,224349607
33,4484725.exe,20513372,156635099,48211282,2486140,249939,934813,466865,662060,252726454,18661255,252072246,17902223,2974869,10822833,829513048,47973,142536203,137265,44408688,8301,32097,31432,1212060456,222679734,210379000,12021000,237045433
34,4538926.exe,1297406,79637692,35728363,1934894,24935,194130,94450,522791,153781295,21019787,159094296,20948174,215958,4495267,735427199,23933,73580892,18133,28403779,2031,11585,12215,637458116,199030473,193666000,5017000,213362949
35,4625512.exe,16249097,607464706,343132197,2754025,145911,659458,834171,1045695,493042272,6925207,517090703,6255585,2779459,12391838,1003214581,50803,609732361,24110,352107634,6284,16220,18954,2551357591,272002156,263606000,8018000,286537653
36,4704949.exe,191746,86471303,21962659,1571269,18896,132668,10781,62438,126066378,13132757,125440093,13051130,43109,2249989,612339125,17318,85973361,1545,20861347,135,4805,2265,489227102,166300807,165010000,1000000,180571659
37,4866993.exe,23096524,160953263,50194612,2505688,168992,690237,938078,770550,236660174,19784647,238037814,19807945,1982864,9726882,819808225,57656,152487746,114400,45171712,8297,31017,24345,1209452974,221487698,202163000,19015000,235896994
4,4900502.exe,3035691,92741283,30472549,1982951,37611,290163,459170,605285,224091976,16003698,220510742,16386168,1014738,5556657,661400427,33653,81790343,136669,29064007,7145,15435,48195,757455350,178035786,160754000,16974000,192509969
5,4972182.exe,11662407,124734860,58805636,1396678,51710,3448603,393240,540700,151960237,5693324,145391048,5749391,1733957,13131959,416039197,36983,134493353,71902,64815509,8303,9984,52496,746149876,112150165,96825000,14972000,126552863
6,4998183.exe,13375823,152447958,70257213,1440981,107809,312362,596510,662209,207163278,3720425,196883860,4365832,3037072,9213550,461298987,39299,151234330,61179,82610589,8295,10936,49427,884420228,124470477,111103000,13012000,138517452
7,4999544.exe,2644389,65158345,32032704,989128,42128,196975,501243,568738,105981513,1769979,107645956,2056424,1594030,4524109,249575437,21144,62802152,59736,25989550,7170,10137,44583,443595893,65824775,53325000,12073000,80202750
38,5002181.exe,1423595,144856588,39256741,1105020,15037,173375,357233,449614,213401117,3321828,210538216,3254416,649138,3655588,371074768,21304,148234610,57619,41236347,3341,5427,1941,1039005134,100340238,93024000,7001000,114673807
39,5019858.exe,2840243,75386795,29439486,2550303,26352,154814,10937723,9258651,135611437,12397894,140875600,12356399,5279634,7966086,709850610,88930,94074607,276771,36886251,35216,114520,176855,534397112,190748184,133555000,56810000,205270956
40,5093284.exe,15679937,195027092,53349949,2544468,205496,495537,254463,465886,269137636,16041264,270943664,16651274,3410876,11349775,800874674,51558,195824365,68528,49086598,8298,23231,23212,1260241181,216155926,205808000,9990000,230610742
41,5151770.exe,15893105,121540586,37846208,2271730,57162,1897981,249712,551913,238005752,16846641,236783279,15489642,1189747,11466681,713073118,38974,126017205,147683,35957804,8302,32560,44752,930123054,192821633,182435000,10023000,207256298
42,5186697.exe,14815519,156445552,55209548,2833865,209717,641543,410401,839512,261100677,17221495,274571953,16864204,3021130,10981155,883579778,57271,159717596,37503,49449083,8303,25007,33590,1244644245,238469086,216079000,22008000,252948641
8,5226706.exe,213807,87040257,21882963,1593864,15243,130169,11589,63160,128285247,13388748,128031622,13333303,34904,2149575,631861724,15925,88485086,1637,20701107,138,4789,2883,495698675,170469947,168224000,1990000,184718841
43,5307301.exe,17567094,197241338,51655344,2539606,212785,656267,269977,494098,234203152,21056895,247221603,18341568,3401394,11421693,802345451,63414,202581354,114181,45922419,8297,25242,33446,1250876164,216927738,210595000,6017000,231120413
44,5385285.exe,207491,86561132,21712351,1510422,16500,126216,10881,60932,127234131,13273985,126088319,13163285,21160,2151560,620015971,16765,87007931,1558,20865050,136,4930,2444,492784457,167302511,164965000,1999000,181453957
45,5434517.exe,16602721,195343120,52746599,2511476,206203,650427,440270,391536,237536617,20765546,247642829,18716570,2669532,10509387,800291708,63578,199663476,114283,48354934,8301,24514,20197,1205409959,216522730,204206000,12012000,230714126
46,5557748.exe,180577,43315995,5428762,1344381,15383,122409,11298,51293,97687627,13258060,98451070,13350494,23950,1666313,483843449,12056,41076689,1057,3414640,137,3408,1556,385713256,130821846,129536000,996000,145170259
47,5576553.exe,20911364,178147360,49361854,2467072,137054,409052,373785,672920,244956314,19451781,239367311,19536951,2752667,10734947,807448602,47705,166857039,114801,43767961,8298,32761,58891,1257102142,218590263,204320000,13953000,232735616
48,5614529.exe,111301,76807858,22932496,807410,14100,80287,3821,22469,79141816,685367,78975049,671858,8817,732679,217042393,7011,77719479,631,21492396,136,2259,1383,399083517,58723687,57369000,989000,72939646
9,5670639.exe,15192011,149287135,51890579,2341872,205024,638976,262089,450884,259565522,17616116,267271873,16423415,3462010,11811786,797138260,62507,159443019,104114,49919673,8298,11994,34375,1114958259,214944217,200658000,13976000,229194580
49,5839216.exe,22557798,117356591,31700990,2354981,176373,3372333,233064,623562,200780958,16710489,200073987,16391440,1759535,16098336,732069770,37803,119653960,80952,30844794,8301,23753,42907,894996339,199369286,184996000,13999000,213882443
10,6013525.exe,17426269,198435103,50448157,2394834,208415,638340,274274,488246,232618171,20024690,247034624,17856033,3365321,11824017,801249465,64042,200343385,100693,47552477,8297,12366,29405,1279916954,216550308,203305000,12955000,230857891
50,6134528.exe,14548539,148001657,68584921,1431545,38710,243304,538484,488066,203815646,4465904,179186082,5087942,2911970,9612437,443186171,40747,155225660,64354,79658690,8301,13409,49761,856535735,119938408,101676000,17942000,134344459
51,6178120.exe,20034865,171478416,42290012,2391551,218225,716689,288046,741484,249812731,17201290,245980896,16938726,3935152,11980975,833049168,66717,160893336,111261,47372451,8301,26299,27629,1135553432,224512259,212140000,12007000,238901411
11,6224408.exe,16306185,186926290,46327680,2169830,49182,306272,251166,395332,279903957,18028634,273976393,18096718,3584735,11305236,768000971,73853,194960469,77661,51144933,8300,15883,28990,1086732435,206519101,192139000,14010000,221063101
12,6258569.exe,141936,40952252,3410501,1343844,14079,115880,10503,71414,126387228,12936759,125540465,12967166,141444,1802064,504025794,11958,40749208,1188,1868163,136,3569,1293,394304883,133529587,132143000,1001000,147948506
52,6273288.exe,16645566,104746173,44242695,1262080,50018,1692771,381116,448567,126313984,3920978,119893499,4195303,1581368,9653818,319288830,24764,115310232,62293,48059720,8300,9753,49316,664764353,86473650,69088000,17021000,100978477
53,6369061.exe,9754523,121181294,65440881,1503647,60801,436167,384751,477249,145422181,5004383,143793662,5186964,1759068,8454168,398426719,37434,130728404,60622,60372007,8302,23929,42646,651246801,107782181,95418000,12052000,122085988
54,640941.exe,2710074,82072570,41386993,936402,25983,197013,334009,407790,102366713,3853490,92565044,3752748,1164170,5204083,278115712,26992,95896271,57077,43799166,4204,6723,2396,446682029,75803955,70381000,5027000,90068750
55,6605499.exe,13419275,185370604,47760929,2630322,212231,708834,296168,417221,277206227,19138593,278009876,18435481,1178588,9245574,852844627,65374,197208713,146343,54241164,8298,45484,55494,1241194759,232091888,214710000,16977000,246479864
