,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1022576.exe,1364920,92982758,41318479,927848,20734,1205174,305158,227918,61552124,340026,64662530,272005,343175,2275272,139553100,8118,108893938,765,48599540,2216,2350,9705,334160492,51307224,41737000,8943000,102035803
1,1086870.exe,2974431,325795361,169872901,2244969,260744,1419454,193119,410682,194177313,1348480,193259989,1362660,2049105,9466775,479512157,135809,311310447,35210,167467589,2467,26580,62095,973730119,129809457,125310000,4009000,144039031
2,1122546.exe,2860593,290176251,148636695,1624212,214272,1328330,115488,351814,207468575,876552,209682752,901542,874335,8624451,441624883,31315,342239815,18834,176113254,1953,4914,27116,933874755,119112889,114674000,4023000,133173560
3,1172403.exe,3756454,350817990,183302415,4281343,325368,1753168,285785,672376,202386429,1906371,203876025,1870796,3918075,18408040,583600284,122576,330817446,25173,181764102,3551,58719,79673,1072539390,126203279,121653000,3988000,140415936
4,1200646.exe,4590233,109244265,53526480,1172324,434489,1958157,928282,1211430,81438968,500944,81189383,498647,1470981,7051348,258621530,51712,109147880,48278,54850659,7165,13665,17881,379754137,69602638,57247000,12052000,84017370
5,1252190.exe,2846998,118785458,56647601,1143616,95554,1199452,126545,288540,69428632,980137,70070810,940044,906874,7942502,227083599,43925,108782777,8723,55681462,2657,15104,28356,411668212,60914976,53632000,6952000,75356802
6,1261343.exe,2597193,119881280,56596608,1135288,110401,1232681,169377,471937,89607204,646899,84158062,710531,960399,7825160,241406764,53722,107410597,8595,50979783,1891,17519,7974,392130713,65166724,57769000,6972000,79501309
7,1290574.exe,3242228,109332075,53278418,1401931,204877,1213584,264957,524089,75477206,720395,71891320,719796,1679382,8267802,237857668,164514,93053971,25500,47714497,2477,3626,11593,364191460,64266264,60915000,2995000,78740623
8,1318039.exe,27686747,250654233,103674544,5676344,3241872,13642346,991255,1489389,195598369,12057092,193001339,12141843,18435251,64138552,1698697907,2764740,245875967,203413,98049052,7991,20303,67099,841664832,459195201,443742000,14991000,473538361
9,1358987.exe,2881524,329804377,172985170,2077956,206994,1317573,183574,392837,191160547,1364975,190176047,1420879,1904309,9797181,467572063,122781,315911938,36499,174523609,2468,6749,27816,1003472998,125700027,121235000,4007000,139950571
0,1947067.exe,1646989,88443937,38477471,902478,23192,673899,193184,107023,49920623,397085,51701915,410497,165002,3311030,138411900,8124,86174500,626,39892722,358,1882,3278,294656572,66756015,62203000,4078000,129749239
10,2154023.exe,2831230,296309772,151908335,1626356,219807,1399896,108578,354764,200368653,1001774,205320613,1030667,890653,8459180,445558702,30674,343982842,15353,180046074,1956,5015,25626,950948127,120099379,115753000,3991000,134248468
11,2166257.exe,3447761,290486262,149435058,1660271,253317,1634595,116461,360315,207993464,870248,209335900,898541,1048354,8690036,439248740,31440,343563270,17030,176388422,1998,8800,25949,924715059,118819535,113483000,4977000,133102970
12,2232334.exe,3617607,109349850,53675166,1260300,230114,1273319,355473,542322,72423271,719025,70166290,734075,1891547,10087989,238351581,223696,93014618,25799,47323208,2730,6710,10277,354879950,64235794,54920000,8986000,78662474
13,2353484.exe,901839,72341102,31489750,600386,25410,377119,2279,18189,56385724,395944,55854891,400685,74315,1785973,123635283,5554,78601610,528,33791238,232,1850,1379,255873115,33591453,30362000,2938000,47742929
1,2417935.exe,3312361,290291845,149329835,1605970,248188,1988670,117226,393581,210646181,914145,212012828,918332,537062,6889023,427677198,28896,340412203,16221,175462334,2471,5144,25311,918729610,115739732,106425000,8951000,130001625
14,2432135.exe,4099829,103346516,50662728,1220532,337405,1428494,400618,530538,92230100,525565,91803935,562486,1495120,8463434,251559376,147473,102413929,25958,45842550,3597,6012,12081,346285748,67796401,58546000,8930000,82182520
15,2451239.exe,1578373,75722208,27431277,767188,25461,700555,2733,38160,65657709,408059,64429268,414063,60537,3643368,157860145,4205,87990941,1070,31949703,390,1462,2306,257962471,42503893,41247000,1006000,56777872
16,2610422.exe,3326213,104442209,51334948,1209167,261555,1365706,274980,533883,81293546,633962,76388500,721083,1617585,7970042,246091257,148827,92332032,24977,45794857,2473,8070,12829,358126898,66371902,62040000,4002000,80647899
17,2763834.exe,2198089,111019865,52754321,1063677,127101,1207427,112639,259603,63208179,867902,64696118,847593,1306709,9266322,214614504,34098,110479601,10178,56889277,1890,3434,9384,395192201,57522907,53173000,4013000,71830692
