,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1489349.exe,169404,12341885,1427963,1490650,15304,125129,17364,64142,56068408,6845559,56263729,6877057,51691,2245273,492024237,17251,12144539,1550,945549,128,3883,1824,213550100,164423763,162030000,2000000,234668382
0,1519241.exe,261055,68971020,24247381,2110391,17590,168753,18431,94996,244027416,7565308,245657500,7590514,60772,3250976,838091007,24355,67719550,2014,23014060,132,5933,3070,1116904019,249804790,246211000,3002000,297440410
1,1520788.exe,186717,14348570,2158938,1302002,13974,110107,12741,58985,46864872,7148384,46688741,7092910,58922,1914588,523495845,15041,12054069,1284,589193,134,3258,1077,155430858,141740712,141435000,0,156020641
1,1599310.exe,117468,24925786,7484668,1049322,13886,97916,7470,30607,70814155,7355230,70934225,7381951,11222,987258,301259826,8158,23855380,836,5845926,131,2657,1502,357965503,81508944,81101000,0,95811795
2,1606221.exe,176645,14398671,2375800,1512840,17797,126916,12670,73077,57614978,7368058,57748716,7390586,53203,2205865,590072563,15427,11619085,1332,641564,135,3531,1841,275661885,159913115,157640000,1995000,173932214
3,1643497.exe,272279,232996941,143419444,1856974,20844,165222,11711,65523,197305595,968833,196637487,963830,60974,2234770,598781571,17536,232164018,1342,143445635,138,3636,2242,950492757,162680459,160378000,1992000,176859825
4,1648142.exe,55986392,46882301,32690777,1093455,9361,91301,7335,43458,105155699,6485030,104915599,6474668,15551,1400152,412642359,10825,46774382,929,32871047,89,2464,1448,483278143,111627576,109346000,1988000,125677922
5,1691152.exe,545583,6465075,5328995,1085573,14669,108374,686708,738231,14938393,637875,13333632,619406,814175,2706739,365605338,14390,7338883,4083,4324281,3207,2316,1131,74648524,98988499,93593000,5031000,113313472
6,1710633.exe,131004,14219439,2074944,811985,12294,84305,4237,24457,59047475,7105634,59241966,7090535,14167,839766,245063303,6432,11358229,568,279288,129,1473,729,249007351,66317243,65047000,1000000,80529902
2,1831963.exe,150604,14108594,2119166,1287720,13421,110170,11000,62157,46569716,6630171,46619649,6696170,83536,2017785,513688418,14129,11722043,1225,645391,133,3397,1636,152649753,138763732,136446000,1991000,152845285
7,1939404.exe,8333906,526986224,343172594,4616053,140425,391198,2191516,2731358,427050789,2216561,419408249,2141098,10272288,18136794,998292736,154974,521221101,284049,340846719,35933,48079,223240,2217672206,269784477,209562000,59875000,284079814
8,2050326.exe,209815,14615553,2386615,1317530,15126,121128,8468,48720,57052312,7061632,57120939,7069167,16991,1639001,484216578,12785,11523758,1115,557340,133,3052,2172,210322277,130637542,128376000,1990000,144984574
9,2084584.exe,365339,16143703,2298668,1378627,16155,118686,9107,99197,60425536,7021525,82504491,7042167,463337,7454684,667786758,39586,67660337,2148,20863643,130,18937,50032,252889185,142310784,141065000,1000000,156557351
3,2167115.exe,146907,17340145,3229084,1309750,15555,118849,10995,56409,60732611,6753024,60494725,6712361,38099,1720575,499919229,12521,14801163,1155,1708758,133,3562,1623,230038375,135201927,134936000,0,149397293
10,2173464.exe,296911,15250186,2410431,1485311,18150,125192,10055,57265,69758552,7237910,69519672,7235303,37536,1926638,552409895,15470,13483993,1460,1919396,133,4546,2598,235907455,147492244,146078000,993000,161930767
11,2266185.exe,215878,14442644,2338586,1403260,16153,120770,9300,56730,57760556,7045549,58025621,7024011,61222,2051529,532211991,16193,12187078,1427,913133,135,4142,2003,209804560,144430626,142084000,1987000,158689707
12,2278847.exe,379054,71309979,21341398,905890,18460,97751,783370,821744,32010124,191304,29766994,183597,818867,2078362,250133549,11777,61687386,4876,19205879,4042,1831,805,348973550,67557637,57346000,9887000,81694236
13,2350693.exe,240528,49847672,7493275,1528262,16074,129567,10447,70347,71055048,7103100,71377982,7176930,55098,2229484,593369285,16493,47832712,1337,5980773,136,3935,1968,358875974,161112102,159767000,998000,175444500
14,2436721.exe,141219,13975523,2069994,1273179,14559,119981,8653,52858,57912409,7601249,57853925,7574327,19234,1716329,501219287,12888,11523592,1129,564907,133,2982,1486,212183609,135511186,135317000,0,149862274
15,2490708.exe,160359,17381193,4518388,1340015,16804,124965,12347,56216,46091486,6271387,46239275,6269669,56657,1800320,506821782,13920,14837278,1258,2791818,136,3902,1560,164436918,136595991,136267000,0,150741631
4,2512213.exe,747685,14405285,9585911,2327825,52310,237293,623841,291085,17391508,87263,17903976,89146,138403,2422772,117348774,27691,10907862,5078,6107688,2257,21720,28438,116989205,23840168,17673000,4158000,37994553
16,2589378.exe,58629,12317865,8319046,553185,12316,73454,2964,7989,6474959,48278,6495040,47252,3490,273692,75109911,1938,12645773,162,9223471,138,479,1309,45219502,19878486,19598000,0,34116987
17,2707323.exe,213081,14323702,2213571,1318504,15363,114419,9852,55559,56640170,6355752,57048784,6308578,131631,2111305,527477105,15568,13356808,1403,1149550,133,3541,1643,205761626,142100914,140700000,997000,156340322
18,2765293.exe,150100,14211963,2172701,1185686,15210,103769,11488,53453,56716881,6796391,56703505,6872852,63426,1650555,449762814,13108,11921645,1192,808693,141,3566,945,214754065,122060403,119773000,1996000,136215750
19,2821116.exe,8240009,528894983,325102675,6235391,389560,839092,2723553,3047685,495160431,7085633,487052041,6996073,10305261,19163119,1525088477,130682,532940236,226825,327622608,42079,47491,239521,2184739726,411657111,357289000,54043000,426107689
20,2825745.exe,8109870,554084872,330627325,6116740,243024,631672,2759424,2924032,431068824,6416058,432026609,6596456,6781255,16404485,1503545534,128435,522800000,197596,325246929,35929,73650,254471,2326133027,405656229,347446000,57907000,419982044
21,2827190.exe,153435,14030148,2339417,1320929,20775,124036,8540,48440,58868329,6793751,58733867,6809494,31280,1613031,481609756,12608,11486634,1118,548599,127,2992,1586,253354371,130307588,129026000,1000000,144648407
22,2919323.exe,166818,14526885,2328862,1287605,14795,115531,8260,48878,53551214,8409979,53834865,8485383,38459,1614725,477179388,12468,11487482,1075,523472,132,3755,1949,203559363,129021166,127706000,997000,143129706
23,3053175.exe,182056,14313111,2111544,1311884,14607,109979,9010,52693,44976705,6221367,44697021,6210398,46417,1985327,520073626,15703,12137846,1261,664217,132,3694,1771,174160198,141249108,139962000,999000,155522537
24,3076621.exe,163711,14316724,2235303,1329117,15835,116819,10599,53337,46508393,6370055,46117854,6241510,38835,1958295,527208645,15485,12072029,1417,936315,133,3335,1768,151909097,142818741,140527000,1993000,156750052
5,3221292.exe,354086,8391446,4717544,552896,15437,70674,159962,170827,5605423,41908,5530419,40314,237841,908411,88342627,5849,4995803,11721,2897447,2182,7355,10424,52637765,23618067,19419000,3883000,38020972
25,3226189.exe,98882,129080051,40024609,1012927,14411,98263,5829,34558,76607035,7175182,76626056,7150421,12339,1146287,332793663,8446,125477431,737,39026916,133,2062,1152,542022706,89795801,89495000,0,104039357
6,3316605.exe,214767,13617157,2617118,1959273,18366,156705,14233,81312,57333886,6928100,57330972,7040869,31813,2612041,821567763,19952,11998774,1803,919106,133,5087,1755,233606495,221995468,221624000,0,236197795
26,3341392.exe,146189,12973446,2134874,1314892,13579,121639,9176,53872,57692274,7139378,57649020,7114090,20018,1720236,501316835,12880,11524926,1143,579191,127,3094,1595,210671187,135508910,135234000,0,149945286
27,3436685.exe,251968,284337983,153251729,1939862,17339,160050,17119,89132,239055698,5050034,238634731,5061584,46475,2765530,795458465,21221,286298855,1785,154856927,134,23754,3564,1038204452,216705410,216414000,0,230895113
7,3562925.exe,144192,16219779,3137499,1295274,13490,109147,9427,73393,46265074,6805343,45914942,6876294,81790,1981303,514875043,12873,14792036,1142,1635925,135,3429,1670,154616826,138689676,138422000,0,152760617
28,3660935.exe,167111,14412997,2390415,1357670,16542,127202,10970,58263,57909397,7035258,57532844,7004196,49501,1836220,492503239,13435,11543141,1106,594331,132,3027,1536,209778252,133135743,131852000,998000,147215605
29,3705119.exe,116462,13854624,2132313,921820,12581,85984,6939,34840,57338222,7457398,57560500,7452070,20557,1007410,300834326,8718,12113127,822,644676,133,3838,1711,225200009,81100379,80752000,0,94984423
30,3744664.exe,139243,13932005,2124065,1303017,17196,121228,8839,51400,58022005,7535030,57889101,7484600,40245,1734076,501771749,13161,11614894,1163,618243,134,3498,1674,212302578,135395872,134843000,0,149601370
31,3822869.exe,141846,45295916,22378951,988128,15257,89635,8583,39055,58928832,7366112,58741156,7336556,40760,1146022,297041472,9718,45930610,854,22682977,131,3553,2185,277668788,80586713,77324000,2974000,94896582
32,3933685.exe,173486,11014904,10247861,602865,13586,57802,988,5724,8218558,22149,8180415,21972,2802,197569,54446392,2690,23343331,313,17268969,133,1653,2132,78172311,14573902,11455000,2863000,28561544
33,3933710.exe,274177,11846579,10729718,608057,13590,56638,2262,9195,8122410,26378,8117299,25864,11189,227831,54531032,2624,19851736,320,14947243,134,1824,2001,71916010,14786109,13444000,960000,29034289
34,4087209.exe,165469,14280364,2155481,1295297,13986,110305,12021,85128,59201367,6978309,58703896,7026506,142955,2168484,511320460,13634,11540856,1175,591242,135,3400,1632,209068448,137841474,136538000,996000,151952817
35,4153746.exe,228696,14639333,2401411,1353130,15039,122973,8455,54759,52546909,6486362,52861690,6507219,62008,1809578,485822388,13757,11655138,1213,655408,134,3874,2054,205134370,130876525,128550000,1993000,145031980
