,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,120780.exe,286912,4547364,2718867,2453018,23289,190769,17538,100059,19823329,223619,19852042,223087,39981,3340532,984630172,24374,1723307,2160,1089025,134,6734,3072,218221109,267017078,264452000,1995000,318351569
1,1230547.exe,102063,1732902,1010503,544791,6467,52044,6969,26978,5442686,69778,5195407,69180,28925,686411,180209761,4531,340822,401,195548,66,1107,502,122365989,48734606,47391000,1008000,62795960
2,1231818.exe,75278,1804981,2175876,692629,12745,76651,2644,18346,2121082,29248,2076120,28860,12425,541781,152718218,3845,300188,333,183865,129,1496,1205,137954236,40989741,39718000,992000,55286198
3,1290864.exe,42606,1306788,1624294,452529,7937,52843,6330,17463,2684500,28961,2547912,24220,28897,406498,99164910,2485,313544,233,196760,127,661,299,112137147,26664496,25293000,1011000,40947273
4,1318308.exe,94625,2365472,2170085,881908,14282,87261,4953,25328,2127973,39943,2100643,39848,13167,779296,236546356,5583,441126,522,273919,136,1606,1073,228138345,64011555,62670000,1010000,78157721
5,1340102.exe,130054,1830928,2265203,1326167,13863,113121,10305,51618,20294961,97862,20070576,92345,60138,1715698,496569451,13046,872724,1080,542831,132,2999,1108,313607113,133660765,132259000,1001000,147877651
0,1570142.exe,37508,2113300,1705829,495738,9083,56898,1476,8945,2065719,18379,2055642,18912,5253,322078,53326804,2222,182829,191,111404,133,598,249,65484432,23226510,21645000,983000,69412117
1,1647016.exe,228364,4445057,2538655,1881420,18067,152462,15811,80862,64951815,128001,65180568,143517,49510,3007870,782512369,23609,2020912,2059,1174880,133,5746,3221,943503308,211074707,209788000,998000,225093664
6,1751912.exe,185037,34517202,32743727,1337879,15403,112924,9857,54946,62525958,104655,62221126,107182,67262,2017834,522662436,15423,32559782,1252,31880008,138,3265,1310,562651259,141663341,140332000,1002000,155900787
7,1920040.exe,135352,2816998,2557865,886534,14510,93739,3687,16622,4414362,54911,4379973,58731,7093,569603,151328644,4157,312549,356,178082,192,1090,455,92197356,43853661,40697000,2864000,58259210
8,1983458.exe,445909,6471651,3738179,3101546,22121,229423,30294,141379,210557026,226707,210529358,224511,55438,4603844,1447203281,34228,3566682,3390,2283976,127,10425,3851,1992516278,390318059,388782000,999000,404275987
9,2079662.exe,138526,2479821,2115503,1288097,13802,117576,11916,55455,3428181,87795,3381939,87753,40896,1758467,506866116,12734,933595,1137,558415,133,3415,1493,72149067,136769705,135412000,1003000,150974963
2,2087440.exe,182961,92081051,62335008,1505379,17690,128661,10582,71760,142867823,120585,143979245,114795,45950,2182429,595901089,15653,89866739,1309,61245642,134,3674,1985,743713080,161281300,159989000,999000,175175502
10,2095380.exe,60844,2038931,1748857,660697,10159,69974,6915,28093,2966357,48578,2604721,43493,26821,772298,180525680,4582,368695,403,225790,138,1139,553,141112553,49232918,48943000,0,63566964
11,2118492.exe,1804278,49159771,24616737,3374767,14079,191161,7746,47077,51111174,85845,51069797,94759,84238,1709140,449839350,23669,19762559,2529,22437881,137,28311,113476,896278215,120294403,118873000,998000,134676153
12,2133666.exe,413261,5074212,3571718,3242365,24458,229108,25053,141021,210753372,226540,211068599,249433,142502,4844744,1451055893,36435,3408226,3535,2209152,131,10981,4281,1992736864,390442786,388925000,999000,404742855
13,214531.exe,95478,4226302,2220011,615381,12122,64225,2349,14973,1092349,25792,1083275,25593,6141,484439,131007769,4925,766516,475,507119,132,1786,1423,31180137,35912006,34637000,989000,50243561
3,2148414.exe,53867,2345773,1755609,613630,11672,71431,6606,22101,2072236,38395,2081705,35057,9320,658533,182544702,4602,356555,395,198880,128,1121,325,144243107,49066914,48769000,0,63255230
