,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1055487.exe,2036613,322162238,169643084,1901582,113958,1078612,404894,608965,178033918,834157,183485484,852914,1110667,8429858,398358609,28891,314328646,11990,170363815,2067,5911,24233,963607935,138465339,127807000,10063000,189700333
1,1085914.exe,2457792,296840305,154949832,1578408,132879,1227089,119010,360848,198548191,855387,198538008,867042,568259,6387002,401264174,25908,313353683,12970,165921432,1865,5998,25423,905436694,108855981,105376000,3010000,123035519
2,1102079.exe,2439531,296194168,153876999,1641000,127403,1014439,124943,373642,198840750,866882,198766712,872507,568218,6349865,399478677,25994,314964848,13247,163407982,1846,6492,23279,909497713,107461804,103011000,4000000,121733967
3,1192664.exe,2445195,294671233,153790248,1588230,125613,1128995,118421,369319,200199316,867438,199397765,871807,503688,6327862,397724782,27752,314062276,14931,163955890,1899,8543,22469,904077190,108106294,107735000,0,122292588
4,1300054.exe,1941568,99906490,47234402,898024,86615,928773,95802,230948,76392295,404765,76891193,431360,718318,6402240,186183887,13788,107161726,9485,51862784,1949,2234,7820,354223611,50650260,43397000,6904000,65050003
5,1307935.exe,1942559,100052356,46819851,1094685,88772,900546,162195,225329,77457324,395200,77862432,423027,733881,6574207,188678544,15776,107745883,9877,51862991,1854,2309,9628,354086035,50885977,47627000,2976000,65239298
6,1580081.exe,2535887,101469716,49423011,1219668,138714,934152,217633,447476,77892123,472698,78912828,494865,1267899,7147168,209205611,64363,103905497,28876,49748629,2902,5492,13551,356783799,60061504,54753000,4977000,74505001
7,1623988.exe,1935779,98807165,46760455,883084,101014,969993,96583,249825,76140560,420311,76666753,442826,695355,6093602,185295740,15860,106471525,10152,51461524,1895,2923,10383,351198612,50356055,48970000,999000,64658023
8,1701757.exe,2471277,293626105,153226871,1596379,117946,1073773,120971,374426,200380456,875793,199850845,885595,614102,6501106,401523626,27647,314257705,16844,162205217,2046,6472,33183,900307525,107818808,103443000,3978000,122092532
0,1735981.exe,3219266,314691915,166556051,2232888,268209,1920800,156289,582436,197914285,1476119,206516453,1282103,1672548,11657181,466989364,44144,345540921,15029,183425036,2832,8293,38766,990483963,147168235,136594000,9898000,192259242
