,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1051415.exe,10054399,362519538,186451402,2394977,442100,4440047,290172,697808,216442789,2847170,216300548,2904491,3623069,26054371,691184610,538707,353204848,52358,186022107,3230,12152,32225,1146391654,205303209,191863000,12990000,274108592
0,1051839.exe,3037265,111132285,51876061,1202241,183392,2010456,367000,442345,104996012,396751,100692996,428710,903026,7756564,224399257,31054,123763246,15960,61201309,1879,2915,13531,413709823,76073702,65383000,10058000,123623670
1,1252905.exe,5822159,113563530,58728351,1238005,350121,2404406,228474,482463,96105917,506284,88871878,538009,2263911,9929364,276053240,174485,105367298,48402,52541401,4214,6838,22278,356393320,74671930,66270000,8032000,89006052
1,1384707.exe,3536155,141327635,69171439,1132005,154148,1244228,378884,553421,76071930,493163,76082778,542546,1301495,8066221,257463739,74773,106569326,20469,51629100,3529,4205,12397,456040834,69367082,62016000,7001000,83693403
2,1415787.exe,3143287,142741726,68496595,1133345,156365,1351554,280346,445965,71943937,568475,71569687,641539,1497492,9981297,243933280,102878,115288863,11113,65006441,2728,2833,9314,479534242,65929209,58705000,6965000,80099466
3,1455001.exe,2563974,137026350,62832537,1241100,136254,1291670,241632,439623,71453945,679568,71740880,861448,1411097,10131809,235563577,58883,135312060,9054,70920070,2441,3117,10290,509327519,63186810,58751000,4051000,77632334
4,1459579.exe,2482518,133822650,61953369,1335409,150592,1241003,153733,295863,72210533,942859,71448024,916444,1023793,7572539,235608752,30625,129609695,8007,69043584,1788,3198,9015,491425880,64066589,61763000,1992000,78489300
5,1537646.exe,3545926,140527199,68602290,1275899,146403,1296470,415302,528223,79170573,895881,78427029,938717,1500335,10305878,253759339,75831,104406277,17328,53043654,2861,2908,9552,452265695,68428052,63098000,5007000,82899173
6,1540819.exe,2586803,142075050,66729734,1166432,162233,1372869,233413,426066,75951603,841249,75744767,885475,1364415,9383598,243371794,60884,127962531,9453,72100888,2169,2766,8062,491024481,65396107,61062000,4004000,79769558
7,1559825.exe,3672861,133911820,66214691,1086460,171679,1264115,219313,674179,81372535,528281,78779010,552872,1197511,7852114,250022571,75239,101916703,23407,48872310,2839,3241,12040,421757533,70490655,62157000,8020000,84983264
