,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1267787.exe,755073,343530559,182054029,1711149,28903,171487,285952,295776,210671119,594095,213606731,596522,243865,3585090,388721704,19995,314159339,26010,171361281,1938,8568,31184,1004327685,124039395,119487000,3982000,172411079
1,1327269.exe,10761395,156064722,68596463,2475231,225447,5221259,449459,902144,151283524,753073,150153431,746315,1682000,18851418,609309010,36810,156311704,32107,63922186,6382,13054,47905,569859097,164552595,154209000,10013000,178938449
2,1343486.exe,946253,326244746,173429703,1475903,29598,149573,43340,86287,214622147,560291,213307081,558611,185174,3049898,386069310,14311,303484171,18544,158964972,1937,7689,27756,960160742,104231331,99816000,3992000,118664608
3,1414577.exe,644999,88371543,41332545,954821,33551,144059,46526,98935,74612902,34604,75732286,60747,112566,1244562,144219966,6363,85161447,5442,31025537,1041,2967,4587,353979958,39490440,35084000,4009000,53771904
4,1417709.exe,24190763,236098741,71278640,2841243,97941,541118,346811,498206,195476300,2170936,201642936,2228838,1408203,7243749,802590280,46024,250614340,38691,73849997,5695,14679,44390,747154966,216885132,206534000,10025000,231251024
0,1440839.exe,923718,102721835,33168041,824957,22268,121292,82149,226304,50119003,66542,55944847,61150,242569,1425199,129201139,7549,103627186,11880,42117685,919,5055,9577,395664687,64057716,56791000,6854000,127618747
5,1447707.exe,833282,78853980,45633716,756526,27691,112239,5995,22868,94986107,34543,99238641,103773,112408,1767326,143483934,4530,80181650,731,37575740,915,3605,3738,382616980,38854171,35455000,2954000,53391787
6,1526865.exe,22514885,246027619,91898043,3389121,621763,4536635,734231,990295,178933783,1540771,178287010,1480052,5595990,25791854,938792716,85168,254828986,146412,98212189,13317,26304,101287,911960579,253510194,232153000,21013000,267923294
7,1848211.exe,239423,313962304,156973652,1013111,24895,148110,14465,39367,200578030,499246,200776829,496071,71161,1356700,346364385,10008,326046188,763,169891693,522,4257,11605,936414896,93289530,90006000,3000000,107621704
1,1928955.exe,2560788,86749193,38794190,1034621,47921,172875,49727,312206,70072306,42106,71823496,39470,298040,2258498,145948845,11328,100733418,19227,38564040,3749,11725,8859,362670343,39224429,30904000,7975000,53451235
2,209081.exe,943980,83261662,34592713,1007261,32457,168449,80231,173266,90182660,1740525,91305907,1775983,152569,1908415,217860974,13737,110162344,19989,33617110,2297,9542,10052,395172392,58898457,52616000,5956000,73023290
8,2149463.exe,580645,323860688,170259709,1439983,29238,146670,37357,86929,230816411,631521,229347482,670607,213327,3459294,370825443,15426,317901560,20372,170163850,1936,7986,32298,958066686,100359617,95034000,5001000,114712410
9,2257128.exe,3226950,85487886,32949592,905743,52398,238358,123839,347221,79483489,47636,81513447,45094,247411,1928614,164774446,13309,104365150,22406,35190540,3750,5296,12475,330906867,44504267,38111000,6017000,58890295
10,230934.exe,585781,320927013,167957155,1371942,27704,147215,51083,93314,198228633,567603,197871450,565652,219989,3263028,364670996,16794,319016866,26080,168178095,1899,8162,31999,948666486,98909607,97525000,1005000,113112707
11,2369399.exe,2589105,94996733,32987165,831134,46144,260673,631491,632384,63778171,56340,71656207,53813,429540,1669868,165993748,11228,116692829,26618,48797885,3749,13544,17535,361664774,49264037,40957000,7991000,63748645
12,2478892.exe,433791,341410624,175879056,1112169,28568,144304,9825,46481,214176911,578072,214334566,580773,115925,2611202,374020105,12417,316128838,1554,170386736,912,4228,12796,993843432,102023217,98634000,2988000,116633536
13,2588525.exe,236115,320749637,163835021,1073707,28632,180183,7784,43899,211142160,752533,204140771,743916,181056,2727076,355329985,12541,323946943,1016,170950953,911,4255,11992,940690370,96479601,93150000,3004000,110875938
14,2725657.exe,3225634,87633023,34968067,921923,60663,239387,47033,342486,76155600,47519,78148554,45272,276218,2018442,159409438,12460,102634809,21471,33993578,3750,9981,10142,345320866,43217640,36805000,5968000,57637551
3,2791527.exe,381833,320194228,165915950,1232452,27317,138023,25195,69857,206294170,575642,203548371,558929,169267,2235942,356323575,13844,324968080,12134,172007208,1033,6104,17422,947532267,96093387,92835000,2962000,110336334
15,2837315.exe,16211009,162137666,72228339,1734337,170854,522518,377473,449506,149300132,723898,145169976,704601,993018,3720977,424005739,28597,148216780,30602,64229716,4831,7682,36765,583713738,114731187,105382000,8947000,129056546
