,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1044060.exe,33533738,200178173,129888551,2790966,131335,5362062,288332,4922436,138095732,1791786,142500223,1913726,1863506,32026525,506181836,58761,205118320,34009,131302093,4782,10820,50346,743952242,162919420,146124000,15904000,228597918
0,1056877.exe,2611532,342860537,179425434,2107073,207831,1332650,365856,646852,198398772,1689333,202904751,1711208,1446445,9482237,474282986,37576,335244140,19139,178884788,2924,8992,38345,1051214117,160354114,150734000,8984000,221638734
1,1110958.exe,2076971,108927688,52340978,977146,115524,957531,94751,197274,70875647,843984,75713618,722810,1084313,7907065,201182010,23309,114817744,9804,57703998,1960,2699,11432,390960886,54205760,47656000,6083000,68573731
1,1196025.exe,2165113,112615790,53805567,1012660,115094,956792,127925,228883,65859831,972048,73118252,762679,1055134,7748444,204161364,23644,114053177,9366,56782813,1960,3906,9301,400659675,55658421,52380000,2964000,70079536
2,1313602.exe,2076923,107388577,51178724,1026365,122276,981234,125124,227044,76503550,687402,78305790,632804,948336,7964479,198720308,18846,115008099,9799,57090292,1951,3532,6686,387446181,53648375,48381000,4936000,68244540
3,1333327.exe,2076771,106627248,51341982,934952,118971,961990,159232,298981,73609906,779903,76646639,688009,1002278,8004099,199505797,20262,113559839,9582,56691335,2008,3067,8566,386954389,54263382,50927000,2995000,68656974
4,1383313.exe,2341414,301586806,156364915,1626316,178802,1382423,127447,298187,206844881,981049,206780065,986098,683919,6696433,421976582,27737,325744805,12040,173430358,1957,8061,26214,945641025,113578052,110265000,3007000,128012498
2,1514231.exe,3187889,111727214,54841620,1193048,168536,1093872,318058,419372,87488088,473158,88102444,652562,1611557,8260581,231446030,80077,107774613,23607,49793843,3269,5162,11992,377368292,62588939,57285000,5025000,77001596
5,1524420.exe,2465729,327259352,172357361,1770540,192364,1273656,209382,413155,187316092,1507597,191449082,1333113,2390506,10776667,449690445,80690,317102791,31049,173462650,2747,10934,25185,995043779,121905807,116573000,5024000,136169786
3,1557029.exe,3005226,288868186,150701903,1536680,148071,1296858,140542,327384,205845914,855387,205729661,851846,800810,6831184,410975215,29208,324019594,14304,166379385,1883,5323,21157,903707869,110837358,104464000,5969000,125215713
6,1576250.exe,2451710,282505253,146404892,1503073,174138,1328336,128904,323283,212939531,946662,212618601,924095,980194,7469219,432384707,38663,332188726,15273,169751096,1862,9986,26660,911488672,114097850,109756000,3991000,128548103
4,1878308.exe,2057969,107691171,51446086,950000,105992,970871,92037,196098,78370923,688746,78695572,636748,861029,7719122,196082556,19557,112951329,9732,56407350,1858,2941,9113,384134172,53097791,49735000,3045000,67480124
7,1899156.exe,2964747,108706695,52834349,1374090,154394,1134291,247734,447769,87740917,538281,81441574,830807,1668752,8577588,224973568,76357,100288212,20133,49267963,2485,5173,12668,371949230,60813870,54443000,6049000,75138476
8,2080168.exe,2459823,323424396,167433548,1774439,228535,1318712,257101,369793,194453384,1154200,195535435,1126280,2050219,10164839,445803188,75743,321614052,31971,175730624,2873,23823,26908,987148413,120558300,113269000,6955000,134838130
9,2083684.exe,2586464,297831260,154804525,1599099,184567,1374341,118504,317564,206142667,843513,206268519,846785,825251,6790625,416618484,28191,327576837,12488,174541405,2054,5299,22718,931685093,112646988,109291000,3008000,126938310
10,2098233.exe,3013086,110305259,53660827,1174031,153948,1135581,234527,429941,87010390,607694,79514191,880125,1839497,8487638,226400993,74882,101727276,21735,49632498,2689,5313,11511,376702754,60988057,58621000,2021000,75495364
11,2126664.exe,3105513,131907192,64697152,1324062,231268,1232792,841651,992917,87076870,814191,87093878,688719,3528181,10711371,291558767,99807,128202644,70011,70968804,8207,15299,31206,488728962,78978370,63707000,14931000,93248816
12,2134751.exe,3195588,127234155,59886872,1480094,232675,1281693,229386,400272,98900279,1043168,97081152,1112364,2297306,9601857,284415001,82752,128564800,33784,63174081,3852,19191,30755,449686569,77378934,71931000,4995000,91712423
13,2162489.exe,3266516,107187666,53353972,1210268,306212,1433111,264762,470766,96248442,543005,91599940,672966,1682306,8009132,254190961,67193,108146592,32348,52820400,3652,3982,10476,388234239,67361761,63017000,4001000,81624103
14,2190864.exe,2238849,301242852,155125091,1757476,147993,1028740,120648,289578,211193019,810721,213754273,833895,1108822,8784438,436327918,31302,343550167,14189,179959479,1981,6249,28254,958302970,117782125,115456000,2007000,132090114
15,2237372.exe,3070031,290155123,151149738,1681204,135811,1269071,126713,309244,206555043,836912,206172734,839687,633064,6645284,407734459,28799,321446691,13002,164920413,1858,5365,20596,901900077,110144167,105748000,4028000,124629882
16,238280.exe,2154421,112541925,54278235,991033,128717,957746,115412,211880,66034429,1712941,70108120,1258094,1182416,8093272,207136919,23427,113190957,9518,57335132,2059,4666,10796,401460667,56463894,51117000,5011000,70725250
17,2406283.exe,2767942,117666119,57985000,1195457,450848,1760233,747585,979072,85704617,447230,85998325,450631,1731884,7445258,268173802,45952,114398164,92073,61838228,9018,11317,41358,420220195,72733585,54546000,17851000,87145902
