,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1009412.exe,430089,79404696,38649278,777625,57478,190833,197541,289295,31496906,50178,31126287,45178,575474,1605154,89754543,12506,75810429,13371,45107424,1960,3651,4656,296701970,41966509,29677000,11870000,101893945
1,1054386.exe,353184,73726490,39051742,525039,39919,133001,101245,244065,42495240,47294,43896600,47094,254496,1054794,95817768,17581,68811860,14397,37815013,2605,2828,4548,260837732,25041443,19538000,5141000,39333753
2,1055671.exe,945045,136654008,75582291,945493,14956,96709,114345,167875,110928530,64923,103620041,59219,1125337,2744171,197142690,25333,146605701,17783,83657814,3484,4817,19209,488670283,52933737,46674000,5958000,67046926
3,1064013.exe,480982,117333173,61163556,856645,52407,184933,203658,93352,78617938,36974,78946534,36093,458183,1677385,159350663,12691,127461718,5946,70375903,2605,3468,8178,394958928,43425489,38050000,5006000,57812037
4,1163493.exe,477902,116194988,61030621,855603,61032,200799,130162,105661,78145000,41630,79212598,38498,487855,1747986,164284387,11922,128540277,6179,71411907,2606,3194,11133,405561342,44282804,39931000,3993000,58569337
5,1449114.exe,1122976,135236822,75696952,1289937,17783,102262,84004,166860,106451860,46157,104132761,60719,1046125,2682705,198599278,25052,143986775,18825,83680323,3482,5503,27846,481040655,54719764,48382000,6047000,69161800
0,1472098.exe,1161960,98407611,56166953,922373,24659,107905,205887,311623,71233095,62417,68151534,73641,1495805,3372538,131975213,26595,66656027,33149,42709038,3556,6525,21885,314257669,53783593,42235000,11061000,119208137
6,1488692.exe,502976,72463437,37340925,536974,58720,156866,105298,163488,44335617,33740,43067819,32663,163896,807780,95425611,11300,69709775,16313,40839093,2544,4255,8908,261495184,25280920,22015000,3002000,39452135
7,1523561.exe,410578,83619356,41728214,905098,56521,165768,323988,86375,45165830,30424,46497798,28862,133529,723665,93911854,8947,75822632,11974,39811530,1958,3618,2737,287296302,25357040,17341000,7707000,39698969
8,1581847.exe,496958,79475931,40768689,810161,60757,163831,297932,92476,45000843,28572,46454941,29350,179454,816417,94346056,10275,72522515,10705,42593864,2154,2561,5093,287241709,25278084,20868000,3974000,39390514
1,1677942.exe,392109,115842133,59722513,847923,44986,171674,33270,73672,74064849,40004,76818603,39725,268472,1294062,157065974,5468,126447412,3071,68766370,2048,2620,7237,387751964,42380592,36957000,4994000,56540065
2,1696369.exe,1112810,69108949,42374204,923969,37327,137813,133885,180710,68629458,30980,67799873,30852,709041,2074732,131635766,15582,87077376,28139,45493454,4134,6161,30334,287989013,35710324,28305000,7076000,50007818
9,1890375.exe,3023952,117357979,66814894,1262070,466618,564721,800759,848343,95329217,67327,94672513,63925,959922,1969338,243490517,19976,145701872,77101,78544114,12498,38724,34151,441967652,65588723,52169000,13042000,79958328
10,1930790.exe,427122,115320840,60209354,829671,57174,185467,200874,361641,70336653,47223,74403682,42343,373235,1481003,156760942,8623,126403037,3073,69636586,2246,2792,8219,386407810,42953303,40580000,2029000,57235814
11,2014155.exe,1114927,71622053,41507590,1002348,30520,119185,260922,179272,71604766,34578,72371639,34502,348501,1776033,139977596,17222,96618808,24516,49155123,4820,6517,26209,315571138,37910779,30656000,6922000,52258846
12,2082270.exe,225514,114866155,59163156,880052,22995,120039,97317,62254,79655143,35266,80165146,36066,63984,808420,155049364,5136,126266867,3105,68204659,1952,2722,6992,389285813,41463128,35121000,6020000,55687991
13,212989.exe,476827,75222033,39585416,504026,50390,141906,163283,128553,42871570,30898,45014152,29379,168916,884861,95163231,12598,72892155,13335,40790149,2604,2020,2341,276695980,25502189,22177000,3024000,39660869
14,2136822.exe,981492,71711874,42986251,862565,27442,94938,131230,152152,70035439,30949,70490681,31643,826023,2057228,128195009,14305,85879466,20298,44618614,3490,9073,26059,280646719,34249179,25882000,7963000,48482882
15,2209249.exe,455536,74422699,36944951,563184,36352,130028,63858,94350,44738424,22057,43409839,21811,84369,622864,90880487,12537,69672698,9400,40804394,2151,3839,13428,272037725,24989418,18785000,5932000,39292486
16,2218845.exe,257585,119635431,61761858,823482,54398,189571,90209,101756,80861820,40411,74672299,44445,447141,1724690,158212809,13760,123940875,10396,70093035,2597,2723,7681,406667740,45590291,40276000,5034000,60031180
17,2288631.exe,1350649,69706519,43838136,918777,31768,118006,139387,156573,70407622,34120,71099542,32386,899129,2108143,130605359,16062,87199450,17757,45284411,3877,6007,25796,278852897,35455599,30001000,5000000,49668913
3,2302763.exe,322654,74114581,35275825,615737,44832,155578,59091,116185,43671633,28844,42689903,27890,115614,768472,90223263,8607,72729702,6486,42469447,1958,3185,1172,282725676,23947255,17719000,5906000,38364418
18,2311858.exe,375039,75081128,35532727,542757,43953,154309,57694,93712,44281975,23832,42901301,24122,84820,708371,89633796,9868,71800707,9316,42812648,1957,3074,3799,278483705,24082540,19823000,3964000,38364578
4,2395206.exe,540640,169911899,91361907,1783105,19320,169383,48392,86854,101143072,533458,101497891,528964,138197,2380240,626248670,228695,165283496,3990,89120755,1951,209541,213973,543533822,168993311,98809000,69865000,183128056
19,2427666.exe,868941,71205216,45127614,921889,27314,112899,241310,174851,68874574,34571,69747678,33553,566217,2032138,135320816,15880,93628134,27649,47049296,4137,13593,23091,299460183,36294108,30979000,4996000,50651624
20,2552501.exe,510417,115895730,60937063,881676,61003,200871,295251,353442,68492113,40619,73968973,37862,494370,1728364,160075438,9510,129080011,6122,70576470,2600,3191,11372,394864558,43527293,39025000,4002000,57915517
21,2653264.exe,746335,74657348,41437204,517467,48790,139167,56519,100833,48206045,27062,46930520,26251,96490,766227,98641736,12914,59007788,35766,38732961,2929,8416,29999,252164945,26487534,19099000,7036000,40828697
22,2666073.exe,1487590,84433284,46440348,1005701,29256,120704,553441,239291,49668792,44638,59618285,41103,765873,1924988,159528162,10260,118447489,22114,64452553,4290,6762,31046,354941794,42744269,36365000,6060000,57147187
23,2787179.exe,434212,78890359,38750455,560180,42134,120921,87135,70965,45051150,26993,46216509,27583,124016,682611,92418430,10610,75703531,6881,43298573,2153,1417,1375,290640953,24899655,19673000,4918000,39117731
24,301119.exe,312390,74970141,35360711,548017,37672,139461,55607,89638,44497147,22228,43133840,21760,83492,802318,88943394,9052,70863631,9586,42132324,1958,4526,4584,277083259,23860988,19563000,3912000,38171868
25,301392.exe,489821,34383032,13558922,787353,19962,108121,88155,172019,28667121,18710,33378145,17634,248236,866786,64973319,2381,61728834,328,29759442,1959,2395,1383,183047062,17462369,14092000,3019000,31687932
26,306775.exe,449867,112594546,57895089,886384,52622,112298,26057,51235,78561655,30396,79092057,30525,47299,672244,152463513,5076,124637150,2833,66014985,1951,3630,8857,381758878,41240999,36933000,3992000,55630817
27,3068084.exe,472345,66598180,42792105,604026,16011,61498,46569,44112,63099726,41028,58636816,38100,236653,1185435,111403711,9283,72887763,8586,52532323,1954,4162,6242,287007063,30660953,27319000,3035000,44844824
28,3075283.exe,544436,65462038,44339858,615471,16291,65758,44681,44065,62760471,41252,59110621,37589,271208,1234872,115271546,9140,73942988,9619,55852073,1953,3944,9642,292847922,31149310,26829000,3974000,45316122
29,3088906.exe,865279,71161666,43583279,913197,31653,113792,282852,184860,68614142,41314,68997592,38906,616486,2058731,135125484,17780,91937393,27481,46334257,4137,8295,28326,297428803,36198284,27908000,7973000,50618690
30,3356312.exe,1116733,70339602,40729166,983161,28766,107880,266041,185349,71274015,37764,71586973,35849,384613,1677134,138600036,17650,97438292,25031,49640538,4528,7046,26010,315360286,37276826,25290000,11672000,51512009
31,3403339.exe,472920,76495359,39940760,532230,51891,147670,163945,125203,42388209,27745,44833540,29158,180608,870545,94595080,14026,73320283,12589,41247068,2607,3382,2711,280521085,25323597,18000000,7000000,39564955
32,3562054.exe,1293365,56959463,42759732,927281,33168,121679,108261,21674,76709425,31242,76397372,29937,620758,1730232,129400144,14645,90511617,16875,44064592,3686,7478,32763,252935631,35016671,30586000,4078000,49442750
33,3717985.exe,1988968,161461306,88466448,1384214,251748,355672,867709,928171,93042769,68136,92974874,66577,1199113,2240629,248726908,22647,138406518,71222,87936822,9539,11204,37333,557604508,66713580,55281000,11056000,80930450
