,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1017851.exe,14742877,68509675,12521004,954216,11724,94370,25973,54249,33115628,4313048,29799605,4448065,47892,1628915,220430987,8816,63716527,733,11468861,176,2252,1056,170557892,94041366,88563000,4920000,160170448
0,1222596.exe,14838471,76011448,13806953,867509,13172,97534,42381,82791,55156842,4176690,57171769,4253508,50301,1394113,219672851,8904,84950545,929,20865981,169,2142,2013,255072232,90486096,88060000,1978000,160767999
1,1333078.exe,14157101,67401953,14211521,862412,14733,105026,25540,41037,30204804,5064558,29149712,5084034,31763,1662391,238533747,6280,68606482,531,11868458,209,1431,1033,157013397,64654163,63363000,1005000,78682565
1,1497005.exe,13088588,171699701,24394419,884352,14543,87523,5490,30521,61129275,5343463,61173050,5257010,35782,1155263,283500733,8998,227889043,841,40525261,181,1749,841,472494429,76528551,74295000,1981000,90883585
2,1682543.exe,14158573,89699779,14955680,881711,13809,155726,7192,72992,32412985,5576211,32319662,5570777,17151,3100859,225152523,5670,94547595,679,11630801,223,2267,1916,196696219,60728136,56390000,3957000,75093107
3,1738528.exe,24214429,767096649,366805428,2851041,22338,422658,47998,172786,610437939,5765260,609960421,5786043,90675,20523457,1157477612,47850,770076169,2923,369628630,225,7699,8017,2629839655,313902226,313528000,0,327908365
4,1753870.exe,26748469,67167104,14623844,1027515,14222,214427,16414,37068,40155017,9274977,40243031,9258193,19213,3432322,322002911,9089,67339985,784,10695510,185,2276,989,227165252,86838291,86519000,0,101167048
5,1769129.exe,23671549,760006811,367762018,2579340,24094,389183,19156,142737,607598946,5781742,607199248,5768166,62211,20976396,1094096598,30368,762122356,2715,369562794,214,6733,4019,2593961584,297005950,296679000,0,311468616
6,1818972.exe,8039698,66903288,16534549,739217,12450,75634,10131,25506,27896869,5621970,27943528,5615187,52550,1185111,209823263,9021,69586097,837,12430063,189,3723,1413,153287300,55995969,54649000,993000,70168332
2,1943931.exe,13683329,65497762,13834065,778673,14158,85375,3683,25674,26707207,4792529,26698166,4780429,11889,1009190,209043861,8050,65759195,760,11674337,212,3160,2915,150775767,56835134,55572000,1010000,70913883
7,1968707.exe,26813003,67225505,15412932,971084,13685,1660114,19379,243722,45686093,10185459,45754162,10178898,20381,16433538,339852421,8514,67300427,763,10948182,221,1964,779,196326806,91830041,89474000,1988000,105976858
3,2174475.exe,5975876,64574530,14672370,767441,13054,80519,8884,32422,39969735,4931674,40126447,4937476,32459,874519,220219833,6105,67129297,658,11832163,182,2185,2012,187071139,59552995,56305000,2963000,73663664
4,2399424.exe,14020502,74747423,14105887,799212,15179,131945,3735,220874,26919792,5624252,26873276,5627425,8414,5066140,212795387,7194,77515781,655,11728342,213,2262,2714,157173437,57261967,56824000,0,71330781
8,2414239.exe,14106377,84773841,16161812,768600,13021,99957,5809,29807,27706638,4951334,27882336,4950668,56615,3527785,210689588,8030,89477079,731,12446058,210,2248,1206,205664536,56459425,53157000,3008000,70839153
9,2467389.exe,13156683,65908215,15390203,807051,14128,131516,3648,49152,26753936,4860218,26662647,4859007,11710,3884022,212489038,7267,65518850,663,11629788,213,2267,2237,150568703,57401184,56139000,1002000,71676108
10,2520984.exe,13957384,65228286,14928463,731938,12996,104729,3520,28106,26964767,5170802,27364764,5029536,39127,2295816,200335585,7480,66039805,632,11449260,221,1293,675,162829993,54636894,53295000,1005000,68674085
11,2539436.exe,6557379,77794029,20764721,886274,15433,96249,13076,27117,52043820,5463657,52189930,5459723,9556,887356,245246268,6399,79724649,572,17530128,157,1680,1002,312390074,66065383,65759000,0,80282356
12,2619764.exe,7990762,64705212,12985913,800073,15946,91764,5774,22600,40198258,5248158,40129834,5251169,28008,1122452,204773699,7147,66265924,624,11694217,193,1754,666,196694686,55499851,53267000,1972000,69865120
13,2636614.exe,67276136,429085146,57585929,4238786,31004,18375137,38519,454715,314594280,23099842,314549650,23084157,80212,85743213,1949654991,49785,428922999,4561,54926736,262,12632,6925,1146185427,526990739,526622000,0,541110426
5,2664872.exe,13296042,64319562,13431058,856767,14520,99845,3850,39772,26690545,4578524,26788316,4579489,23921,1705541,218407797,5780,67134176,693,11717856,222,2499,2239,138010575,59989820,57716000,1990000,74122699
14,2695910.exe,10959938,64982232,14361561,874365,15048,95417,8394,34403,32287462,5377382,32228762,5377523,32828,978220,242189607,6173,66173802,555,11434775,199,1597,720,142477536,65670055,64381000,990000,80048360
15,2754917.exe,25331321,93160323,15241539,821509,14153,352707,35102,91564,27522971,5681796,27490919,5672573,10974,18160370,258654628,6676,95684173,580,11875557,227,1710,907,183151742,69969796,69707000,0,84166733
16,2820114.exe,14383059,64908584,14996559,745067,13331,80316,3552,28629,27002863,5529776,26914968,5523996,37002,998157,206198330,7002,65702650,615,11584111,175,2351,498,150770019,55882834,53607000,1985000,70182759
17,2983368.exe,27561780,80766697,33161160,1103845,14758,343173,577344,509355,49579038,5736064,45965092,5793576,364999,4035624,365449536,12296,82010395,1072,32370771,2891,2789,1259,265206421,98476126,93096000,5005000,112752894
18,3008897.exe,14060456,63614365,13461482,773273,15461,82475,3693,22737,26381936,5476860,26386729,5481123,16256,842986,213256480,7429,65073848,825,11499732,176,2243,1836,147783639,57698385,54442000,2969000,71970605
19,3048609.exe,24610032,66152395,14546721,1050516,14058,461832,9548,724283,39939756,9307312,40019206,9355770,68755,6436451,360270451,10848,65680520,856,10521256,184,2358,848,198819445,97292836,96009000,1000000,111597798
