,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1016334.exe,5045070,162745249,78819139,1870911,236461,2323978,273851,407743,98003727,858617,101203385,866128,1970254,11264822,391745364,226130,147387754,31416,64029725,3386,17031,25382,534739486,126542878,112021000,14002000,174399471
1,1135440.exe,5048210,154829660,67470987,1742407,336480,2409192,195903,299931,117273239,2750719,116671019,2749918,1204739,11794029,412301788,192688,148826533,15180,63119992,2480,5167,19548,506627047,111661260,106385000,5018000,125869587
2,1147117.exe,4841138,155421837,68434097,1527280,430281,2451531,176498,300928,132127614,2632888,133631679,2660168,1232171,10331127,430756056,141907,167367225,17182,71583824,2871,7288,21000,530695493,116647728,110277000,6015000,131229621
3,1199099.exe,5126013,110115927,43811594,1462170,443077,2469353,152581,243437,98576359,762685,101622223,757833,1047669,9226577,352404547,98797,155460208,22970,59028362,2480,3547,22830,404880741,95833060,93484000,2010000,110099522
4,1379278.exe,4176259,195527906,93597792,2643010,233053,2385928,194936,348873,148528928,3204066,148481648,3192476,2149828,13806049,957038263,432557,197067990,16199,92816150,2478,219388,674089,672629346,256932147,191629000,64874000,271267899
5,1400532.exe,5325541,333290772,167739694,2156119,439746,2607289,170516,302395,240581045,964318,242934911,959707,1075363,10234406,593863495,114152,381962013,22032,184804648,2667,7479,30295,1039241685,160718864,157264000,3005000,175105234
6,1604299.exe,4792798,382530278,194894580,3449056,360527,2585932,175492,352340,242807080,1618326,242117701,1609650,1789748,13159277,1102109831,386270,385551630,23297,197406861,2476,221378,429942,1175653477,297801909,224400000,73130000,312155554
0,1749177.exe,4968674,213240186,102125843,3067353,338924,1931387,271559,509922,158043637,3067328,157089087,3069084,2467677,12965829,988956807,591650,212077464,23032,100061433,3259,199462,547022,729412316,285710927,213175000,72059000,337887306
7,1779544.exe,4920879,413471215,218091865,4899029,272421,2594303,179568,335185,258288960,1550728,257635256,1556993,1967840,13519187,1118323180,427653,401475457,22690,206789786,2475,212485,342263,1254583087,301644335,235353000,66099000,316626685
1,1817867.exe,5018208,411020732,207826198,3236436,184772,2259163,179473,332501,263276131,1564292,262458600,1558812,1974406,13536546,1123825164,442210,410413626,22817,208007026,2667,602466,826003,1268683443,303213434,240881000,61969000,317469129
8,1963979.exe,5234685,339968078,170871129,2139592,453458,2674077,163259,283148,231280190,992677,236382379,978805,1169740,10777848,599824841,115476,385864569,22838,188967697,2670,7308,32669,1063324849,162023854,155702000,5988000,176392677
9,2024525.exe,4725495,159206597,65546133,1524196,284183,2371671,164872,253849,105107020,854068,104610643,842911,1712209,10362499,379419218,188980,152030377,21547,66700888,2480,6142,17901,522554438,102422785,98029000,4001000,116730759
