,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1536382.exe,7008867,310532792,174849012,2194657,579325,2656512,1182746,1753721,171120355,3475961,174339603,3667105,5273810,16346312,592265913,259976,305665314,301689,175112046,6777,22377,28395,1096089890,180661218,160713000,19084000,243681428
1,1578979.exe,11579910,1064869934,707299954,4250857,312712,4337941,178435,368286,621790577,9040916,618672122,9099638,1686530,24107769,1691837084,346761,1065795625,45450,706355771,1904,125742,40562,3577291541,456731071,421193000,35016000,471092659
2,1605758.exe,4868289,335159300,177376425,1775566,379655,1601113,918414,1838949,186945507,5018463,184215353,5264135,4050589,13487825,618429562,208963,305943092,233867,178302319,6776,19360,15157,1127329777,166990771,157613000,9035000,181075901
3,1627487.exe,8907401,861748765,650906631,3249734,583248,2954982,825242,1026421,383120599,7016763,383488360,7010043,4679260,21743187,1299370008,484689,852891111,120677,653834431,6781,21716,14658,2885058129,350118061,333792000,15942000,364743073
4,1734547.exe,14980947,884752622,500634551,4151159,537810,5363417,602850,490207,484828222,5991525,486752822,6026965,3313042,29835416,1444295808,497859,901619827,101046,512147028,4036,111640,42095,2640877122,391566418,354037000,37003000,405912903
5,2002873.exe,15198819,883896557,500398101,3953459,525773,5265836,283810,258194,488114980,6043040,488234218,6060309,2986263,29022257,1437847023,507609,899978274,96538,512933956,4038,428581,44945,2640804770,388065702,351756000,35975000,402412890
6,2049538.exe,5032491,381104652,219939001,1804973,358924,1664857,1005174,1667946,185635594,3532515,177708152,3570058,4586723,14062956,668144311,221547,377531348,205069,224527568,5212,7783,8852,1201657979,180450985,170971000,8998000,194955499
7,2134592.exe,6117688,229917628,115275428,1617023,275979,2968092,86254,645011,162175357,3485820,162179970,3489077,1109378,11582046,464176824,139813,246254077,103138,122326278,2576,7105,7149,853327482,125462755,120129000,5005000,139764433
8,2365914.exe,3885638,212040326,140260937,1542002,169832,1329905,633106,962601,201157240,3869492,202605891,3877840,1414364,9525121,482172361,94647,216086657,99047,144695468,2375,7225,11689,1000305977,129413962,122127000,7007000,143771970
9,2505532.exe,4462844,726878303,396097699,3091863,167630,1763336,120130,697803,452638743,4698828,452417435,4697985,1079796,11200938,1203766113,193055,737371450,63230,404945135,2573,111612,43273,2290240097,324919993,297611000,26964000,339424670
0,2521075.exe,4406194,252763885,134648704,1750438,233385,1799877,444419,993794,159796829,3612892,162156606,3670195,1600903,9537775,502315019,86270,247305754,87969,135331635,3262,22079,46469,940663528,159173092,144403000,13942000,209218092
10,2527896.exe,6749203,256569617,137274437,1903299,287118,2985601,688248,1150520,190891365,6637415,192669598,6744874,2513362,14314383,612244171,161777,269539208,193689,144695826,4043,9532,6510,1044224680,166667636,159355000,7015000,181048778
1,2640086.exe,4118642,247399149,125658173,1635667,194862,1503885,743718,1106937,159089966,3334369,159812070,3510277,1602387,9912943,492661008,81304,249507267,93345,129455501,4777,10217,17397,925842742,132869683,122579000,9965000,147129288
11,2653834.exe,6893480,276902132,146143858,1782637,619865,3084268,843174,1200478,158516092,3177819,160674448,3313825,4558849,16103580,592769957,211507,295703695,169881,153419963,5526,6458,4763,1004470301,160143426,149499000,9966000,174470295
12,2665250.exe,3821547,234189147,127415649,1446803,157230,1457045,91986,475004,170842631,3953401,170916631,3951276,970477,8455711,460985364,71001,243494408,61206,130606027,2576,5263,8085,893838955,124030097,118687000,4986000,138405412
13,2701337.exe,5016183,197175355,85477918,1455079,298192,1981330,620247,1092598,145349445,2274142,146048766,2295677,2015208,11627903,377778140,148722,213722337,90911,91904850,3600,5494,5840,747613353,102209350,95887000,5992000,116459116
14,3014683.exe,4086461,235268602,157828759,1531613,203321,1510708,469607,903238,218465493,4209905,220459323,4221904,1509642,9464018,521100073,86943,250471766,90976,169061500,2377,6451,10535,1143252228,140330480,132921000,6995000,154479421
15,3018918.exe,12635631,399673576,209977361,3276963,1324335,5023701,467572,662495,204885175,3858456,205025621,3863869,12679930,34720402,887086057,993257,411895857,38923,217072387,6778,29920,46585,1151765516,238888255,227536000,11026000,253106565
2,3047601.exe,4433502,308239162,172079762,1612113,231389,1740917,1021804,1849055,181657373,4299047,189259606,4373726,2048744,11077760,551524568,106452,312882767,129579,176853432,3653,6734,11633,1149878616,149008602,139690000,8980000,163341558
3,3113504.exe,18133679,425869193,243772828,2141388,503101,5716052,192055,222182,209577099,4935296,211431548,4995313,3101491,29091916,758028425,382558,446622408,95129,254713766,4049,8270,4814,1349358986,205200166,191922000,12927000,219516626
16,3149650.exe,4119986,236596344,134080519,1678181,198886,1521258,226479,660090,168821192,3944204,169128168,3952346,1405950,9108990,475098096,108992,252828243,129676,139284953,2574,6337,7429,891734297,128873363,120568000,7971000,143308469
4,3242376.exe,4723008,268696581,152254580,1686869,284407,1999740,349574,885300,184496501,4228197,184831296,4232646,1428214,9420155,508177519,111029,280347440,134462,156383801,4612,26209,51074,1019549194,137108115,128791000,7987000,151494392
17,3324029.exe,6059308,219034921,109650130,1437426,275814,2664661,233801,911343,151705150,3700110,151818118,3626080,1505292,11823896,446171699,128983,220764540,120044,111330678,2186,11108,17993,808022442,120565043,115155000,5006000,134821999
18,3456840.exe,24404398,406817146,216204941,2548818,1278601,8981898,919251,1400372,219563439,7005658,221888018,7201220,7937520,46283207,886081879,800434,427891279,466696,226254446,5216,12897,6340,1523025099,237989132,226550000,10978000,252269947
19,3551847.exe,4300192,312860924,198407109,1732082,165036,1395371,276924,728478,219064843,4203947,217923883,4284286,1181130,9630094,585025429,80569,316717682,73731,201709694,2574,7319,20525,1269293365,158106670,149766000,7987000,172508705
5,3583821.exe,4685326,278584701,163168724,2131709,165345,1733860,113796,773459,192388899,4024462,192233063,4024250,1027404,10310924,739574737,180198,291330876,63044,165148299,2572,107269,8269,1034746768,199859461,157612000,41896000,214251186
