,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1149166.exe,471798,40579205,16109451,722960,12644,75900,56031,69560,24085470,45959,24943355,50571,108987,1064562,56135517,5553,55695812,2043,13224177,525,3935,3916,155532594,38998369,36319000,2075000,97215951
1,1659823.exe,60490,1550640,751905,165388,4233,22669,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1674330,1457000,0,15615452
2,1716934.exe,37883,1538841,773348,159024,4360,23176,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1759586,736000,736000,16002232
3,1793587.exe,32483,1663017,794611,170514,4685,23585,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>,1873283,1478000,0,16095650
4,1950459.exe,1370028,109876309,54293154,2373752,57909,226619,83495,143741,86819936,577304,78959222,491696,973714,5207740,185789008,58579,108974446,6062,67478792,1340,54759,97738,403590053,31418539,28641000,1975000,46070626
5,1995279.exe,748080,9555408,5567614,770124,15695,62731,3837,17722,28168168,16111,28360275,14341,68054,703448,54108607,3616,34060925,500,17221112,917,2107,2009,119419147,14334070,11003000,3001000,28667885
6,2012602.exe,258106,90506092,46237276,673241,12846,66666,35728,62194,83535560,137803,75462018,123803,110252,1168854,114280796,7814,92640036,6815,50959302,1035,5628,10292,285026433,31219509,28929000,1928000,45474257
7,2099466.exe,125227,85311981,40932472,627987,17607,73074,7357,12913,56612457,19638,56554396,25310,54208,479963,101380777,3331,92994837,313,49253948,519,833,5248,273013972,26820097,25506000,1020000,41126076
8,2230190.exe,4301710,68337870,28444763,1020825,14152,301969,175972,169944,62218004,377294,59843961,372178,625023,1978994,201996590,14599,73828931,16575,29828073,2479,9269,20646,242100255,54182046,47036000,6859000,68593757
9,232374.exe,666019,35738295,7044373,716457,16679,86532,81493,133273,31477519,24819,30023598,22241,111937,774944,67267359,4134,47032796,2047,10746129,1044,1973,1242,144991024,17800739,15436000,1929000,32134072
10,2353585.exe,270747,7783171,5502651,640081,10537,47005,1834,10691,25089287,11602,25003701,18647,60980,420151,43859532,3274,34152784,540,12010801,525,4538,<not counted>,<not counted>,11289379,9002000,2000000,25667052
11,2430690.exe,40801,1610318,735122,155036,3904,22079,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,130,<not counted>,<not counted>,<not counted>,1677044,1404000,0,15796391
12,2545079.exe,484637,12227894,11650302,784675,15569,79528,36728,29158,27844797,13439,28742210,13255,45543,488101,55878731,4579,34796508,1113,17463071,785,2199,1892,112559558,15158605,12081000,2787000,29330894
13,2745668.exe,440737,90066228,47215298,799001,18656,103508,73913,117401,83270375,107485,80829976,128842,170033,1944798,121412086,8018,93635824,12117,51653120,1940,10619,19736,291852566,32949442,31618000,1019000,47200998
14,2764661.exe,99243,91508138,43220288,548243,11551,65230,2270,14096,70581678,111886,68532615,92223,71873,924532,110210974,6384,102642782,302,53384035,521,853,7651,294797012,29512007,28199000,1007000,43830215
15,279056.exe,697100,24303423,9375775,713566,17873,72682,43886,49747,26560741,13172,26006861,14876,64482,532879,50188390,2208,47588196,1444,8404985,522,1620,1630,153137376,15348466,14051000,1003000,29737950
16,2939537.exe,432943,10128043,10170301,630552,16606,65423,41320,52995,26502967,18006,26462969,17449,59573,456196,51859400,3422,29345440,1261,14411710,526,1788,2330,104498932,14297263,11951000,1991000,28441714
17,3043260.exe,71079,1495909,738454,155106,4652,22963,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,189236,0,222151,130,361,551,820583,1717264,1444000,0,15768953
0,3147371.exe,139293,28081421,13813191,647597,12509,81319,34712,58382,22580996,31534,22433965,32482,43327,822837,46762253,6985,31504808,4571,16007561,588,3667,4095,101908391,34945939,30117000,4154000,102673394
18,3162106.exe,238773,78613281,41385512,593646,11389,67008,31330,58296,50923065,55611,50658671,46730,98428,874807,102222072,5289,90594855,13114,46032469,995,5153,12545,256367477,27749963,23484000,3914000,41947539
19,3323395.exe,99689,93160298,46240818,537274,12872,65816,2391,15322,74486094,128907,70254697,104909,56481,941592,109503034,5496,100108665,306,53124036,520,884,6446,294812081,29991216,27594000,2044000,44248815
20,3439954.exe,601202,28851148,10089947,740134,18969,78001,2800,13586,33006437,13943,32876127,13342,23991,590128,61695387,1713,45031470,310,6045460,526,1522,1275,129998850,16648764,14349000,2049000,30808415
21,3449984.exe,602488,32810653,10148554,710231,18207,97417,85010,56261,33236260,21668,31875787,19587,81902,702507,68226816,4279,45994288,1548,8539195,1042,1709,1297,135552084,18163784,14620000,3133000,32254298
22,346612.exe,145267,85202268,43474978,611752,13697,75665,25374,49038,57477773,45058,58287600,43874,87483,797518,106844696,5516,95198025,3715,49588188,585,2151,7006,281155144,29206721,27813000,993000,43701771
23,3565465.exe,66456,75617791,36873256,563666,11261,65539,1643,10985,49345528,17745,49764704,18915,27463,409603,89992917,2863,82620652,244,42791388,323,710,3406,238811138,24164102,22901000,995000,38468709
1,3654061.exe,26427,987458,723285,151596,3909,21543,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,298,733,1215149,1682852,1460000,0,15881055
24,3729533.exe,1166597,27041184,10076813,763555,16984,74881,5226,20512,35736073,14353,35669983,18024,54198,1074536,64933920,1847,45485514,323,4927637,917,1458,1327,126129908,17277284,13984000,2996000,31699387
25,3732533.exe,1566809,41412934,8187717,661463,19586,108094,171971,257078,30012415,25697,27706537,26174,226185,901402,72853458,7158,48480426,15665,12734084,1946,2915,2189,161860234,19629367,16246000,3046000,34013706
26,3765927.exe,209987,8091630,7441408,611781,15233,78147,54600,57308,23420131,14796,21580983,13837,67053,497177,45691435,5820,29923657,2720,15800326,1042,6587,5820,34167590,12374436,9023000,3007000,26508592
27,3822578.exe,589672,30532550,8099142,749702,18366,78890,5742,17955,33416149,18628,33483451,17803,44649,637604,64083105,1830,45115983,226,6861144,527,1433,1142,126181180,17231979,14885000,1984000,31563977
28,3883933.exe,32541,1044491,763712,155223,4620,22549,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,130,<not counted>,<not counted>,<not counted>,1794921,1410000,0,15843466
29,3950735.exe,1656589,40414156,7764943,668877,19394,97554,167631,248947,30593706,24205,27288342,24047,229902,891053,72174759,7210,48110654,13255,12417934,1945,2728,2696,161507428,18962295,16569000,2071000,33087307
30,4068144.exe,43987,1559575,753314,156581,4200,22809,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,1837839,1483000,0,16189751
31,4072037.exe,572321,7825493,9616934,672899,15989,65016,40934,49234,26502053,14675,26614874,18006,73438,606240,54106854,3602,49524595,1047,6771940,525,1811,2569,145127964,14198675,12774000,1064000,28532193
