,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1097695.exe,16163230,456864765,39892245,2050040,24924,757307,336537,294729,290210853,750039,289289477,757185,142831,34212115,709256572,129374,444084345,1717,41516244,622,325871,6638,1278845502,219232196,186772000,31961000,271379380
1,1316078.exe,16226258,417779679,151784836,1346294,22274,774157,7139,50129,173210796,395224,172759972,394824,44818,33582290,412524804,11847,428832053,991,159099261,641,6334,4069,1492273482,111515147,108242000,2979000,125761786
2,1359491.exe,6628002,345105031,71025088,1264977,21275,681424,9879,54472,356562681,619185,354504402,609244,90659,15252608,450078686,13619,353114092,1186,61589177,631,4026,1974,1572622017,121886003,118579000,2989000,136262718
3,1375143.exe,15280747,533109615,212679549,2420276,25622,830809,20057,147450,246899557,919947,246371923,909855,242902,38263765,941426932,218870,592027262,2144,228895135,616,206537,421698,1710749742,254353484,184041000,70015000,268547144
4,1403565.exe,15546454,533720755,148424637,1193091,21244,722999,9110,47073,153074213,382154,156574710,386340,32494,35509956,421942838,11504,552038263,967,153558868,631,2934,3274,1433508635,114198017,111893000,1998000,128524430
5,1511347.exe,17238617,534247714,204667425,1942149,24673,847134,12464,75511,219614470,640993,220159722,648512,79976,34857020,712102808,122156,530925391,1723,208611383,627,422962,8704,1656814107,192566894,150416000,41837000,207026086
6,1663963.exe,16442731,426666838,147347256,1244828,22878,742398,7139,49774,165879739,399182,165764609,397620,52026,32640267,402676716,11542,433358111,920,155420567,1130,3273,3571,1454076372,108196463,103891000,3995000,122440368
0,1765531.exe,17729801,569935558,149426636,1327072,17396,708476,72849,274909,155907827,415921,158637994,416647,221234,33798915,433393338,17281,573527571,1464,156977860,632,5145,3690,1489473435,145145962,137483000,6021000,213018151
7,1820307.exe,25960703,286577153,117099328,1504329,22140,606114,13029,6711875,365238779,712905,364328490,709216,37642,24299464,506174440,13310,287537750,1162,113851952,627,3776,3097,1523235123,136694483,130339000,5969000,150996662
8,1863351.exe,16426305,423827022,146433892,1219609,20688,746399,6915,46797,164181851,391780,164156719,393060,40121,33332527,400729900,10947,429820940,881,153789250,633,3475,3432,1442824244,107803146,105510000,2009000,121972200
9,1908480.exe,112172322,372457442,117262106,1521673,30057,1532278,57410,2585407,360275495,669656,360495656,674159,589813,34836767,572018295,15332,369212903,1333,112812221,1118,4278,3785,1386593529,158566070,156206000,2002000,172706809
10,2021894.exe,16481312,429392005,33952081,1607842,26779,785200,65243,280568,355528475,1121577,342926345,982540,597548,39555300,635112193,24111,454075086,1427,18204538,1124,4936,2772,1080179772,143010304,140673000,1995000,157261158
1,2377312.exe,62926856,430041939,107897446,1724806,20540,643149,11351,4785978,361154961,546821,359399940,546286,69297,23624650,635739221,16659,433961436,1517,113263570,631,5248,3470,2033838811,171176703,170757000,0,185568208
11,2470367.exe,9113976,303070238,24240031,1132216,20517,511813,39077,92966,290227962,775824,290126337,781178,94582,16658609,305252906,8900,311449231,3851,29723417,1038,3077,6495,1121998723,83187677,78881000,3994000,97532975
12,248468.exe,7835428,315973096,88599345,1565706,21355,865799,10402,83835,231474105,793614,235218987,781304,104598,27258893,599265702,111595,349555441,1296,83228403,624,324977,207418,947513048,161635724,118531000,42830000,175872914
13,248562.exe,17941054,545083183,206224653,2100387,59870,873754,32995,104304,231186362,646314,228240247,648057,83360,30263123,783567734,137239,507416879,13702,202667325,1565,312491,285437,1771423876,212646997,181227000,31039000,227148814
14,250468.exe,16753646,423374429,152547841,1252072,22780,789808,7899,46030,172242066,389682,172322113,390951,37275,34534815,399925428,10694,433483881,891,159456228,638,4621,3163,1370357574,108015328,103773000,3953000,122424317
15,2552614.exe,17673621,432868238,147940383,1263106,21716,777692,7634,46992,162611574,443262,163156007,444358,40267,35133398,392497486,10177,433282335,867,154685689,651,3756,3261,1340439333,106216457,101961000,3959000,120600501
16,2681777.exe,17175015,434907922,148883598,1318158,22582,793377,9179,47942,165225687,399488,165005736,398275,63706,33189701,397293372,10645,436022975,896,156123733,1123,4370,2946,1474533910,107179486,104804000,2015000,121713181
17,2757092.exe,16921936,534214693,80064090,2084989,27868,759778,14827,85186,346275024,762950,346243325,769192,57014,34494808,803125997,122469,531160294,1748,81970367,624,309843,407307,1371835680,216879541,187445000,29069000,230999097
18,2796766.exe,16386273,426813682,147526396,1345191,18335,743619,6882,46775,164093501,394272,163908586,393347,46934,32058723,397083503,11237,428054587,882,153601126,630,3028,3591,1441865336,107608421,106312000,1002000,121972406
19,2799712.exe,8381512,326748395,87301469,1663772,20755,946798,15006,99576,297970013,764135,303035101,760456,297861,26570382,682126315,115665,341381300,1615,85018274,623,331422,443014,1308790490,183360770,155996000,26999000,197558876
20,2982528.exe,6132513,517055094,82972305,1774038,23042,717362,14812,83527,408793320,991873,408438960,991987,72444,16316423,672128441,117708,536722667,1432,77718080,1123,332809,341571,1596798909,181571717,149281000,31846000,195949170
21,3051090.exe,6774697,635293371,77312448,2637965,24255,703851,19492,116785,487928512,827526,489372455,837556,260878,16599910,1122450439,134205,634492183,2648,80918817,618,303205,197583,2547598042,302367547,270038000,32004000,316788032
2,3162850.exe,6271667,285378501,74439237,1515387,20907,678375,8698,61340,359739782,670733,356277310,670267,65161,13734522,494480166,13824,285398519,1195,72807500,621,3972,3207,1350257116,133661159,131325000,2004000,148053435
22,3371941.exe,16533375,527243130,206499514,1827031,29016,1302380,477219,161708,233643843,657728,229473071,653600,878507,41685695,747378765,123479,532712832,1626,209183341,2120,324548,355387,1744245676,202219420,170927000,30986000,216709638
23,3536231.exe,202806359,555296787,276144496,2849065,28644,886556,25410,21367598,165522979,526548,165955357,529063,90259,73800650,1227690932,31098,562025763,2750,281968276,631,8964,4988,1719798607,330445351,327009000,2990000,344844695
24,3564636.exe,15630186,537511940,149158247,1192479,22386,726151,7379,46593,151176666,378310,155009119,384356,31590,35575241,421384475,11623,555232136,929,154453143,631,3362,3032,1442594024,113712247,113417000,0,128071194
25,3574537.exe,17438319,540116402,206877545,2006364,29327,845744,15235,80059,222491497,647587,222549662,647738,71927,34799725,713439959,121080,537346412,1677,210469776,1120,299578,124374,1672104679,192601369,159154000,33032000,207003697
3,3598512.exe,6361750,348931968,27972587,1395893,20912,759655,179263,57139,329866775,519721,328828045,521928,81872,13017215,489383195,56336,351173909,1116,33042838,2115,3184,2732,1929126904,132348409,128040000,4001000,146913931
26,3634806.exe,17751882,425021966,18828266,1508142,23344,973679,9612,60660,286139315,533584,286080463,529840,78205,36385909,554525701,15498,433930370,1325,27568439,808,5419,3401,1191145058,149680360,145368000,3982000,163810218
27,3648026.exe,16107537,421239888,154201938,1222291,21974,741537,7314,48105,172939245,391726,172957032,400205,78638,34171048,415337123,11967,430176145,1017,159203718,622,4040,3916,1493753955,112075781,110774000,997000,126533976
28,3660670.exe,17293524,460695041,164246209,1629188,22062,818934,11860,68115,174775742,617377,174737075,617629,43903,34970280,629393522,118467,455502873,1533,168251223,630,293423,243710,1461411509,169667329,129283000,40087000,184013385
29,367930.exe,15888479,567718123,162096485,1796199,23548,754232,12013,75405,184590785,744459,182502196,749076,98676,36532838,687082710,122472,581451365,1474,165475918,631,517483,382413,1518244002,185184082,154891000,29979000,199242141
30,3770539.exe,16921786,530516053,81150730,2031038,23918,744412,17041,93460,346756285,768367,346440424,784605,89663,34389193,801200808,125331,529763632,1865,81543652,622,305081,364321,1642131842,215950955,185669000,29946000,230377935
31,3801417.exe,17308361,651257801,200368384,1997767,25190,763395,14014,82933,214264328,655409,214110852,653779,92361,34940810,776806369,120930,655755174,1796,204679922,624,98744,122881,1777058986,210118451,179820000,29970000,224404907
32,3823863.exe,16416332,525127523,204847643,1882149,27311,1047015,58782,136212,222324192,663194,221530592,656235,274828,36731691,730332540,124434,526072207,1578,206825400,832,321745,193537,1719623730,196936148,163515000,33104000,211304626
33,387622.exe,16053307,566179616,163371802,1742250,23496,744712,728500,819788,175944300,627431,182695540,631522,697396,38923741,682419567,112980,633482780,1445,171931418,3374,324167,311726,1532954170,184639006,154245000,30047000,199055506
34,3886650.exe,6416039,410077364,84434688,2039225,27346,730699,14480,93418,389562303,837183,376872668,847928,160497,16426327,831497911,126550,398534992,1764,80205446,643,436018,113721,1506722694,223759673,195306000,28044000,238089774
