,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1285040.exe,668852,309688084,105168908,3932973,25657,279282,170813,316352,206345762,1289801,206396311,1286021,298915,5947195,1537704482,54940,308901268,16924,105277522,4038,23248,38973,1866084074,445278805,437877000,6998000,508556979
0,1369343.exe,1067354,1115431585,910295290,4171774,61390,334014,233826,438496,804134720,1479289,801283502,1490757,739792,6940486,1748763975,57098,1107617103,33722,908248873,2811,19943,29017,6380267885,493082874,476557000,15985000,546572537
1,1591395.exe,515243,305632655,104817577,3461225,22858,233192,24794,156469,207093443,1243828,207195294,1247417,314142,6331219,1430964320,43829,310351464,4246,106079926,1111,16060,12863,1855055774,381422514,377059000,4000000,395766166
2,1782229.exe,531679,305512916,103734211,3402943,24327,241699,90515,218537,207214241,1272562,206315638,1261764,216419,5163306,1413863144,44587,304970341,9085,102941979,2084,12903,18967,2032512774,382391126,382003000,0,396664195
3,181251.exe,1222370,419260777,111345860,5222340,85237,473799,192300,436667,227525401,1907655,224832392,2022949,1452260,13942636,1531256548,98408,429298279,13411,116367493,2603,42158,54543,1911385301,384491170,381960000,1999000,398813463
4,2042950.exe,512278,207146270,103696730,2807972,24011,231025,501375,252610,206760097,1224036,206915111,1222079,242860,4522362,1241505096,34120,206848422,2746,103152535,2089,7950,3391,1749814558,335009378,331683000,3006000,349517186
1,2045625.exe,591132,309913132,106319258,3541970,32309,278831,771113,905322,206722627,1250006,207005608,1260945,825138,5994308,1541181514,48726,309196410,5216,104093541,4044,9975,5009,2068383127,419946033,410701000,9015000,433938291
2,2048339.exe,653255,308378204,104686634,3571937,27912,270490,388800,204174,206896935,1294888,208210848,1302447,387390,6065209,1575676163,45590,308615221,3894,103493711,2084,11169,5631,1846429641,428483774,422058000,6000000,442970823
5,2075294.exe,593513,207424505,7246703,3473446,32246,254834,968772,1220957,208534966,1253795,208555410,1254197,470255,5381386,1312236660,36022,206451326,4697,2600921,2086,9541,4169,2976562287,354717379,349313000,4990000,368919521
6,2110646.exe,693252,307607407,104796361,3520624,31451,264386,209383,154585,206658279,1260440,206623892,1260857,170198,5425779,1535583011,41280,306951476,3423,103860901,2088,11311,4985,1944914293,414545497,411152000,3001000,428896321
7,2117851.exe,538045,1013578787,705563770,3279548,35025,287064,201069,146655,612838786,1481119,613522869,1466814,223578,5305497,1485902114,38136,1019278287,3290,712423410,1689,9277,3644,4180810422,399478200,396604000,1998000,413795721
8,2266288.exe,312172,310795153,103967289,1727158,20460,137570,1185663,1688904,205259418,1122478,207882551,1127392,425009,2737685,584840321,16786,314615711,1340,105211339,2082,3814,1350,1790182981,157934478,155509000,2006000,171965624
9,2275011.exe,381069,305114172,103481891,1925502,19180,150814,143980,211150,207481660,1146168,207800644,1145337,202347,2556606,662687114,28450,308750029,13519,104224743,4034,7989,32743,1344576238,180106686,172751000,6989000,194558819
10,232022.exe,270477,305096633,102053968,1714981,18157,147381,12822,72633,208240504,1135256,208245700,1131852,107605,2518593,663749816,18254,308127040,1568,103153904,1108,5106,2037,2063064152,178863339,177429000,1002000,193092605
11,2358242.exe,865926,1420116927,1010955365,4351620,31615,326407,711765,830726,704286234,1519838,708469059,1521244,557508,7383469,1999893868,54966,1422834158,6314,1016057584,3014,13491,8809,6912218405,541804066,538459000,3002000,556083146
12,2361679.exe,563394,305837460,103799583,3404477,21351,236672,91477,230263,206020417,1267939,205915339,1266383,262244,5304883,1411086603,43329,305428277,9389,102995087,2079,15202,18931,2032279953,381335238,375023000,6000000,395603600
13,2383883.exe,594720,208815484,104951751,3316605,24195,227590,1046633,1606682,207736936,1243961,208449338,1240344,498706,5180429,1290647271,34364,207744754,2943,104128735,2083,9141,4253,2765781890,347550384,342023000,5000000,361861922
14,2434254.exe,973476,309135422,106905795,6604071,45722,453776,117722,372169,207962851,1485685,208796667,1497046,298700,10319055,2971829785,77800,307612885,12510,105070252,1109,22985,13423,3841024422,802214671,800732000,1000000,816515059
15,2468821.exe,778967,308562024,105691108,3966581,30664,288348,158758,294335,207318829,1270583,207271623,1270247,219167,5528257,1541053035,51845,307280220,16291,104234229,4041,21906,36994,1839615381,416638403,409317000,6988000,430788490
3,2468926.exe,506144,305273602,103578945,3395253,25031,246302,28121,144555,206914594,1247614,206954260,1248867,78758,5011927,1434827050,39237,305499223,3377,102868909,1108,10114,5126,2641213845,387563788,384221000,3001000,401741821
16,2560483.exe,528933,206863230,5339160,3141888,21369,209686,966488,1498497,208530931,1230687,208438705,1222794,533748,5042060,1255271318,33753,206036465,4582,2455926,2081,8695,3354,2057896305,338562609,333233000,5003000,353015908
17,2578381.exe,661617,307947203,105306355,3546723,32081,268901,639174,425409,206500781,1260230,206726518,1256864,325812,5467989,1529092872,40898,307661372,3660,104223184,2094,10800,4261,2049637964,412635962,407982000,3999000,426900367
4,2590789.exe,321997,304169183,101718236,1697009,20558,150268,11464,69549,208740345,1137476,209523475,1156481,175818,2563569,658198486,18494,310291658,1571,103292081,1109,4170,2099,2167879339,176067484,172651000,2993000,190183892
18,2597067.exe,3018017,1049266613,731545137,5858623,52210,383827,1308059,1454961,626970614,1323185,628464739,1321343,3623484,10793647,1732204162,81297,1041630705,117810,727082736,17712,30475,98426,4293355876,468221296,435873000,31990000,482653233
19,2677392.exe,445385,303686089,103567266,1909754,16359,138295,144797,228244,207592109,1154870,208032729,1148912,296667,2556170,633001368,26673,307397012,12461,104457562,4036,17224,32229,2042389453,169652751,164080000,4972000,184058136
