,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
24,2793938.exe,1344161,39633497,22666995,724154,65175,167931,3654,18433,47348035,21147,47189236,23871,162714,798578,87086164,6627,43265647,28870,27110398,3262,21282,42349,157793609,23707623,16298000,7130000,37959766
25,2823544.exe,100477,73552101,35844886,558103,13856,69307,30711,40332,48590293,19810,48691901,20276,46467,436376,88365431,2837,80173066,2327,41613696,518,1969,5407,233550176,23964025,21711000,1973000,38207307
26,2942166.exe,94205,74758251,34114041,537241,12429,66932,3480,16048,51388546,25194,50928048,26543,65458,506413,89335041,2821,82915604,276,42846259,519,684,1728,237644657,24011631,22744000,988000,38332460
27,2951975.exe,81895,75985949,36995392,609772,12161,64808,1769,12877,50811063,18515,50706512,18336,16134,437272,89271849,2467,83607808,247,43265925,519,696,1993,240062047,24692308,22419000,2038000,39095271
28,2974603.exe,233154,8176698,6665722,492963,10978,48364,2013,8138,21539369,9553,21553432,18141,37888,415059,40031271,3655,27444765,580,3097266,330,<not counted>,<not counted>,<not counted>,10824870,8617000,1914000,25046787
29,3144096.exe,3168221,142983882,78843098,2366025,35798,156570,2880874,2878447,78718871,129166,79215637,127411,3460739,5127387,392072883,95056,126051230,311793,74776461,39193,114304,178922,479236452,109028295,38899000,69819000,123501407
30,3300816.exe,240367,8232741,5206218,626545,10784,47075,3327,11706,22437334,15604,22374306,21664,74698,554815,41135201,4030,28091222,516,3356263,524,<not counted>,<not counted>,<not counted>,10919216,8724000,1938000,25193392
31,3373883.exe,95573,74063603,34629228,547912,13046,67327,2053,11401,50183958,19130,50192257,18735,19581,440854,88118842,2548,82546318,230,42646731,521,677,2961,237609538,23938043,21707000,1973000,38298200
32,3500180.exe,95248,75322540,34528077,630025,12508,66968,3753,16335,50456671,21992,50598421,20291,28284,460426,88921885,2380,83908681,249,43362355,518,648,1139,240929581,24218421,20898000,2985000,38437301
33,3630111.exe,439494,9381631,7964378,465281,12703,49127,725,6570,21185648,9845,20856432,17506,30047,415648,39217243,3702,25435274,577,3207944,329,1619,<not counted>,<not counted>,10904902,8726000,1939000,25159912
34,3636636.exe,218135,6597006,4258319,550655,13735,53368,1471,9872,24486842,8736,24654648,12613,114632,775983,45618064,9716,27076829,7442,8415464,915,15738,<not counted>,<not counted>,11906766,9504000,2112000,26174201
35,3806795.exe,430495,10190443,9278532,426227,11872,45687,710,4580,20031070,8305,18733624,17080,24797,298004,36577887,3173,25189996,778,2042060,135,<not counted>,<not counted>,<not counted>,10434079,10139000,0,24733463
36,3868191.exe,7475911,48521061,17537213,916582,14390,131219,78971,103086,66597636,179195,66611041,169750,794787,2163163,193091331,12007,68383983,40923,21313783,3261,13513,27240,171524451,51977970,43565000,8105000,66477285
37,3876123.exe,170881,5306168,3987840,520196,11494,49814,1348,6201,21720518,8798,21711320,16643,30481,389882,40170053,3634,27889834,567,9263547,329,1559,2451,3872036,10659426,8294000,2073000,24871255
38,3941489.exe,85483,75116159,34702434,537497,12203,67087,2108,11035,50626880,17764,50302637,19294,32754,451564,89073784,2726,82105449,261,42329177,519,1077,2867,238328888,24014205,22708000,1032000,38340333
39,405152.exe,83198,76870169,35751166,630320,12384,68573,3156,16483,50248415,23446,49991586,23720,44925,558919,90458458,3285,83420521,320,43264646,518,1161,2689,241051875,24076792,22649000,1029000,38452946
7,4061439.exe,80878,74702559,36481925,614792,12090,64866,1717,13838,51392196,21159,51431124,20934,19081,483781,90475779,2584,84676283,244,43742006,516,729,1879,243255540,24900458,23612000,1026000,39071835
8,4091019.exe,226742,7554440,4378055,514883,12047,46558,1544,8487,22273429,9053,22253116,17120,42419,510559,40765591,3428,28625639,502,4119311,525,<not counted>,<not counted>,<not counted>,10875621,10578000,0,25056492
40,4137155.exe,68621,76031136,36449019,570573,12859,67727,1800,11623,50085826,19217,50336080,18804,16035,409504,89386603,2464,83086548,203,43158485,322,1138,844,241045284,24311544,23984000,0,38786905
41,4229381.exe,394515,7818040,6073750,458384,12039,46440,1324,8840,22057538,9096,20562740,17662,46618,502372,39838019,3822,27170307,795,2048807,526,<not counted>,<not counted>,<not counted>,10544388,9262000,1029000,24779355
42,4246029.exe,346841,10084173,5680602,955215,13639,55330,1632,9253,24615646,9134,24553697,8996,83254,673132,44269686,2907,29829142,1050,12692274,916,4786,<not counted>,<not counted>,12201791,9898000,1979000,26477577
43,4259947.exe,80636,77617334,37482934,513409,21042,80118,19201,16457,50250948,20182,51087702,28569,74292,538896,93872486,3067,85720270,305,44271378,520,704,4053,245598785,24915027,22494000,2044000,39358629
44,4264435.exe,1102502,54925503,31106937,922698,16260,120210,5850,25656,67845206,228666,68340318,235451,337969,1407619,137819748,11602,74905352,19363,33737598,2869,17484,43182,255812901,37353287,33936000,2994000,51862073
45,4294775.exe,72021,72965380,35120180,588762,13218,68106,3459,14614,50256160,20673,50152775,18546,23778,403013,89346226,2419,81996348,208,42364923,322,707,3574,236949759,23858502,22588000,982000,38095551
46,4327196.exe,86745,73697308,36172082,522283,11647,69197,4521,10629,50276797,17966,50252079,16867,12811,384197,90318035,2390,82166667,205,42540807,325,701,7020,236235079,24596496,21300000,2904000,38858200
47,4386985.exe,192694,7009337,7397630,523797,13005,52752,35033,39250,20496525,11352,20490791,17539,73623,436598,39062967,3450,25398248,2028,5559934,524,<not counted>,<not counted>,<not counted>,10707583,9380000,1042000,24816346
48,4388131.exe,236432,7366234,4490694,551454,12783,52419,1305,8624,22419479,8920,22366896,15759,41714,472184,39932429,3233,27847011,507,6869214,525,7816,<not counted>,<not counted>,10942553,9584000,1064000,25137162
49,4453075.exe,88913,71058331,37088393,426963,11167,62234,3986,9844,47945168,21293,47849970,19028,11970,366246,85468764,2677,78983887,211,40767919,129,733,2027,227118727,26010299,24751000,990000,40358209
9,4457827.exe,178979,6223894,6743293,415588,11509,43765,1659,6935,20319554,8806,19499306,16788,33375,287562,37314874,3101,27552432,909,<not counted>,134,<not counted>,<not counted>,<not counted>,9782985,9550000,0,23866718
50,4509738.exe,444328,13261161,9788445,370497,10691,42180,654,5920,19810816,16629,18245879,17702,34360,301985,35117093,3723,20453023,1767,<not counted>,134,<not counted>,<not counted>,<not counted>,9759623,9506000,0,23974791
51,4541520.exe,223834,8208778,4564334,528217,12594,50130,1426,8843,22229843,9244,22076904,17305,42925,499144,40183882,3496,27787349,489,3310509,526,<not counted>,<not counted>,<not counted>,10835233,9580000,958000,25124382
52,4546781.exe,499077,9107704,7363776,599401,10995,47905,1575,6852,22065447,8243,21077066,15571,42669,492771,39576056,3197,26460932,672,868612,524,10972,<not counted>,<not counted>,10968515,9530000,1058000,25398712
10,4624508.exe,116329,72037959,35908362,639936,13464,67658,1941,13125,50741779,19778,50722533,20266,18835,461685,88703134,2699,83393040,230,43116398,519,695,1271,239583197,25177383,22910000,1992000,39434422
11,4806011.exe,228485,7564326,4261299,523441,12094,47666,1443,7989,22482065,8510,22497449,16175,42349,498740,41325963,3413,29334287,498,4555388,526,<not counted>,<not counted>,<not counted>,10967333,8687000,1930000,24986217
12,4823473.exe,91321,72789608,35651880,577922,12915,65996,29735,45362,49924441,25701,49810611,21972,57652,441724,89986854,2777,81567807,2369,42221921,518,1970,3941,234610129,24081897,20781000,2968000,38358166
13,4823855.exe,259308,8659921,8438349,444964,11889,45430,33794,39207,20808343,9761,20188496,17765,80999,473489,40919978,3696,26134737,1946,5643712,524,<not counted>,<not counted>,<not counted>,10856895,7710000,2891000,25043418
53,5023680.exe,187962,7630019,7820507,583755,14713,78481,53271,38745,20867336,13635,21050207,14799,80561,545246,44307102,6416,29688921,2509,13281197,1042,5194,<not counted>,<not counted>,11767374,8405000,3152000,25957529
54,5045851.exe,148785,7545691,7858433,465387,12886,48389,689,5120,20065631,8701,19915026,17456,24694,308296,37296625,3426,25903082,1058,2443174,133,<not counted>,<not counted>,<not counted>,10291691,9045000,1005000,24361939
55,5118662.exe,541478,8814666,7584846,448328,11918,46599,1397,8151,21845969,9449,21242114,17477,42754,525973,40247358,3859,25935288,591,3433824,525,3566,<not counted>,<not counted>,11217579,7972000,2989000,25536292
14,5137967.exe,82380,74875515,35242650,562885,12696,68946,2161,13367,50978009,21548,50982522,20794,24603,477375,91255561,2656,84746291,245,43928400,519,695,2892,244115583,24381686,22068000,2006000,38653166
56,540473.exe,142093,70768783,37152444,555502,11868,65764,30301,44216,48776490,22385,48668176,23114,52410,446686,88365914,3273,80262876,2324,41445419,519,1103,7752,231756082,25214264,23963000,998000,39529975
57,5535842.exe,796920,30936051,14930065,712387,22168,88148,391886,169017,31622528,29629,32163859,24337,188020,752284,71762534,5828,49092298,10082,24486653,2993,3794,3069,168223600,19134419,9878000,8890000,33327214
58,5567076.exe,169086,8343313,7919809,448597,12894,48072,668,4129,19667384,8172,18422918,15054,23845,267199,35882933,3359,25154468,844,<not counted>,136,<not counted>,<not counted>,<not counted>,9950489,9723000,0,24016409
15,5606913.exe,186600,4797503,4129578,794157,13467,54502,2722,7997,21874284,9350,21803632,8804,39232,500931,40202226,2945,29552863,537,12953333,526,10649,3670,5095186,11806169,10423000,1042000,26399218
59,5643578.exe,257098,9303741,4586767,538886,13340,50647,1418,8411,22029012,9559,22174696,16815,41811,489104,39955862,3504,27213670,491,5111855,526,<not counted>,<not counted>,<not counted>,11001893,10702000,0,25061993
60,5667290.exe,192288,5588238,4387166,757832,15270,55574,1436,8197,22886201,8779,23081227,13103,56266,500559,41954223,3325,29852886,538,10002548,522,11715,<not counted>,<not counted>,11604993,9711000,1079000,25933744
16,5784842.exe,203031,5287875,4705957,845483,13278,55606,1245,10660,25516705,12948,25530493,11119,28845,513157,48499965,2912,38525427,408,16873979,525,3183,15540,113901749,12688869,10331000,2066000,26763536
61,5981411.exe,322701,8190374,5816233,479795,11210,47003,1390,11270,22297192,10603,21919174,19457,52532,527074,40720176,3831,27381906,604,4294337,526,<not counted>,<not counted>,<not counted>,10988386,8790000,1953000,25200236
62,6093834.exe,121375,73146823,34455323,561317,14250,71494,2232,12330,51044995,18427,50834801,16805,17101,425691,88698691,2358,83238713,222,43248056,520,1178,2880,241027487,24060892,21785000,1980000,38479072
63,610334.exe,68278,72048656,35998979,475554,12828,64814,1648,9077,49973435,18852,49493354,17092,11217,346445,89464649,2401,81288058,199,41951499,128,672,4222,234275541,24169753,21903000,1991000,38441835
64,6275088.exe,88435,79483061,38538336,734373,13220,70054,2477,18235,53122136,23395,53196026,22831,42195,481064,94964762,2525,87375669,345,45033205,908,740,1692,249311707,25333697,23067000,2005000,39376251
65,663149.exe,496477,9149306,9037637,443966,10748,46403,2785,9960,21813173,10894,20977586,17416,42826,481753,39400830,3918,23469473,697,1085645,330,8132,<not counted>,<not counted>,10982634,8789000,1953000,25308053
66,6691947.exe,93397,84716054,41137387,693132,13464,75695,27012,13912,56028431,19070,55905503,17400,39412,468550,98489721,2706,92232013,489,47835558,1299,797,1886,266970872,26701307,22357000,4064000,41034977
67,7148062.exe,552925,15686408,11151996,447538,12232,49423,1665,5680,23163701,9301,23088522,15184,22554,290668,41547781,3021,33061192,506,10279343,134,1755,<not counted>,<not counted>,11530496,10174000,1017000,25815262
68,7274517.exe,93751,69228245,35674709,498505,12173,64021,4441,15662,47437082,23460,47578623,24055,35483,392280,85909871,2301,79907867,198,41291930,126,653,2647,230358804,23373602,21167000,1924000,37697310
69,7332878.exe,251994,9154332,4490088,554552,12127,52076,2435,7973,22052159,8810,22054781,16525,39759,482177,39713377,3414,27596781,569,5885528,527,<not counted>,<not counted>,<not counted>,10982578,9689000,968000,25126301
70,7375390.exe,568035,17943928,10643051,751560,17446,100534,69145,48377,25861678,16123,26680159,14911,68324,627398,57662414,5065,36416611,1520,13700361,1041,1866,1594,151789559,15502340,11072000,4026000,29751539
71,7507851.exe,419031,8074674,6437891,504637,11990,49561,1702,8613,22121311,8832,21383042,17182,43039,512039,40197069,3860,26629626,648,3184540,526,2483,<not counted>,<not counted>,10946520,8944000,1788000,25341642
72,7611471.exe,83271,75555182,34696080,643356,13836,70290,1729,14100,50978732,19346,51179512,19022,18772,449588,89529986,2373,84068149,248,43419974,518,691,2043,241443896,23856212,22536000,1024000,38092500
17,788876.exe,91350,73756195,33867011,542878,12835,68054,2015,12473,51380578,18967,51244282,18210,18323,429168,89990960,2342,84840725,237,43880244,519,691,2745,242623650,23939209,21581000,1961000,38128007
73,8059454.exe,503306,13627866,10507331,553838,12994,72619,40332,38751,19674702,11637,21027450,12631,92627,585404,43504534,7189,29971141,2329,10461400,1040,8578,1398,1931052,12080227,8821000,2940000,26616172
74,811745.exe,81628,76100057,35965618,544703,12702,69947,1975,13003,51156419,19191,51078369,18849,20573,449793,89738011,2615,82873690,232,42774663,522,781,2560,236844520,24152451,20916000,2988000,38538045
18,8124566.exe,253142,7793491,5576521,628000,12543,47449,1339,7506,22322382,8655,22289813,16142,40542,497838,41740276,2899,28792170,642,5625288,524,<not counted>,<not counted>,<not counted>,11184357,8911000,1980000,25262068
75,8201251.exe,399083,8134121,5815677,499272,11886,48706,1296,8484,22563568,8934,22586756,17829,46251,516160,40660100,3612,28805961,530,3791792,526,1260,<not counted>,<not counted>,11038594,8822000,1960000,25517930
76,8340073.exe,82786,76974855,35163869,631228,13006,70508,4264,12255,50408239,18431,50657888,17729,15702,433034,88833379,2399,83923351,254,43350283,519,690,1382,240823089,23907150,22594000,1027000,38138918
77,848361.exe,65647,69180262,35720978,487425,12884,65659,1461,9312,48771087,18576,48731346,17649,12699,343614,86939215,2344,80401807,190,41681928,129,670,4302,233596155,23423617,22129000,1005000,37616660
78,8545343.exe,206852,7437959,4722760,636422,12104,48883,1247,7829,22469084,8827,22439051,16808,42303,503092,41333914,3085,29277825,553,5889673,523,<not counted>,<not counted>,<not counted>,10929664,9711000,971000,25341611
79,8577288.exe,162440,5246971,3863874,521876,13872,51680,1349,7780,21858493,7910,21877260,16222,38462,382999,41084556,3499,31530324,576,15531447,525,<not counted>,<not counted>,<not counted>,10786296,9435000,1048000,25125339
19,950066.exe,362174,8873166,5980502,485324,12117,46718,1378,9983,21967257,10162,21450604,18766,48488,517148,39492202,3595,25928430,573,4237422,524,<not counted>,<not counted>,<not counted>,10888627,9664000,966000,25001429
