,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1135633.exe,2234407,169231276,74956442,1512355,216852,879343,186875,276501,126828888,1424868,126594470,1430085,924160,5038843,320498965,36634,201156725,15219,95988251,2241,7230,13873,644458999,86343342,83658000,2015000,131741645
1,1247568.exe,1987353,528226538,272722748,2373810,122183,785639,77971,161860,323959375,1383502,329876698,1214024,461137,5023400,635409263,26514,540991738,7564,286325065,1823,16180,32188,1616982606,171362824,164013000,7000000,185823263
2,1265407.exe,1713365,133200834,63583987,1180946,163319,683819,105578,177085,132527631,301441,127804067,317653,1269040,6134180,283231931,41050,162700779,14926,71031164,2240,7628,15242,496035300,76617133,70221000,5934000,91023233
3,1290299.exe,2591763,210337774,101714057,5994803,387393,1442166,197555,364312,143654715,2100610,149443491,2147394,2435967,10137921,418576035,66864,185699378,13341,90059390,3717,18569,35730,724876720,90854962,83504000,6958000,105299533
4,1291495.exe,1893752,39863966,22238493,932357,110843,706716,117558,141877,36748245,522179,35949751,449638,452885,3430055,154642551,10794,40162890,6083,26665852,1869,8700,14666,199064575,41715170,37457000,3942000,56124522
5,1316604.exe,1769380,138577372,66127132,1259292,180605,726394,110434,168394,139093630,281827,132912584,292021,1250226,6046153,287078643,42387,161465037,18932,72613954,2438,13800,17264,501175020,77805763,71528000,5960000,92214874
6,1376560.exe,1731888,132698749,64600627,1212168,157707,684337,107086,173390,132055433,285625,126779468,309495,1181328,6151961,282492382,38547,160927550,15042,70732493,2288,7650,17976,487682568,76496519,71164000,5011000,91002984
7,1407254.exe,1768777,143198559,63895507,1279689,205604,796841,106839,168669,140534762,294257,140130409,297934,1016981,5566354,296726583,38079,179813826,15940,74745994,2244,7416,13745,524616180,80249971,75918000,3995000,94430986
8,1442933.exe,1761361,133970138,61417848,1304990,177372,704496,107547,167572,136849626,286011,131626731,294721,1226998,5974406,286407816,41885,167449537,12138,72558706,2439,7173,9662,514121896,78038779,72775000,4984000,92486917
9,1477356.exe,1738739,138588061,62250041,1424797,184632,737238,107473,170155,140602913,274823,137994339,284623,1113844,5848709,290573945,39859,175136590,16282,73983794,2244,8235,18389,523628528,78673493,74322000,4017000,92973805
10,1510302.exe,1813531,136777108,62725164,1222952,182905,728149,107807,166040,139379687,282024,133198636,300670,1253358,6009772,287112207,39636,165219071,16825,72355581,2341,8259,16636,507080275,77376901,68039000,9005000,91665223
11,1545872.exe,2278870,153731287,68054059,1397221,184241,788345,101496,156877,114106470,993462,124889755,757069,659675,4114219,292497278,34935,190039405,12088,85589714,2241,7204,14434,567262198,82625445,76219000,6017000,97154406
12,1655898.exe,2028922,149426604,66200884,1287029,199698,782973,105532,187863,127659584,578928,132774037,482477,754077,4942460,291649446,35071,186963905,13528,81373795,2436,5416,10654,539271448,81299586,74988000,5999000,95595713
13,1832846.exe,1552353,139655987,70210160,1142215,89454,651646,74824,137908,122840705,299413,124226199,307325,743658,5433241,268238650,17560,157662957,11492,66845162,1827,4424,13106,472801602,73530320,69181000,4010000,87914308
14,1867433.exe,2334392,174370964,74223494,1404154,191385,791917,103734,171545,118344286,1249542,130430228,927959,750395,4073286,307014707,30992,213310986,11635,93676059,2265,7875,13921,630594033,83366991,76905000,5992000,97803486
15,2004531.exe,1527601,539204907,285387497,2496773,174193,1022045,107089,196632,319625272,2516930,319632260,2519476,924543,6160072,666765726,38542,516763980,10947,280374341,2240,10734,37330,1624924066,180374004,173049000,7002000,194782954
16,2059675.exe,7569988,606702747,316804627,3286510,533573,1380910,301538,438099,381191540,3000950,380946224,3025338,4524543,13765298,939530821,295775,583164824,38873,302346335,5098,23649,49942,1827573841,256264739,245974000,9998000,270543625
17,2126568.exe,1867716,136406664,64446936,1244073,189529,704534,107625,172844,133347979,287357,129018612,300140,1331552,6083360,285433506,44923,163668234,21086,71805826,2439,8220,20260,505111718,77622601,71347000,5945000,91955030
18,2147790.exe,1839009,132891058,62284858,1238832,170468,731418,110010,167392,139538637,286554,133367781,291013,1230896,5946071,290088195,42096,164346462,16019,71398928,2241,11102,17124,505924275,78573426,69239000,9031000,92992353
