,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1172589.exe,824135,204355953,106701099,1029810,20687,128592,177455,235238,104130629,2341481,111994392,1603551,235992,2152294,247719470,16594,198086320,2293,103161666,910,3123,5997,608676352,84958006,75455000,9054000,148246028
1,126726.exe,568405,164164254,85840454,958395,19732,128959,43399,93657,141960978,105439,142172558,108023,82529,1387732,259684120,8754,199863728,8199,96082843,1004,3121,15061,526029283,69818925,69516000,0,83965094
2,1342186.exe,7582157,118432928,39463158,1507151,147887,1138888,136211,256312,113882721,651558,113426892,652294,1100681,6464039,335337667,102828,143155538,21991,44693404,2869,5321,28762,389185973,90377003,86914000,2997000,104683946
0,1374738.exe,459015,67548892,33410028,744647,13134,95885,28285,135256,49902516,151783,48196774,851580,190922,1548510,128627833,11857,62075870,1051,30978032,525,1894,1925,237721328,66677061,58260000,8035000,132329619
3,1409011.exe,861577,168423331,85774091,1131976,20324,110572,9543,39860,145440870,113425,145090788,628222,99007,1570393,255261501,6966,189698510,739,90063890,909,1719,4822,531241934,68903874,65544000,2979000,82942319
4,1690595.exe,461436,71879363,50927212,787240,18875,100318,45830,57134,66750404,1848276,65610728,1915843,70382,1059584,159598507,5113,68723539,1959,45435662,524,2354,2808,296505870,43018598,38680000,3967000,57034457
5,1825983.exe,552919,169712556,88657292,910136,19370,109429,9079,29181,141169506,239574,132053987,1049424,39639,1205340,243577220,6503,175070898,544,88404443,521,2224,8882,534477222,66485146,65136000,1002000,80781795
6,1883504.exe,1087223,162038000,85548618,1054332,20248,153392,128489,146843,141747381,132177,143526997,125426,180597,2020432,263246346,10844,215655358,14075,102502947,1908,6135,15394,546757242,72305622,67978000,3998000,86565539
7,201747.exe,565067,163756598,87043325,1035608,19642,131271,37669,91748,142360946,106661,141081893,658126,71794,1375748,252084802,8842,185369908,7066,89402108,1003,3982,10756,533508176,68097320,61707000,5971000,82281749
8,2024997.exe,560963,80406281,33229368,675702,16784,86400,5954,18623,48295175,1829843,48211312,1853004,60891,1388495,132656998,5720,74044091,836,39889864,917,2685,2788,318665183,36075730,34703000,1020000,50179324
