,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1141757.exe,548501,133186435,53489606,1085826,38042,156854,173302,336530,65798220,2684451,69046696,2680200,238109,1992578,197918039,9134,105606775,953,48645940,524,4618,7130,413597609,82230754,71936000,9854000,148959586
1,1194834.exe,4935952,107038976,57628702,2131418,558630,2261831,240990,370107,132076858,2783052,130743311,2759052,2728275,12066653,482378720,407012,116711091,21161,60321566,3258,7651,26962,495337030,130441123,119102000,11009000,144588568
2,1334614.exe,538721,87447610,34850810,721366,29525,117855,4277,26002,83350032,1156555,89791411,886525,156158,1456598,192771919,8606,135467043,468,48693833,526,2790,3784,339131716,52780929,52524000,0,66901316
3,1369810.exe,1152418,97976898,38940505,894474,32605,148224,13496,144101,83642277,1419055,92266139,1064627,241274,2026685,198936643,12222,144777389,13280,53566992,1944,5096,9817,364903901,54064470,50770000,2986000,68571978
4,1376527.exe,630381,96116903,36804705,812112,28623,121443,28440,54092,84148694,1033029,89376444,771873,179698,1523111,190283965,9878,142434994,6602,51543070,1042,3490,7102,353659344,51650673,51378000,0,65848068
0,1394267.exe,710077,14545423,12579852,577157,18191,98899,85550,146166,18925519,1703757,22610589,1281730,372268,1972369,81360115,12919,21666389,1424,18156919,518,1556,2502,122445857,51706425,39186000,12057000,118020537
5,1578565.exe,1082239,115233599,42228354,741820,30374,120109,7063,27213,93848358,948270,94879351,726757,224625,1805416,194185115,8450,141763357,954,52751864,915,2699,2596,389739109,53022857,50610000,2024000,67263053
1,1702636.exe,947745,113056973,45255617,985690,34671,141174,69133,399854,67275046,2166937,73985618,2096758,277998,2352826,197094108,11491,127675484,13024,56191771,1945,11222,13114,416597396,57046357,50856000,5868000,71383624
6,1828655.exe,521390,398418084,208178786,1400778,34673,183167,13859,56049,292719561,1071895,279014548,1636279,107883,2324961,494283647,14532,404160729,1158,210772643,520,6364,14882,1177378945,133941736,132700000,1005000,148075346
7,1993016.exe,1479888,105757064,39647584,1064182,31350,138111,7673,36614,95364920,1633751,96263811,1450615,388466,3344071,209061272,16391,140402943,5962,51838700,1695,3283,4855,429545457,56933529,51656000,4966000,71114636
8,200463.exe,587148,413383751,213729716,1380850,33913,173685,9681,70841,288298313,876029,291627919,914283,186332,2674538,509890407,15808,440612104,1263,221655492,519,6503,23554,1255516680,139142201,135845000,2996000,153322726
9,215691.exe,586700,86442072,46544860,854878,29973,128526,33135,52690,111255432,1509202,112472049,1379509,158337,1432295,204133788,9655,114807361,2837,57161735,523,5976,7682,453428286,56352372,55044000,1000000,70656158
2,2182933.exe,635345,95053621,37490768,854789,29907,120962,25090,49817,82722956,1608104,87167408,1187584,151508,1500080,199052116,10212,140602716,7072,53164860,1041,4917,6784,363436452,54033171,51665000,1987000,68341502
3,2283561.exe,563880,116898440,44609530,983182,33418,120715,141441,248386,79147472,2019997,82010870,1890303,223129,2125570,211510685,12600,134078742,7924,58195371,2215,6443,10326,436358439,56915874,48557000,8092000,71275711
4,2317321.exe,580122,83130030,34441056,702487,28250,110314,4051,34515,91937794,350688,95137176,269544,160039,1337663,187652482,5580,131535391,423,46568450,526,2706,2994,327548836,50975172,48695000,1987000,65107100
10,2473888.exe,1068776,424696603,216726562,1643243,34570,177634,62825,128152,284155038,967908,286115572,1275196,286480,3234261,514723518,17207,440894407,5040,219682743,908,8312,13117,1235080189,139608183,137286000,2004000,153736333
11,2557813.exe,628994,105845485,43650104,888572,30661,133801,6721,94811,88160199,1465632,92141723,1144688,181461,1850805,204675979,12573,141869891,6629,54482351,1043,5010,6001,401628638,54819411,47567000,6936000,68922425
12,2649544.exe,539879,94747021,35804369,824747,33907,129347,6514,26239,88517048,1696635,92836628,1325258,141231,1449021,201305662,8380,134801758,660,49105116,527,2914,3546,399897076,54718022,49455000,4945000,68759089
13,2700229.exe,589648,394500484,208584560,1370555,35301,180729,9539,55512,290883793,903264,280379989,1530674,149195,2377435,496875529,14695,406621473,1149,210324897,519,5883,13164,1173253401,135144252,129849000,4994000,149424398
14,2870679.exe,626321,116457632,44244217,799470,35775,136881,5113,30586,78657267,2425364,79356411,2201569,111508,2122219,213346603,8427,122779853,808,52312830,915,922566,6226,423182618,57264955,54935000,1997000,71287971
15,2876767.exe,633494,93477792,36525775,804584,28327,116928,28033,53960,86345465,1066584,91167507,801476,179639,1562407,194053684,10195,143120338,7312,51759034,1040,3718,5284,357189590,51913453,48587000,3036000,66234369
16,2882080.exe,649152,68315620,38640553,755093,26321,120982,37749,71078,120821965,108149,122084140,108732,190525,1160178,184887250,7600,100617304,2594,49662439,523,4263,4882,356670727,49838625,47492000,2020000,63929983
17,2892760.exe,610666,72430628,37256685,775049,28603,118483,28963,65980,116480406,527629,120706916,403545,190324,1397258,190216634,7661,106302640,2791,51094192,523,6570,5658,385780239,50982829,49692000,993000,65233635
18,2952391.exe,659153,408295964,213545287,1398259,46213,195530,9251,55494,284829467,1533770,274291173,2092519,109666,2362046,492775460,13667,403108567,1171,210334513,520,6683,16526,1188729499,133273972,130785000,1996000,147597138
5,2956436.exe,1250439,82320377,34248861,706903,27737,116181,8044,42970,95992448,99501,98726224,89332,249277,1342857,186803535,6192,125793775,683,44093993,918,2644,2285,309719982,50329611,46121000,3925000,64665532
19,2961485.exe,5624430,452744955,231234514,2577167,466960,2805692,173198,295948,290539176,1779290,290245001,1777874,1896196,13692140,733264156,267372,461254657,18527,235937289,2473,10150,37764,1364852548,200578492,196268000,4005000,214824963
20,3052100.exe,613541,395185631,208982384,1376817,34806,180716,9463,55128,291475719,788917,281998013,1455475,109191,2272253,495292632,14031,408182181,1111,210447670,519,5837,14698,1175656625,135362995,132053000,3001000,149614247
21,315901.exe,554273,82231972,33093250,694563,28002,113584,3878,36808,92499359,721092,95540696,532744,161365,1427312,189246602,5926,133049989,440,46780815,525,1665,2693,330639446,51076623,47803000,2987000,65181115
22,3310511.exe,631760,96431524,36445735,810965,29730,121678,4497,78535,85615718,949963,90695497,712453,167200,1559633,191265390,10495,139745892,7230,50180983,1039,3676,6853,372543900,52036897,48781000,2986000,66270671
23,3432659.exe,662249,92820989,36296597,814927,30056,121691,4437,108251,94033849,252018,95643707,198577,186027,1607581,185194333,8102,135680637,6918,49132509,1039,4079,4785,339529274,50809823,48427000,2017000,65047220
24,3448452.exe,1131870,83209729,34229255,724685,29022,120487,6484,31636,93828057,600829,97470373,453826,237658,1803219,193047948,8655,133390593,841,46680047,916,2715,3728,326522779,51774177,46517000,4948000,66254353
25,3513191.exe,5565589,433736088,222697775,2613096,475774,2785199,177802,304849,289480054,1360728,287895329,1344552,1933101,13226183,714370146,257552,452858333,24697,231287426,2473,10154,36052,1300789528,193283075,190951000,2010000,207519898
26,3533053.exe,1600234,385805506,204363481,1731375,36827,204070,34012,164623,285067957,690380,287584934,684092,227686,2629192,510433991,19117,434818043,20562,219021275,1937,12029,20416,1169079199,137870354,132466000,4979000,152130520
27,3576195.exe,650516,90771076,34574300,821156,29909,142373,25367,65070,89325500,507173,92899635,378774,181729,1490301,185789182,8467,136493877,7744,48660352,1040,4681,8135,338416194,50449187,46144000,4012000,64812908
28,3581799.exe,788016,408112585,213713003,1599113,38712,197545,57649,107424,293251819,1190761,283367720,1616776,180136,2637591,505441429,15664,417027196,3941,215907035,909,7306,17354,1262765058,136635817,133291000,3006000,151045166
29,3642321.exe,563551,110583610,44053881,918142,32551,126960,132753,216590,71230535,2043502,75741625,1918204,168470,1719515,199780180,10466,126404506,6727,55350995,1040,5184,8397,410113845,57028343,53745000,2985000,71415874
6,3686555.exe,518627,97402645,37157379,724941,25380,107825,5557,23137,72882229,1610829,81237066,1229813,159751,1430652,187362250,8325,140735763,559,53675232,525,3140,2535,370713151,53426071,51139000,2005000,67711753
30,3707962.exe,1116427,83924898,33761485,863923,26002,125454,6816,40555,99922208,281452,101143335,217091,213133,1660939,185960479,5668,134243367,425,47142252,914,3133,1884,327035174,49963812,44776000,4867000,64442211
31,3753320.exe,1098994,110938982,40660256,754991,28801,120491,4843,27478,97294658,837029,100350583,633489,215808,1830126,194923028,8554,143286591,671,50589793,916,2609,2731,376744375,52360237,49084000,3005000,66753656
32,3754416.exe,575392,86627825,34384192,733255,29873,116981,3975,29134,88459238,614578,92658907,462566,156179,1383786,188779766,7424,135569257,436,48062329,524,2707,2892,337207270,51280635,49036000,2001000,65315326
33,385823.exe,1513875,124809054,54251359,1105955,41537,167715,315378,709292,117248520,2587603,132951144,2524415,792806,5025316,312962493,10985,181664242,770,75573941,1697,4439,4067,501844908,84491295,79276000,4954000,98576744
34,4010334.exe,1111031,122621434,44845735,967147,34941,149083,154498,81423,87536228,1666332,89920049,1392198,226274,1971148,202975712,12075,147848746,12791,56626460,1943,4480,12210,416441921,54767977,52429000,2016000,68980904
7,402806.exe,1139284,85376879,33915735,703276,28238,115133,7319,43909,100723600,101629,101805999,99448,283689,1643426,187895820,6454,129862769,818,45155540,914,2713,2537,315660201,50215756,45928000,3993000,64395490
35,4110986.exe,897783,447377547,239301470,1414161,33872,179174,13742,62623,279684983,1680733,279417924,1741903,243724,3312206,528973497,17233,454421467,1610,241782286,910,6523,18941,1302799339,142993139,141694000,1004000,157310617
36,4292167.exe,571579,414747124,216836187,1356400,33590,182158,12823,57052,296231804,854482,286518497,1402845,104101,2275561,506099948,14153,424265838,1185,219630015,519,5991,16485,1242113312,137062620,134773000,1996000,151309459
8,4327744.exe,7043735,904161655,522273620,3498287,368209,1987801,114552,362161,707340525,2186407,704432034,2153646,3175331,15282486,1153144873,111040,955205145,19795,547174434,4356,14456,41674,3068675870,309939486,303623000,5992000,324249109
37,4340748.exe,665335,94921520,37037101,835032,28355,125703,6139,92321,85200935,986461,90067254,738050,181606,1610267,188527014,10642,141273195,6894,50942557,1041,3776,6948,348390893,52340670,48997000,2999000,66731997
38,4455594.exe,1105782,113532733,41364892,993789,32538,124355,4381,27878,97536763,984201,99234172,755812,207865,1777101,195830300,7738,142633717,466,51407881,914,2684,3438,376624180,53221452,48937000,3994000,67388411
39,4555067.exe,1030423,101904492,41281790,1071049,29671,126966,4718,30039,95245559,1563981,96729350,1431225,199917,1862242,205534810,8698,141695197,706,53416665,914,3747,3760,387658465,56293947,52982000,2998000,70686072
9,4625115.exe,1105406,393633481,204920942,1360604,36219,181436,10411,58083,289345519,711996,289184449,815719,189871,2491232,502575629,13545,425194058,1402,213137230,912,3875,10903,1173607526,135643161,132291000,2984000,149900908
40,4646902.exe,647543,112296208,44769744,916689,32495,137674,31236,54760,92242957,1679375,93154301,1543748,137233,1580934,209542631,10976,139285612,6833,56169580,1041,6663,7843,428020717,56922536,53590000,3033000,71238466
41,466493.exe,1634178,128669909,55222398,1032215,38533,176559,6833,39312,119743809,3672370,118313416,3368974,735066,3820839,318740915,14897,174944565,9912,79087996,1696,3316,4152,520005426,85494153,80162000,5010000,99906965
42,4699989.exe,587309,83223814,34921213,710722,29695,115947,3918,24439,96371138,931500,97977529,712009,148437,1430328,197281953,8319,132646938,461,47421505,525,2933,2226,331917359,52994831,50707000,1988000,67405491
