,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1489349.exe,164445,12067109,1317653,1432237,14097,122247,14344,63377,56187762,6923589,56494261,6893042,75100,2286519,491223147,17793,12206552,1588,747494,128,3835,1625,213262347,163556116,160157000,2984000,227468079
0,1519241.exe,258629,68649335,24043354,2142776,16456,171250,19574,109321,244757541,7609200,246123120,7589944,79483,3343537,839320525,24639,67712298,2005,23083573,134,6009,3098,1117518821,248267960,245804000,1990000,296146744
1,1520788.exe,144515,12814294,2226345,1327966,14370,117045,13418,63916,46951395,7173358,46824292,7097972,88207,1984355,524376903,15212,12055496,1286,558894,133,3493,1501,155589585,141496939,140066000,1000000,155810800
1,1599310.exe,174629,25378342,7346221,906568,12427,83818,6620,33759,70702404,7317065,70706968,7305083,19631,1033012,299560485,9298,23722578,972,5855124,135,2682,1868,354849771,80885143,79535000,1006000,95128623
2,1606221.exe,162482,12840308,2216518,1462006,13879,121406,12528,76303,57982590,7322886,58045994,7385998,89569,2290106,590884919,16622,11776516,1401,748965,135,3931,1973,275796952,160119882,158773000,992000,174332076
2,1643497.exe,258792,231886569,142008854,1473836,16066,123740,10491,67261,195131309,956154,197162987,944873,82864,2299906,599073097,17604,233738120,1661,143467603,136,3766,2974,950406398,161841419,161508000,0,176156664
3,1648142.exe,56458245,47198412,32810535,1175586,10934,94184,7248,44192,104985893,6483126,104923070,6477868,16188,1433044,413537444,11180,46957564,912,32951294,89,2778,1878,485567865,112550692,112156000,0,126710739
4,1691152.exe,733631,12593266,12397089,4335735,83349,469238,783953,944587,32872098,1391086,40435776,1435705,2150336,10638972,494382828,69233,29947833,12506,11743121,4696,17956,15860,107201675,101342289,93634000,7047000,115499490
5,1710633.exe,167875,14309571,2149876,882419,12608,86723,6694,29658,58473406,7013274,58708160,7015961,23297,879709,243087498,6497,11296099,539,278258,131,1652,800,247404519,65851373,65544000,0,80262619
6,1831963.exe,206123,14486740,2210408,1341522,14213,113819,11466,65528,46243841,6633632,46525611,6677296,40201,1971313,511632765,13822,11594290,1008,656747,133,3858,1735,152992033,138800777,137464000,996000,153159272
7,1939404.exe,8807043,531953371,344218142,4837640,162215,433609,2107139,2459037,426033980,2276204,415441862,2178209,9246968,17379951,1000978502,149302,516439482,308393,339470345,35933,67936,234790,2206089257,271124046,223824000,46963000,285512985
8,2050326.exe,165901,13800122,2359797,1320686,15075,115526,10623,55678,57507553,7044936,57240955,7086482,29806,1665028,482621825,12242,11485747,1135,619978,133,3621,1702,210360377,131031930,130758000,0,144945196
9,2084584.exe,141658,12989405,2277319,1322861,14518,110179,11020,57087,47429838,6755623,46716188,6757866,67587,1976760,521832013,15108,12036199,1365,885588,129,3981,1068,194787715,143403395,142085000,1000000,157747034
10,2167115.exe,196257,18066536,3787756,1344895,22349,132637,11088,60128,60955327,6781258,60652275,6737085,42911,1757437,502267870,13389,14745914,1121,1643218,133,3843,1557,234859538,135115271,132726000,1995000,149188034
11,2173464.exe,402140,17428192,2658068,1445819,15879,123173,9505,57873,69307292,7244117,69224495,7229014,19904,1884567,553628195,22381,19031868,1758,3806245,132,5851,3611,259967499,147712225,147413000,0,161950004
12,2266185.exe,225254,14535153,2269696,1352412,13641,112226,9879,54111,57651499,7015385,57802208,6961269,36984,1939070,530420652,14982,12078534,1389,930343,133,3969,1113,209449519,143859716,143455000,0,158203074
13,2278847.exe,307885,74018484,21626180,900810,16055,90108,772372,808878,32069116,179150,30733327,174578,804607,2066914,249183810,12390,58487492,5301,18395305,4045,1796,713,351786014,67916494,58598000,8938000,82205337
