,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1017040.exe,189937,145205573,62442434,953355,15658,93736,26302,67194,79510126,80970,76248553,72005,107929,1496712,153377563,8920,137209744,1932,62429443,415,2482,4106,382883754,72928146,67386000,5028000,130795590
1,1140402.exe,187421,128891099,54031956,801753,18314,93085,19938,37638,78447051,33735,78312947,32442,55907,662358,152341201,4821,142404062,1630,62207443,374,2662,3617,361232013,41336951,40088000,1002000,55568844
2,1187270.exe,283388,44038985,14554473,916158,22842,82937,38077,51210,39209154,33595,39271403,35396,80195,408660,63515228,2791,70403985,2743,26783943,612,2453,4822,170755798,16875801,15619000,976000,31245405
3,1228057.exe,206382,126094945,54016334,804958,19273,94640,19753,38040,78488995,31809,78438986,31978,50294,634620,152180276,4457,142658206,1652,61611705,375,2688,3519,368358549,40964735,38672000,1983000,55092497
4,1357465.exe,182397,129482484,53441616,786074,19138,95039,19735,38026,78680970,32888,78844860,32116,52459,643029,152089856,4500,143745015,1667,62559653,377,3609,3299,373173993,40950150,40608000,0,55074769
5,1367032.exe,199432,128582786,52959817,799046,17736,92932,21369,36980,80636047,33716,80719217,33066,47477,658671,162066561,4581,147191837,1685,64412150,1351,1801,3860,368077522,43761986,42416000,986000,57958173
0,1370800.exe,132398,49769126,17884642,497014,13085,64653,212311,116573,20854369,53409,21024149,46378,113867,856485,37033738,3764,41039252,243,16327249,621,837,1059,132173366,27698921,21913000,5217000,91715494
1,1671790.exe,69546,3058228,1743008,285607,10882,37634,1670,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,406,<not counted>,<not counted>,<not counted>,4162844,2937000,979000,18283392
6,1803796.exe,758723,52651237,9108606,787627,22812,78813,528625,270788,34291783,21900,37206716,19935,409236,951220,65524264,1908,73692566,2516,21036221,2143,2007,1859,183178460,17370795,13074000,4022000,31682471
2,1845510.exe,378259,144682737,62416362,990979,20517,108988,112436,165862,83140957,69128,82995454,65799,173216,1035795,172552273,6126,154307344,9015,69881407,1649,2996,13308,398656544,46613163,43308000,3021000,60670510
7,1992685.exe,216198,126961140,53682510,796596,19020,93254,19742,36299,78591534,30303,78402599,29624,43696,604506,152167337,4175,142900812,1627,61169377,375,2790,3728,363998814,41061810,39786000,994000,55323643
8,2006045.exe,583173,18125294,11358284,504242,15342,55639,23680,31415,27089923,15245,27970442,26683,98181,500315,43009802,7774,38195030,3836,2400805,625,11597,<not counted>,<not counted>,11703959,10397000,1039000,25845366
9,2169893.exe,274188,127604331,52532765,802533,18259,93178,21015,37972,80233670,35195,80370084,34932,46496,648423,155662134,4441,146131010,1679,63817089,623,2918,8528,364252912,41648024,40318000,1007000,56032496
10,2312876.exe,257735,8991475,9066698,505484,14830,56518,761,6233,29711130,12396,29579808,13590,50727,374926,43972690,3267,39393860,463,5227076,181,7674,<not counted>,<not counted>,11713724,8607000,2869000,25712848
3,2358896.exe,165980,4099401,1361174,239923,10579,37355,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,404,<not counted>,<not counted>,<not counted>,3458991,2147000,1073000,17454152
11,2395064.exe,194909,108640200,32149296,625863,19723,74316,597249,606865,14428808,37018,20842614,50006,1734862,3012865,120444223,33932,60257587,38099,38037153,6481,12800,5929,348773712,33087855,23523000,9204000,47236807
12,2436754.exe,250643,47621409,15226309,769496,20706,81376,39269,60525,40984546,41615,40816828,40134,91623,431348,65648364,2635,71681702,3026,29084959,862,2805,5805,185544173,17764117,17500000,0,31885573
13,2448903.exe,141339,126649896,53333172,752461,18558,83949,2617,16442,79518140,29942,79498189,28685,26720,591751,148685043,4021,143910703,320,61367598,383,2539,2211,361856172,39816499,38529000,987000,53870656
14,2462469.exe,81123,2793856,1424279,236563,10529,38897,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,409,<not counted>,<not counted>,<not counted>,3817916,1738000,1738000,17890422
4,2578170.exe,680728,34960983,11405150,738361,23294,94352,25914,49542,46234773,44801,46094710,44168,78301,474549,72909502,2571,73243929,13957,25804275,1376,5131,23164,154696120,19088279,16812000,1977000,33336189
15,275342.exe,210608,130217401,52422400,758723,18253,88124,2955,17451,79334269,30487,79467170,28683,32830,616571,151170536,4249,145923480,333,60481495,378,2496,2482,370005861,40761807,38389000,2020000,54803967
16,2802363.exe,172820,135758173,52710698,746901,18125,96463,4891,17024,80427197,29219,80422074,29177,28252,617633,151899099,3957,149918039,327,63232478,382,2298,2609,370583824,40632541,37324000,3026000,54855334
17,2823661.exe,251606,9303741,7425008,603058,18159,70393,2912,8800,34059727,15839,34024764,15075,27183,355206,52019099,25473,31431617,12417,3800895,2339,9707,3056,51239528,13871627,8695000,4830000,27946537
5,293813.exe,1801160,187224647,96176411,1163954,27065,104241,580744,599057,99726055,85414,95566695,81327,2344995,4230853,207239853,77778,118809489,41185,87339217,6233,6036,22422,586532878,56165479,43880000,11967000,70577152
6,3040402.exe,951771,25850835,7488822,752046,19273,74353,162290,170201,26865414,25023,26986366,23537,226880,486599,58313768,6802,46597514,9691,16251021,2087,3377,9602,121030763,15634442,11178000,4065000,29809562
18,3095970.exe,954271,31916584,8742112,711772,28438,81333,359513,125346,34978715,26334,35206483,27367,180804,491665,66755367,3571,62305887,12286,19837369,3121,8852,9882,151850322,17647740,9644000,7715000,31777078
7,321299.exe,162772,5200675,6153182,533346,14664,54283,23154,30082,26138358,15425,26332264,24052,75865,457250,41064710,3416,40423288,1404,7018795,383,<not counted>,<not counted>,<not counted>,10780549,9342000,1038000,24750680
19,3644759.exe,100050,2880331,1384844,226769,10841,40381,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,454,<not counted>,<not counted>,<not counted>,3634576,848000,2544000,17604806
20,3648700.exe,188030,129946922,54187487,805551,18457,94914,19730,34497,78939527,29177,78561266,31147,55065,631082,152756264,4381,144325821,1651,63858304,372,2693,3445,367030484,40847886,39372000,1009000,55189193
8,391684.exe,316329,136751281,54737361,832022,21908,94498,21414,37148,84026497,34998,83936040,34078,62668,690421,158751212,4576,151014291,1741,65467471,1375,1534,2832,385853259,42557563,40304000,2015000,56682624
21,4011765.exe,93432,3278218,1715825,284642,11133,39853,3073,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,452,<not counted>,<not counted>,<not counted>,4701969,3529000,882000,18934521
9,4055920.exe,271429,8989318,6659208,699330,17314,65084,1367,8246,34586510,12421,32257653,15192,204422,697418,49514333,18073,32653494,16100,5910909,1353,4759,4450,77841752,13030044,8750000,3888000,27237864
22,4076325.exe,275839,8581041,7325680,511200,16420,57937,1380,8347,28209996,12184,28191052,16320,71448,551908,45422217,3926,40866775,1831,5603513,430,11746,<not counted>,<not counted>,11832737,9620000,1924000,26172470
