,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1141757.exe,534209,133026321,53526744,1194444,39471,161720,257930,287436,67970677,2683865,69748822,2682094,215038,2045647,198673480,10258,104739152,1043,47997428,526,3912,5615,408249674,83083578,77456000,5095000,143850857
1,1194834.exe,4930897,106442660,57427472,2100938,553279,2231872,243446,368806,132604035,2783225,131073079,2760886,2756564,12081825,483606765,411969,116315103,21619,60002247,3259,7314,26764,493051154,130214095,122902000,6994000,144487155
2,1334614.exe,533012,89000528,34649976,734298,28444,118491,5627,24772,83653217,1246555,89151870,949052,139387,1429190,192783541,8268,135812443,613,49383541,525,1821,2751,343894096,52879023,48465000,4038000,67175392
3,1369810.exe,1198088,97438987,38850604,910167,31952,143713,12784,142362,86524726,1291085,93788015,978149,256255,2067704,198430877,12089,143419361,12760,52796276,1944,7354,9786,361447874,54036956,50630000,3037000,68570135
4,1376527.exe,627739,100146275,38578692,885135,29465,124811,131567,48828,81049989,1416611,84799818,1076079,171139,1571461,191976919,11055,139849521,6823,53380760,1041,6336,6296,364794790,52769834,49443000,2966000,67027968
0,1394267.exe,648518,14670851,13423586,805763,24810,116070,177248,236160,20268637,1831603,25153252,1385889,293444,2078557,84568976,9296,20607770,805,15340003,520,1957,2304,114172351,54093222,48156000,5123000,116880129
5,1578565.exe,1047070,113333336,41274760,771981,29028,117184,5053,27850,93704962,932988,96054514,717766,188453,1834840,195962186,8304,143605091,835,52229337,916,1844,3070,388990144,53109968,51786000,1015000,67241844
1,1702636.exe,1191533,96492345,37936447,871164,30260,140189,49960,78721,84855913,1417701,90140028,1083862,216456,1901536,196132555,11562,142672233,15321,52507408,1946,5226,10140,360626106,53249950,48953000,3996000,67671865
6,1828655.exe,532844,398900531,208879747,1373028,34949,180217,13085,55492,290809140,1137385,277217370,1674009,127540,2276464,495662320,12977,403268037,1310,210430813,519,4144,17059,1176313785,134100025,132819000,998000,148404813
7,1993016.exe,1577421,102495785,39609328,1169143,31981,140236,8528,33983,96041619,1593832,96898894,1335149,415748,3345108,209625296,16670,139510764,6314,50991909,1695,3374,3095,426289150,56937426,51507000,4952000,71235346
8,200463.exe,612590,417133559,219009713,1521679,34859,177994,12220,59441,294509116,1375436,286141671,1759855,172806,2512138,509533619,14694,422754239,1302,220655594,520,4623,16376,1258707982,136203981,131926000,3997000,150434070
9,215691.exe,577963,84915978,46549818,849040,30571,127345,31560,57355,113721614,1421162,114419422,1222124,194099,1587374,206440758,10219,113392700,2916,55580988,523,7527,5499,442196763,55695014,53412000,1978000,70200008
2,2182933.exe,627972,93052537,37204269,867973,29157,120905,4138,95214,83199230,1422204,87817826,1075788,204427,1736556,198599281,11056,137533975,7627,51493123,1041,3917,5752,352036124,53920403,50632000,2978000,68253311
3,2283561.exe,563189,114256530,43916609,978227,31157,120732,153710,239124,79704611,2040439,82002836,1904141,185043,2114852,210956012,12155,133436153,8478,58457078,2213,4163,7702,428235757,57330912,49999000,6999000,71380446
4,2317321.exe,580746,83999515,34684419,694627,28189,111661,3749,34351,90922813,336577,94565747,259814,150247,1343965,186932182,5532,131677507,441,46653643,525,1667,3042,328369159,50903117,50571000,0,64963303
10,2473888.exe,983119,425435166,216057971,1698726,34687,177696,61543,116336,281934097,1397618,285191364,1329051,297482,3302621,518334143,17770,445022821,5329,221467164,909,6739,12749,1235059739,140238961,137906000,2013000,154523478
11,2557813.exe,669721,107880180,44318529,902873,29860,131199,6324,93960,87867745,1498330,91155572,1197036,207402,1742767,204582760,10190,140843560,7211,54158118,1043,5044,6541,403122971,55363017,53897000,998000,69523018
12,2649544.exe,520295,97984355,34926800,735528,28156,117659,5923,26190,87714543,1682828,90169528,1481078,139879,1456396,203477518,8499,137090073,784,49523889,525,2271,2410,407282156,54862797,52519000,1981000,69291331
13,2700229.exe,588456,395071645,205808374,1329287,33698,180480,12103,55604,291555261,738670,290584551,976964,167346,2280654,509448486,14376,423115141,1428,212581581,519,4227,16899,1176690378,136509066,135072000,1000000,150826109
14,2870679.exe,1181691,84688311,34840625,704637,29178,119465,5949,42420,97607486,107953,99809246,104940,247221,1698258,186500965,6343,129740660,701,45738087,916,1732,1902,319717745,50654704,45412000,4936000,65022533
15,2876767.exe,639673,96712548,37980131,838000,28145,120096,27509,50273,85805093,1202034,88390323,910705,162587,1543833,193413638,10544,141921056,7344,52811356,1041,4613,7816,365203670,52446160,52139000,0,66891139
16,2882080.exe,582746,70763507,36548535,747901,26777,114046,31677,70329,116288822,430941,119613645,328893,188980,1397648,182893461,6790,107558975,2822,53428203,525,4287,7055,385196422,49828040,45577000,3963000,64224310
17,2892760.exe,584640,72430104,36975048,784211,28281,117527,29530,60388,114217805,668929,118961418,504305,176994,1391102,189992166,7480,107928780,2864,52181084,523,3309,4703,391637636,51284159,46978000,3998000,65619368
18,2952391.exe,574077,409849450,212822993,1412891,36581,181811,11564,59919,286793220,1357402,274870811,1971459,131132,2452866,490582804,13701,401643717,1359,209618517,521,4385,13314,1180024948,132846622,131578000,1004000,146932341
5,2956436.exe,1148551,83728097,33895141,687356,27583,112741,11046,46778,96965124,293630,99368173,226486,267639,1696903,186209572,6047,133182002,793,46837208,917,4098,3647,328091031,49987572,45717000,3975000,64519363
19,2961485.exe,5639894,447037124,226855313,2509255,467118,2818821,179709,311281,295175296,1385448,296291550,1367267,1969639,13933467,720628336,263989,462372039,18989,235482699,2472,17389,39969,1345521014,194886449,184516000,10028000,209385340
20,3052100.exe,536339,399991976,208743027,1411838,38754,187279,9545,58898,291610228,969328,279324359,1556713,135148,2355857,495896276,13470,406453995,1326,211514065,518,4119,16295,1181911253,134014282,131670000,2010000,148476039
21,315901.exe,590266,80766407,33174361,676428,26686,108534,6924,39207,94027393,620041,96560578,457933,184223,1402672,188828058,5366,131421325,514,46158583,526,1696,2714,326624891,51075393,48752000,1989000,65515577
22,3310511.exe,643423,101517232,37162912,822013,28636,118496,28642,48981,84789893,1217556,88034950,920878,175701,1552183,192344901,10985,142026925,6859,52364039,1041,4531,8309,384542357,52100647,47804000,3983000,66611465
