,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1017040.exe,193332,138298532,57087738,874411,16624,95744,44611,37716,72769550,39599,76274719,38003,61401,788554,159361154,5490,149367134,1738,65629658,416,2225,3441,384055270,44118019,40520000,2964000,88231304
1,1140402.exe,241128,125171979,53848503,815375,18246,85497,19492,36574,78239544,46398,78167721,40441,73584,707348,151407931,5397,142185651,1631,58935952,376,2174,3509,361404743,40684294,39479000,986000,54907220
2,1187270.exe,273488,49352091,13934782,796655,20106,84061,40238,54675,39668348,35094,39707769,34146,68596,400093,63584326,2540,70032141,2875,28324872,612,3265,5557,181786905,16795427,15466000,1031000,30999298
3,1228057.exe,179934,130057782,54800869,801521,16979,94910,22999,36601,76431028,35431,77299683,33703,47782,665653,151142486,4808,142988975,1655,62475120,376,2084,3265,363631218,42206457,39915000,1995000,56524387
0,1357465.exe,185486,142347946,62342314,968496,15538,97647,39596,59099,85828280,79362,84911798,73553,108738,1437499,148774570,9945,127570781,1848,58721444,377,3080,3652,371612240,74297186,68680000,5050000,137927415
4,1367032.exe,228221,126432976,52389175,814337,17742,96943,23344,37363,80980640,33340,80813392,31583,46427,648859,156564295,4728,146628064,1687,62896119,1351,7449,3017,356096790,42454306,40030000,2001000,56619605
5,1370800.exe,219607,9051132,6000115,711161,16722,64386,2247,7864,27877538,12943,28313199,12731,75423,502277,45252000,6910,42117219,4075,9497057,620,8423,6375,24348354,12376434,10072000,2014000,26777903
6,1671790.exe,171654,3793618,1555610,240386,10810,39735,312,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,408,<not counted>,<not counted>,<not counted>,3940072,905000,2716000,18042402
1,1803796.exe,774797,45521256,8619039,901487,19233,83457,358513,77329,39722565,17477,40371196,16640,339898,872346,62611859,3313,73579096,2423,19789107,2141,1904,2137,171937732,17012727,14611000,2087000,31301773
7,1845510.exe,366320,145364902,63478254,989778,21172,116153,109638,152858,82805209,63223,82937148,61493,160453,1106671,173822076,6501,154441717,8974,69940974,1651,3306,12083,399511050,46820092,45501000,1011000,61180790
8,1992685.exe,180124,131168296,54625662,798214,17228,91832,20492,37024,77957517,32314,78092667,31872,58621,658364,157322536,4901,142526849,1691,62258251,374,2083,3028,359349949,42568617,42268000,0,56617636
2,2006045.exe,322859,10987148,9812018,501945,16426,58645,22777,31213,27510736,15554,28067547,22332,70304,455975,43169107,7050,39676125,3584,2273908,626,14312,<not counted>,<not counted>,11646179,10274000,1027000,25555483
9,2169893.exe,282484,124436807,52603930,785386,17946,91588,20227,35918,80302871,30631,80284219,30185,46463,617051,155568353,4574,146124991,1693,63466389,621,4010,7920,363826664,41976724,38657000,2973000,56445957
10,2312876.exe,238735,7871706,8681259,478717,15141,55559,769,5344,30022988,15168,29950114,19532,37166,383032,43996596,3286,38738882,452,1535778,178,12051,<not counted>,<not counted>,11526936,10186000,1018000,25636230
3,2358896.exe,130726,3543575,1470847,230174,10677,38513,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,403,<not counted>,<not counted>,<not counted>,3502563,1081000,2163000,17540456
11,2395064.exe,233444,102011824,30578848,687365,18597,71672,602265,616552,15923063,39398,21569678,52028,1748345,3066729,123279980,34786,63366785,38085,39349733,6481,11301,11882,356013093,33213661,20941000,11966000,47645511
12,2436754.exe,250423,47786215,15828034,787346,19433,79682,40098,58954,40230268,40726,40485844,38264,79846,459825,65644570,2677,72083056,3044,29318229,859,2113,4662,187005919,18020575,14730000,2946000,32049989
13,2448903.exe,123781,127898825,53520586,743693,17753,81140,2602,20421,79436926,30971,79266343,30336,39201,621078,147531579,3991,143734277,331,61431082,382,2025,2478,362594715,39617674,37364000,1966000,53807114
14,2462469.exe,51173,1693913,1364135,267725,10531,37494,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,408,<not counted>,<not counted>,<not counted>,3706142,2268000,1134000,17732444
15,2578170.exe,650517,43195634,12757915,805677,21473,93345,24659,46091,45411742,43911,45706576,41441,66048,480897,72344704,2530,81534577,8341,30563029,1377,10075,23283,164211512,19398348,18008000,1000000,33543193
16,275342.exe,167649,133724723,52705155,738433,18090,92051,3154,17886,79497825,29208,79062921,32697,41473,637818,150816655,4326,145475223,363,62443688,375,2108,2243,372016053,40936937,40500000,0,55026237
17,2802363.exe,186513,131427671,52758166,785723,18746,96587,3080,18590,80377359,29405,80508067,29193,29583,638566,155225916,4116,149945795,345,65054316,383,1587,1941,369175698,41865857,40586000,989000,56083059
18,2823661.exe,239140,10244423,7675493,632967,18214,70948,3114,8996,33392155,16562,33421360,15264,29118,349386,51105096,24541,31176654,11924,4139282,2339,24724,2903,48885470,13818135,11471000,2085000,27849656
19,293813.exe,1826797,183874584,96906880,1128972,27866,104798,583141,607340,102217437,82693,97862687,78497,2347546,4202826,207608596,81290,113962824,43743,83436968,6232,15625,10584,571657196,56161483,42878000,12963000,70495960
20,3040402.exe,918918,21434077,9782876,710683,17250,74198,158620,172438,27328000,22762,27497666,22696,223025,490869,58878815,7736,46398343,10181,15868910,2089,6703,8576,116346246,15647608,12310000,3077000,29811470
21,3095970.exe,967742,29918426,8201034,733589,20049,77400,319261,123003,35601061,27260,35422636,26146,177100,487300,65982330,3697,60729861,11826,19190820,3122,5868,11411,146181344,17529378,12136000,5056000,31893425
4,321299.exe,371207,13912168,9813176,469355,13759,54549,23337,26841,26216035,12614,26602460,21963,71217,434670,38405775,3734,32821306,878,110900,383,<not counted>,<not counted>,<not counted>,10458488,8150000,2037000,24557232
5,3644759.exe,89565,3173421,1470677,239393,10839,39582,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,455,<not counted>,<not counted>,<not counted>,3678553,847000,2542000,17877291
6,3648700.exe,257679,125862896,54757237,776382,18111,84628,21756,39250,78299456,36747,78167022,34155,64537,666582,151495203,4477,143094583,1601,59344714,370,2729,2713,359512465,40731656,39401000,1010000,54941083
22,391684.exe,340416,137331218,55326273,885352,22599,97933,22473,38347,83716117,33390,83720257,34616,56506,680923,162681702,4661,151305089,1759,65599185,1373,2227,3161,388093990,44515112,43160000,1003000,58834646
