,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1061805.exe,112142,29123416,13666349,530115,10367,64777,107679,194304,16391604,38313,18971349,36336,162055,890440,47218924,6729,34290063,512,16935381,523,2164,1062,108144484,33215117,28484000,4069000,98734076
1,1094941.exe,46590,73966701,35472511,499386,12555,63019,2180,11623,50310730,18620,50299116,17929,15779,347328,87140603,2435,82181665,192,42252387,128,641,2152,236891479,23320818,22072000,1003000,37397083
2,1133411.exe,85784,80760881,39346847,579487,11047,67953,2075,14393,54940168,26279,54681176,23988,34652,505663,97009949,2960,90044979,261,46775229,518,935,2081,260831641,25969642,24684000,1028000,40249019
3,1141022.exe,278921,11011025,10855607,584644,15396,58381,934,5753,28530733,10569,28581168,9559,10002,197148,49184321,2709,37814792,307,18683237,133,1977,3294,104102322,13494728,12244000,1020000,27611833
4,1165956.exe,69678,68914691,35198833,487514,12111,62786,1504,8507,49820135,16265,49955673,18091,21535,343557,87095965,2639,81225936,210,41280551,129,667,2375,232381335,23392357,22104000,1004000,37535721
5,1344769.exe,62898,70388083,35357881,495219,11921,66251,1554,8842,49221801,17865,49449112,18422,13382,355032,86519893,2767,80831449,199,41201432,128,675,2164,232886404,23792993,21588000,1962000,38008108
0,1370229.exe,75714,29028449,13547413,558417,12527,63506,18907,31417,21038917,34645,19877767,41277,49723,744370,41267664,5448,29634212,461,15388690,138,1456,1184,100852699,31268653,28190000,2088000,98162206
6,1435015.exe,269831,10653158,10126106,624518,14830,70975,28254,24929,23055158,14382,23665809,21310,37140,601454,46832220,4634,34935758,956,20584825,589,3040,5255,91659465,12827447,9416000,3138000,26971867
1,1769104.exe,61222,70114199,35543606,500719,11039,61783,5822,18535,50385589,21735,50449552,20883,36547,369971,87630129,2380,81542764,196,41577416,127,681,2080,234118039,23383939,21080000,2007000,37510010
7,1979579.exe,46832,73778175,36418165,501237,11625,64798,3684,9577,49462859,17754,49384767,17674,12707,343327,86363756,2449,80280194,201,40924403,129,686,2027,230797583,24033870,23796000,0,37985305
2,1997948.exe,106336,80739539,39417930,604869,11856,69258,4682,18682,54711476,21994,54831659,22618,34301,503001,97496401,2680,90092527,242,46341981,517,1203,4194,257139841,26203491,23912000,1992000,40303074
8,2059363.exe,183142,11313424,5668529,689693,15236,61640,1780,13076,27394053,11971,27320583,16460,24851,815920,48994860,3015,28921754,312,12843501,526,2435,2962,88998719,13330018,11920000,1083000,27659720
9,2061586.exe,53825,73250703,35492471,501473,12112,64679,1605,10083,49475307,18111,49449862,17243,12463,337380,86490304,2259,80820864,194,41251552,130,639,785,232495414,23554738,20335000,2905000,37818474
10,2203032.exe,298348,9064190,6691050,562183,12578,48972,760,6016,22277047,8668,22299039,16244,29829,335636,39794763,2834,28657555,460,9384937,329,<not counted>,<not counted>,<not counted>,11044990,9753000,975000,25140905
11,2203602.exe,78614,73013067,35973071,492795,11782,63893,3116,13395,49561875,20078,49609225,18624,19225,348595,87775248,2348,80919507,194,41375418,127,642,3530,233647408,23924751,22541000,980000,37980662
3,2207605.exe,177362,8727923,5179145,724355,13310,51158,1246,8343,23145602,9309,23302728,11301,39359,396997,41228627,2935,30959074,505,12353035,522,9583,<not counted>,<not counted>,11391192,9109000,2024000,25613501
12,2213898.exe,124967,76222740,39542163,495457,10726,66480,6476,12128,54915299,21265,54812029,19345,17669,426976,95809452,2607,89382013,214,46467576,326,882,5356,258026683,25747848,22522000,2937000,39816450
13,2231071.exe,48319,74386270,35595719,508254,12038,64510,1568,9665,49204510,18283,49120936,17791,12200,353915,87370102,2416,81037667,196,41465656,128,645,1773,233874469,23509915,22223000,1010000,37768368
4,2366368.exe,98840,80030533,38823960,568637,10766,69920,4049,14057,55436045,21523,55333016,19574,17034,473890,97493813,2592,91006748,264,47090630,519,729,2232,259729373,26051711,24721000,988000,40024510
14,237541.exe,237889,8961210,7978087,450972,13571,48833,720,3940,20981841,7531,21330727,14881,22847,276334,38092916,3098,28074694,576,4464332,136,<not counted>,<not counted>,<not counted>,10587972,9411000,941000,24819699
15,2407087.exe,47792,72143358,35060479,500749,13042,66345,1546,9319,50047078,16643,50014273,17061,14225,339872,87196606,2516,81248229,205,41380070,130,682,936,232978841,23397456,23153000,0,37551630
16,2481996.exe,68052,81913375,39213851,487809,11195,66009,3998,12544,54939925,20439,54789210,19529,16163,422451,96194991,2533,89420804,214,46486496,325,743,4343,257872196,25712935,23438000,1953000,39878397
17,2591738.exe,380615,9277121,8685606,412819,11472,45099,3353,11049,22126001,24165,20696319,29264,50553,364480,38558187,3333,27029204,726,1252786,133,<not counted>,<not counted>,<not counted>,10407447,9107000,1011000,24474253
18,2736242.exe,482385,13751438,10017233,399875,11898,44411,992,4995,21111874,9129,19702654,16722,26685,296783,37423601,3403,25292613,825,246809,135,<not counted>,<not counted>,<not counted>,10480162,10234000,0,24504493
19,2745547.exe,102257,71772283,35839395,506482,13043,65674,1582,9843,50020671,17784,50125763,16174,10848,347450,88970950,2372,81244299,200,41304433,129,675,2471,231809582,23891160,22629000,983000,38119574
20,2774509.exe,99984,81877216,38544125,539590,12533,71378,4687,14614,56547189,21041,56396963,20501,22885,480167,98163718,2678,92670207,246,47892095,520,725,2325,265854170,26497024,25213000,1008000,40735489
5,2780834.exe,65785,79363403,39327417,485325,10732,65584,5290,12038,53492918,21189,53510430,18946,14864,410358,94084191,2514,87721351,207,45424584,324,691,5891,251740960,25486527,25146000,0,39887499
21,2832245.exe,64262,77436535,39481272,487027,11666,64428,1825,11766,53194611,19516,53107379,19154,14995,402915,93287596,2584,87285547,206,45364256,324,722,5091,252727435,25165848,24915000,0,39377030
22,2847173.exe,156295,7438972,7650734,448840,13055,47098,708,4579,21195887,7969,21245147,17435,30678,305245,38465927,3447,27425882,718,7285460,133,<not counted>,<not counted>,<not counted>,10507365,10256000,0,24511509
23,2913642.exe,217991,8135641,6457569,557371,11953,48348,749,6314,22430820,9251,22368597,16469,31087,339168,40349325,2911,29411539,415,10342246,327,<not counted>,<not counted>,<not counted>,10934167,9722000,972000,25104951
24,3184306.exe,82260,76675067,39695739,498764,12331,66211,1873,13020,53974270,20767,53960079,21174,16599,424845,94861510,2654,88683501,207,45829247,325,752,4832,254423307,25193332,23937000,997000,39257602
25,3187447.exe,458574,14053879,9946481,391971,12642,45277,932,5060,20664014,9892,19048682,18389,30123,318565,36509905,3527,23602262,1120,418989,134,<not counted>,<not counted>,<not counted>,10246391,9000000,1000000,24492428
26,3234095.exe,63406,79117130,40206486,489121,11381,66980,4904,10716,52960887,19182,52887509,17303,14631,398873,93217904,2486,86799754,207,45000375,324,692,5291,249681998,24983790,24785000,0,39122185
6,3235338.exe,93208,79267317,39749412,518829,10322,62171,3412,12764,54609201,24694,54821622,22963,22888,454720,96336443,2772,90184565,223,46699516,321,727,5970,259371045,26728507,23439000,2929000,41115505
27,3236787.exe,143094,77702081,40423047,486173,10941,63728,3603,17244,54185752,25286,54052865,21730,29614,447140,96804153,2677,88523144,221,46000040,322,734,7426,256564051,26332554,25126000,966000,40437754
28,3270012.exe,88103,78892614,39648109,491822,10574,64822,7265,12212,55566625,18722,55108731,17243,13607,424961,95670601,2587,89311771,219,46292229,323,834,5925,258065092,25854627,24581000,983000,40184568
29,3477485.exe,55255,72725025,35729684,510304,11614,65729,4013,13787,50048623,21718,49998120,21505,33277,385025,88168805,2630,80999856,215,41353374,128,666,3820,232865854,23537960,20356000,2908000,37707995
30,3521600.exe,137196,4381773,5155166,474686,13002,49562,1675,4063,21681628,7854,21675626,15710,24328,277780,39908417,3065,29605829,538,11550346,135,<not counted>,<not counted>,<not counted>,10477825,9303000,930000,24789455
31,3523845.exe,50473,1625367,1323184,164505,7012,28492,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,227,<not counted>,<not counted>,<not counted>,2635457,2387000,0,16591391
32,3627289.exe,103438,77148470,40449419,511480,11911,67437,1907,12156,53114511,19671,53121015,18142,15428,423752,93504687,2681,86978218,209,45058573,326,711,5679,249946154,25084123,22805000,1983000,39256749
7,375888.exe,377400,10141769,8749998,403272,10353,42727,2479,4798,21273106,10419,20129684,17692,27709,306229,37604164,3169,26881550,899,124910,134,<not counted>,<not counted>,<not counted>,10220239,9879000,0,24130734
33,3863251.exe,95700,72983684,34217224,556411,12367,67959,5652,14016,50799176,21137,50841318,18408,22723,406613,88667336,2280,83331344,205,43176980,324,685,3381,240225713,23848470,21600000,1963000,38219028
8,3892624.exe,81987,76380827,36613134,507153,11336,61609,5397,17074,52352467,21945,51705475,22174,34362,465771,91280965,2467,83590982,241,42745655,518,1067,3421,242014860,24658389,22355000,2032000,38988410
34,3901913.exe,163883,6693603,9917681,600000,16681,60879,1229,6537,31061286,11722,30952955,11536,12525,215510,53377147,2875,37056997,293,25239754,132,1916,3068,132967139,14114519,10890000,2970000,28182521
35,3902315.exe,303863,9822985,6074250,570784,13085,55725,4885,14162,26457212,13718,26403043,20434,33550,880946,47664576,3103,31288428,334,15507446,526,3063,5582,75478588,12944163,11709000,975000,27053533
36,3903900.exe,272460,8686272,8489647,449577,12343,47548,698,4595,21897553,8544,21253093,16947,24675,302164,37696765,3302,26705069,687,2224337,135,<not counted>,<not counted>,<not counted>,10450517,9102000,1011000,24630662
37,3903935.exe,537836,9668509,9611190,672847,17112,78831,30846,25254,24578041,13272,25337514,13183,35361,492318,49689078,4554,32160989,910,16355541,590,2567,2933,111118935,13551148,13255000,0,27836911
38,3932932.exe,46099,73968782,35620104,491373,11573,65616,5759,9678,50051381,19962,49924027,19078,11665,349949,88016036,2417,80806592,198,41242707,129,1038,3950,231341364,23592969,22341000,1015000,37831013
9,4073051.exe,64598,70173760,35611420,506759,11436,62808,3876,15623,49380620,23184,49594959,21076,25034,365230,87580724,2291,81421090,187,41679837,127,643,2166,234944041,23411493,22003000,1000000,37778921
10,4121629.exe,65024,74811939,36607718,501686,11280,61951,4201,16639,50037156,25121,50275458,22159,30331,429668,88773470,2320,82544072,205,42224895,324,692,4196,238319182,24627332,23270000,1011000,38824765
39,4122402.exe,75227,75173295,35583861,521013,11857,65214,3669,15716,52538666,20888,52234213,20231,25153,419354,90081429,2508,83457625,199,42221763,324,678,4339,240466498,24117713,21861000,1987000,38217004
40,4237499.exe,276043,8493742,8618543,412387,11469,44726,660,4368,20973588,8356,19378120,15739,24007,282296,36333772,3278,24899036,740,<not counted>,133,<not counted>,<not counted>,<not counted>,10083256,8838000,982000,24070629
41,4526544.exe,46428,72096240,35584101,485340,10923,63371,3859,9386,49873167,17285,49957152,18828,12377,346851,88523134,2488,81183735,197,41482369,128,666,3638,233765592,23866743,23647000,0,37950348
11,4578708.exe,350428,9445146,9294341,439944,11356,44788,1738,6788,22435442,11201,21872755,19042,32974,323936,37871751,3123,27728214,748,2930763,132,<not counted>,<not counted>,<not counted>,10558329,9265000,1029000,24816655
42,4581289.exe,232493,7814323,7798105,450036,12215,47133,1561,6062,21117903,9489,20858158,18106,31289,318359,38728848,3268,27408023,585,2463951,135,<not counted>,<not counted>,<not counted>,10505437,7461000,2797000,24419385
43,4630635.exe,154745,8546876,8012688,443753,12549,47797,686,3877,21037866,7459,19704464,15113,23641,268338,36199692,3134,26243216,745,1376469,134,<not counted>,<not counted>,<not counted>,9972639,9697000,0,24090439
44,4718203.exe,65911,80650007,40069314,479668,11588,64797,4141,17645,53035620,25742,52910569,23088,30708,445332,93473905,2578,87060735,208,45266533,324,688,5072,251826852,25297133,25007000,0,39611756
45,4817270.exe,43273,74401131,35886675,495005,12264,66626,3880,8997,48732658,18697,49429785,16787,11832,340111,87883819,2366,81579652,194,41601729,128,651,1105,234681184,23536281,22252000,1011000,37768474
46,4913843.exe,45591,74442747,35869390,508017,13200,66192,1580,9572,49145850,18784,49499609,18425,12470,339177,88258496,2338,82253568,191,41999285,128,644,2346,235535160,23557117,23270000,0,37749467
47,5032964.exe,48560,71707510,35708460,485374,12000,64946,1956,10611,50224505,19086,50254794,18327,12900,322653,88930158,2305,81883389,192,41918556,127,637,4224,236109484,23967656,22648000,984000,38038074
48,5220552.exe,48281,73908029,35645659,501209,12277,63918,1485,9243,50200821,20437,50102191,20432,14869,339290,88580378,2519,81268590,203,41742085,127,674,4170,233919038,23575177,22275000,1012000,37744706
12,526412.exe,60591,72614247,35508425,510948,11257,63466,1587,18627,50771101,24310,50688561,22000,36852,381530,89539808,2361,82079436,197,41891585,131,689,1861,236079338,23643251,20416000,2916000,37902626
49,5383429.exe,254757,7489411,5165899,463225,12429,47461,1476,8027,23011495,9230,23366003,17296,43035,515067,41581986,3552,30456892,490,3875910,526,<not counted>,<not counted>,<not counted>,11004075,9779000,977000,25288250
50,5398757.exe,290354,9238548,9999147,573573,15226,59192,43230,50009,26194110,14366,26181516,24944,52231,806142,51051029,3228,28527282,896,13334614,522,2228,2841,96096832,13600095,11445000,1907000,27895476
51,5414757.exe,90875,85459374,41324595,589996,10523,69836,7258,16099,52070028,25018,53769691,23115,21241,532311,99160069,2878,93650337,276,48553714,517,1154,1889,270355163,26795895,25475000,1019000,41158590
52,5415124.exe,94557,77739092,39887582,469453,10964,63097,3934,12475,54999375,23303,54922736,23332,16937,452364,95860573,2806,89447939,221,46490100,326,1259,2937,258445541,27260068,24001000,3000000,41506923
53,5734036.exe,337880,10206513,6566001,778935,16186,61146,1542,10076,28138258,11160,27990648,11538,18886,402794,50696844,2852,43071631,340,22367413,523,1961,2934,132829229,13716052,11549000,1924000,27976819
54,5810737.exe,45315,74461959,35516694,500906,12384,65031,1588,9750,50118745,28242,50301757,25045,35681,405502,88389224,3091,81513303,191,41588826,128,651,1775,234527124,23566313,22271000,1012000,38033491
13,5811632.exe,132742,85736942,44332483,609361,11930,61720,14366,34705,59017243,87017,57930172,76437,68790,1010438,108715050,6800,96029600,329,50937032,423,852,6124,282742712,30742705,28512000,1966000,45055052
55,5817743.exe,63477,78175799,38641322,481327,12319,66456,1754,12171,53776372,21021,53816703,19284,18812,434039,94354777,2540,88119508,209,45615706,325,732,4468,253202487,25467597,24113000,1004000,39772392
14,5869113.exe,57172,75142871,36917545,500559,12554,64378,2844,13029,50203458,19257,50966826,41114,122833,543275,93372256,2620,82460092,287,42122512,130,828,2999,239456212,24181357,21707000,1973000,38314063
56,5884549.exe,50057,72612372,36344048,486338,11741,63491,3785,9923,50377397,23584,50218836,21676,19353,390065,88705727,2764,81245065,210,41753572,128,711,3851,234935985,24322592,24077000,0,38569246
57,591151.exe,47416,72060804,36423898,488851,12058,62654,1655,10291,49567567,19274,49822860,19186,12517,359148,91577063,2667,81765814,243,41687511,128,748,3488,234872614,24576373,24329000,0,38680528
15,5976921.exe,44530,72964054,35875912,475374,11552,62803,3784,14678,50023168,23229,49926524,20075,25110,371565,87711180,2322,80858689,192,41305763,128,662,3285,232691348,23717915,23520000,0,37754365
58,5980253.exe,45861,75364382,35807874,504339,12468,63825,1530,9058,49649482,19704,49816391,17516,11568,324168,87380497,2422,81624521,188,41821622,129,657,1233,236480117,23565672,22303000,1013000,38003901
16,6028185.exe,67710,80523886,39480202,506275,11538,64577,1708,12220,54165301,20028,54302105,21191,16449,427069,96355514,2596,89768342,217,46609910,323,734,6227,259079430,25863245,25608000,0,40074586
59,6047500.exe,95319,69373156,35444733,513049,12654,68451,13223,20309,50282969,30230,49899488,25776,48688,429432,87201482,2596,80828016,199,41212242,129,692,1599,231610667,23462267,23206000,0,37636997
60,6079734.exe,46618,73189105,35577113,496538,12537,66060,1768,11066,50215367,19558,50302124,19524,15483,361468,86289451,2463,82177481,193,41845861,127,660,3718,235254462,23769298,23450000,0,37993781
61,6109493.exe,112181,73908374,35275505,615936,12805,67804,2062,13972,51578010,18737,51655467,19602,17914,435094,94104228,3219,85493384,290,43696338,517,1149,3390,246469715,24672162,22355000,1943000,38864928
62,6146072.exe,79886,68958859,34961076,502162,12668,65271,1560,8829,49976037,17240,49878852,16519,11733,320316,88416635,2499,81637528,218,41605718,126,1027,2019,233527606,23499838,22129000,1005000,37805876
63,6186538.exe,46223,71527414,35509413,503381,11554,65025,5115,17058,50208097,23362,49981274,21525,33656,372383,88458498,2429,81266488,193,41642547,131,630,2576,233425160,23793106,23544000,0,37821739
64,6198424.exe,71005,70352795,36548923,437104,11085,61017,1663,16091,49335111,22099,49282498,22663,25172,392280,86894045,2542,79720510,218,40733726,128,706,1907,229379603,26144581,23900000,1991000,40480448
65,6200657.exe,545627,10851203,16288980,588788,10451,45546,1071,8318,30962502,14712,30895148,13080,19079,281224,53644456,2858,36285421,292,21938014,260,1800,2247,143538931,14487575,12353000,1900000,28465253
66,6265278.exe,191023,4708844,5399454,466154,12997,47696,1800,4195,21932629,8342,21824844,16035,24910,283976,39996396,3142,29177208,573,10189728,135,<not counted>,<not counted>,<not counted>,10420164,9121000,1013000,24774703
67,635598.exe,42804,73890271,35705459,506634,12549,66910,1840,9625,49924930,18550,49828332,18191,12862,336260,87473250,2337,80862132,190,41363202,128,636,2365,233074531,23454563,23170000,0,37752408
17,6426681.exe,46550,74238778,35774935,492644,11736,62496,4229,14195,48996977,23735,49433997,21427,25602,375950,87112143,2242,81454739,191,41602337,128,647,2571,234187838,23564158,22207000,1009000,37801893
68,6771116.exe,275803,8894171,8839085,445950,14566,56738,11318,4821,21696778,8363,21484296,16890,31631,310355,38320310,3151,26356133,543,2750822,134,<not counted>,<not counted>,<not counted>,10650080,8329000,1850000,24894952
69,6796016.exe,48725,72924800,35945361,505982,11917,64847,1569,8636,50258223,16521,50255141,16071,21631,348311,89608892,2601,81534836,222,41654580,127,671,4151,234255817,24002649,21634000,2060000,38182265
