,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1016334.exe,5311356,145355812,58004579,1905174,406547,2493881,262543,371260,110512480,827789,109978251,830309,1170721,10636158,385429269,165240,157260783,32585,65565477,3386,10048,31649,479479356,135345829,119821000,14977000,195533437
1,1135440.exe,5055359,154422936,67334343,1656993,313091,2441270,191696,303843,115912383,2759417,115556645,2758668,1224636,11943344,414902815,195536,151268560,15010,64305485,2479,5369,18619,510476009,111954045,101635000,9964000,126390103
2,1147117.exe,4836184,159798390,70593245,1517446,416006,2428304,174142,295717,128106943,2612083,130037819,2644586,1264232,10200019,430845695,139097,167252075,17189,72730837,2871,6432,20277,543031162,116696065,107428000,8952000,131173105
3,1199099.exe,5014018,116836237,45828673,1601507,430843,2634586,149677,238247,98000382,777860,100219369,771240,1225565,9439700,356546640,108498,154498935,22913,62177783,2480,8283,22048,429075485,96498594,90153000,6010000,110890311
4,1379278.exe,4247567,195691189,93244628,2651852,348089,2567044,190292,338040,147573071,3165838,146784630,3138522,1919151,13047347,931543936,387137,196668552,15914,93546218,2478,231860,481823,669725649,253915398,193449000,60139000,268190206
5,1400532.exe,5221447,338624503,169390544,2131065,443157,2685628,161591,288307,234531841,983984,238778146,971660,1113083,10508829,591551328,114111,386859658,22801,188014510,2669,13222,31521,1058179986,161136698,158769000,2009000,175550812
6,1604299.exe,5048786,380305594,193514434,3277204,444000,2822142,173863,350103,242228638,1602135,242834372,1573874,1433810,12763426,1092477245,354217,388198928,22607,197875402,2475,227111,39276,1169456596,295433715,228024000,67007000,309712131
0,1749177.exe,5002462,213423355,100577160,3137169,521198,2429469,316635,517103,157464968,2838679,157107663,2870466,1785174,11719072,981727172,430146,216875110,22007,102910209,3257,225203,29948,736507329,292655733,229071000,63019000,352135277
7,1779544.exe,5116116,404291812,209205634,3468398,215165,2349474,191156,328144,255272891,1536528,255454619,1540591,1808963,13329005,1108599657,437531,400421655,22594,206374468,2474,216373,44427,1259543330,304275425,242983000,60995000,318809143
1,1817867.exe,4766940,407480354,204325676,3105253,304472,2514524,177682,332641,262460816,1554121,261923571,1548127,1765718,13308463,1105326244,393768,419110575,23636,213028548,2667,225272,382731,1268716380,298115583,234580000,63156000,312003243
8,1963979.exe,5183316,340561036,169394493,2157415,468808,2678599,160049,288340,232112188,993196,237687788,984692,1210164,10433733,597961802,110217,388847103,23656,190416140,2670,13838,32332,1071246686,161546000,155191000,6007000,175775309
9,2024525.exe,4758470,154886062,64661189,1527057,295433,2378369,161328,259002,104591467,843841,104042805,834542,1681363,10287150,377105070,179882,153790820,22297,67661931,2480,10809,19887,529326382,101676821,97229000,4009000,116211121
10,212795.exe,5013040,146433632,61460963,1408842,284669,2443850,146561,216137,110307025,803259,109900944,795288,1650054,9650467,376419533,183286,165514362,19046,72495407,2868,10219,23025,533374329,101124899,97740000,3022000,115515572
11,2265396.exe,5405459,398817547,206080342,3161468,287070,2412040,187674,361370,259833184,1480301,258585074,1505507,1476066,12873311,1133868008,431510,400678804,23623,204373855,2475,207826,611714,1232914774,306661234,245246000,61061000,321100876
