,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1655552.exe,1565235,86947548,40426445,1095674,20162,173806,104737,215861,90578328,2306391,93434115,2498203,351065,2844966,221477747,17212,79671022,46057,40433927,3661,10906,24997,508117198,91070112,74650000,15925000,152970888
0,174258.exe,1910847,109873741,44516471,2102345,35931,295254,74074,198318,177345442,16881776,174970803,17497990,305708,5973236,664664512,27238,115123553,71685,44659402,4204,11606,30742,826045705,207595142,198057000,9002000,258425899
1,1787832.exe,12679495,137440836,53165386,2083467,182280,594935,645425,565934,176192613,20670477,182695413,19287572,2243879,10150783,755651899,61670,131977204,120339,50171908,8301,11669,28101,981600355,204054068,190741000,12982000,218261739
2,1821852.exe,172267,88866737,23502185,1443832,15754,129627,11680,62396,125647413,13424186,124898506,13356649,29797,1988947,582132510,14915,88885440,1304,22609732,136,3584,1846,524998574,158728256,158417000,0,172943058
3,1898852.exe,148231,23426594,11935681,632290,14876,63011,1975,8526,14998671,97658,14946973,97953,9168,230803,60124447,2121,33185343,233,18047611,135,1304,1411,100004467,16209059,14999000,999000,30483620
4,2048785.exe,203993,91106770,26011389,1519517,15442,125368,10686,66988,134906696,13550928,134973725,13542363,53942,2254748,614775519,16944,90052734,1562,25019389,134,5404,2054,575193802,166317812,165019000,1000000,180390330
1,2054972.exe,1395742,86124376,40607205,1740527,21027,198762,244953,563466,153181021,16222110,160129266,16129004,832416,5765934,614516181,29479,102492018,22579,38940626,3622,12112,7108,661799999,166530012,159193000,7008000,180976659
5,2110174.exe,16128759,92709437,25281800,1912203,151071,2104543,65710,295813,175562014,18641318,183141719,17791061,731154,15300367,710526269,41426,101331731,110052,34380688,6287,35275,35446,805539072,191429789,182103000,9005000,205879880
2,2254880.exe,7253922,135893482,55779928,3418718,178156,666145,664317,433140,155876660,6336011,159179518,6220546,4793391,19923472,1542813536,113325,135295071,48506,61098043,4238,14444,19866,793095972,416744309,409284000,7004000,431094375
6,2271051.exe,180949,85543424,21827968,1524305,16800,128476,14598,80227,126532052,13090253,125582992,12939483,117736,2321491,606438288,17544,85625054,1517,21133207,135,3719,2209,486831766,164461601,164044000,0,178865343
