,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1086590.exe,6759728,312181220,103490855,1041805,11345,210962,24888,117866,197446956,107618,196197649,97549,74706,12606154,318663699,12492,300755566,960,102819464,232,2526,1447,1479227699,116879222,113771000,2013000,181861373
1,1251351.exe,28018677,656322865,299720726,7324037,59193,3741262,6935515,7728530,295706878,453749,296031445,440286,18311676,52261437,1328833692,299598,627714054,1070699,286893793,98338,353966,876781,2090775556,358143930,186866000,170877000,372196035
2,1573990.exe,27878256,656299397,195534153,7299773,55949,3702066,7125433,7881761,294801913,409452,294600906,409241,18338434,52561717,1324258305,299514,625909282,1076572,190645331,98331,327955,666734,2191612163,357197625,184796000,171810000,371392114
3,1678927.exe,6169551,371246197,92794171,1397430,15943,213843,12352,65301,221513233,106849,220566609,105540,43106,13053987,538645806,16171,373764307,1394,92781301,240,4748,2754,1456697745,145343478,144057000,1000000,159726457
4,1712113.exe,15275591,438322182,287780390,5763003,50204,438641,6446805,6778005,300548131,346136,299132138,348065,8141622,28062394,1011213426,129987,438577917,661811,290165367,97894,302667,400513,1976295662,273423016,113027000,160038000,287836981
5,1727347.exe,28146342,634158744,291835627,7024152,54034,3988098,7170312,7831741,306652595,389769,306564820,387266,18519041,53511862,1189671243,291706,624396051,1076519,278995093,98331,334238,699268,2009025432,320711560,157603000,162590000,335020931
6,1822881.exe,27622948,758836138,310693815,18511220,162396,541896,15911173,16186521,434978296,545154,443265517,548758,21542617,41871108,1482942468,794000,755559472,480064,311170973,97889,299929,346986,3106819215,400318934,219461000,180379000,414593909
7,1850469.exe,6310852,192076663,97800331,771179,13567,232572,4415,24140,103981860,41172,103902424,39455,12010,12238912,218236449,7342,204270718,682,102203670,324,2513,1811,919319880,59428522,58116000,1002000,73727105
8,2233911.exe,28638450,599197958,226035610,18217883,63863,410962,16142362,16706173,538939395,484650,558252187,484051,21187374,43261479,1352556900,641091,640239804,626216,231823670,97885,303021,296521,2990347811,365374457,178012000,187013000,379506001
0,2372143.exe,6662177,306998528,101978035,1346326,14142,221362,58070,54893,202343923,98059,201575635,103612,39351,14400855,419353735,14899,302824498,1216,102263977,231,3142,1927,1244318297,140995887,137569000,2990000,189700826
9,2379673.exe,21065360,523264090,233799194,18609331,69523,476286,7351245,7940366,344798543,486934,344634659,478769,17686164,38190395,1199938700,647400,502116319,518689,232091443,97889,300417,471871,2328967688,324044113,129886000,193830000,338376365
10,2467040.exe,28434710,506804779,326081614,18735674,70200,420918,16428854,17027877,333892621,476488,349081334,478002,21796495,43166956,1283846766,678049,536466100,561285,345496450,97890,297656,477185,2538297818,347080955,165885000,180875000,361289457
11,2526872.exe,50624879,297841621,99373986,1272504,19225,4401897,6698,16215744,206705872,70290,207341730,78714,81764,93738039,392771372,9861,309170858,916,102933740,527,4039,2228,1127499502,105735429,104287000,1002000,119862661
