,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1175601.exe,161340,1273929,1468076,467676,10829,47598,7186,7298,9834320,15378,10893260,16419,18828,311814,15948157,2626,8845538,376,717515,136,2945,2740,4274463,11815517,7340000,3670000,72945698
0,1315752.exe,166446,1340396,358233,357481,7631,49122,10572,19725,9069756,34255,10697604,29042,28597,361111,17512262,2769,11374035,324,3879812,131,1899,2925,37988132,13105445,9180000,3060000,80856936
1,1322787.exe,4067070,73232404,11604277,757954,53835,189018,758703,773540,15868574,43030,22514443,97061,2384382,6727371,91170291,20263,80838209,670,1579326,3062,551,296,253683831,24671705,18536000,5853000,38864174
2,1323960.exe,234272,7557576,6134427,540733,10946,54169,192246,305968,11902451,17246,17376188,22362,344643,1103716,41777969,7996,35090027,526,7075140,3112,14174,<not counted>,<not counted>,11223030,7950000,2981000,25394070
3,1326566.exe,876221,25545623,11896864,667689,21202,78357,696063,702919,7978532,30587,7751744,26937,525011,749185,74929132,8594,19278345,4954,11146877,4325,520,769,83705922,20138837,9390000,10433000,34364074
4,1471884.exe,250660,660107774,2802312,1678510,16213,139784,16177,77393,998465609,616048,1002828616,622335,53140,2424244,708006386,18735,665177787,1809,1059427,139,5335,3022,3490418591,191514644,191174000,0,205777141
5,1551067.exe,67940,2008217,1359963,190110,4554,23937,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,3722362,2284000,1142000,17776027
6,1554849.exe,47316203,194630149,45125905,2339554,105391,4900455,440552,517665,136767294,909780,137104893,916271,1001706,11340060,783604101,35036,205252007,39026,46637718,5989,11724,41644,599671195,212741530,200432000,11966000,227083131
7,1560344.exe,2466378,123039504,95856015,649834,21637,190343,645397,667303,48267254,85878,52461253,72723,1416910,5151118,133019782,24454,121244558,570,95323940,3058,2158,1515,327779594,35948942,29512000,6105000,50279618
8,1571671.exe,339536,10735294,6547517,689209,12816,118081,212560,349269,9785498,20524,10454850,20152,302598,797500,52797623,7879,31714862,23279,4995899,4142,3052,2278,121249890,14176960,6936000,6936000,28107604
9,1577659.exe,2375887,38367140,11497731,845255,24164,159502,301641,598593,10581771,27485,12573755,39163,663183,3319676,64588223,7675,53782598,7685,31284384,4144,1616,1214,183125287,17183134,11576000,5261000,31420952
10,165572.exe,52472895,264430411,50550295,2851707,94963,4863043,569061,674974,241043869,1764721,243998329,1801362,1634961,16216477,1004373027,43889,273487516,49980,50396225,7927,26496,65285,891323125,272643021,256271000,16016000,286891864
11,1810441.exe,48890467,659288730,3791431,1653454,16927,140360,11114,71707,506158524,568409,506001429,570269,41001,2171588,643539457,16306,674281997,1529,1275396,149,4730,2987,2684388668,173206638,170888000,1998000,187206561
1,1822655.exe,162778,4434800,2810699,174355,4066,23082,140,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,4422676,3135000,1045000,18526516
12,1824751.exe,48113,1469468,843038,159484,4345,23075,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,139,<not counted>,<not counted>,<not counted>,1762740,759000,759000,15672335
13,190239.exe,98503,2640828,2134080,221328,5456,23451,2691,12797,919981,75976,972769,75011,41723,1117762,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,123,<not counted>,<not counted>,<not counted>,4855312,3718000,929000,18985787
14,1946318.exe,285222,334698126,3083432,2154339,22020,170749,24996,90957,668382390,623389,668820192,622594,81988,2988003,876523479,22678,337174111,2211,1395593,138,6832,3582,2014305968,236928294,235521000,997000,251349591
15,1992683.exe,179648,333067029,2395525,1352776,15099,116906,9186,55801,504863303,587977,504811793,602530,27817,1977435,534251374,15328,334893137,1458,928292,144,4059,2274,2346105886,144411938,142152000,1988000,158645211
16,203751.exe,2698412,41685721,6348396,517180,19758,159483,320880,889932,19467616,42505,24083278,38814,997343,3446022,100544032,14823,43532864,10714,1321327,4143,604,353,184785737,26828447,21393000,5093000,40969855
17,2073892.exe,199160,330308592,2834490,1386398,14852,121987,11001,59630,506888751,576575,506486120,588822,37103,1892309,546183289,16033,336091829,1443,922930,133,4012,2445,2183954830,147004774,145714000,998000,161161326
18,2154951.exe,2158649,24403939,18706363,965568,85264,248556,617650,794385,18666145,41957,23975505,54446,1579891,3366867,122925521,31845,40586087,122410,18704558,12065,15917,76521,98650137,33063438,16340000,16340000,47403190
