,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
16,2270454.exe,59600,2816245,2253175,564598,11968,75613,3122,7327,2049606,15183,2052142,13507,3906,269336,71843084,1860,155911,157,80930,133,696,1004,88172488,19368483,19064000,0,33618662
17,2279764.exe,126671,2510407,2156334,1171805,13634,105413,7990,45545,5247300,195430,5814803,172203,38135,1705042,438902273,13285,1398611,1004,495117,133,2844,1627,75493966,119017493,117684000,1005000,133258632
18,2282083.exe,405226,72335837,69854691,2817287,21568,212412,22104,124832,128621780,192427,128814476,192163,47857,4047315,1191872739,30101,69689136,2725,69040435,127,9189,5475,1639118438,326696724,325369000,1001000,341110685
3,2344548.exe,43975,1940832,1967184,522717,10677,54330,1961,10992,3102797,37715,2693331,32984,23919,564337,110998635,5195,333669,262,149496,133,749,246,92410187,29915207,27758000,1914000,44225117
19,2373932.exe,486984,6079995,3517702,3249164,23900,243117,26336,147968,210304602,238440,210315894,236944,49102,4866235,1445599668,36148,2620130,3318,1919708,128,10509,5194,1987536867,391961277,390615000,1001000,406300360
20,247789.exe,166318,10177544,3754849,598167,11868,55206,2038,8651,1197890,12856,1163606,15822,24839,253694,53727786,3056,671444,339,521279,132,1640,1950,61634033,14637814,12464000,1917000,28921929
4,2492423.exe,100865,3377719,1704947,631525,9052,70240,7807,27920,5568729,64656,5290598,62497,40151,725366,182464288,5217,376502,460,219495,133,1363,516,123054465,49156068,47860000,997000,63315426
21,2513196.exe,76525,3289374,1701481,614200,10196,71394,5149,18243,2025784,32199,2023151,30487,7914,625669,180195120,4444,344423,392,217706,129,1201,513,147172102,48330767,46003000,2000000,62319283
22,2674105.exe,121717,3523928,2122322,1146561,13257,101193,9674,61638,6472948,169188,6046381,152195,62863,1725412,431130022,10736,786601,952,475787,133,3149,1275,68240540,116249897,115903000,0,130350354
5,2708553.exe,403936,4409779,3367678,3210819,26404,244022,25205,149537,210780753,246346,210736921,246476,106673,4886655,1447118888,37936,2543214,3420,1823606,126,9951,5268,1987453865,391403709,390074000,1000000,405666299
23,303419.exe,41419,2747513,1816952,529283,9437,53620,1906,11600,4169310,88808,3933223,86301,51878,622664,108287583,5585,239265,248,154290,134,724,337,90937827,29538051,29243000,0,43633907
24,3104536.exe,130417,3753327,1961661,532470,11005,67596,1379,10229,2772595,52568,2899751,132898,7925,298189,78167435,1965,172101,172,88482,133,538,879,79832695,20879525,20589000,0,35106028
25,3163004.exe,66869,3141095,1771563,631518,10153,70078,4683,18343,2009111,30582,2012140,29404,17338,632452,179149580,4624,353312,424,235954,129,1252,363,110004095,48490817,45224000,2949000,62560345
26,3231389.exe,234449,7107184,3438309,1776548,16238,141269,12767,74827,107544094,128188,107458611,123109,210642,2698308,721992467,18453,5235146,1850,2949241,130,5740,3158,1100771778,192752229,190461000,1994000,207007664
27,3388688.exe,98082,2635422,2353998,815643,12288,78621,4327,25028,2747145,48196,2616299,46091,43259,828867,225911583,6071,527084,668,568597,132,2337,1562,49256932,60634740,59295000,1005000,74868254
6,3942378.exe,60141,1826376,1056878,552486,6178,54598,5839,23881,4446213,56251,4480320,57122,17853,641457,179288621,4572,320864,409,202900,67,1187,508,119849018,48111583,47810000,0,62306316
28,396083.exe,556948,8196172,6001655,3075790,26040,235328,135653,241625,82327159,4519521,82583081,4513852,178085,4378313,1215846808,33427,4989433,11308,3488286,1809,13364,11701,429865646,330240454,328946000,999000,344690720
29,3965275.exe,428093,9450122,8619717,3391052,23487,258062,26763,153954,217738879,260245,217517134,257828,103197,5188431,1548903625,39654,8005007,3448,6948584,133,9921,5346,2327096012,417309702,416004000,1000000,431634873
7,4162716.exe,59442,2323832,1838813,667592,11968,67136,4155,26437,4921319,99280,4769904,85428,24658,756653,183110823,4723,369016,421,221991,135,1237,574,123402914,49613123,49325000,0,63860318
30,4231587.exe,77798,3221802,1823536,673051,11346,73645,4433,18678,2000985,31322,2018754,31171,7747,627979,181506049,4751,374606,398,243604,132,1394,729,111266484,49022349,46753000,1989000,63118436
31,4261319.exe,102685,3424398,1723324,625997,9243,66486,7297,29805,2885054,55192,2581608,47789,30593,843353,188827638,4870,371206,406,224372,127,1251,529,126134007,50498699,49156000,1003000,64511204
32,4263677.exe,350306,5652727,3200518,1885642,17584,155185,15963,79231,106653801,131836,106658353,132132,34955,2625197,787268301,21745,2127707,2051,1881818,132,6632,3038,1125693060,212638410,211290000,996000,227050415
33,4454123.exe,104875,3580436,1768183,487068,8661,51031,1928,20500,2988215,43474,2570396,39342,39846,623853,108878658,4282,295777,300,160525,134,863,416,92269373,29671053,29343000,0,43914817
34,4543507.exe,96755,5485508,2949329,677690,14265,65003,2454,10238,4173916,94205,4082001,85453,12275,242678,63454881,1607,140423,280,360580,128,1403,1136,85092521,17098937,15858000,991000,31214359
35,4815772.exe,76438,3203370,2086348,755981,11035,74664,3637,21827,2032408,35037,2041442,39385,28215,828409,211864199,7183,1079706,712,681860,134,2314,1582,141500653,57211462,56903000,0,71313000
8,5070692.exe,61496,3547228,1775959,498423,8989,55136,4715,11511,2881340,38921,2513975,34811,25239,585626,107638533,5143,254336,260,136680,132,760,220,92244321,29799093,28522000,983000,44220396
36,5081047.exe,366759,110543150,108072140,2592889,22508,202016,19992,115026,149410413,181163,151218450,180200,45135,3656891,1148211432,28017,109210527,2572,109022657,134,7348,2774,1967006581,308880662,308573000,0,323100115
37,508772.exe,131427,8130275,5711189,520651,10303,55174,2000,13761,8512869,251620,11550175,259938,31299,611690,111661116,6031,6560615,409,5429437,132,1771,867,131805879,30815146,29579000,985000,44871593
9,5111284.exe,90021,3291857,1721166,612024,10575,71087,3122,24042,2171626,34903,2102825,34863,15508,653464,179194208,4440,355365,416,218798,128,1204,510,110559466,48318432,47007000,1000000,62362340
38,511502.exe,77383,2434739,1863369,785885,11458,81089,4855,27810,3109450,107706,3072467,105790,22948,922362,258089973,6389,489052,581,274761,128,1658,724,48248506,69979779,69679000,0,83906098
39,5127391.exe,109238,4046735,1604499,473498,8297,55998,5294,16790,3266320,29827,3823562,36526,31006,386621,88352838,2553,1637589,224,119276,134,609,300,114704928,24530399,23267000,1011000,38701617
40,5134592.exe,249364,5233056,4721087,1952392,17794,151611,13942,81961,118701437,497132,118810723,489979,43861,2606887,798433879,20441,3431905,1899,3205037,133,6732,2775,1161551371,215520404,213144000,1992000,229547818
41,5150837.exe,37729,2711000,1697908,505705,9422,59582,1606,8608,3003324,16543,2590223,16027,4546,313774,90062411,2290,179404,200,121666,129,592,188,121584533,24332535,22962000,998000,38459032
42,5426291.exe,130002,3551825,2155201,1142028,13587,99994,7536,56235,49967332,91590,49760763,85017,38015,1600891,432297966,10471,788347,936,476292,135,2771,965,664490548,117021868,115758000,997000,131061469
43,5446581.exe,113044,5728486,3047240,689149,13929,62769,1091,6410,3462328,62111,3457480,58301,9406,228922,56523210,1837,200837,291,415697,128,1261,1095,62161687,16894999,14675000,1956000,31274946
10,5466468.exe,67880,3103902,1733899,666742,12746,77944,4809,19081,2028042,31878,2036541,32191,8507,626978,179691259,4820,354881,468,258816,133,1579,482,142556079,48533811,47261000,984000,62685117
44,5473623.exe,44972,2842578,1774820,503261,10434,62232,1524,10105,4545491,832456,4598501,816804,5662,330123,87153960,2162,182711,191,110427,134,569,235,72228719,23604859,20387000,2912000,37740225
11,5474729.exe,125521,3372541,2111013,952114,12638,96633,5959,34437,3944437,58543,3926349,56755,12706,1191377,339858841,8823,1653071,844,1132051,134,2292,1066,241706433,91453636,91030000,0,105641202
45,5586183.exe,363298,68781686,67773426,2636283,24029,209836,22187,122210,124136244,185510,124223123,192118,73876,4280503,1177524380,34073,68609399,2950,67548831,134,9021,5015,1389816770,318940023,317483000,998000,333353027
12,5598721.exe,95578,4498169,2415614,617324,13808,70800,4247,13269,2314298,17299,2212692,14739,19070,261993,68916545,1766,150418,157,300152,133,1285,1136,86215600,18527504,16210000,2026000,32823089
46,5613968.exe,115609,3352990,1693223,637887,10537,74127,3649,18490,2000794,30178,2010394,30378,31584,708373,181774971,5231,491180,447,301962,138,1562,672,110101276,48693877,47378000,1008000,63097604
47,5647218.exe,170612,7725856,4050943,645254,15309,61992,1067,6412,3989325,11281,3987218,10717,2766,217182,58657003,1480,509585,293,392923,129,1497,1500,70269645,15899153,14543000,969000,30154729
48,5662782.exe,261965,10729174,3750958,595126,12455,55294,2850,10652,1332480,21699,1289506,18992,32518,283565,53080425,2802,707844,322,501709,133,1910,2318,54699037,14512820,13102000,1007000,28559184
49,5720269.exe,37062,2305071,1590040,442177,8885,57679,3825,10191,1968778,18834,2003758,18424,5257,358789,94238866,2452,209561,207,108396,132,620,287,92885982,25628821,25349000,0,39737959
13,5722411.exe,104872,3207233,1537157,451730,10238,56538,2159,15195,2130668,22483,2078100,22080,10757,388893,99574372,2499,197145,230,119410,133,627,264,98544057,26704981,24510000,1960000,40852283
50,5943908.exe,83796,3577841,1903167,679619,11102,68763,3456,24684,2232845,37087,2624066,50378,38410,859854,199284467,7083,1003895,672,255117,133,1401,464,181653163,53840432,52453000,989000,68095019
51,5944073.exe,57533,3186527,1570080,434890,9048,55953,1697,10400,3514543,22058,3393595,20885,18951,369018,97617262,2921,174438,215,110913,135,652,287,66133142,26155397,23906000,1992000,40359812
52,5947037.exe,83556,3388778,1755760,650938,10481,65375,3270,28908,2850024,51968,2577968,47773,31960,828661,188954903,5543,474248,463,292636,132,1636,790,135599711,51112248,49830000,996000,65173112
53,5981318.exe,70131,3231385,1711041,502014,9402,61261,3936,9083,1526927,16478,1522812,15428,4165,327307,89099617,2343,195870,195,123740,132,585,320,70971000,23673128,22331000,1015000,37886010
14,5999868.exe,65070,1962666,1900937,665968,11557,68836,3922,28569,2903493,58151,2648240,51233,35426,887583,187874580,5875,390443,433,223103,133,1272,596,135130819,51050873,48829000,1953000,65318924
54,6010355.exe,385183,11146416,7685351,1733307,27024,164519,358511,416797,9018287,115593,9043482,114396,444123,2693807,656227082,26376,7592417,22843,4838871,4041,7100,15171,119295840,177422751,169998000,7041000,191846293
55,6119802.exe,393872,10237129,3363252,546094,10563,51217,951,5326,1062824,8857,1063655,12353,14920,208115,51146599,2873,760105,338,662104,132,2068,3493,45145679,14065330,11894000,1829000,28367633
56,6142844.exe,147007,3528421,1723254,642762,10433,64595,4184,32949,2948367,55138,2646074,49185,35356,820207,189022111,5274,496734,457,288005,133,1649,641,135111619,50814249,49531000,1010000,64914892
57,6154087.exe,195725,5174587,2251612,1044265,14860,94865,6498,38727,53975882,67206,53923993,70226,62350,1433869,367413985,11389,2533908,1098,1729001,129,3834,1300,595870389,99567198,98055000,1000000,114028382
58,622252.exe,267973,7784404,4373186,2295678,19255,188611,18253,102024,111687426,157955,111712427,158081,37838,3272852,985625816,25161,5184618,2150,2807538,133,6525,3386,1304085273,267163248,264837000,1998000,281239707
59,6273484.exe,37535,1410877,1657305,458808,9332,56657,1608,9252,2937743,17310,3161270,98414,4774,328948,93277657,2519,219918,235,139875,130,701,263,154405886,25177912,23956000,998000,39376506
60,6333870.exe,137241,3424630,1773470,637356,9966,64343,5316,33576,3061814,59603,2714020,50708,41614,854364,187653008,4747,359225,409,207081,132,1212,641,129549894,50762612,50507000,0,64832838
61,634796.exe,58049,2257916,1882135,646787,26092,86741,7128,24967,2217436,37040,2182579,36442,21288,697137,182128843,4760,385862,413,213302,132,1178,522,145084504,49153107,47704000,993000,63564463
62,647931.exe,101543,34963262,32860716,1001772,12396,91689,8510,40133,55737753,63859,55774899,65018,50829,1383719,370228448,10718,35177868,1007,32921194,133,3156,1001,312431166,99571845,99190000,0,113544098
63,6541879.exe,38156,2204610,1491914,466350,9879,59085,1630,11411,2077538,18927,2048376,18471,6293,338924,94134241,2361,202472,208,121310,127,602,306,95241593,25286615,23910000,996000,39614564
15,6578108.exe,407883,4287548,3479507,3248507,24886,252833,26297,146528,210504717,238172,210589048,251166,70108,4951678,1458454338,37416,2699615,3459,1591350,132,9745,4700,2003166023,394391126,393074000,1000000,408627763
64,6594659.exe,407155,5617993,3196288,3125493,24400,256521,24781,147998,210781077,253300,210937893,246006,93556,5099105,1433631809,38412,3164294,3318,1854019,133,10292,4795,1972851092,386817267,384088000,1995000,400972704
65,684443.exe,93278,3277717,1654792,621366,10638,74399,7701,21529,2318636,40186,2292547,38395,37629,690127,176539280,4972,419639,397,194921,127,1134,526,137382702,47818730,45542000,1980000,62140444
66,7150067.exe,262240,6064355,3982954,1441149,29596,163878,13876,70259,3881572,110208,3254802,95971,92825,1795613,432413859,12362,1039548,1090,653629,132,3662,1716,64318495,116263079,115050000,1000000,130348609
67,7190933.exe,87990,5087326,2744154,858443,12707,79552,5584,29527,5427099,123869,5205267,116542,82608,1277110,274447718,9982,2993822,718,1703719,128,2584,569,49664489,73588121,72309000,990000,87694719
68,7276958.exe,412987,35413121,33474786,3380186,35754,272507,30511,170706,122734921,321494,122659278,321360,116116,5555626,1571862314,41091,32956515,3580,31914812,132,11214,4827,1216800894,423559302,421303000,1996000,437846113
69,7348208.exe,106634,3316088,1753242,618625,10458,70758,4353,21664,2140285,33621,2109328,33820,12971,644950,179245159,4398,356391,397,202607,133,1180,537,110244940,48560073,48241000,0,62638294
70,7387979.exe,79301,4077847,2245653,561083,12106,74257,3063,11251,4024739,560055,3977927,562600,12472,287245,73182542,1846,158647,158,82156,135,681,1042,81708363,19590368,17377000,1930000,33839499
71,7528688.exe,66203,3128323,1671957,609273,10768,71439,3111,18606,2031191,31674,2020103,31948,8964,634164,178532497,4430,351743,396,222279,134,1170,499,117118128,48010997,45746000,1988000,62124864
72,7689283.exe,55452,2928666,1837041,661295,10328,72480,4756,23190,2206590,34158,2155803,33404,18694,634593,171598537,4517,347622,376,197606,128,1151,489,102582724,46259643,44982000,1022000,60474553
73,7708071.exe,187546,10216251,5466799,558789,12187,55945,2066,4842,566350,9078,563497,8501,2206,239136,48628331,2637,9006095,327,5430007,133,2255,3801,46134860,13190577,12907000,0,27237090
74,7715728.exe,681191,9721109,6427675,600547,13637,103196,137644,342973,8166602,47212,8454389,46299,596033,1931010,112350637,16215,13870307,92773,12995088,3860,14544,19195,124164563,30744669,18642000,11774000,45062730
16,7823228.exe,104697,3165539,1641876,658760,9940,69751,5499,23580,2238051,36254,2165240,32966,18450,638976,174799060,4381,336553,403,193315,132,1222,495,133691950,47148953,45858000,996000,61430810
75,7829045.exe,201922,4234082,2589706,1782371,16561,152387,14760,73917,2589266,118084,2572734,116833,25147,2428633,733821706,17869,1241936,1601,804390,132,4759,2143,98454854,198375773,197127000,1000000,212454542
17,8001049.exe,82667,3425565,1729867,643602,10493,63137,4164,32009,2952301,55687,2628176,48266,30025,841538,188511512,4565,316791,423,199778,131,1242,563,128478407,50641094,48372000,1974000,65001400
76,8005036.exe,75057,3313430,1678058,623292,10300,71772,3794,18433,2060739,33656,2033634,32187,7902,625011,178108471,4524,305435,387,193393,130,1150,629,110097759,48451814,46133000,2005000,62797410
77,8349555.exe,428116,4787979,3993628,3523728,26027,263629,26689,157135,210606311,241941,210601770,252049,77227,5108376,1536798666,39085,2856297,3472,1815962,328,11046,4196,2220164947,415264994,412928000,1999000,429533908
78,845774.exe,238406,4073471,2250080,1588635,15311,140641,13896,72846,2718828,115593,2683216,118787,113215,2493813,672842235,17972,2583934,1620,1700360,132,5121,2349,99564382,180274811,178813000,998000,194647173
18,8588479.exe,79599,3192773,1606054,656405,10239,72744,5273,17354,2021361,31350,2020874,30354,14782,628581,175942496,4544,353223,429,218632,132,1223,565,133789825,47072363,45825000,996000,61046856
79,908305.exe,90846,3563063,1712664,484963,8564,52015,1880,18436,5603398,36662,4655656,37012,49424,594107,106178821,3620,469096,287,288877,132,712,283,80203238,29047675,27816000,993000,43213463
19,941239.exe,39582,2775733,1709626,490545,9912,59642,1617,8951,2933564,74854,3720548,123637,12410,326299,88268766,2494,265158,223,101817,128,565,277,143060767,23793667,21541000,1958000,38034617
