,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
23,3533053.exe,1598851,385550118,203386377,1743179,37186,199765,27592,154544,283257142,800169,286639667,758233,243501,2720406,512760071,18054,439322056,20875,221183024,1939,8572,21229,1176935138,138342436,134978000,2999000,152701156
24,3576195.exe,627323,93815616,35763498,818215,29079,138783,26451,56135,84921067,893140,89619935,660671,171570,1510823,188870700,8654,140768087,8543,50579064,1042,3764,7448,350963291,51116464,50779000,0,65431455
25,3581799.exe,814651,410344268,212640523,1535627,34521,183551,165727,123260,287431500,628719,285135166,1226115,254896,2723703,511078429,15936,423278907,4099,215010683,911,6206,22311,1257357018,137541495,134255000,3005000,151875649
26,3642321.exe,650735,92942595,36936378,849982,29717,123467,25553,51624,82757810,1439321,89181253,1086963,156752,1567171,198755711,10232,140327876,7100,52145887,1040,2805,6008,357154720,53671036,48325000,4931000,68144171
9,3686555.exe,570134,88213060,33651370,738168,28030,112112,4463,36491,90435087,486914,93940903,370079,165065,1378166,185589079,5789,135172242,493,47812442,525,1744,2718,332584493,50584951,49197000,1004000,64897988
27,3707962.exe,1112570,83885427,33828423,909149,26297,125921,6040,40879,98145915,302141,99901703,232205,209422,1642290,184932925,5465,134032375,425,47105071,916,2689,2436,326669217,50336800,46939000,2996000,64771071
28,3753320.exe,1092332,113511954,41300202,760473,29160,118351,4686,26808,97301052,883627,98244446,672778,210984,1800597,193589629,8531,141920335,690,51204087,914,2832,2202,381245810,52333754,50008000,2000000,66716319
10,3754416.exe,562267,87951558,34109786,682741,26148,111343,7805,29994,88049221,650647,92394533,490257,150898,1382730,188673265,7192,137301209,478,48692470,526,1780,3058,341736906,51289371,49877000,997000,65543820
29,385823.exe,1528101,125589465,54083048,1062551,38797,162128,222148,621546,117075782,2589564,130713685,2586776,801658,5151993,314110168,10940,183511196,741,76721001,1699,3472,3514,512739624,84732442,82317000,1983000,99239350
30,4010334.exe,1141176,123927064,45487419,921180,32428,149699,53896,85698,87759919,1617682,91229048,1299333,275518,2013890,201354403,11588,146211777,12697,55398980,1943,5196,9223,412004212,54654397,51263000,3015000,68911595
31,402806.exe,1134385,86954881,34370256,710123,28149,121322,9841,40438,98437265,103069,99786282,93103,227465,1553740,184666852,5376,130418243,633,45519935,916,2502,1845,318413971,50065363,47667000,2028000,64258442
32,4110986.exe,884566,448248440,239717804,1439229,35133,180642,13487,65518,277586378,1761561,278654020,1765127,254383,3379261,527193704,16544,454753347,1697,242031478,908,8734,15448,1304834678,143277172,139858000,2996000,157686287
33,4292167.exe,566342,413976005,215612815,1365826,32171,181369,13616,60309,297154986,725420,289366819,1304361,117831,2241351,503655339,13340,427284575,1171,219744097,518,5048,16759,1243020871,137099409,136782000,0,151237036
34,4327744.exe,7111135,903854813,525992264,3465473,349287,1982376,120729,377213,702756763,2121793,698607326,2112263,3229570,15103952,1145979055,122458,948256838,20286,544937696,4358,13762,39531,3050900766,308877679,300548000,8014000,323218020
35,4340748.exe,655569,92811272,36026224,825024,29461,124902,4898,99366,89900159,692871,93487117,521265,173291,1644720,190063186,8204,136865448,6778,49302241,1041,4406,5036,338689674,51807287,50405000,1008000,65939028
36,4455594.exe,1035737,116576246,41930050,967551,28616,119979,5065,28832,94752752,1378087,96432002,1011140,187989,1777487,195706767,7696,144537026,596,53648795,914,2555,2747,392244529,53662530,49335000,4027000,67904113
37,4555067.exe,1083091,100817165,41727797,1010375,29663,125489,6814,28567,95910881,1469903,97213445,1247281,272264,1977238,206056841,8024,138530751,774,51320030,916,3398,2578,377900571,55942495,52428000,3024000,70457152
38,4625115.exe,1151596,393500230,204839218,1352187,36642,188517,12499,56437,288947140,728293,289070062,727572,223671,2585289,505286527,14771,427980045,1412,214500520,912,6167,12554,1172514164,136341917,132944000,2998000,150733054
39,4646902.exe,642057,107593865,43951788,945064,32203,134323,4372,95233,92796613,1594700,94271548,1486008,129022,1608561,208919474,9946,138259207,6447,53863734,1041,7216,8675,414703586,57009786,50762000,5857000,71371396
40,466493.exe,1706444,123178247,55291233,1043042,37603,174471,11389,74422,119123623,3287360,119617705,3175655,677612,3775390,317247421,13090,172551022,4886,75290095,1697,4226,3228,500972237,85882037,81501000,4024000,100244297
41,4699989.exe,574089,85280796,35259430,716011,29938,116549,3991,24346,93999122,974177,95953987,748837,141391,1381309,194561901,7706,132609422,446,47816476,524,2713,2169,334739742,52839903,49519000,3031000,67185267
11,4878682.exe,603405,92978844,48265752,872035,29153,127596,28260,50433,107282942,1524703,111270314,1168012,148921,1480392,201363378,10804,119788762,7138,62187199,1038,5950,9604,476757244,54387899,54103000,0,68812648
42,4888119.exe,1183012,83276134,34139707,707421,29553,125499,7178,40722,99240631,97706,100531218,89968,225109,1489287,184712377,5576,129426341,664,45392964,914,1602,2396,319620012,50075998,47701000,1987000,64289781
43,4909871.exe,4171966,166413076,70250357,998220,322959,1979837,398329,455584,100528842,1376533,101425193,1369374,3872460,13287418,287727708,88516,152307402,11649,67560869,2870,4444,4925,571458799,78312079,72942000,4996000,92519014
44,4958343.exe,698425,415245709,217103116,1551842,34458,186082,17338,108674,290226331,596517,289360764,1150968,178321,2723718,509984265,16892,429920699,10189,219556331,1034,7895,17665,1230586777,137573374,134266000,3005000,151844606
45,5160992.exe,589722,98557845,41910381,861280,31437,122708,31970,51276,93939859,1448689,96798644,1171316,168122,1463229,201094439,8442,133839703,2908,50384202,527,3063,4835,374243993,54769708,51490000,2970000,68961243
46,5253674.exe,794569,402153382,213548431,1643737,38261,192257,28137,94065,288133591,1003439,277372125,1736712,183725,2618480,490749806,16250,399344475,10271,206857238,1034,7562,13900,1172313170,133207082,125902000,6994000,147575852
12,5266960.exe,1469018,418939265,213106792,1803575,37673,208917,28578,137131,280923857,1896683,283960524,1519387,225788,3053471,521496746,20749,452124195,22082,229466057,1938,12463,25331,1246212088,141466989,139150000,2002000,155956864
13,5400133.exe,579829,98278284,42073631,759942,29081,115130,4155,27220,90928289,1279835,94077922,946226,156039,1452812,201994419,7967,137598956,689,52230227,525,1896,1738,380545234,54514767,52208000,2008000,68788381
47,5470489.exe,638781,86875072,34002572,786943,27766,113061,29461,65469,94685110,264023,95685206,208573,194273,1375662,183100246,6221,131930036,2828,46774678,524,1947,4473,321411376,50740022,47401000,2962000,65080893
48,5473977.exe,547956,87456289,34734862,735739,28686,118128,6239,23808,84725591,1193206,89426223,912161,142454,1407990,193088780,8282,136495483,505,49332792,524,2705,2608,341981138,53354458,51010000,2000000,67668989
49,5494547.exe,613585,81386809,34748211,686029,28386,110532,5522,37318,99019539,236889,99644208,190290,168336,1351532,186008477,5676,128999458,462,45739063,527,2290,3255,321753779,50679512,49325000,1006000,64996141
50,5550352.exe,572991,85163804,33597995,787216,27202,111070,28800,61425,91727408,754178,93929065,557860,187173,1429267,185389265,6332,135800095,2899,48229267,522,2864,4996,333108481,51223673,49927000,998000,65332754
14,5755609.exe,634990,106696403,43053327,910536,30271,130614,27196,56911,88107206,1535104,89504375,1338726,172458,1597768,207163056,11165,143913749,6567,55270023,1042,5736,7798,402377527,55255698,52878000,2033000,69598289
51,576026.exe,1144444,99998634,38723923,897391,33358,163834,83127,77966,83157874,1651335,89089263,1221848,226539,1967370,197177332,11775,145095264,13634,54565722,1948,4984,11370,374289076,53524663,50249000,3014000,67866627
15,5794115.exe,773618,100105683,37718108,1036223,28832,117477,4564,27765,91623140,1653741,94913586,1190753,204387,3039964,201854864,7660,141363400,891,52186505,915,1922,2401,422731639,54583367,50208000,4016000,69120096
16,596008.exe,1187215,83341488,33729235,912283,26426,127303,8203,29773,100730484,72785,100624422,72121,130973,1135263,182158802,5977,130698491,487,46250447,916,2104,2934,323418986,49031240,46624000,2027000,63055879
52,5961211.exe,585578,94988263,49217177,903297,29697,132001,200840,51458,107939597,1781817,108324595,1638575,106902,1545860,207154532,10359,116941073,6348,64943346,1039,7012,9434,491965462,56316272,50029000,6003000,70666889
53,5975913.exe,821814,98942514,37272217,895276,30051,118745,43021,65183,86140107,1602331,92040679,1192911,199433,1646149,196979177,8431,140134663,4455,51689303,719,3345,7011,403036098,53375399,52059000,1001000,67768355
17,5976780.exe,874522,109868770,42328902,818442,27901,122579,5166,34157,89782240,1699054,90997588,1561215,153516,1913661,200488118,8418,146835699,885,55094847,916,3634,3806,403941800,56373196,53057000,3003000,70849481
54,5976816.exe,801020,413292463,217482042,1580604,34380,195194,17775,96137,295964927,569594,292971872,1126826,119953,2278856,503182067,16213,427487890,11111,217586480,1035,7327,17582,1230732468,136410217,133034000,3000000,150772249
55,5978424.exe,807024,409770855,212814812,1583069,34306,183952,14838,93591,272884417,1168954,281369999,994456,260196,2750244,501219753,18540,455479795,11569,228408338,1034,7521,19293,1247485524,139750579,135428000,4012000,153977207
56,5979286.exe,645436,95821972,39358980,738765,29180,118890,6197,25257,90215785,1337004,95273265,1006257,147301,1478937,197915469,8469,137998879,728,49947029,526,2907,3261,378078908,54091457,49756000,3902000,68389012
57,5979571.exe,580944,97785749,38720201,740906,29418,118049,4122,26382,90019736,1364245,94647197,1023921,138891,1422501,197962144,8101,138751491,699,50581513,526,2784,3584,381883466,53656473,52245000,1004000,67777056
58,5980827.exe,1157766,397170445,206194245,1729178,37476,196321,19438,64663,291548639,673040,291484684,737357,241001,2595715,507514308,14490,428154623,1869,214954869,909,10887,17314,1181215130,136708590,133362000,3008000,150995910
59,5981368.exe,649220,109127040,37989318,807338,29064,120332,4234,26858,97626886,1209861,109403074,834411,101472,1332862,210308990,8319,160412354,703,59930192,523,4061,5069,418486675,57065672,54764000,1991000,71482179
60,5987243.exe,520244,88105565,36908753,2003307,56271,349643,5870,198393,101336201,1390774,101869751,1064037,218811,2230614,202294440,8040,139803821,536,49837956,524,1730,3304,346112984,53331010,51921000,998000,67743155
61,5990492.exe,531462,399775549,209982257,1401806,35601,182790,9451,57590,285879756,1448318,274588873,1887639,114191,2352166,495816053,13743,404726619,1152,211217116,518,5816,17544,1180188960,133712636,131417000,1991000,148074201
62,6040995.exe,1196724,417349094,211875436,1795868,40019,235876,33030,123137,279258040,2408471,279800332,2319750,258249,3290970,524244875,19550,460581947,7352,235717557,1939,10343,21776,1287651950,143767987,136497000,6974000,158137599
63,6236007.exe,634693,103370000,40617639,874311,31242,150256,25793,51181,86858858,1525733,90654382,1149411,157438,1531184,202034439,10818,140671504,8272,53924513,1041,3266,5613,391943381,54210997,47915000,5989000,68568799
64,6322230.exe,535188,398366419,208238139,1402704,35935,181240,14862,63854,290668523,1035598,278493671,1611618,162489,2379854,496941492,13951,405296451,1125,210872229,520,5813,18080,1178061369,133971879,132570000,1004000,148129569
65,6463124.exe,4658483,158038711,69841928,1294235,243439,1655146,109111,140012,104027197,1455360,107339236,1422633,3887162,13201265,297494801,99223,150901976,11607,67097414,2870,7025,19953,547289624,79951679,76628000,2985000,94619806
18,6521284.exe,1211146,100213446,41292416,1002374,28472,118337,3901,32049,95980462,772818,97081783,593092,214627,1808774,195206809,7682,136075666,481,50925788,917,1744,1775,362651577,53226334,49903000,2994000,67713414
66,703894.exe,521189,415713996,218361673,1408182,36849,183567,12209,53012,292767735,1262370,284373902,1707650,110893,2261427,501349230,14452,420670570,1214,219050115,519,6749,15651,1262653591,134705026,131445000,2987000,149178086
67,7091608.exe,534362,398620912,208030832,1455037,38667,183988,10288,57981,293408225,962671,281278469,1563173,134508,2330975,497858756,13790,407243443,1122,211296923,518,6330,16786,1178664096,134014917,130554000,3012000,148405282
68,7103208.exe,632951,94043639,36976461,849759,28831,123563,26807,51779,83287938,1510369,88497281,1139933,159245,1568758,196952628,10479,141480019,7091,52443007,1042,5793,6543,358457608,53536589,50130000,3007000,67763349
69,7162730.exe,653659,92720826,36942110,867639,29705,126240,25772,48867,83562000,1451792,89038884,1089965,171857,1537696,198666836,10484,139215612,7276,52159326,1041,2665,6748,356729256,53899259,51511000,1981000,68212466
70,7663493.exe,768009,399390402,209639032,1585689,36397,193962,28852,104859,292518933,606218,290487092,1142878,511491,2933067,514863412,16783,415510157,11237,210332071,1034,7181,19101,1172241314,135480274,133955000,999000,149787763
71,766743.exe,757657,414274761,213521116,1645544,37462,189424,9761,57744,296480771,906460,287393986,1472225,127548,2518763,502925946,14223,420631745,1245,216437226,908,6529,18106,1271098417,135822617,134521000,1003000,149833289
72,7856160.exe,18266771,298096611,155035044,3407319,830866,9379969,1040976,793785,244516051,12307580,243670479,12503792,8674681,42908150,997251043,568886,323036920,52888,155165023,11165,18329,75909,1106040924,270692128,250363000,20029000,285133656
73,7891135.exe,524936,399376865,208461193,1372468,34277,180759,12891,60087,291908768,933344,280405505,1537360,141080,2408679,496961704,14061,407496679,1120,211522886,519,5305,16858,1181117963,134321956,131062000,3001000,148490403
74,793821.exe,749546,101882524,38078100,921547,27684,122461,10920,33980,91739120,1746407,91865808,1393342,245109,2906488,203708967,11109,139217280,3174,51062906,916,3646,3447,423931738,55572084,52197000,3011000,69907713
75,798360.exe,5762616,426719131,219091907,2896538,630583,2522153,239676,396254,312956330,3122392,313134078,3101101,2606631,13741495,812016572,412615,458285962,23001,231743624,3255,11953,41851,1330847880,219204582,211880000,6996000,233629156
76,8028891.exe,1246708,83088121,35476599,829956,30299,129451,304994,617307,87175146,193728,92196203,167010,618305,2160649,193604356,10344,130036847,5130,45806818,1696,3785,6703,316669014,52375116,48047000,4003000,66736342
77,849073.exe,533482,89048336,35403878,725306,29703,117289,4015,24431,84506493,1143245,90305188,873579,143184,1442510,195165516,8127,137210019,571,49855024,527,2828,3445,344976583,53312459,50975000,2039000,67534512
19,8519892.exe,524290,97189997,34389933,850128,28620,113137,3762,23955,87801968,1588333,91705730,1181055,146275,1415802,196956044,7481,139565838,642,50598387,522,1791,2060,401707556,53453087,52139000,1002000,67815416
78,856959.exe,632924,112282725,46769884,1343174,35064,175704,4650,97541,91388400,1875069,93122601,1735331,102112,1595302,209587224,9856,141577705,6419,55230219,1041,5281,7804,403873344,57239028,53921000,2995000,71705828
79,908301.exe,600308,417124210,220470632,1436081,39558,190712,10326,57616,285953275,1542265,278282299,1912198,385259,2743212,503236723,14270,420988328,1209,219218902,518,6365,17794,1242979101,135321843,131846000,2996000,149716556
