,file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
0,1149166.exe,292719,41536602,11980951,485527,10064,71054,66977,81209,25198572,28786,25030766,28052,84905,535649,52277103,3620,37701190,3172,19845563,525,1367,6801,123083677,25919077,20280000,5070000,73175287
1,1659823.exe,39522,1580473,773654,158458,4363,22403,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1851231,1427000,0,16036505
2,1716934.exe,34969,1296651,769054,154690,4506,22872,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>,1729824,1439000,0,16020972
3,1793587.exe,46238,1628176,737221,161761,3744,21864,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>,1778024,1490000,0,15875692
4,1950459.exe,113018,93614557,45087105,547947,11970,64816,3599,16859,73170475,122493,68923814,99797,64629,950939,110162684,5424,100977002,293,54038311,519,832,5829,299487488,30437019,28023000,2001000,44486145
5,1995279.exe,561349,10923827,5533288,652091,13320,59570,5081,13110,28717954,10860,28808850,11194,37881,700727,52900106,3096,32660115,397,15953453,916,2200,2290,109371077,14241511,10939000,2983000,28442571
6,2012602.exe,265114,86017690,45792418,708501,13528,68394,35512,30512,83429540,136564,74511519,113994,85625,1172154,116575335,7053,96864313,12399,51933419,1035,5861,12699,287650394,31141183,25883000,4977000,45376855
7,2099466.exe,122603,79870028,39022952,573217,10536,68881,4022,15447,56981206,27469,57109495,24984,37405,492503,101362645,3078,93460200,265,48177187,521,973,6832,266675175,26882532,23658000,2957000,41293997
8,2230190.exe,4268307,68820433,29228712,994808,14298,144904,138075,150310,61306338,362457,56094349,366954,615800,1848040,195148827,12015,70921187,17699,29286947,2478,4478,18638,239619358,53051874,51762000,1014000,67465452
9,232374.exe,614426,31973646,11797941,763969,18328,80482,80632,59131,30292814,22889,31063987,21414,89061,747806,66316192,3917,47758964,1262,8122747,1041,1584,1220,138822308,17835589,13665000,3904000,32042681
10,2353585.exe,236881,7859604,4762295,668496,11767,48751,2627,9673,25054860,10445,24948615,14312,49397,406265,42613577,2969,34205398,532,13163114,526,13004,<not counted>,<not counted>,11354024,9919000,1102000,25239893
11,2430690.exe,28185,1605126,763699,154583,4435,22677,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,130,<not counted>,<not counted>,<not counted>,1656640,1414000,0,15915919
12,2545079.exe,407206,13958599,8986689,771751,16640,77833,35523,29302,30567809,14550,29070986,13598,47189,486834,56549283,4487,34962557,1180,18580521,785,2144,1662,120941792,15115979,12886000,1982000,29230504
13,2745668.exe,441245,87876554,45955251,771647,18297,104486,77081,118594,84411836,99649,83107256,127276,187474,2219091,124251830,8169,93665765,11985,51864731,1940,4941,23223,289525680,33321037,30017000,3001000,47725609
14,2764661.exe,99570,90424630,44809845,551689,11632,64096,2223,15907,74294126,116698,71145480,96391,72156,943613,111132446,5372,101804396,284,53063642,521,1349,6215,293239902,29904582,28587000,1020000,43933619
15,279056.exe,437356,9500152,9821312,608945,15332,61081,44607,50972,26638643,15488,26394718,22638,63075,611731,51741869,3170,51099710,1188,6036596,523,1842,2524,150300909,14085552,11833000,1972000,28351836
16,2939537.exe,411014,8526832,9218283,642309,16671,63945,42404,51585,26394252,14163,26370025,18631,52177,466539,51424811,2936,28940725,1162,14001342,525,1912,2985,101492092,13757086,13466000,0,28088620
17,3043260.exe,38113,1088691,717769,150160,3736,21533,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,129,<not counted>,<not counted>,<not counted>,1674817,1407000,0,15965083
0,3147371.exe,139702,27689351,13471391,580857,10960,66579,86137,85100,24577685,29373,22199320,28797,68365,611251,43793917,3566,30708848,7675,15043171,590,2739,4075,97053295,24560419,21849000,1986000,69479093
18,3162106.exe,235072,79019528,41241387,595104,11686,61991,29764,92241,51518680,55900,50991982,49809,111064,987210,104850481,5074,90082239,11993,45803518,995,2521,11208,254795218,27905949,24522000,3065000,42133173
19,3323395.exe,97206,89729212,44793180,528666,11291,64721,5837,13671,81543673,129847,74029641,108196,59636,1051238,110952741,5683,97820131,287,52924328,520,1252,6648,292715854,30524530,30220000,0,44773771
20,3439954.exe,616297,29463709,9942262,737388,17453,71968,4787,18183,32748921,16571,32634286,15310,37934,618823,62134028,1767,45455493,325,6335796,527,1486,1529,129114996,16689212,16397000,0,30761324
21,3449984.exe,611751,33328668,9031423,697358,18894,97659,81857,55277,33998032,20207,31663180,18099,82968,700102,67499323,4114,45089985,1677,9070811,1041,1699,1135,134173817,18194361,15974000,1996000,32526561
22,346612.exe,165301,84280972,44010025,576241,11743,73783,26684,49543,56569116,44728,57527477,38939,81824,755866,105883026,4000,94500748,3752,49241640,584,1239,9305,277642961,29095660,27860000,995000,43344583
23,3565465.exe,61641,75717638,36562607,567555,12544,67175,1703,11673,48174424,16303,49040063,17156,12994,375981,89200077,2406,83011962,211,43072193,325,888,5241,239292706,24139510,23833000,0,38334276
1,3654061.exe,29201,941370,737849,157532,3965,21902,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1726749,1463000,0,15925114
24,3729533.exe,1265371,30557488,8692711,748515,19433,78947,5668,22372,35414909,16545,35382505,14454,67930,1020167,64230054,1784,46190744,249,6755914,917,1375,1135,124547682,17423024,16160000,1010000,31587516
25,3732533.exe,1600257,40334031,7520727,661421,19059,107498,171202,259026,30718248,21339,27404792,22710,222905,875482,71949432,6608,47909647,14965,12274664,1944,1617,2468,160703139,19184381,13915000,4969000,33683644
26,3765927.exe,497626,14274521,10678326,554331,13966,79684,74174,44970,20142911,19367,21658731,16770,109421,534995,44739075,6301,31808329,2519,13687957,1041,7520,799,1049038,12388188,8976000,2992000,26714911
27,3822578.exe,556849,29324410,9615650,695197,19884,79819,2213,13911,33434309,13754,33349633,13350,21972,621105,62894292,1711,44086654,158,5891764,527,1446,1099,123783044,17869597,15648000,1956000,32187411
28,3883933.exe,91933,1582404,757882,161481,4411,22841,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,129,<not counted>,<not counted>,<not counted>,1790265,1410000,0,16006698
29,3950735.exe,1563476,38498154,9195256,651646,19274,104766,169720,210463,31913726,23920,28059141,22964,222264,972427,71704448,6356,47521856,7560,11935565,1944,2290,2153,159371629,18980504,15588000,3117000,33250590
30,4068144.exe,54616,1644936,779310,159189,4707,23982,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,134,<not counted>,<not counted>,<not counted>,1825731,753000,753000,15917728
31,4072037.exe,699799,10904085,9153561,691471,17386,66424,39504,49061,26876645,13341,26906091,13567,59754,568821,53645773,3163,49077485,1307,7661271,525,1845,2011,148100512,14440728,14197000,0,28751799
32,4104687.exe,158766,78331120,39596440,490925,11440,65887,5750,13128,54847940,18716,54825332,17980,17706,472540,97859598,2564,90240686,249,46741233,522,920,7778,259202556,26633127,25348000,1013000,40725180
33,4114470.exe,129123,92417884,44250576,521927,12433,64257,5226,21869,69309281,129470,67383300,104096,100819,1013870,107699657,5465,101968365,316,53560280,519,1114,6208,296342065,29823208,26404000,2933000,43942512
34,4209745.exe,762444,54288620,11624096,591528,14648,83308,41266,44767,34848797,16409,34878522,15292,55324,347272,64207715,2593,47430410,2433,21597363,522,1323,2518,187229029,19470989,18186000,1010000,33771845
35,4227908.exe,132563,68096050,35266358,541785,12875,66562,1773,9906,49605503,16162,49457875,16592,16327,372718,87126588,2371,81254262,218,42257593,328,875,5335,235677207,23596086,22310000,1014000,37888566
36,4305280.exe,231530,7996483,6223012,592830,13434,53170,969,6965,21894179,9393,21783570,9740,29700,347263,41370781,2683,29908945,393,14056257,330,4596,17288,23878543,12237455,10972000,997000,26417971
37,4319837.exe,138491,4398306,4568694,497592,12759,51778,1856,4162,23504140,8433,23292318,13630,23227,294201,41066571,3029,31136121,495,13837871,133,2647,<not counted>,<not counted>,10769424,8642000,1920000,24970229
38,4459631.exe,1195581,28947846,6624895,750846,20978,83750,4404,20011,36804785,20393,36979288,17056,98024,1085463,67780384,2264,44066668,247,4791751,917,1600,1426,121515324,17908501,16565000,1035000,31986166
39,4606651.exe,113250,69416018,35236071,534835,12851,67583,1733,11294,49686978,18316,49607710,17611,15506,389617,87273002,2415,81182861,204,42088123,327,853,5127,234070918,23743050,21410000,2039000,37825827
40,4643636.exe,1677532,40260002,8360164,656460,19847,104894,165774,248241,30290892,22522,27080896,22616,216892,861605,70926435,6552,47662801,12829,12204553,1944,1726,2162,154661697,19015116,17643000,1037000,33262707
41,4650272.exe,51829,1568265,732807,152149,4021,22157,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,135,<not counted>,<not counted>,<not counted>,1787112,1530000,0,15856412
42,4690871.exe,377766,9078387,7202703,469923,12341,49394,744,4766,22305519,8154,22326232,15665,30083,330479,39814814,3423,28511920,533,8639763,331,<not counted>,<not counted>,<not counted>,11054150,8789000,1953000,25193772
2,4717944.exe,100749,92773213,44236042,548809,11505,61559,3591,16167,69746945,117070,67573651,95010,63403,910711,107666872,5419,101730958,282,53143810,521,814,5420,295149578,29783624,27523000,1965000,43874137
43,4771917.exe,503816,11256408,10808357,654744,15140,63493,42108,54016,25710480,21237,26275323,24514,75093,643823,51910073,3035,49115206,1113,5808731,524,1936,2499,139992878,14011110,13644000,0,28181572
3,480440.exe,506308,7234818,5266474,905226,15148,62753,2825,9917,27846679,11739,27809834,11438,20711,433814,53638331,2786,32669461,332,16440915,524,1821,2284,114721929,14080029,10859000,2961000,28307084
4,4983117.exe,119716,79620102,40960994,521689,11215,65566,31852,46330,54458024,21026,54468720,20030,50221,473554,97680762,3229,89294226,2583,46395353,519,2204,6379,257020053,26495084,24295000,1943000,40545415
44,5019612.exe,270861,90045517,47592592,669376,14704,70446,37994,53018,81133078,136882,73112920,124436,99167,1224908,115373092,7100,93566872,11940,52200364,1033,5708,12935,290334275,31816387,26586000,4923000,46313271
5,5124430.exe,35970,1428649,759357,161162,4222,21631,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>,1769840,739000,739000,16055809
45,5254730.exe,469216,91028431,47734916,786499,19104,102846,78979,120155,84210375,107329,84057591,123931,200230,2222067,124160676,8170,93220014,11643,51056153,1941,11574,10252,293225998,33645750,29404000,3920000,48001963
6,5308953.exe,246097,17098386,16331124,636025,16678,61860,16183,22601,30276228,12822,30076305,13529,28397,265408,52863738,2829,35275633,1305,23933466,319,2441,3771,125382766,15141882,14876000,0,29166943
7,532489.exe,103261,83010742,41166729,531481,11118,70088,25991,47753,51882159,29734,53176851,26754,62760,652460,101555719,4052,90959730,2708,47180650,520,1829,7183,263616606,27059862,24724000,1977000,41336755
46,5336754.exe,80322,69322849,34745376,566607,14036,68153,1634,16057,50407977,22229,50333266,21554,27370,405017,88662796,2302,82043269,201,42470601,325,840,6192,236167605,23345408,21112000,2010000,37296158
47,5356631.exe,36988,1424768,728416,156989,3891,22222,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,136,<not counted>,<not counted>,<not counted>,1784633,742000,742000,15930137
48,5426822.exe,1225705,28353574,10177279,750005,16721,69636,3414,23942,35595656,18469,35450299,17253,81946,1101686,66000332,1967,47716302,323,6201075,917,1554,1221,134358819,17443435,14281000,2856000,31702158
49,5451480.exe,1756406,37726353,9565257,641872,23940,137010,190977,287380,33909705,30148,30226984,30017,271054,1005096,80769666,7816,52830226,15477,13654498,2814,1349,9708,156873942,21584368,17249000,4058000,36114723
8,5455896.exe,608949,30859354,8724671,780589,16724,74751,4115,15877,32418770,17543,32607193,15529,38515,611088,61983476,1617,46022583,261,7413544,528,1500,1178,131730808,17082518,13765000,2949000,31190013
50,5461966.exe,267524,89510599,47503574,645760,12922,67680,38303,64805,82574902,136702,72632434,116224,148121,1266254,113066891,7278,95165231,13368,51965011,1037,2668,15710,288490084,31027050,27769000,2975000,45132020
