file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1655552.exe,1596942,86990140,40254407,1130428,23907,165017,93015,281719,94398090,2321931,91254621,2608289,263069,2747294,226430408,17199,81001335,51317,42472206,3659,10484,25885,502242429,89014297,73700000,14939000,145251443
174258.exe,2700149,127304827,48413988,1859771,33335,255658,96462,276465,177429595,19272512,178371488,18772561,459239,4701952,669141517,26263,111517065,74454,42655846,4204,8858,22339,882308671,181423657,176115000,5003000,195848174
1821852.exe,176187,88695053,23301455,1438014,13953,129743,12389,65645,125039409,13452273,125226765,13424934,35077,1952211,586573933,14845,88836080,1340,22696750,137,3666,1981,526078273,158948359,158599000,0,173058670
1898852.exe,87369,26318416,12802858,724066,15985,69522,1047,6035,14945500,111945,14945593,107842,11029,233906,61098763,2239,34214179,302,18062301,137,1408,1374,100724314,16442276,15042000,1002000,30777805
2054972.exe,1430088,86048122,40761921,1731276,17990,193227,433070,634569,158075014,15741080,161660512,15789939,914432,5771894,614280676,28174,101890660,21437,38601166,3621,6684,10235,674278078,165719548,159422000,5978000,180051072
2254880.exe,7232048,136681818,56585607,3494390,176675,659044,534097,294821,148944399,6235971,158084650,6167800,4810357,20351498,1541517450,110477,136604182,49465,61312728,4237,27879,23356,793277717,417190029,412818000,4007000,431575905
2271051.exe,189833,85466634,21637166,1489174,14278,122257,10492,67596,124339465,13051371,124022088,12925491,53163,2239882,604462238,17465,85909694,1565,20839307,136,4201,2323,488569767,163653256,161276000,1991000,177649847
2381283.exe,18324440,150721023,48497732,2375404,99149,343568,217173,563180,237566423,19445384,242694193,19325191,2652020,10260913,838451111,56078,146267913,129709,50070736,8301,16385,58558,1042879768,225776427,215983000,9041000,239858457
2384994.exe,16012018,117408872,37572270,2265694,49891,2340682,566693,1065017,226576925,15745798,233483790,15854151,1414247,12106085,713336823,46391,124748073,102651,34131491,8304,28924,36228,908132711,192862408,182591000,9977000,207156984
2447635.exe,12324752,122494300,31574941,1988497,59889,1612991,437959,903012,175504459,15866146,176822186,16089215,1504226,11935659,673489461,39047,120253651,112023,32346501,8298,13761,39342,947305182,181760592,165516000,15953000,196003429
2460677.exe,194144,84803221,21993503,1526861,17754,133960,10463,61713,125003708,13047656,124221173,12991479,46594,2163280,600229304,18247,85531827,1349,20805319,136,3843,1546,486190047,162180382,161765000,0,176467203
2671073.exe,2229085,81230830,16232957,1052608,23342,171870,443469,467977,160679137,3293656,165717874,3578175,1480278,6293616,327497986,33708,92075457,1181,21321319,2180,2458,1318,665424818,88641397,86280000,2006000,102953408
2671088.exe,2841896,86429604,21971172,1124074,33039,222061,795492,827789,135975919,3541004,143109049,3320622,2868411,7162227,329676877,36746,92739344,11186,22288988,4229,2382,1702,659318731,89245627,82817000,6059000,103651191
2675921.exe,14537430,139098291,50199258,2062236,42874,292606,315591,805542,221852821,16607866,226434933,17557297,1581239,8124122,752336737,67976,136341903,84229,47001837,8302,11306,32584,995201202,202844449,192555000,9976000,217255744
2675933.exe,13768876,141625693,51687806,2104555,50805,313472,321624,629916,223589979,16560464,226580484,17461003,1693451,7938979,754306628,63420,137361352,77374,47600591,8301,11792,32967,991013501,203686777,190368000,12957000,217858849
2844052.exe,2037731,62042286,32214600,826863,26881,93984,753449,772696,25263984,111288,25200465,113711,888483,1442273,159330211,26478,58787994,89259,29657435,8519,10442,32346,183174075,42747287,28248000,14124000,56923868
2942024.exe,2543566,85792769,34479785,1028320,41781,286405,405345,497634,98117232,3110484,88743291,3128615,1130170,4965485,260581160,21726,80637336,98285,35921632,7148,11022,38416,484131758,70070133,57633000,12133000,84315946
2942175.exe,19864795,204656840,90778817,1756273,93020,378276,812570,982558,296450202,5951277,309959296,4947270,3990730,12815856,623967247,74351,229418478,118574,80638804,10351,13073,30379,1283166237,168551777,150169000,18020000,183148376
3010849.exe,12865213,97886491,34714032,2154224,44586,1502771,235974,477581,191869649,15314532,184234921,15259299,2465626,14292788,638272025,36862,98864028,76115,33453690,8298,30160,25177,795176724,172525417,158193000,13929000,186735399
3266282.exe,16994399,139044717,41021419,2488105,54745,3165430,153941,487632,239445677,17147150,237907688,16791684,1545467,14228688,798169112,49243,147340552,91160,35102541,8307,15304,39670,912615714,215440221,204092000,11004000,229965198
3454388.exe,25463844,217622906,82611749,1871595,94376,342552,699346,800319,274120216,6705253,275756169,6304938,2099203,9911170,642034283,60532,244365303,130285,86843878,10349,14239,43364,1418459752,173461042,157090000,16009000,187858228
3666316.exe,20627234,104342416,20881654,2136558,35555,2640959,318409,392478,229295891,19218661,232837475,19000909,2065328,18322008,750647390,51441,109794545,21653,23004193,4229,16257,17328,979470082,202527098,197201000,5005000,216852285
3916769.exe,222702,7452259,5925526,558792,12263,89255,271253,329067,25260497,20048,27739305,17299,625988,1713973,46558754,6817,16835856,376,2937860,2306,5178,4600,34029785,12340857,8042000,4021000,26358290
3930008.exe,22340052,159436024,43908290,2379156,60861,509627,362623,485923,254004169,18897393,239261578,18530541,2250026,10148619,826654915,47009,146490588,128584,52129550,8300,30980,36808,1120871070,222681867,210288000,11959000,237070614
4034922.exe,783281,25607108,6210488,537646,10342,57734,403093,169202,16905130,72377,17693901,60726,595891,1548309,110515794,6368,35327663,12388,8720319,2184,710,343,104477314,29808397,23583000,5895000,44132259
4083399.exe,23772076,95934007,17970202,1886492,103595,2836757,513271,207465,199068992,15929290,205317886,15497394,852446,16303257,725698660,22685,97181385,4004,17806884,2184,5096,3166,872789595,195834410,190499000,5013000,210102263
4088261.exe,1721534,118712631,34065410,1911674,32634,243465,87991,210227,212127100,16967168,213003642,16872282,143222,3679278,643157806,20031,113496385,16753,33447577,3628,10258,20604,920241055,173567138,167198000,6007000,187836724
4207131.exe,1532152,70511011,22266942,916879,23090,188617,368320,500580,137773109,1135463,133225160,1260646,893948,2694567,232627722,14786,71729583,20962,17625053,3347,2371,1733,509045667,62777086,56408000,5937000,77110743
4230847.exe,996634,64310086,23598181,934459,21000,180891,674736,727917,28929693,275154,31115180,289575,1226248,3214821,169487029,22514,56481449,124547,23713425,8303,28271,20519,205679155,46124561,34834000,10947000,60324843
4358293.exe,10248547,142773584,64883557,1422555,157277,315878,502010,793077,173674783,3802521,164265147,4395660,3184235,9870542,436325025,50451,152770162,72378,77329662,8300,9886,46454,823321983,117346491,105021000,12002000,131736155
4379117.exe,3191613,78027714,37649590,1988656,25493,248337,174582,349960,194251955,15336422,185761129,15634382,1843470,8599685,686181119,48565,84299201,121954,40637067,7141,14381,36876,622683277,185151743,173774000,11049000,199556235
4474695.exe,20451823,77649860,16902476,1042292,26722,2259446,674562,722654,157160777,3330737,159151227,3488611,2732072,16837435,367542903,43388,92055648,1926,22838545,4227,2163,970,600608709,99233504,89931000,8993000,113520434
4480991.exe,25192045,113099161,24279257,2191338,161549,3281037,110765,309697,221494802,18710480,219164409,18364582,896277,19516751,776006916,36138,104057476,73762,23629883,4235,15395,26542,959551773,210121854,205718000,3994000,224471248
4484725.exe,20650732,155931795,46258631,2373273,226876,853322,463222,658963,246851761,18677074,249482362,17968531,3226098,11187756,827094503,50101,142056618,134981,44737268,8302,30464,34389,1194456326,223183223,211811000,11042000,237404060
4538926.exe,1474304,80709372,36792999,1937016,23438,189852,165375,517285,160064835,20832904,161574212,20871528,203811,4449547,737010311,22947,71747996,17945,28050087,2031,7697,13101,641489739,198695201,194391000,3987000,212902499
4625512.exe,14299609,608296452,347021967,2771115,154415,524880,1024465,906331,500761947,7196338,516523967,6538388,2445925,11827253,1007969274,53923,609601773,23172,352502012,6282,8924,22871,2519134172,272496362,262053000,10002000,286942124
4704949.exe,184611,85611875,21803470,1495200,15341,126078,11147,64544,125999718,13024736,125151383,12904878,41893,2186408,611019232,16842,86014665,1579,20993454,135,4044,2175,490961926,164807033,163595000,1003000,178715288
4866993.exe,22233400,161967431,46253869,2363489,65005,523535,661125,993275,231089682,19334456,236554379,19372084,2615425,10409316,820060220,48343,146555239,108956,47395199,8297,28455,34833,1158596710,222233492,202926000,18900000,236698938
5002181.exe,1610417,144066533,36585027,1128510,14465,183871,133161,432646,211673991,3368117,215609426,3348830,618150,3286061,374348942,22269,152953512,59606,44314392,3342,10802,9386,1009704087,102323750,98961000,2998000,116598890
5019858.exe,2887602,76564136,29136864,2530842,25493,161327,10817502,10965714,130162216,12423333,137422263,12381539,5844415,8224248,710486712,89109,96604903,274536,38479133,35216,110854,97565,544026365,190842123,132361000,58158000,205050470
5093284.exe,15898136,195210769,52755759,2552568,215497,641534,258290,490255,259212640,17274157,264478924,16706486,3370407,11678524,802575197,59333,195902676,84796,49408836,8296,12212,29613,1269781555,216303714,200884000,14991000,230659758
5151770.exe,15335491,120915659,37618185,2156157,45074,2089842,379626,556758,236396056,16278075,234173540,15179725,1229986,11538908,712196157,43466,129669809,130547,35931298,8302,14662,50189,912970819,192611889,180346000,11956000,207177320
5186697.exe,17070156,162770673,54714730,2768852,220566,686812,186103,495115,227000098,18996930,247304240,18349828,2611220,10752399,880895652,61711,157307189,32683,44214234,8303,19649,29406,1262695382,240865746,227477000,13027000,255215806
5307301.exe,17816693,201251462,54456575,2855120,209372,703098,276670,426933,235921868,20436922,246194628,18091710,3222740,11326145,803644019,63903,202904313,106516,46203652,8297,12597,32971,1264882107,217161227,198843000,17985000,231376953
5385285.exe,238583,86023542,21591847,1489657,14139,124298,12193,61397,124408092,12906770,123284063,12871453,41827,2219259,598285481,17392,85345822,1430,20804546,135,4443,2145,487038925,162896888,159608000,2974000,177112695
