file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1402105.exe,20833530,511244880,233645512,22068384,175585,603695,6566057,7263612,554575855,643339,555682218,640932,27804702,44472894,2236789272,784208,518350699,440670,238529925,98763,314523,509579,5322237027,633633953,418067000,215034000,697989632
171227.exe,13454916,211412171,103961161,1098143,205116,522222,415472,445971,29459568,62745,28854818,58782,7148978,27440646,313019580,207631,221203238,19187,108891970,4041,4158,2233,896679687,83983216,77676000,5975000,98319819
2146464.exe,13303937,208190671,103781111,1587969,98338,363658,708668,1691381,198296367,102171,203249608,97806,7683269,29453544,509612417,197283,211625898,25676,105593727,2085,3662,1878,1786514197,137460995,133144000,4004000,151735571
283471.exe,6657546,405515946,102902119,2307996,24694,315598,16967,99617,203860815,155380,204036362,152892,320176,16771853,943361841,27048,406306298,2296,102671783,1115,7214,4134,1425637175,256038991,251711000,3995000,270466987
3208130.exe,15387937,442725689,190060953,9133798,140156,611400,6509201,6870991,501143951,615605,500697413,613240,12328528,31862808,1962235571,194119,445292090,586203,192892406,97791,302807,433757,4975822787,528643589,391230000,137080000,543048776
3208532.exe,27807789,585257550,208592299,5389499,262112,849662,6704060,7054429,294000821,460045,292255374,461719,27571881,53911358,1409378611,404681,551842814,1667487,205568221,99783,110235,431587,2571577452,379980096,217798000,161850000,394250597
385049.exe,6883320,210820543,103355814,929589,21691,212820,291470,127339,103621134,46273,105474981,45495,406304,15619241,259433054,6719,217853360,608,109445195,2085,1995,1280,985300238,70116203,65705000,3982000,84542395
511442.exe,19559086,232139773,115660970,1608806,141995,502205,419188,734139,211310645,100261,209919351,97735,12835806,42769428,563648244,222036,234641172,203373,117785786,2084,3430,2175,1906743172,151865834,147566000,3988000,166154281
5441244.exe,12993910,305215592,102802586,2208611,137000,399237,276700,94525,312945488,217972,307855808,224773,8541456,31022330,933929362,197037,306498222,23814,102752568,2086,6314,2761,3263216851,251907821,245291000,5982000,266115969
5448241.exe,6626441,206599109,102585343,1178579,14638,227151,245795,120869,205698377,81258,207240369,77334,423481,15141913,425959366,10611,209891946,967,105139356,2081,2682,1285,1784280411,115072459,112722000,2012000,129251217
5524738.exe,13087478,206046256,102347422,1394618,123427,348091,323702,76313,205995086,114130,207579872,106590,8391472,30343341,515876425,192840,210329112,26314,104819622,2089,3233,1814,1777936405,138863883,134552000,3986000,153080062
5602065.exe,13221990,207884096,103656449,1770388,104256,361160,928661,1511102,201181706,108053,204950239,98244,8162843,29746099,512283050,195753,211750880,25832,105748693,2087,3960,2053,1786993214,138315246,132989000,4999000,152800210
5690648.exe,6554820,200438965,98612565,1123025,24585,213417,9058,39683,105438360,58016,105452652,58259,419733,15059719,331472342,8627,210509992,738,105212129,1111,2124,1057,1259656259,89216410,85869000,2995000,103526966
5748937.exe,6570484,405089137,101453451,1345435,18645,231406,18819,73574,203572736,114558,205578699,114852,625070,16358854,515023427,13751,414778364,1268,104049244,1112,3621,2067,1966895071,137771308,135243000,2003000,152012522
5770138.exe,6593061,205025165,101745462,1202407,16063,220094,210330,69845,208249354,69646,209149349,68658,484513,16088924,428139926,10629,210335806,987,105268477,2082,2706,981,1784769944,115128482,110724000,3990000,129352683
5979726.exe,13201982,206625649,103064621,1391620,145437,388257,546198,239012,205864105,86495,207514622,94117,8230851,30125757,530177190,179679,209111336,38538,104562409,2088,3427,1431,1672365363,143424355,138104000,5003000,157821382
6551688.exe,6620495,204287659,100972196,1106201,18323,206005,7152,42110,104676071,62375,104723765,61530,457016,15848426,372366423,11464,207182569,1000,103760082,1112,3459,1390,1445883710,100411391,96143000,3964000,114695299
6835408.exe,13158797,208541972,104051261,1495720,131913,363902,377736,426865,195818144,103580,200672878,97956,8240532,29834576,544677746,210441,211255200,11909,106465887,4037,4731,2503,1888083463,146668031,139268000,6963000,160917480
691289.exe,27687343,570637365,306991327,5491655,168704,769417,6970134,7533111,302749971,448748,302138914,462225,28015824,56325768,1423051985,318958,556388925,1799524,298858748,99791,114580,466058,2613098889,384421450,236049000,148031000,398854110
8238023.exe,13103430,206480878,102660325,1463014,163932,358063,276166,65990,206752688,110810,207923312,103141,8606478,30391953,518815626,196229,210209279,23994,104896638,2087,3683,2219,1780210057,139507323,135153000,4004000,154046071
