file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1055487.exe,1536982,149139987,78046009,1797262,177389,908295,77014,130348,106122306,411214,111135137,428621,428287,3496792,249835005,14206,196042863,15888,101763536,3670,167036,38560,521981747,71964098,59403000,11880000,115869271
1085914.exe,1947637,152741115,82051419,1665233,194773,932912,78646,112613,134757145,445665,121322333,448277,671974,3440386,257474691,22246,154327340,65880,85319134,5113,18880,94776,484142238,69769140,59432000,9905000,83895764
1102079.exe,2044702,161733688,85078365,1109548,63391,482738,71777,105060,121188718,388495,113650197,404098,570638,3426612,233567231,16468,144053788,25927,77746286,3156,29519,37525,480090348,62972884,57499000,5043000,77425910
1192664.exe,2138895,161614238,85429492,1118216,73289,650469,70405,103821,119987575,406136,108691172,411725,661900,3434120,236032844,18350,140805041,28070,78271233,3598,62875,25754,482578731,64116771,55831000,7975000,78509315
1300054.exe,1095440,73365815,35768939,778873,71433,441521,351167,388600,36309180,201456,36276291,375462,1198364,4599127,133136550,19156,64632513,8218,34775229,3259,6575,6586,270599394,35561857,29110000,6022000,49900837
1307935.exe,1481077,86649209,41764382,1158619,85317,485089,426944,453672,41673564,223882,41373791,238580,1205227,3872391,150288941,17681,82952511,13025,50933863,3657,19603,6728,342856034,41337337,34177000,6835000,55798755
1580081.exe,2305852,76768213,37647606,885809,74726,476696,481499,512054,40414993,189980,40625866,201314,1014503,3029821,150770578,24761,58544629,30564,32633157,4939,14706,15976,254101899,40296083,26287000,13630000,54749610
1623988.exe,1008963,68447965,33245390,772312,74902,441565,315404,351977,34237475,350737,40387528,279925,1049513,4468011,125234604,15417,69516756,5209,36692519,2820,2889,9042,261202113,33808201,24626000,8865000,48148754
1701757.exe,2260046,156004769,84073810,1187789,150051,800500,72669,105139,120994054,408446,109832319,410020,717345,3467048,241704610,20450,143536774,39592,78904020,4134,72357,31943,476872405,65719532,58355000,7042000,80114103
1755402.exe,2177348,150693567,80003569,1262272,141498,847175,77078,107998,122179313,526103,122345968,533510,520335,3318365,242751124,15747,156163676,27780,78595684,3259,45561,23708,462368679,64955692,53645000,10927000,79319602
1878441.exe,2308471,72668811,35371511,927791,114469,603352,522533,532804,44285432,196046,44025571,206964,1070745,2914847,158812047,18886,59033591,42140,31440682,5216,69998,35823,250156776,42527122,32132000,10041000,56904377
