file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1285040.exe,796377,309467964,105512005,4071793,30195,317880,159682,298758,205688080,1283658,205719855,1281475,242225,6041163,1534987913,55304,307647024,16820,104851029,4040,14976,37427,1856898727,443202747,436771000,5983000,493451958
1369343.exe,798358,1108135728,903326442,3838815,49918,324642,310149,175640,813345572,2298159,812890656,2295524,250491,6128724,1770863715,50995,1115669528,4677,910445139,2108,12671,6550,6373701694,477341226,473072000,4000000,491546465
1591395.exe,505113,305326698,104825959,3458569,27121,245022,24881,145071,207423754,1262955,207621771,1273132,232677,5300815,1416260576,40703,306029872,3552,103673383,1112,8949,5135,1840479565,382036327,379765000,2004000,396117702
181251.exe,527726,407154362,103259574,3226407,24405,244964,25395,151602,206210612,1244582,206443563,1258548,210360,5207310,1418654801,40937,408132931,3434,102611702,1114,9822,5216,1837994264,383709702,379418000,3993000,397972771
2042950.exe,542273,207268315,103637731,2832566,22950,224968,354410,150397,208545007,1263096,208061767,1248819,364030,4898974,1241677376,34718,206872576,2746,103186251,2089,7987,4448,1749194614,336250375,332949000,2999000,350475720
2048339.exe,686731,307053978,104530545,3511071,25084,260511,488035,245339,206776604,1264852,206673557,1268946,265309,5546614,1530308766,42197,306874528,3618,103836673,2083,10842,5806,1841991996,413053441,409709000,3005000,427409708
2075294.exe,622451,208212090,6283719,3242758,28281,237756,1136534,1724290,207978301,1218785,208264035,1280148,699048,5637295,1314176295,40864,208072912,5434,3554582,2088,10913,5177,2978588755,352607166,350227000,2001000,366795710
2110646.exe,1374666,324578083,112818018,4183985,37857,307414,336162,163133,207090628,1267389,207390723,1368672,582741,8214307,1608959256,58656,346665793,4649,128863879,2087,23466,94818,2070350078,415381391,411108000,4001000,429709728
2117851.exe,504818,1006958672,700206562,3322011,34400,273459,25938,145064,610482731,2238951,610450885,2238710,94794,4895307,1470906219,37925,1013819576,3293,708896013,1124,9134,4285,4159218877,397147424,394819000,2004000,411331699
2266288.exe,335509,310838482,104007076,1711619,21881,142572,1030233,1744628,205478496,1119829,207768861,1124811,420159,2806843,584200118,17483,314169805,1383,105087640,2081,4132,2119,1788046860,157759735,152342000,5011000,172135760
2275011.exe,502030,304916919,103431219,1966597,19874,178876,143743,200692,207645994,1139713,207684901,1140669,214946,2729420,662171898,29448,308152996,13605,104078708,4035,16041,33383,1341309503,178670545,172373000,5978000,192960133
232022.exe,271669,304880008,102197295,1719094,19761,147713,11559,68850,208347925,1138047,208619700,1135088,98126,2475248,664282670,17988,308210823,1479,102981756,1108,3971,1978,2059623289,178671712,177364000,1002000,192828348
2361679.exe,565562,305055755,103871176,3409804,22511,249744,89835,220012,206600076,1274622,206366499,1267565,247935,5361089,1414018105,44334,306172429,9534,103453305,2077,10779,20331,2035727429,381260491,378871000,1999000,395633427
2383883.exe,640710,208863218,105040917,3285857,25478,232370,1067299,1622276,207486423,1222316,207724563,1223523,384907,4957853,1286426744,34731,207180243,3131,103963819,2082,9723,4550,2762818482,347205316,341811000,4997000,361454500
