file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1056877.exe,2635198,341337288,181134215,1907803,95079,1095923,368637,644627,183583751,1479031,187636265,1488527,1129114,9228593,438908246,37614,320974054,14108,175583096,2337,6943,27844,1031273422,145737409,135228000,10016000,206867372
1110958.exe,2148964,101934270,49803921,957013,109176,1014548,90604,216979,82569856,388431,82491521,415259,724410,7698967,190044906,17493,110664090,9890,53892741,1964,3985,9506,366370430,51801556,50422000,988000,66028741
1313602.exe,2195507,102649720,48223095,933657,97334,1157693,89101,261653,77907552,427206,79262391,445962,510473,6762893,189384936,17851,111858573,10765,54245524,1963,3092,8804,370990317,50844124,45443000,5049000,65344904
1333327.exe,2154102,102751899,49554251,960565,115642,988951,196001,268716,77034539,544167,76450893,531996,1029401,8033247,193130792,18509,109162162,9835,54239093,2011,3228,9107,368952886,53179552,48997000,3919000,67579166
1383313.exe,2892211,294313687,152582375,1735585,161107,1308931,129137,323444,202637343,840700,203080017,845876,686208,7280965,408582032,28980,319425923,13345,167145325,1955,5785,23562,910890254,109695518,100338000,9030000,124049096
1524420.exe,2448066,317618279,164266283,1785818,223477,1317881,178093,341007,193407136,1013068,195824434,1054646,1728555,9701164,437766402,68243,323379232,34541,173416647,2753,8723,22690,965021000,118663180,112372000,5966000,133004471
1576250.exe,2637926,289147827,149080217,1575965,150139,1315267,128390,329483,204729937,1004011,204928012,1009102,640980,7306709,412692849,27724,322657737,13424,169076434,1862,4434,23485,899789735,111263189,106896000,3959000,125627238
1899156.exe,2724661,106879344,51524949,1404777,155637,1079742,248327,462335,83321857,508227,77948353,785906,1766619,9030177,217884409,75324,100108029,21064,50236260,2485,6674,13094,371914456,58481510,52065000,6007000,72780501
2080168.exe,2456989,318405372,166900609,1807578,192836,1253576,245918,323204,193611841,994353,195287892,1036679,1778095,9811177,435356685,63903,322026948,33345,173380905,2866,8243,20774,962947104,118562969,113126000,5005000,133123295
2083684.exe,2921578,294868292,153625532,1576406,169077,1304235,133489,325500,202714386,841147,203226386,847702,711906,7303401,405511030,27975,320134583,13276,167279182,2054,5911,19276,911767711,109697000,104354000,5017000,124083918
2098233.exe,2562421,108118422,51569495,1107907,145011,1092713,245297,497204,76794740,779942,71950986,779201,2111243,9249041,215452732,73091,102467066,24183,52250160,2686,5601,13090,379502327,58171791,50759000,6966000,72500868
2126664.exe,3343972,116367685,56439062,1191589,510057,1851738,779924,1083854,81008725,493530,81005680,499242,1966145,8423689,269839440,87284,124176423,87434,65196658,8206,8739,29373,441259955,72516858,56321000,15809000,86908406
2134751.exe,3199421,108759310,52091063,1154126,309213,1438992,273956,502949,93375369,800501,89180778,949502,1405925,8002027,244289722,66066,110995231,30268,53334807,3039,5324,19715,378798583,66104582,57860000,7980000,80486925
2162489.exe,3210066,108380367,53653162,1224430,180727,1139813,255589,472177,87964262,505469,81607411,759776,1850193,8126270,234568823,71427,99822336,26694,50257811,3658,9281,14268,374788611,62860360,58565000,3970000,77275634
2190864.exe,2350276,292066843,151267816,1797274,171519,1321568,137317,340509,208596186,869900,208773067,878193,710674,7507154,419431901,32572,329161681,14047,173747617,1981,8565,23952,922369417,113386979,109988000,2999000,127926559
2237372.exe,2971194,292765335,152829768,1740955,156815,1315745,126227,325069,201914209,837507,202457566,845926,651561,7168197,404995050,27035,318682039,13814,165851135,1857,6078,24844,904223620,109401549,103137000,6008000,123842966
238280.exe,2195862,107417957,51347833,977674,109888,968643,113896,227180,73691749,784422,75577858,705226,1117636,8112019,197925940,17951,113048407,10121,56709947,2062,3561,10674,384481783,53399955,49065000,4005000,67841652
2406283.exe,3733780,118281572,57963277,1204330,413894,1761912,946935,1143776,82684425,464278,82320852,463649,1577752,7591955,256074377,41769,109297748,88605,56982543,9032,12070,32635,406128907,68996654,52760000,15927000,83179444
2434772.exe,2613853,107466409,51914739,1117072,146355,1119493,245490,501032,72020637,911823,70809552,763795,1992578,9009480,212332939,68554,102313863,24688,52528570,2485,9041,13401,377928659,57550678,52171000,5016000,72036957
2551095.exe,2865107,290130439,150819647,1579796,164642,1351677,131636,330701,204279407,850220,204604759,853423,638648,7257404,407835788,28696,321828182,13257,169119595,2003,5811,30099,901375064,111141136,108794000,2014000,125642416
2596867.exe,2127344,103857252,49791444,941178,105997,987505,112177,209834,78150982,473473,79234792,472951,833814,7829076,191116317,15895,111433554,9410,54663287,1892,1818,9994,369995829,52303799,43893000,7980000,66703188
2629074.exe,2901387,295985309,154479056,1539566,150451,1358980,131484,335607,200406245,879920,201222941,883409,717417,7259133,404070419,25645,317800639,12220,167958939,1884,5396,22020,913023667,109689142,105369000,4014000,123987012
2685390.exe,2748283,106932321,52511497,1161133,151231,1091156,255195,453717,84736674,589187,78585537,801695,1929126,9005321,221636318,77307,100591850,21858,50246892,2879,6079,12944,372305891,59828620,49481000,9896000,74371584
2947180.exe,2153286,105601593,50252009,1242199,105480,978845,228688,221280,73074257,708733,74388194,638194,1078264,8187122,196266486,18811,109574624,11032,54964982,1963,1980,9959,374250423,53690765,49344000,3947000,67915369
2947894.exe,2160564,104659507,49523203,1130009,101587,976506,108263,217117,77720465,575235,76724895,550589,1025760,8287260,193667287,21348,109271869,11280,54585032,1965,2633,10722,371573874,52955536,47579000,4956000,67221320
